Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
H322 Nuclear Unclassified 30609389	3/399	0.35470840330559267	0.6209856270583757	0	0	1.4340982641953515	1.486384377172583	OAS3;ZNF30;AURKB
U251 Secretory S4 30609389	2/241	0.36596208790938733	0.6209856270583757	0	0	1.581509494689411	1.589773729319175	SLC6A9;SLC43A3
MCF7 Nuclear N1 30609389	5/760	0.3767090046218416	0.6209856270583757	0	0	1.2549341026817913	1.2251699026821912	TTC33;RFC2;NUSAP1;POLR1E;BRCA1
HCC827 Unclassified Unclassified 30609389	4/586	0.376840413177838	0.6209856270583757	0	0	1.3012600229095075	1.2699432334403686	FOXJ2;LRRFIP2;ZNF367;S100A7
HCC827 Cytosol C5 30609389	2/250	0.3830198979000345	0.6209856270583757	0	0	1.5234181141439207	1.461976130303253	GINS1;PPM1G
A431 Nuclear N1 30609389	4/598	0.39130601157103123	0.6209856270583757	0	0	1.2741797055522546	1.1955187142945891	RFC2;POLR1E;TUBG1;ELAVL2
H322 Secretory S4 30609389	2/280	0.438375163307334	0.6808805727964975	0	0	1.356945213060321	1.1190458469722604	SLC6A9;DSG2
MCF7 Cytosol C3 30609389	1/117	0.46396874799984283	0.6979760323963236	0	0	1.6238095238095238	1.2469851720154241	ARHGEF10L
HCC827 Nuclear N1 30609389	4/663	0.4685044601016418	0.6979760323963236	0	0	1.144633877830343	0.8678724603446251	RFC2;ZNF30;NUSAP1;POLR1E
U251 Secretory Unclassified 30609389	7/1231	0.4801059588767584	0.7009546999600672	0	0	1.0785138971413482	0.7913579022522603	ODF2L;RNF19A;GRK6;EMC4;DSG2;MRPL37;PKMYT1
A431 Secretory Unclassified 30609389	6/1119	0.5478780933367281	0.7714149947067376	0	0	1.0124528301886793	0.6091953729314453	HSD3B7;SLC6A9;STOM;CDC6;MRPL37;PKMYT1
H322 Secretory S3 30609389	3/543	0.5522556269706248	0.7714149947067376	0	0	1.0439050701186623	0.6198126303828408	RNF19A;MRPL37;PKMYT1
HCC827 Secretory Unclassified 30609389	7/1326	0.5600684208144807	0.7714149947067376	0	0	0.995742106432023	0.5772280374466915	RNF19A;ARID5A;EMC4;CDC6;MRPL37;PKMYT1;IL17RB
H322 Secretory S1 30609389	3/562	0.5757245621809831	0.7769457860705613	0	0	1.0074335238029075	0.5562301645070318	STOM;PLIN2;CDC6
HCC827 Secretory S3 30609389	2/379	0.5996586020559636	0.7769457860705613	0	0	0.9955621301775148	0.5091252788077129	HSD3B7;GRK6
U251 Cytosol C1 30609389	1/177	0.6112298464712469	0.7769457860705613	0	0	1.066991341991342	0.5252608556140631	TUBG1
A431 Unclassified Unclassified 30609389	4/795	0.6122235064183748	0.7769457860705613	0	0	0.9470761756029845	0.4646903663351058	NASP;SLC43A3;CLSPN;CCL28
U251 Secretory S2 30609389	1/182	0.6215146669480908	0.7769457860705613	0	0	1.037253354380426	0.4933133067627214	TMEM38B
MCF7 Secretory Unclassified 30609389	9/1808	0.6279424846323715	0.7769457860705613	0	0	0.9332504312246781	0.434247680002431	HSD3B7;SLC6A9;GRK6;EMC4;CDC6;MRPL37;TMEM38B;PKMYT1;IL17RB
H322 Secretory S2 30609389	2/451	0.693709853035124	0.8176778242906857	0	0	0.8328336474216207	0.3045685016991033	EMC4;TMEM38B
U251 Nuclear N1 30609389	3/671	0.6949690695556965	0.8176778242906857	0	0	0.8382942852159758	0.3050451794243671	NUSAP1;POLR1E;ELAVL2
A431 Secretory S3 30609389	1/228	0.7043436644685898	0.8176778242906857	0	0	0.8251311097126075	0.28919928029411396	ARID5A
HCC827 Cytosol C2 30609389	4/897	0.7056671634289479	0.8176778242906857	0	0	0.8344202182552752	0.2908885611451985	TOM1L2;ODF2L;ESPL1;NDE1
HCC827 Secretory S2 30609389	1/271	0.765418204290683	0.8730551392690603	0	0	0.6922045855379189	0.1850490746474298	TMEM38B
H322 Cytosol C2 30609389	3/786	0.7917816381056674	0.8892316858725188	0	0	0.7108953613807982	0.1659724802924669	TOM1L2;FEN1;IQGAP3
MCF7 Secretory S1 30609389	2/583	0.8189761485760039	0.889385226486307	0	0	0.6392493049119555	0.1276582895814833	RNF19A;STOM
U251 Mitochondria M2 30609389	1/329	0.8284472664743502	0.889385226486307	0	0	0.5681184668989547	0.10692108484827328	MYO19
H322 Mitochondria M2 30609389	1/336	0.8348155395693898	0.889385226486307	0	0	0.5560483297796731	0.10039146168781336	MYO19
MCF7 Mitochondria M2 30609389	1/349	0.846027322467787	0.889385226486307	0	0	0.5349206349206349	0.08944066862349452	MYO19
HCC827 Mitochondria M2 30609389	1/361	0.8557059903784042	0.889385226486307	0	0	0.5167724867724868	0.08052784580989607	MYO19
H322 Secretory Unclassified 30609389	2/653	0.8650185079524356	0.889385226486307	0	0	0.5684449958643507	0.08242701180328238	GRK6;IL17RB
U251 Secretory S1 30609389	1/400	0.8831862048248058	0.895452679891817	0	0	0.4653299916457811	0.05780293005594144	STOM
HCC827 Secretory S1 30609389	1/531	0.9427267437300635	0.9427267437300635	0	0	0.34796046720575025	0.020522294871598547	STOM
