!Sample_title,!Sample_geo_accession,!Sample_type,!Sample_source_name_ch1,!Sample_organism_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_molecule_ch1,!Sample_extract_protocol_ch1,!Sample_extract_protocol_ch1,!Sample_taxid_ch1,!Sample_description,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_platform_id,!Sample_contact_name,!Sample_contact_institute,!Sample_contact_address,!Sample_contact_city,!Sample_contact_zip/postal_code,!Sample_contact_country,!Sample_data_row_count,!Sample_instrument_model,!Sample_library_selection,!Sample_library_source,!Sample_library_strategy,!Sample_relation,!Sample_relation,!Sample_supplementary_file_1,,,,,,
Br38_12 #2,GSM3021482,SRA,Br38_12,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br38,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595775,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739076,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021482/suppl/GSM3021482_Br38_12.hs.raw_counts.txt.gz
Br39_15 #2,GSM3021483,SRA,Br39_15,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br39,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595774,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739077,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021483/suppl/GSM3021483_Br39_15.hs.raw_counts.txt.gz
Br39_16 #2,GSM3021484,SRA,Br39_16,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br39,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595773,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739078,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021484/suppl/GSM3021484_Br39_16.hs.raw_counts.txt.gz
Br39_23 #2,GSM3021485,SRA,Br39_23,Homo sapiens,origin: patient,number of cells: 2,number of ctc: 2,number of wbc attached: 0,sample type: CTC-cluster,cell type: CTC,ctc-cluster size: 2,ctc-cluster id: cBr39-1,sample cell type: CTC.cluster.ctc,sample cell type cat: CTC.cluster.ctc,mouse type: NA,donor: Br39,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595772,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739079,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021485/suppl/GSM3021485_Br39_23.hs.raw_counts.txt.gz
Br39_28 #2,GSM3021486,SRA,Br39_28,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br39,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595771,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739080,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021486/suppl/GSM3021486_Br39_28.hs.raw_counts.txt.gz
Br39_1 #2,GSM3021487,SRA,Br39_1,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br39,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595770,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739081,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021487/suppl/GSM3021487_Br39_1.hs.raw_counts.txt.gz
Br11_1 #2,GSM3021488,SRA,Br11_1,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595769,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739082,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021488/suppl/GSM3021488_Br11_1.hs.raw_counts.txt.gz
Br11_10 #2,GSM3021489,SRA,Br11_10,Homo sapiens,origin: patient,number of cells: 2,number of ctc: 2,number of wbc attached: 0,sample type: CTC-cluster,cell type: CTC,ctc-cluster size: 2,ctc-cluster id: cBr11-2,sample cell type: CTC.cluster.ctc,sample cell type cat: CTC.cluster.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595768,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739083,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021489/suppl/GSM3021489_Br11_10.hs.raw_counts.txt.gz
Br11_11 #2,GSM3021490,SRA,Br11_11,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595767,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739084,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021490/suppl/GSM3021490_Br11_11.hs.raw_counts.txt.gz
Br11_17 #2,GSM3021491,SRA,Br11_17,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595766,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739085,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021491/suppl/GSM3021491_Br11_17.hs.raw_counts.txt.gz
Br11_18 #2,GSM3021492,SRA,Br11_18,Homo sapiens,origin: patient,number of cells: 2,number of ctc: 2,number of wbc attached: 0,sample type: CTC-cluster,cell type: CTC,ctc-cluster size: 2,ctc-cluster id: cBr11-2,sample cell type: CTC.cluster.ctc,sample cell type cat: CTC.cluster.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595765,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739086,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021492/suppl/GSM3021492_Br11_18.hs.raw_counts.txt.gz
Br11_19 #2,GSM3021493,SRA,Br11_19,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595764,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739087,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021493/suppl/GSM3021493_Br11_19.hs.raw_counts.txt.gz
Br11_2 #2,GSM3021494,SRA,Br11_2,Homo sapiens,origin: patient,number of cells: 1,number of ctc: 1,number of wbc attached: 0,sample type: CTC-single,cell type: CTC,ctc-cluster size: NA,ctc-cluster id: NA,sample cell type: CTC.single.ctc,sample cell type cat: CTC.single.ctc,mouse type: NA,donor: Br11,treatment: NA,polyA RNA,RNA was captured on beads conjugated with oligo-dT primer according to Macauley et al. Separation and parallel sequencing of the genomes and transcriptomes of single cells using G&T-seq. Nat Protoc 11, 2081-2103 (2016).,Libraries were prepared with Smart -Seq2 protocol. Sequencing libraries were generated and indexed from 0.25 ng of cDNA per sample using the Nextera XT DNA Library Preparation Kit (Illumina, Cat# FC-131-2001) according to manufacturer’s instructions,9606,NA,Basecalls performed using CASAVA version 1.4,Trim Galore (v0.4.2; parameters : --phred33 --length 36 --clip_R1 9).,Mapping using STAR (v 2.5.2a; parameters: --runMode alignReads --genomeLoad LoadAndExit) to a combined human (GRCh38) and mouse (GRCm38) genome reference,The gene-level expression counts computed with featureCounts (v1.5.1) using the gene annotations obtained from RefSeq (release 70).,To normalize gene counts for cell-specific biases, we used size factors computed utilizing the deconvolution strategy developed by Lun et al. (2016) implemented in the scran (v1.6.5) package available on R/Bioconductor,Genome_build: GRCh38,Supplementary_files_format_and_content: raw_counts.txt are tab-delimited files containing the gene counts as obtained from featureCounts; processed_normalized_matrix.txt contain normalized counts for human genes, using the method implemented in scran R/bioconductor package,GPL18573,Francesc,,Castro-Giner,University of Basel,Mattenstrasse 28,Basel,CH-4058,Switzerland,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08595763,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3739088,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3021nnn/GSM3021494/suppl/GSM3021494_Br11_2.hs.raw_counts.txt.gz
