Geneid	Br57_CTC__3
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	36
KAZN	36
TMEM51-AS1	0
TMEM51	13
C1orf195	0
FHAD1	7
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	38
AGMAT	0
DDI2	22
RSC1A1	40
PLEKHM2	9
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	114
UQCRHL	58
FLJ37453	0
SPEN	43
ZBTB17	0
LOC101928566	0
C1orf64	0
HSPB7	21
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	14
LOC101927479	0
ARHGEF19	57
LOC101927546	0
RSG1	0
FBXO42	158
SZRD1	1
SPATA21	1
NECAP2	193
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	0
CROCCP2	0
LOC101927663	0
MST1P2	2
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	0
SDHB	201
PADI2	381
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	2
PADI6	0
RCC2	43
LOC102723454	0
ARHGEF10L	71
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	8
TAS1R2	0
ALDH4A1	108
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	184
LOC101927895	5
EMC1	129
MRTO4	47
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	110
PQLC2	2
CAPZB	277
LOC644083	0
MINOS1	25
MINOS1-NBL1	6
RPS14P3	48
NBL1	1
HTR6	0
TMCO4	0
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	3
MUL1	0
FAM43B	0
CDA	0
PINK1	33
MIR6084	5
PINK1-AS	19
DDOST	204
KIF17	0
SH2D5	0
HP1BP3	27
EIF4G3	13
MIR1256	0
ECE1	350
RP5-1071N3.1	0
NBPF3	34
ALPL	0
RAP1GAP	71
USP48	211
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	503
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	23
MIR3115	0
MIR4419A	0
LUZP1	34
HTR1D	0
RP5-1057J7.6	0
HNRNPR	354
ZNF436	25
C1orf213	0
TCEA3	130
ASAP3	0
E2F2	0
LOC101928163	0
ID3	59
MDS2	0
RPL11	1259
TCEB3	121
RP5-886K2.3	9
PITHD1	42
LYPLA2	23
GALE	111
HMGCL	34
FUCA1	42
CNR2	0
MIR378F	0
PNRC2	63
SRSF10	28
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	0
LOC100506985	0
NCMAP	0
SRRM1	76
CLIC4	112
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	34
C1orf63	19
RHD	0
LOC101928189	0
TMEM50A	134
RHCE	13
TMEM57	1
LDLRAP1	66
MAN1C1	0
SEPN1	12
LOC102723671	1
MTFR1L	1
LOC646471	5
AUNIP	0
PAQR7	0
STMN1	0
MIR3917	0
PAFAH2	44
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	4
FAM110D	0
ZNF593	32
CNKSR1	0
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	293
UBXN11	9
CD52	0
AIM1L	4
ZNF683	0
LIN28A	0
DHDDS	66
RP3-476K8.3	0
HMGN2	16
RPS6KA1	15
MIR1976	0
LOC101928728	0
ARID1A	65
PIGV	65
ZDHHC18	0
SFN	1
GPN2	0
GPATCH3	0
NR0B2	0
NUDC	209
C1orf172	129
OSTCP2	0
TRNP1	0
FAM46B	80
LOC101928391	0
SLC9A1	70
LOC102723760	0
WDTC1	0
TMEM222	73
LOC644961	20
RNU6-48P	0
SYTL1	120
MAP3K6	1
FCN3	0
CD164L2	0
GPR3	0
WASF2	257
AHDC1	11
FGR	0
IFI6	13
FAM76A	7
STX12	32
PPP1R8	96
SCARNA1	0
THEMIS2	0
RPA2	19
SMPDL3B	95
XKR8	0
EYA3	62
PTAFR	409
DNAJC8	5
ATPIF1	204
SESN2	0
MED18	0
PHACTR4	66
SNHG3	104
RCC1	14
SNORA73A	0
RNU105A	0
TRNAU1AP	23
SNHG12	1
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
RAB42	4
TAF12	0
RNU11	1
GMEB1	0
YTHDF2	83
OPRD1	0
EPB41	51
TMEM200B	0
SRSF4	129
MECR	0
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	10
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	21
PUM1	58
SNORD103A	0
SNORD103B	0
SNORD85	3
LOC102723848	0
NKAIN1	0
SNRNP40	127
ZCCHC17	0
FABP3	0
SERINC2	339
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	169
COL16A1	43
LOC101929444	0
BAI2	47
MIR4254	0
SPOCD1	0
PTP4A2	180
KHDRBS1	105
TMEM39B	6
MIR5585	0
KPNA6	208
TXLNA	57
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	140
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	114
MARCKSL1	41
FAM229A	0
TSSK3	0
BSDC1	201
ZBTB8B	0
ZBTB8A	0
LOC102723870	0
ZBTB8OS	19
RBBP4	117
SYNC	16
KIAA1522	450
YARS	274
S100PBP	1
FNDC5	0
HPCA	4
TMEM54	143
RNF19B	0
AK2	123
ADC	0
TRIM62	39
ZNF362	0
A3GALT2	0
PHC2	20
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	27
DLGAP3	2
LOC653160	0
ZMYM6NB	0
ZMYM6	0
ZMYM1	0
SFPQ	112
ZMYM4	3
KIAA0319L	104
NCDN	10
TFAP2E	11
PSMB2	221
C1orf216	74
CLSPN	0
AGO4	0
AGO1	0
AGO3	0
TEKT2	0
ADPRHL2	73
COL8A2	0
TRAPPC3	61
MAP7D1	0
THRAP3	318
SH3D21	1
EVA1B	7
STK40	29
LSM10	0
OSCP1	1
MRPS15	81
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	395
MIR6732	17
MEAF6	17
MIR5581	0
SNIP1	28
DNALI1	0
GNL2	80
RSPO1	0
C1orf109	13
CDCA8	0
EPHA10	0
MANEAL	0
YRDC	63
C1orf122	37
MTF1	7
INPP5B	0
SF3A3	73
FHL3	0
UTP11L	34
POU3F1	2
MIR3659	0
RP11-214L19.1	0
RRAGC	74
GJA9-MYCBP	10
MYCBP	10
GJA9	0
RHBDL2	0
AKIRIN1	183
NDUFS5	141
MACF1	33
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	1
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	0
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	3
MYCL	0
MFSD2A	39
CAP1	439
PPT1	312
RLF	38
TMCO2	0
ZMPSTE24	44
COL9A2	1
SMAP2	73
ZFP69B	0
ZFP69	0
EXO5	28
ZNF684	0
RIMS3	0
NFYC-AS1	4
NFYC	78
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	0
CTPS1	1
SLFNL1-AS1	7
SLFNL1	0
SCMH1	60
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	8
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	23
RIMKLA	0
ZMYND12	24
PPCS	9
CCDC30	2
PPIH	7
YBX1	13
CLDN19	0
LEPRE1	0
C1orf50	0
LOC100129924	0
CCDC23	11
ERMAP	2
ZNF691	0
LOC339539	1
SLC2A1	0
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	101
MIR6733	10
WDR65	0
TMEM125	0
C1orf210	31
TIE1	0
MPL	0
CDC20	0
ELOVL1	175
MIR6734	0
MED8	126
SZT2	37
MIR6735	1
HYI	10
PTPRF	337
KDM4A	86
KDM4A-AS1	4
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	23
ATP6V0B	270
B4GALT2	2
CCDC24	0
SLC6A9	120
KLF17	0
DMAP1	113
ERI3	0
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	35
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	562
SNORD55	0
SNORD46	0
SNORD38A	3
SNORD38B	1
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	11
HECTD3	128
UROD	76
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	55
TESK2	34
CCDC163P	0
MMACHC	2
PRDX1	898
AKR1A1	158
NASP	57
CCDC17	0
GPBP1L1	73
RPS15AP10	17
TMEM69	8
IPP	0
MAST2	0
PIK3R3	62
RP4-533D7.5	0
TSPAN1	49
LOC102724021	0
POMGNT1	43
LURAP1	0
RAD54L	1
LOC102724045	0
LOC102724033	0
LRRC41	282
UQCRH	306
NSUN4	10
FAAH	8
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	1
KNCN	0
MKNK1	137
LOC101929673	0
MOB3C	0
ATPAF1	0
TEX38	0
EFCAB14-AS1	3
EFCAB14	97
CYP4B1	0
CYP4Z2P	83
CYP4A11	0
CYP4X1	0
CYP4Z1	53
CYP4A22	0
LINC00853	0
PDZK1IP1	189
TAL1	0
STIL	0
CMPK1	31
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	37
LOC102724088	0
AGBL4	0
BEND5	1
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	48
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	25
TTC39A	36
LOC102724097	3
EPS15	20
OSBPL9	80
NRD1	20
MIR761	0
RAB3B	0
TXNDC12	19
KTI12	0
BTF3L4	49
ZFYVE9	38
CC2D1B	0
ORC1	0
PRPF38A	50
ZCCHC11	27
GPX7	0
FAM159A	0
COA7	0
ZYG11B	0
ZYG11A	11
ECHDC2	1
SCP2	122
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	1
C1orf123	33
MAGOH	41
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	1
DIO1	0
HSPB11	13
LRRC42	0
LDLRAD1	0
TMEM59	303
TCEANC2	1
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	83
SSBP3	3
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	3
TTC4	5
PARS2	0
TTC22	0
C1orf177	0
DHCR24	241
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	30
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	27
PRKAA2	2
LOC102724154	5
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	82
MYSM1	45
JUN	0
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	9
MIR4711	0
RP4-782L23.1	0
HOOK1	2
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	70
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	40
INADL	39
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	12
DOCK7	48
ANGPTL3	0
RP11-230B22.1	1
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	2
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	12
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	2
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	487
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	18
DNAJC6	0
LOC102724416	0
LEPROT	20
LEPR	3
PDE4B	37
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	1
MIER1	60
SLC35D1	64
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	86
LOC102724481	0
GADD45A	11
GNG12	157
GNG12-AS1	0
DIRAS3	18
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	1
PIN1P1	0
LRRC40	6
SRSF11	149
ANKRD13C	0
HHLA3	25
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	1
ZRANB2	27
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	19
TYW3	35
LHX8	0
SLC44A5	0
ACADM	0
RABGGTB	14
SNORD45C	1
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	1
ZZZ3	103
USP33	23
FAM73A	4
NEXN-AS1	0
NEXN	0
FUBP1	85
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	18
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	72
GNG5	205
SPATA1	0
CTBS	71
LOC101927773	0
C1orf180	0
SSX2IP	0
LOC102724892	0
LPAR3	15
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	20
BCL10	29
LOC646626	17
DDAH1	10
LOC101930232	0
CYR61	0
ZNHIT6	0
COL24A1	0
ODF2L	0
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	147
SEP15	125
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	67
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	1
GTF2B	13
CCBL2	75
RBMXL1	5
GBP3	0
GBP1	0
GBP2	69
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	76
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	30
GEMIN8P4	0
ZNF326	50
BARHL2	0
LOC149351	0
ZNF644	155
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	1
BRDT	0
EPHX4	0
SETSIP	1
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	5
RPAP2	15
GFI1	0
EVI5	2
RPL5	836
FAM69A	0
SNORD21	1
SNORA66	0
MTF2	56
TMED5	0
CCDC18	0
LOC100131564	0
DR1	36
FNBP1L	45
TRNAC-GCA	0
BCAR3	2
RP5-1033H22.2	0
LOC102723480	0
MIR760	4
TRNAR15	0
DNTTIP2	136
GCLM	19
ABCA4	0
ARHGAP29	218
LOC100505940	0
ABCD3	31
F3	0
LOC102723542	46
LINC01057	23
MIR378G	0
SLC44A3	0
CNN3	265
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	1
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	38
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	4
FRRS1	0
AGL	0
LOC101930120	0
SLC35A3	43
HIAT1	46
SASS6	0
TRMT13	0
LRRC39	0
DBT	1
RP11-305E17.6	0
RTCA	2
MIR553	0
CDC14A	4
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	1
SLC30A7	0
DPH5	23
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	7
AMY2B	0
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	90
MIR7852	0
VAV3-AS1	0
SLC25A24	70
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	15
HENMT1	0
PRPF38B	44
FNDC7	0
STXBP3	0
AKNAD1	0
SPATA42	0
GPSM2	1
CLCC1	55
WDR47	4
TAF13	9
TMEM167B	38
SCARNA2	0
C1orf194	0
KIAA1324	40
SARS	183
CELSR2	83
PSRC1	0
MYBPHL	0
SORT1	26
PSMA5	222
SYPL2	64
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	258
MIR197	0
GNAT2	3
AMPD2	17
GSTM4	20
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	24
STRIP1	0
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	48
RP5-1074L1.1	0
RBM15	4
SLC16A4	0
LAMTOR5	225
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	0
DRAM2	224
CEPT1	72
DENND2D	99
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	55
ATP5F1	148
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	0
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	0
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	21
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	310
MOV10	194
RHOC	410
PPM1J	0
FAM19A3	0
LOC128322	5
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	3
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	60
LOC102723919	0
LOC643441	0
MAGI3	0
PHTF1	0
RSBN1	0
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	9
OLFML3	0
SYT6	0
TRIM33	88
LOC101928890	1
BCAS2	0
DENND2C	20
AMPD1	0
NRAS	8
CSDE1	404
SIKE1	5
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	0
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	241
ATP1A1OS	37
RP4-655J12.4	0
CD58	32
MIR548AC	0
IGSF3	32
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	0
CD101	0
RP11-27K13.3	0
TTF2	4
MIR942	0
TRIM45	0
VTCN1	0
MAN1A2	54
FAM46C	42
GDAP2	1
WDR3	48
SPAG17	17
TBX15	0
WARS2	66
RP11-418J17.1	6
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	105
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	406
LOC101929178	0
SEC22B	9
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	0
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	2
TRNAN5	0
RNVU1-19	2
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	3
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	3
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	1
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	20
PDZK1	8
CD160	0
RNF115	55
POLR3C	107
NUDT17	12
PIAS3	147
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	44
GNRHR2	5
RBM8A	126
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	2
NOTCH2NL	14
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	0
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	94
PDIA3P1	146
FMO5	5
LINC00624	0
BCL9	78
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	15
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
