Geneid	Br61_CTC___25
VTI1B	36
RDH11	75
RDH12	1
LOC102723898	0
ZFYVE26	9
RAD51B	31
LOC101927971	0
LOC102723923	0
LOC100996664	0
ZFP36L1	446
ACTN1	295
ACTN1-AS1	0
DCAF5	25
EXD2	0
GALNT16	0
ERH	61
SLC39A9	12
PLEKHD1	0
CCDC177	0
KIAA0247	696
LOC100289511	144
SRSF5	896
SLC10A1	0
LOC100506358	0
SMOC1	0
SLC8A3	0
ADAM21P1	0
LOC101928046	0
COX16	21
SYNJ2BP-COX16	16
SYNJ2BP	6
ADAM21	0
LOC102723984	0
ADAM20P1	0
ADAM20	0
MED6	127
LOC101928075	0
TTC9	93
MAP3K9	124
LOC100506411	6
PCNX	0
LOC102724015	12
SNORD56B	0
LOC102724024	2
LOC145474	0
SIPA1L1	55
RGS6	0
MIR7843	0
DPF3	0
LOC102724054	0
DCAF4	46
TRNAC24	0
ZFYVE1	1
RBM25	118
PSEN1	42
PAPLN	0
LOC101928123	0
NUMB	49
LOC101928143	0
HEATR4	0
C14orf169	0
ACOT1	0
ACOT2	16
ACOT4	0
LOC101928206	0
ACOT6	0
DNAL1	3
PNMA1	0
ELMSAN1	156
MIR4505	0
RP5-1021I20.1	0
LOC100506498	0
PTGR2	27
ZNF410	96
FAM161B	0
COQ6	0
ENTPD5	107
CCDC176	48
ALDH6A1	44
LIN52	0
VSX2	7
ABCD4	45
VRTN	0
SYNDIG1L	0
NPC2	231
MIR4709	47
ISCA2	21
LTBP2	0
LOC101928352	0
AREL1	38
FCF1	27
YLPM1	45
PROX2	0
DLST	55
RPS6KL1	0
PGF	0
EIF2B2	3
MLH3	0
ACYP1	0
ZC2HC1C	74
NEK9	4
TMED10	416
FOS	3
RP11-293M10.5	0
LOC101928377	0
JDP2	0
BATF	0
LOC102724153	0
FLVCR2	0
MIR7641-2	0
C14orf1	44
TTLL5	1
TGFB3	78
LOC102724170	3
IFT43	7
GPATCH2L	99
ESRRB	0
VASH1	0
LOC100506603	0
ANGEL1	0
C14orf166B	0
IRF2BPL	0
RP11-7F17.5	0
LOC102724190	0
CIPC	56
ZDHHC22	0
LOC101926998	0
TMEM63C	7
NGB	0
MIR1260A	0
POMT2	0
GSTZ1	85
TMED8	0
SAMD15	0
NOXRED1	0
VIPAS39	3
AHSA1	46
ISM2	0
SPTLC2	78
ALKBH1	35
SLIRP	37
SNW1	89
C14orf178	0
ADCK1	0
NRXN3	0
DIO2	0
DIO2-AS1	0
LOC102724213	0
CEP128	5
TSHR	0
LOC101928462	0
LOC101928431	0
GTF2A1	33
SNORA79	0
LOC101928504	0
STON2	0
RP11-299L17.3	0
LOC102724277	0
SEL1L	53
RP11-799P8.1	0
LOC102724294	0
RP11-406A9.2	0
LOC102724338	0
LINC00911	0
LOC100506731	0
FLRT2	0
LOC102724348	0
LOC101928767	0
LOC101928740	0
LOC102724380	0
LOC283585	0
GALC	0
GPR65	0
RP11-300J18.1	0
LINC01146	0
KCNK10	0
SPATA7	37
PTPN21	0
ZC3H14	130
EML5	4
TTC8	0
TRNAA17	0
FOXN3	1
LOC102724423	0
LOC101928817	1
FOXN3-AS1	0
LOC102723683	0
FOXN3-AS2	0
EFCAB11	0
TDP1	95
LOC101927029	0
KCNK13	0
PSMC1	3
NRDE2	88
CALM1	226
LOC101930294	0
LINC00642	0
TTC7B	0
LOC102724444	0
RP11-1078H9.5	0
RPS6KA5	21
LOC102724461	0
C14orf159	26
SNORA11B	0
GPR68	0
LOC102724476	0
CCDC88C	2
SMEK1	47
LOC101928957	0
CATSPERB	0
TC2N	504
FBLN5	0
LOC102724531	0
TRIP11	130
ATXN3	119
LOC102724564	0
NDUFB1	33
CPSF2	9
SLC24A4	0
RIN3	0
LGMN	45
GOLGA5	40
LOC101929002	0
CHGA	0
ITPK1	0
ITPK1-AS1	0
MOAP1	63
TMEM251	24
C14orf142	0
UBR7	0
BTBD7	39
UNC79	7
COX8C	0
PRIMA1	0
FAM181A-AS1	0
FAM181A	0
ASB2	0
MIR4506	0
LINC00521	0
OTUB2	0
DDX24	100
IFI27L1	0
IFI27	0
IFI27L2	0
PPP4R4	0
SERPINA10	0
SERPINA6	0
SERPINA1	0
SERPINA11	0
SERPINA9	0
SERPINA12	0
SERPINA4	0
SERPINA5	0
LOC101929055	0
SERPINA3	0
SERPINA13P	0
GSC	11
DICER1	0
MIR3173	0
DICER1-AS1	0
CLMN	79
RP11-725G5.2	0
LINC00341	0
SYNE3	0
LOC101929107	0
LOC102724640	0
SNHG10	0
SCARNA13	0
GLRX5	67
LOC100506999	0
TCL6	37
TCL1B	0
TCL1A	0
LINC00617	0
C14orf132	170
BDKRB2	2
BDKRB1	0
ATG2B	3
GSKIP	23
AK7	0
PAPOLA	229
LOC102724667	0
VRK1	22
LINC00618	0
LOC101929241	0
RP11-76E12.1	0
C14orf64	0
C14orf177	0
BCL11B	0
SETD3	81
CCNK	58
CCDC85C	4
HHIPL1	0
CYP46A1	0
EML1	0
LOC102724682	0
EVL	0
MIR151B	0
MIR342	0
DEGS2	0
YY1	61
MIR6764	0
SLC25A29	173
MIR345	0
SLC25A47	0
WARS	110
WDR25	0
BEGAIN	0
LINC00523	0
DLK1	0
MIR2392	0
MEG3	0
MIR770	0
MIR493	0
MIR337	0
MIR665	0
RTL1	0
MIR431	0
MIR433	0
MIR127	0
MIR432	0
MIR136	0
MEG8	0
SNORD112	0
AL132709.5	0
MIR370	0
SNORD113-1	0
SNORD113-2	0
SNORD113-3	0
SNORD113-4	0
SNORD113-5	0
SNORD113-6	0
SNORD113-7	0
SNORD113-8	0
SNORD113-9	0
SNORD114-1	0
SNORD114-2	0
SNORD114-3	0
SNORD114-4	0
SNORD114-5	0
SNORD114-6	0
SNORD114-7	0
SNORD114-8	0
SNORD114-9	0
SNORD114-10	0
RP11-909M7.3	0
SNORD114-11	0
SNORD114-12	0
SNORD114-13	0
SNORD114-14	0
SNORD114-15	0
SNORD114-16	0
SNORD114-17	0
SNORD114-18	0
SNORD114-19	0
SNORD114-20	0
SNORD114-21	0
SNORD114-22	0
SNORD114-23	0
SNORD114-24	0
SNORD114-25	0
SNORD114-26	0
SNORD114-27	0
SNORD114-28	0
SNORD114-29	0
SNORD114-30	0
SNORD114-31	0
MIR379	0
MIR411	0
MIR299	0
MIR380	0
MIR1197	0
MIR323A	0
MIR758	0
MIR329-1	0
MIR329-2	0
MIR494	0
MIR1193	0
MIR543	0
MIR495	0
MIR376C	0
MIR376A2	0
MIR654	0
MIR376B	0
MIR376A1	0
MIR300	0
MIR1185-1	0
MIR1185-2	0
MIR381HG	0
MIR381	0
MIR487B	0
MIR539	0
MIR889	0
MIR544A	0
MIR655	0
MIR487A	0
MIR382	0
MIR134	0
MIR668	0
MIR485	0
MIR323B	0
MIR154	0
MIR496	0
MIR377	0
MIR541	0
MIR409	0
MIR412	0
MIR369	0
MIR410	0
MIR656	0
MEG9	0
LOC101929422	0
LOC101929443	0
LOC101929462	0
LOC100507277	0
DIO3OS	0
MIR1247	0
DIO3	0
LINC00239	0
PPP2R5C	61
DYNC1H1	199
HSP90AA1	1674
WDR20	73
MOK	0
TRNAI15	0
ZNF839	12
CINP	0
TECPR2	81
ANKRD9	50
MIR4309	0
RCOR1	52
LOC102724871	0
TRAF3	0
AMN	0
CDC42BPB	63
EXOC3L4	0
LOC102723726	0
TNFAIP2	0
LINC00605	0
EIF5	715
SNORA28	0
MARK3	167
CKB	50
TRMT61A	232
BAG5	264
APOPT1	4
KLC1	307
XRCC3	6
ZFYVE21	125
PPP1R13B	21
LINC00637	0
C14orf2	364
TDRD9	0
RD3L	0
ASPG	0
MIR203	0
MIR3545	0
KIF26A	3
C14orf180	0
TMEM179	0
LOC101929634	0
MIR4710	0
LOC101929949	0
INF2	20
ADSSL1	11
SIVA1	176
LOC102723328	0
LOC102723342	6
AKT1	72
ZBTB42	48
LINC00638	0
CEP170B	4
PLD4	0
AHNAK2	0
C14orf79	34
CDCA4	47
GPR132	0
LOC102723354	0
JAG2	4
MIR6765	0
NUDT14	0
BRF1	9
BTBD6	1
PACS2	0
TEX22	0
RP11-521B24.3	0
MTA1	45
CRIP2	90
CRIP1	0
C14orf80	0
TMEM121	0
MIR8071-1	0
MIR8071-2	0
ELK2AP	0
MIR4507	0
LOC102723453	0
KIAA0125	0
ADAM6	0
LOC102723435	0
LINC00226	0
LOC102723479	0
LOC102723492	0
LINC00221	0
MIR3118-3	0
LOC101926992	0
MAFIP	0
LOC100287823	0
LOC102723407	0
CATSPERB-2	0
TC2N-2	0
C14orf180-2	0
TMEM179-2	0
MIR8071-1-2	0
MIR8071-2-2	0
ELK2AP-2	0
MIR4507-2	0
LOC102723453-2	0
KIAA0125-2	0
ADAM6-2	0
LOC102723435-2	0
LINC00226-2	0
LOC102723479-2	0
LOC102723492-2	0
LINC00221-2	0
LOC102724977	0
LOC101929002-2	0
CHGA-2	0
ITPK1-2	0
ITPK1-AS1-2	0
MOAP1-2	0
TMEM251-2	0
C14orf142-2	0
UBR7-2	0
BTBD7-2	0
UNC79-2	0
COX8C-2	0
PRIMA1-2	0
FAM181A-AS1-2	0
FAM181A-2	0
ASB2-2	0
MIR4506-2	0
LINC00521-2	0
OTUB2-2	0
DDX24-2	0
IFI27L1-2	0
IFI27-2	0
IFI27L2-2	0
PPP4R4-2	0
SERPINA10-2	0
SERPINA6-2	0
SERPINA1-2	0
CHEK2P2	0
HERC2P3	1
LOC100996379	0
GOLGA6L6	0
GOLGA8CP	0
NBEAP1	0
MIR3118-4	0
POTEB2	0
MIR5701-1	0
LINC01193	0
LOC101926972	0
LOC646214	0
CXADRP2	0
LOC101926958	0
LOC102724631	0
LOC102724610	0
RP11-69H14.6	0
LOC102724737	0
LOC102724971	0
MIR3118-6	0
POTEB	0
NF1P2	0
MIR5701-2	0
RP11-69H14.6-2	0
LOC102724796	0
OR4M2	0
OR4N4	0
OR4N3P	0
LOC642131	0
LOC102724835	0
MIR1268A	0
LOC102724891	0
LOC101928039	0
REREP3	0
GOLGA8EP	0
LOC440243	0
HERC2P7	0
HERC2P2	24
LOC101927846	0
GOLGA8I	0
WHAMMP3	0
LOC283683	0
NIPA1	0
NIPA2	37
CYFIP1	99
TUBGCP5	8
GOLGA6L1	0
GOLGA8DP	0
MIR4509-1	0
LOC102723534	0
LOC102723564	0
LOC102723623	0
GOLGA8S	0
GOLGA6L2	0
MIR4508	0
MKRN3	15
MAGEL2	0
NDN	0
LOC101928792	0
PWRN2	0
LOC102723749	0
LOC101928818	0
PWRN3	0
LOC102723790	0
PWRN1	0
NPAP1	0
SNRPN	116
SNURF	116
SNORD107	0
PWARSN	0
PWAR5	0
SNORD64	0
SNORD108	0
SNORD109A	0
SNORD116-1	0
SNORD116-2	0
SNORD116-3	0
SNORD116-4	0
SNORD116-5	0
SNORD116-6	0
SNORD116-7	0
SNORD116-8	0
SNORD116-9	0
SNORD116-10	0
SNORD116-11	0
SNORD116-12	0
SNORD116-13	0
SNORD116-14	0
SNORD116-15	0
SNORD116-16	0
SNORD116-17	0
SNORD116-18	0
SNORD116-19	0
SNORD116-20	0
SNORD116-21	0
SNORD116-22	0
SNORD116-23	0
SNORD116-24	0
SNORD116-25	0
SNORD116-26	0
SNORD116-27	0
SNORD116-28	0
SNORD116-29	0
IPW	0
PWAR1	0
SNORD115-1	0
SNORD115-2	0
SNORD115-3	0
SNORD115-4	0
SNORD115-5	0
SNORD115-6	0
SNORD115-7	0
SNORD115-8	0
SNORD115-9	0
SNORD115-10	0
SNORD115-11	0
SNORD115-12	0
SNORD115-13	0
SNORD115-14	0
SNORD115-15	0
SNORD115-16	0
SNORD115-17	0
SNORD115-18	0
SNORD115-19	0
SNORD115-20	0
SNORD115-21	0
SNORD115-22	0
PWAR4	0
SNORD115-23	0
SNORD115-24	0
SNORD115-25	0
SNORD115-26	0
SNORD115-27	0
SNORD115-28	0
SNORD115-29	0
SNORD115-30	0
SNORD115-31	0
SNORD115-32	0
SNORD115-33	0
SNORD115-34	0
SNORD115-35	0
SNORD115-36	0
SNORD115-37	0
SNORD115-38	0
SNORD115-39	0
SNORD115-40	0
SNORD115-41	0
SNORD115-42	0
SNORD115-43	0
SNORD115-44	0
SNORD115-45	0
SNORD115-47	0
SNORD115-48	0
SNORD109B	0
UBE3A	46
ATP10A	0
MIR4715	0
RP11-1084I9.1	0
TRNAE11	0
LINC00929	0
GABRB3	0
GABRA5	0
GABRG3	35
AC136896.1	0
OCA2	0
HERC2	34
LOC645202	0
GOLGA8F	0
MIR4509-2	0
MIR4509-3	0
GOLGA8G	0
LOC100132202	0
LOC101929047	0
HERC2P9	2
LOC102723873	0
GOLGA8M	0
LOC101929283	0
WHAMMP2	0
LOC100289656	0
LOC646278	0
LOC102723925	0
GOLGA6L7P	0
APBA2	0
FAM189A1	0
NDNL2	20
TJP1	607
GOLGA8J	0
LOC101927852	0
ULK4P3	0
GOLGA8T	0
LOC101929922	0
DKFZP434L187	0
LOC102724055	0
CHRFAM7A	0
GOLGA8R	0
LOC101927788	0
LOC101060569	0
LOC102724005	0
LOC102724016	0
DNM1P50	0
ULK4P2	0
LOC101927579	0
GOLGA8H	0
ARHGAP11B	0
LOC100288637	0
LOC101930434	0
HERC2P10	0
FAN1	0
MTMR10	0
TRPM1	0
MIR211	0
RP11-16E12.2	0
KLF13	0
OTUD7A	0
CHRNA7	0
LOC102724078	0
LOC102724099	0
GOLGA8K	0
LOC101927956	0
ULK4P1	0
GOLGA8O	0
LOC100653133	0
LOC101929887	0
WHAMMP1	0
LOC100996255	0
LOC102724144	0
GOLGA8N	0
LOC101928042	0
LOC102724126	0
ARHGAP11A	0
SCG5	0
GREM1	0
LOC100131315	0
FMN1	0
TMCO5B	0
RP11-489D6.2	0
RYR3	0
AVEN	4
CHRM5	0
EMC7	28
PGBD4	0
KATNBL1	0
EMC4	86
SLC12A6	21
NOP10	90
NUTM1	0
LPCAT4	0
GOLGA8A	14
MIR1233-1	0
GOLGA8B	53
MIR1233-2	0
GJD2	0
RP11-814P5.1	0
ACTC1	0
AQR	54
ZNF770	60
ANP32AP1	0
DPH6	20
MIR3942	0
DPH6-AS1	2
MIR4510	0
LOC100507480	0
LOC102724214	0
C15orf41	52
LOC102724228	0
CSNK1A1P1	0
LOC145845	0
MEIS2	11
MIR8063	0
TMCO5A	0
RP11-1008C21.1	0
SPRED1	14
FAM98B	0
RASGRP1	0
C15orf53	0
LOC102724253	0
LOC101928245	0
C15orf54	0
LOC102724283	0
THBS1	172
FSIP1	0
GPR176	0
LOC100505534	0
EIF2AK4	20
SRP14	198
SRP14-AS1	0
LOC102724328	0
BMF	0
BUB1B	0
PAK6	8
C15orf56	0
ANKRD63	0
PLCB2	0
LINC00984	0
C15orf52	26
PHGR1	0
DISP2	0
KNSTRN	2
IVD	120
BAHD1	0
CHST14	2
C15orf57	28
MRPL42P5	11
RPUSD2	0
TRNAS18	0
CASC5	0
RAD51-AS1	0
RAD51	0
RMDN3	23
GCHFR	1
DNAJC17	24
C15orf62	0
ZFYVE19	40
PPP1R14D	0
LOC102724362	7
SPINT1	847
RHOV	1
LOC102724381	0
VPS18	2
DLL4	0
CHAC1	108
INO80	13
EXD1	0
CHP1	201
OIP5-AS1	6
OIP5	0
NUSAP1	0
NDUFAF1	2
RTF1	98
ITPKA	0
LTK	0
RPAP1	0
TYRO3	3
MGA	68
MIR626	0
MAPKBP1	0
JMJD7	128
JMJD7-PLA2G4B	71
PLA2G4B	0
SPTBN5	0
MIR4310	0
EHD4	19
LOC101928363	0
LOC101928388	0
PLA2G4E	0
PLA2G4D	0
PLA2G4F	0
VPS39	7
MIR627	0
TMEM87A	216
GANC	36
CAPN3	0
ZNF106	70
SNAP23	103
LRRC57	74
HAUS2	18
STARD9	0
CDAN1	0
LOC102724445	42
TTBK2	0
UBR1	0
TMEM62	16
CCNDBP1	36
EPB42	0
TGM5	0
TGM7	0
LCMT2	0
ADAL	0
ZSCAN29	0
TUBGCP4	9
TP53BP1	190
MAP1A	0
PPIP5K1	0
CKMT1B	6
STRC	0
CATSPER2	16
CKMT1A	2
LOC101930343	0
CATSPER2P1	0
PDIA3	187
ELL3	25
SERF2	599
SERF2-C15ORF63	152
MIR1282	112
SERINC4	18
HYPK	47
MFAP1	63
WDR76	0
FRMD5	0
PIN4P1	4
CASC4	34
CTDSPL2	26
EIF3J-AS1	30
EIF3J	45
SPG11	1
PATL2	0
B2M	199
TRIM69	2
C15orf43	0
SORD	16
DUOX2	0
DUOXA2	0
DUOXA1	0
DUOX1	0
SHF	0
TRNAH1	0
TRNAH2	0
TRNAH6	0
LOC101928414	0
SLC28A2	0
GATM	0
GATM-AS1	0
LOC102724493	0
SPATA5L1	0
C15orf48	0
MIR147B	0
LOC102724512	4
SLC30A4	0
HMGN2P46	0
BLOC1S6	68
SQRDL	145
SEMA6D	156
RP11-198M11.2	0
LOC102724553	0
SLC24A5	0
MYEF2	27
CTXN2	0
SLC12A1	0
DUT	69
FBN1	0
CEP152	22
LOC101928472	4
SHC4	0
EID1	83
SECISBP2L	106
COPS2	19
GALK2	90
NDUFAF4P1	0
MIR4716	0
FAM227B	19
FGF7	0
DTWD1	13
ATP8B4	0
LOC102724587	0
SLC27A2	0
HDC	0
GABPB1	67
FLJ10038	28
GABPB1-AS1	16
MIR4712	0
USP8	103
USP50	0
TRPM7	76
SPPL2A	0
AP4E1	0
DCAF13P3	0
TNFAIP8L3	0
CYP19A1	0
MIR4713	0
MIR7973-2	0
MIR7973-1	0
GLDN	0
DMXL2	0
SCG3	0
LYSMD2	0
TMOD2	16
TMOD3	27
LOC100422556	8
LEO1	85
MAPK6	15
BCL2L10	0
GNB5	24
RP11-430B1.2	22
MYO5C	198
MIR1266	0
MYO5A	23
ARPP19	121
FAM214A	3
ONECUT1	0
LOC101928499	0
WDR72	0
UNC13C	0
RSL24D1	44
RAB27A	0
LOC101928527	19
PIGB	36
DYX1C1-CCPG1	8
CCPG1	24
MIR628	0
C15orf65	0
DYX1C1	0
PYGO1	0
PRTG	0
NEDD4	1
RFX7	42
LOC102724648	4
TEX9	0
MNS1	7
ZNF280D	0
LOC145783	0
TCF12	97
LINC00926	0
LOC101928611	0
CGNL1	27
GCOM1	9
MYZAP	0
POLR2M	11
ALDH1A2	0
AQP9	0
LOC102724696	0
LOC102724683	0
LOC101928635	1
LOC102724766	0
LIPC	0
RP11-355N15.1	0
LOC101928668	0
ADAM10	31
HSP90AB4P	1
LOC101928725	12
FAM63B	36
SLTM	32
RNF111	35
CCNB2	0
MYO1E	40
MIR2116	0
LDHAL6B	0
FAM81A	0
GCNT3	0
GTF2A2	69
BNIP2	81
FOXB1	0
ANXA2	754
NARG2	23
RORA	0
RP11-219B17.1	0
LOC100996876	0
LOC102724802	0
LOC102724790	0
LOC101928828	0
LOC101928850	0
LOC100506530	0
VPS13C	11
LOC101928907	0
C2CD4A	0
C2CD4B	0
RP11-299H22.1	0
FLJ38723	0
LOC102724938	0
LOC102724953	0
MIR8067	0
MIR6085	0
TLN2	55
LOC102724972	0
MGC15885	0
MIR190A	0
LOC101928955	0
TPM1	232
LACTB	18
RPS27L	22
LOC101928972	0
RAB8B	6
APH1B	49
CA12	17
LOC102723344	0
LOC102723355	0
USP3	17
USP3-AS1	1
FBXL22	0
HERC1	20
MIR422A	0
DAPK2	22
RP11-111E14.1	0
FAM96A	5
SNX1	84
SNX22	188
PPIB	260
CSNK1G1	0
KIAA0101	0
TRIP4	10
LOC102723384	0
ZNF609	26
LOC101930091	0
LOC101929016	0
OAZ2	107
LOC101929042	0
RBPMS2	0
MIR1272	0
PIF1	0
PLEKHO2	0
ANKDD1A	6
SPG21	253
MTFMT	0
SLC51B	0
RASL12	0
KBTBD13	0
UBAP1L	0
PDCD7	10
CLPX	86
CILP	0
PARP16	0
RNU5A-1	0
RNU5B-1	0
IGDCC3	0
IGDCC4	0
DPP8	8
PTPLAD1	182
RNU6-19P	0
VWA9	0
SLC24A1	0
LOC102723464	0
DENND4A	76
MIR4511	0
TRNAQ24	0
RAB11A	280
MEGF11	0
MIR4311	0
DIS3L	0
TIPIN	0
SCARNA14	0
MAP2K1	0
SNAPC5	1
MIR4512	0
RPL4	953
SNORD18C	3
SNORD18B	0
SNORD16	0
SNORD18A	0
ZWILCH	24
LCTL	7
SMAD6	0
LOC102723481	0
LOC102723493	0
SMAD3	0
AAGAB	0
IQCH	0
IQCH-AS1	9
C15orf61	28
MAP2K5	10
SKOR1	0
RP11-34F13.2	0
RNU6-1	0
PIAS1	179
CALML4	0
CLN6	0
FEM1B	266
ITGA11	0
CORO2B	0
ANP32A	0
MIR4312	0
ANP32A-IT1	0
NOX5	0
SPESP1	0
LINC00277	0
GLCE	55
LOC102723548	0
PAQR5	0
KIF23	0
RPLP1	1098
RP11-279F6.1	0
LINC00593	0
LOC101929129	0
TLE3	0
MIR629	0
LOC101929151	0
UACA	8
LARP6	0
LRRC49	0
THAP10	0
CT62	0
THSD4	6
RP11-673C5.2	0
LOC101929173	0
NR2E3	0
MYO9A	58
SENP8	0
GRAMD2	0
PKM	40
LOC102723606	0
PARP6	0
CELF6	0
HEXA	4
HEXA-AS1	1
TMEM202	0
ARIH1	29
LOC102723628	0
MIR630	0
LOC102723640	0
GOLGA6B	0
LOC646670	0
HIGD2B	0
BBS4	0
ADPGK	22
ADPGK-AS1	36
NEO1	38
HCN4	0
C15orf60	0
NPTN	7
NPTN-IT1	0
CD276	216
C15orf59	0
LOC102723657	0
TBC1D21	0
LOXL1-AS1	0
LOXL1	0
STOML1	46
PML	0
GOLGA6A	0
LOC732265	0
LOC283731	0
ISLR2	0
ISLR	0
STRA6	0
LOC102723673	0
CCDC33	0
CYP11A1	0
LOC729739	0
SEMA7A	0
MIR6881	0
UBL7	0
UBL7-AS1	0
LOC101929333	0
LOC102723685	0
LOC102723714	0
ARID3B	0
LOC102723772	0
LOC101929354	0
CLK3	84
LOC102723750	0
EDC3	1
CYP1A1	0
CYP1A2	0
CSK	6
MIR4513	0
LMAN1L	0
CPLX3	0
ULK3	80
MIR6882	1
SCAMP2	46
MPI	0
FAM219B	62
COX5A	147
RPP25	0
SCAMP5	0
PPCDC	18
C15orf39	0
GOLGA6C	0
GOLGA6D	0
COMMD4	97
NEIL1	0
MIR631	0
MAN2C1	0
SIN3A	101
LOC102723785	0
PTPN9	51
SNUPN	4
IMP3	43
SNX33	0
CSPG4	0
ODF3L1	0
DNM1P35	0
LOC101929408	0
MIR4313	0
LOC441728	0
UBE2Q2	153
FBXO22	0
FBXO22-AS1	0
NRG4	0
C15orf27	0
RP11-593F23.1	0
ETFA	169
TYRO3P	0
ISL2	0
SCAPER	28
MIR3713	0
RCN2	146
PSTPIP1	0
TSPAN3	142
PEAK1	0
LINC00597	0
HMG20A	145
LOC101929457	0
LINGO1	0
RP11-307C19.3	0
LOC101929478	0
LOC645752	0
LOC440292	0
LOC91450	0
TBC1D2B	0
SH2D7	0
CIB2	0
IDH3A	77
ACSBG1	0
DNAJA4	0
WDR61	97
CRABP1	0
IREB2	25
HYKK	0
PSMA4	190
CHRNA5	0
CHRNA3	0
CHRNB4	0
LOC646938	0
ADAMTS7	0
TRNAK6	0
MORF4L1	71
CTSH	45
RASGRF1	0
LOC729911	0
MIR184	0
ANKRD34C	0
TMED3	136
KIAA1024	0
TRNAC12	0
MTHFS	0
ST20-MTHFS	2
ST20	17
C15orf37	21
BCL2A1	0
ZFAND6	90
FAH	81
LOC100996492	0
LINC00927	0
LOC101929560	0
ARNT2	0
LOC100133746	0
RP11-379K22.2	0
MIR5572	0
ABHD17C	22
KIAA1199	0
MIR549	0
LOC102723954	0
MESDC2	1
MIR4514	0
MESDC1	18
C15orf26	0
IL16	0
STARD5	4
RP11-761I4.3	0
TMC3	0
LOC102723985	0
LOC102724001	0
MEX3B	0
LOC101929690	0
EFTUD1	67
LOC101929714	1
FAM154B	0
ADAMTS7P1	0
GOLGA6L10	0
UBE2Q2P3	0
UBE2Q2P2	0
GOLGA6L9	7
LOC102724034	0
LOC80154	0
RPS17	463
CPEB1	0
RP11-752G15.3	0
AP3B2	0
AC105339.1	0
LOC283693	0
RP11-752G15.6	0
FSD2	0
SCARNA15	0
WHAMM	2
HOMER2	42
FAM103A1	10
C15orf40	28
BTBD1	4
MIR4515	0
TM6SF1	0
HDGFRP3	0
LOC102724056	0
BNC1	0
SH3GL3	0
ADAMTSL3	0
EFTUD1P1	0
DNM1P41	0
LOC102724079	0
UBE2Q2L	0
LOC440300	0
GOLGA2P7	0
GOLGA6L4	0
LOC102724093	0
LOC102724117	0
LOC102724135	0
LOC102724171	0
GOLGA6L5P	0
UBE2Q2P1	5
LINC00933	0
ZSCAN2	0
SCAND2P	0
WDR73	119
NMB	0
SEC11A	60
ZNF592	30
ALPK3	0
SLC28A1	0
PDE8A	0
LOC101929451	0
LOC642423	0
LOC101929479	0
GOLGA6L3	0
LOC101929641	0
LOC102724393	0
AKAP13	243
LOC101929656	0
RP11-158M2.5	0
KLHL25	65
MIR1276	0
MIR548AP	0
RP11-553E24.2	0
AGBL1	0
AGBL1-AS1	0
LOC102724452	0
LOC102724465	0
LINC00052	0
LOC101929724	0
NTRK3	0
NTRK3-AS1	0
LOC102724494	0
MRPL46	38
MRPS11	99
DET1	0
LOC102724513	0
RP11-97O12.2	0
MIR1179	0
MIR7-2	0
MIR3529	0
AEN	0
ISG20	143
ACAN	0
HAPLN3	0
MFGE8	4
LOC102724554	3
LOC102724566	0
ABHD2	236
RLBP1	0
FANCI	1
POLG	13
MIR6766	0
TRNAR22	0
MIR9-3	0
LINC00925	0
RHCG	0
LINC00928	0
TICRR	0
KIF7	0
PLIN1	0
PEX11A	1
WDR93	0
MESP1	7
MESP2	0
ANPEP	0
AP3S2	8
C15orf38-AP3S2	27
MIR5094	0
MIR5009	0
C15orf38	42
ZNF710	22
MIR3174	0
IDH2	125
LOC102724576	0
SEMA4B	26
CIB1	9
GDPGP1	0
TTLL13	0
NGRN	59
ZNF774	0
GABARAPL3	0
IQGAP1	296
CRTC3	264
LOC101926895	2
RP11-387D10.3	0
BLM	0
FURIN	0
FES	0
MAN2A2	88
UNC45A	103
HDDC3	23
RCCD1	0
PRC1	0
PRC1-AS1	0
VPS33B	0
AC068831.10	0
SV2B	0
RP11-661P17.1	0
SLCO3A1	75
ST8SIA2	0
C15orf32	0
LINC00930	0
FAM174B	0
LOC643797	0
LOC101926994	0
ASB9P1	0
LOC100507217	39
CHD2	342
MIR3175	4
RGMA	0
LOC101927025	0
UNQ9370	0
LOC100996663	0
LOC283682	0
LOC101927153	0
LOC102724767	0
LOC101927129	0
LOC101927112	0
LOC101927091	0
MCTP2	1
LOC440311	5
LINC01197	0
LOC102724815	0
LINC00924	0
LOC101927192	0
NR2F2-AS1	0
NR2F2	3
MIR1469	0
LOC102724872	0
LOC101927263	0
SPATA8-AS1	0
SPATA8	0
RP11-461F11.1	0
RP11-461F11.3	0
LINC00923	0
ARRDC4	0
LOC101927332	0
FAM169B	0
LOC102724939	0
IGF1R	1
MIR4714	0
PGPEP1L	0
SYNM	0
TTC23	0
LRRC28	0
HSP90B2P	2
MEF2A	35
LYSMD4	0
DNM1P46	0
LOC102724973	0
ADAMTS17	0
SPATA41	0
LOC102723320	0
CERS3	0
PRKXP1	1
LOC102723335	0
LINS	0
ASB7	43
LOC440313	0
RP11-66B24.1	0
ALDH1A3	494
LOC101927751	0
LRRK1	0
CHSY1	0
VIMP	48
SNRPA1	4
PCSK6	0
LOC100507472	0
LOC102723394	0
LOC101927505	0
TM2D3	0
TARSL2	13
LOC100128108	0
LOC102723942	0
LOC101927628	0
LOC101927662	0
LOC101927594	0
LOC102723565	0
LOC102723960	0
OR4F6	0
OR4F15	0
OR4F13P	0
OR4F4	0
