Geneid	Br16_5
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	12
KAZN	5
TMEM51-AS1	0
TMEM51	0
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	138
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	2
AGMAT	20
DDI2	75
RSC1A1	34
PLEKHM2	37
SLC25A34	3
TMEM82	0
LOC102724910	0
FBLIM1	0
UQCRHL	95
FLJ37453	0
SPEN	20
ZBTB17	77
LOC101928566	0
C1orf64	0
HSPB7	26
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	101
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	24
SZRD1	163
SPATA21	57
NECAP2	151
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	45
CROCCP2	59
LOC101927663	7
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	224
SDHB	325
PADI2	50
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	59
PADI6	0
RCC2	84
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	1
TAS1R2	0
ALDH4A1	196
MIR4695	0
MIR1290	0
IFFO2	6
UBR4	126
LOC101927895	3
EMC1	44
MRTO4	80
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	444
PQLC2	0
CAPZB	476
LOC644083	0
MINOS1	321
MINOS1-NBL1	57
RPS14P3	16
NBL1	15
HTR6	0
TMCO4	0
RNF186	0
OTUD3	105
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	49
MUL1	115
FAM43B	0
CDA	41
PINK1	48
MIR6084	2
PINK1-AS	57
DDOST	477
KIF17	0
SH2D5	0
HP1BP3	511
EIF4G3	27
MIR1256	0
ECE1	309
RP5-1071N3.1	18
NBPF3	3
ALPL	0
RAP1GAP	76
USP48	123
LDLRAD2	9
HSPG2	9
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	4
CDC42	1171
WNT4	1
MIR4418	0
LOC101060363	0
ZBTB40	8
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	45
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	75
MIR3115	0
MIR4419A	0
LUZP1	99
HTR1D	52
RP5-1057J7.6	0
HNRNPR	513
ZNF436	0
C1orf213	0
TCEA3	28
ASAP3	94
E2F2	0
LOC101928163	0
ID3	238
MDS2	0
RPL11	498
TCEB3	53
RP5-886K2.3	0
PITHD1	46
LYPLA2	113
GALE	245
HMGCL	86
FUCA1	208
CNR2	0
MIR378F	0
PNRC2	95
SRSF10	155
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	178
STPG1	0
NIPAL3	52
RCAN3AS	0
RCAN3	0
LOC100506985	5
NCMAP	0
SRRM1	57
CLIC4	259
RUNX3	37
MIR6731	0
MIR4425	0
SYF2	114
C1orf63	0
RHD	0
LOC101928189	4
TMEM50A	412
RHCE	80
TMEM57	25
LDLRAP1	45
MAN1C1	70
SEPN1	102
LOC102723671	0
MTFR1L	303
LOC646471	10
AUNIP	50
PAQR7	51
STMN1	0
MIR3917	0
PAFAH2	97
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	101
FAM110D	0
ZNF593	77
CNKSR1	0
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	2911
UBXN11	124
CD52	72
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	0
RP3-476K8.3	0
HMGN2	152
RPS6KA1	126
MIR1976	0
LOC101928728	37
ARID1A	204
PIGV	14
ZDHHC18	61
SFN	48
GPN2	82
GPATCH3	0
NR0B2	0
NUDC	113
C1orf172	0
OSTCP2	0
TRNP1	0
FAM46B	0
LOC101928391	0
SLC9A1	24
LOC102723760	0
WDTC1	25
TMEM222	102
LOC644961	193
RNU6-48P	0
SYTL1	75
MAP3K6	0
FCN3	0
CD164L2	0
GPR3	0
WASF2	231
AHDC1	0
FGR	181
IFI6	1534
FAM76A	1
STX12	160
PPP1R8	0
SCARNA1	0
THEMIS2	31
RPA2	192
SMPDL3B	0
XKR8	0
EYA3	68
PTAFR	77
DNAJC8	322
ATPIF1	184
SESN2	0
MED18	15
PHACTR4	115
SNHG3	31
RCC1	86
SNORA73A	0
RNU105A	0
TRNAU1AP	61
SNHG12	37
SNORD99	0
SNORA61	11
SNORA44	6
SNORA16A	0
RAB42	30
TAF12	54
RNU11	3
GMEB1	15
YTHDF2	577
OPRD1	0
EPB41	42
TMEM200B	1
SRSF4	42
MECR	1
PTPRU	17
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	72
MATN1-AS1	32
LAPTM5	1222
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	134
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	61
ZCCHC17	177
FABP3	0
SERINC2	210
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	81
HCRTR1	0
PEF1	868
COL16A1	180
LOC101929444	7
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	1338
KHDRBS1	378
TMEM39B	83
MIR5585	0
KPNA6	86
TXLNA	242
CCDC28B	39
IQCC	0
DCDC2B	13
TMEM234	0
EIF3I	630
MTMR9LP	7
FAM167B	0
LCK	0
HDAC1	110
MARCKSL1	369
FAM229A	54
TSSK3	2
BSDC1	47
ZBTB8B	0
ZBTB8A	0
LOC102723870	0
ZBTB8OS	69
RBBP4	293
SYNC	83
KIAA1522	333
YARS	125
S100PBP	0
FNDC5	0
HPCA	6
TMEM54	112
RNF19B	77
AK2	186
ADC	0
TRIM62	5
ZNF362	20
A3GALT2	0
PHC2	84
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	116
DLGAP3	0
LOC653160	0
ZMYM6NB	85
ZMYM6	45
ZMYM1	0
SFPQ	496
ZMYM4	45
KIAA0319L	134
NCDN	32
TFAP2E	0
PSMB2	554
C1orf216	0
CLSPN	14
AGO4	3
AGO1	59
AGO3	10
TEKT2	0
ADPRHL2	48
COL8A2	0
TRAPPC3	42
MAP7D1	43
THRAP3	177
SH3D21	0
EVA1B	0
STK40	4
LSM10	36
OSCP1	4
MRPS15	117
CSF3R	346
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	337
MIR6732	3
MEAF6	159
MIR5581	0
SNIP1	0
DNALI1	90
GNL2	102
RSPO1	0
C1orf109	0
CDCA8	0
EPHA10	50
MANEAL	84
YRDC	399
C1orf122	231
MTF1	203
INPP5B	0
SF3A3	81
FHL3	12
UTP11L	21
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	18
GJA9-MYCBP	31
MYCBP	31
GJA9	0
RHBDL2	0
AKIRIN1	46
NDUFS5	180
MACF1	363
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	66
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	71
BMP8B	35
OXCT2	0
LOC101929536	0
TRIT1	30
MYCL	0
MFSD2A	0
CAP1	569
PPT1	310
RLF	142
TMCO2	0
ZMPSTE24	151
COL9A2	550
SMAP2	136
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	0
NFYC	0
MIR30E	0
MIR30C1	0
KCNQ4	43
CITED4	55
CTPS1	1
SLFNL1-AS1	0
SLFNL1	0
SCMH1	2
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	8
GUCA2B	0
GUCA2A	0
FOXJ3	84
RIMKLA	0
ZMYND12	0
PPCS	131
CCDC30	0
PPIH	6
YBX1	36
CLDN19	0
LEPRE1	153
C1orf50	3
LOC100129924	0
CCDC23	25
ERMAP	5
ZNF691	0
LOC339539	0
SLC2A1	0
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	142
MIR6733	2
WDR65	0
TMEM125	4
C1orf210	0
TIE1	0
MPL	87
CDC20	0
ELOVL1	143
MIR6734	0
MED8	51
SZT2	61
MIR6735	0
HYI	55
PTPRF	299
KDM4A	0
KDM4A-AS1	0
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	67
DPH2	0
ATP6V0B	968
B4GALT2	14
CCDC24	100
SLC6A9	4
KLF17	0
DMAP1	0
ERI3	153
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	338
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	254
TCTEX1D4	1
BTBD19	0
PTCH2	1
EIF2B3	67
HECTD3	2
UROD	223
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	158
TOE1	116
TESK2	2
CCDC163P	0
MMACHC	140
PRDX1	817
AKR1A1	83
NASP	49
CCDC17	0
GPBP1L1	4
RPS15AP10	17
TMEM69	0
IPP	0
MAST2	44
PIK3R3	189
RP4-533D7.5	0
TSPAN1	30
LOC102724021	0
POMGNT1	140
LURAP1	0
RAD54L	1
LOC102724045	0
LOC102724033	0
LRRC41	62
UQCRH	429
NSUN4	76
FAAH	102
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	5
KNCN	0
MKNK1	49
LOC101929673	0
MOB3C	84
ATPAF1	57
TEX38	0
EFCAB14-AS1	28
EFCAB14	349
CYP4B1	0
CYP4Z2P	69
CYP4A11	0
CYP4X1	0
CYP4Z1	4
CYP4A22	0
LINC00853	0
PDZK1IP1	16
TAL1	32
STIL	0
CMPK1	290
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	107
CDKN2C	60
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	141
TTC39A	117
LOC102724097	9
EPS15	82
OSBPL9	139
NRD1	147
MIR761	0
RAB3B	0
TXNDC12	150
KTI12	0
BTF3L4	48
ZFYVE9	70
CC2D1B	59
ORC1	0
PRPF38A	140
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	0
ZYG11B	35
ZYG11A	103
ECHDC2	181
SCP2	140
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	1
C1orf123	39
MAGOH	83
RP5-1024G6.5	0
LRP8	2
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	90
DIO1	0
HSPB11	17
LRRC42	16
LDLRAD1	0
TMEM59	545
TCEANC2	5
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	92
SSBP3	4
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	153
TTC4	176
PARS2	0
TTC22	0
C1orf177	0
DHCR24	501
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	11
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	0
PRKAA2	55
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	115
TACSTD2	1186
MYSM1	12
JUN	495
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	25
CYP2J2	80
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	118
LOC102724281	7
RP5-833A20.1	0
MGC34796	0
TM2D1	3
INADL	139
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	35
DOCK7	44
ANGPTL3	0
RP11-230B22.1	2
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	75
ITGB3BP	22
LOC102724319	0
EFCAB7	8
DLEU2L	0
PGM1	1
ROR1	2
RP11-24J23.2	0
UBE2U	0
CACHD1	10
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	266
RP11-182I10.3	0
MIR3671	0
MIR101-1	2
AK4	57
DNAJC6	0
LOC102724416	0
LEPROT	323
LEPR	55
PDE4B	346
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	88
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	220
LOC102724481	0
GADD45A	0
GNG12	0
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	0
SRSF11	134
ANKRD13C	0
HHLA3	0
LOC102724548	0
CTH	8
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	9
ZRANB2	83
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	29
FPGT-TNNI3K	4
FPGT	35
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	45
TYW3	144
LHX8	0
SLC44A5	20
ACADM	64
RABGGTB	172
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	0
USP33	177
FAM73A	77
NEXN-AS1	0
NEXN	79
FUBP1	18
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	350
IFI44	527
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	113
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	125
GNG5	321
SPATA1	11
CTBS	53
LOC101927773	0
C1orf180	0
SSX2IP	0
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	55
BCL10	106
LOC646626	3
DDAH1	90
LOC101930232	0
CYR61	2
ZNHIT6	4
COL24A1	0
ODF2L	22
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	4
SH3GLB1	277
SEP15	279
HS2ST1	80
LINC01140	0
LOC101927844	0
LMO4	41
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	65
GTF2B	53
CCBL2	101
RBMXL1	124
GBP3	258
GBP1	404
GBP2	460
GBP7	0
GBP4	95
GBP5	75
LOC729930	9
GBP6	3
GBP1P1	0
LRRC8B	0
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	5
GEMIN8P4	0
ZNF326	29
BARHL2	0
LOC149351	0
ZNF644	10
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	4
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	33
RPAP2	2
GFI1	0
EVI5	121
RPL5	466
FAM69A	7
SNORD21	0
SNORA66	0
MTF2	108
TMED5	81
CCDC18	0
LOC100131564	97
DR1	60
FNBP1L	147
TRNAC-GCA	0
BCAR3	0
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	366
GCLM	89
ABCA4	0
ARHGAP29	258
LOC100505940	0
ABCD3	63
F3	373
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	286
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	8
DPYD	251
DPYD-AS1	2
DPYD-AS2	0
LOC102723700	3
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	0
LOC101930120	0
SLC35A3	5
HIAT1	140
SASS6	4
TRMT13	0
LRRC39	0
DBT	0
RP11-305E17.6	0
RTCA	146
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	10
SLC30A7	156
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	43
AMY2B	5
ACTG1P4	4
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	30
NTNG1	0
LOC102724829	0
VAV3	156
MIR7852	0
VAV3-AS1	0
SLC25A24	64
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	105
HENMT1	0
PRPF38B	221
FNDC7	0
STXBP3	41
AKNAD1	0
SPATA42	0
GPSM2	0
CLCC1	52
WDR47	0
TAF13	0
TMEM167B	77
SCARNA2	0
C1orf194	0
KIAA1324	649
SARS	118
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	131
PSMA5	15
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	294
MIR197	0
GNAT2	0
AMPD2	154
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	133
STRIP1	67
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	0
LAMTOR5	327
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	82
CD53	739
LRIF1	45
DRAM2	55
CEPT1	64
DENND2D	254
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	0
ATP5F1	583
C1orf162	331
ADORA3	0
LINC01160	0
RAP1A	81
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	116
KCND3	0
KCND3-IT1	0
LOC643355	1
LOC101928754	6
CTTNBP2NL	0
MIR4256	0
WNT2B	0
ST7L	6
CAPZA1	289
MOV10	271
RHOC	341
PPM1J	59
FAM19A3	0
LOC128322	2
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	6
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	56
LOC102723919	0
LOC643441	0
MAGI3	0
PHTF1	31
RSBN1	0
PTPN22	11
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	53
DCLRE1B	0
RP5-1073O3.7	81
HIPK1	205
OLFML3	0
SYT6	0
TRIM33	27
LOC101928890	0
BCAS2	38
DENND2C	0
AMPD1	0
NRAS	75
CSDE1	589
SIKE1	71
SYCP1	0
TSHB	0
TSPAN2	75
NGF	0
VANGL1	100
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	28
MAB21L3	0
ATP1A1	823
ATP1A1OS	157
RP4-655J12.4	0
CD58	15
MIR548AC	1
IGSF3	0
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	172
CD101	0
RP11-27K13.3	0
TTF2	41
MIR942	0
TRIM45	0
VTCN1	61
MAN1A2	93
FAM46C	32
GDAP2	188
WDR3	113
SPAG17	0
TBX15	0
WARS2	148
RP11-418J17.1	13
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	48
HMGCS2	148
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	401
LOC101929178	0
SEC22B	24
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	5
PFN1P2	0
LOC102724372	0
LOC100996724	4
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	6
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	11
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	1
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	10
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	9
PDZK1	0
CD160	0
RNF115	87
POLR3C	414
NUDT17	34
PIAS3	316
MIR6736	3
ANKRD35	0
ITGA10	0
PEX11B	238
GNRHR2	0
RBM8A	207
LIX1L	0
POLR3GL	14
ANKRD34A	5
TXNIP	198
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	1
NOTCH2NL	10
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	5
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	84
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	393
PDIA3P1	387
FMO5	210
LINC00624	0
BCL9	66
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	3
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	2
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
