Geneid	Br7_2
RBP7	0
UBE4B	0
KIF1B	19
MIR1273D	0
PGD	94
APITD1-CORT	24
APITD1	25
CORT	0
DFFA	0
PEX14	8
CASZ1	35
C1orf127	0
TARDBP	128
MASP2	0
SRM	27
EXOSC10	23
MTOR	9
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	0
RP1-69M21.2	0
FBXO2	30
FBXO44	19
FBXO6	2
MAD2L2	68
DRAXIN	0
AGTRAP	28
C1orf167	2
LOC102724659	0
MTHFR	79
CLCN6	0
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	51
PLOD1	55
MFN2	0
MIIP	32
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	6
MIR4632	9
VPS13D	17
SNORA59A	0
DHRS3	0
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	55
KAZN	7
TMEM51-AS1	0
TMEM51	37
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	37
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	1
AGMAT	0
DDI2	0
RSC1A1	0
PLEKHM2	0
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	30
UQCRHL	8
FLJ37453	0
SPEN	104
ZBTB17	0
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	3
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	8
SZRD1	36
SPATA21	1
NECAP2	49
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	15
CROCCP2	15
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	1
SDHB	187
PADI2	0
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	14
LOC102723454	0
ARHGEF10L	1
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	54
LOC101927895	0
EMC1	47
MRTO4	25
AKR7L	24
AKR7A3	15
LOC100506730	0
AKR7A2	83
PQLC2	7
CAPZB	102
LOC644083	20
MINOS1	46
MINOS1-NBL1	63
RPS14P3	10
NBL1	56
HTR6	0
TMCO4	0
RNF186	0
OTUD3	2
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	3
MUL1	3
FAM43B	0
CDA	0
PINK1	33
MIR6084	0
PINK1-AS	55
DDOST	174
KIF17	0
SH2D5	0
HP1BP3	76
EIF4G3	13
MIR1256	0
ECE1	196
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	58
USP48	131
LDLRAD2	0
HSPG2	71
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	465
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	1
EPHA8	42
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	9
MIR3115	0
MIR4419A	0
LUZP1	63
HTR1D	0
RP5-1057J7.6	0
HNRNPR	135
ZNF436	0
C1orf213	0
TCEA3	55
ASAP3	0
E2F2	0
LOC101928163	0
ID3	23
MDS2	0
RPL11	369
TCEB3	0
RP5-886K2.3	0
PITHD1	0
LYPLA2	84
GALE	103
HMGCL	0
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	53
SRSF10	85
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	22
NIPAL3	48
RCAN3AS	0
RCAN3	27
LOC100506985	0
NCMAP	12
SRRM1	45
CLIC4	0
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	33
C1orf63	0
RHD	0
LOC101928189	3
TMEM50A	138
RHCE	23
TMEM57	88
LDLRAP1	29
MAN1C1	39
SEPN1	3
LOC102723671	1
MTFR1L	65
LOC646471	21
AUNIP	14
PAQR7	0
STMN1	0
MIR3917	0
PAFAH2	57
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	1
FAM110D	0
ZNF593	54
CNKSR1	22
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	166
UBXN11	86
CD52	0
AIM1L	7
ZNF683	0
LIN28A	9
DHDDS	22
RP3-476K8.3	0
HMGN2	13
RPS6KA1	73
MIR1976	0
LOC101928728	0
ARID1A	12
PIGV	0
ZDHHC18	25
SFN	11
GPN2	66
GPATCH3	29
NR0B2	0
NUDC	39
C1orf172	0
OSTCP2	0
TRNP1	0
FAM46B	0
LOC101928391	0
SLC9A1	29
LOC102723760	0
WDTC1	0
TMEM222	21
LOC644961	7
RNU6-48P	0
SYTL1	73
MAP3K6	20
FCN3	0
CD164L2	0
GPR3	0
WASF2	38
AHDC1	0
FGR	0
IFI6	0
FAM76A	0
STX12	40
PPP1R8	0
SCARNA1	0
THEMIS2	0
RPA2	0
SMPDL3B	0
XKR8	0
EYA3	0
PTAFR	0
DNAJC8	41
ATPIF1	142
SESN2	23
MED18	22
PHACTR4	48
SNHG3	15
RCC1	7
SNORA73A	0
RNU105A	0
TRNAU1AP	0
SNHG12	2
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
RAB42	0
TAF12	0
RNU11	0
GMEB1	0
YTHDF2	75
OPRD1	0
EPB41	50
TMEM200B	4
SRSF4	71
MECR	95
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	65
PUM1	36
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	52
ZCCHC17	0
FABP3	0
SERINC2	76
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	56
HCRTR1	0
PEF1	13
COL16A1	5
LOC101929444	34
BAI2	31
MIR4254	0
SPOCD1	0
PTP4A2	356
KHDRBS1	9
TMEM39B	14
MIR5585	0
KPNA6	93
TXLNA	56
CCDC28B	20
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	59
MTMR9LP	0
FAM167B	2
LCK	0
HDAC1	83
MARCKSL1	21
FAM229A	14
TSSK3	15
BSDC1	103
ZBTB8B	0
ZBTB8A	16
LOC102723870	0
ZBTB8OS	51
RBBP4	50
SYNC	17
KIAA1522	110
YARS	113
S100PBP	9
FNDC5	0
HPCA	6
TMEM54	120
RNF19B	3
AK2	24
ADC	22
TRIM62	57
ZNF362	0
A3GALT2	0
PHC2	0
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	35
GJB3	46
GJA4	0
SMIM12	131
DLGAP3	3
LOC653160	0
ZMYM6NB	69
ZMYM6	29
ZMYM1	13
SFPQ	130
ZMYM4	43
KIAA0319L	29
NCDN	44
TFAP2E	1
PSMB2	76
C1orf216	1
CLSPN	0
AGO4	6
AGO1	144
AGO3	0
TEKT2	0
ADPRHL2	29
COL8A2	0
TRAPPC3	32
MAP7D1	8
THRAP3	56
SH3D21	2
EVA1B	2
STK40	0
LSM10	33
OSCP1	80
MRPS15	15
CSF3R	3
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	234
MIR6732	2
MEAF6	79
MIR5581	0
SNIP1	58
DNALI1	62
GNL2	129
RSPO1	0
C1orf109	0
CDCA8	0
EPHA10	4
MANEAL	24
YRDC	1
C1orf122	1
MTF1	0
INPP5B	0
SF3A3	0
FHL3	10
UTP11L	8
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	85
GJA9-MYCBP	13
MYCBP	13
GJA9	0
RHBDL2	13
AKIRIN1	113
NDUFS5	91
MACF1	167
KIAA0754	1
BMP8A	0
PPIEL	0
PABPC4	10
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	3
BMP8B	1
OXCT2	0
LOC101929536	0
TRIT1	0
MYCL	37
MFSD2A	0
CAP1	214
PPT1	19
RLF	22
TMCO2	0
ZMPSTE24	90
COL9A2	0
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	0
NFYC	31
MIR30E	0
MIR30C1	0
KCNQ4	4
CITED4	2
CTPS1	30
SLFNL1-AS1	7
SLFNL1	0
SCMH1	67
LOC102723924	0
FOXO6	3
LOC101929901	8
EDN2	79
HIVEP3	24
GUCA2B	0
GUCA2A	0
FOXJ3	25
RIMKLA	0
ZMYND12	0
PPCS	18
CCDC30	0
PPIH	0
YBX1	19
CLDN19	0
LEPRE1	3
C1orf50	24
LOC100129924	9
CCDC23	17
ERMAP	4
ZNF691	0
LOC339539	0
SLC2A1	109
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	33
MIR6733	1
WDR65	0
TMEM125	39
C1orf210	0
TIE1	0
MPL	0
CDC20	0
ELOVL1	106
MIR6734	0
MED8	0
SZT2	14
MIR6735	0
HYI	14
PTPRF	219
KDM4A	0
KDM4A-AS1	1
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	37
DPH2	44
ATP6V0B	303
B4GALT2	0
CCDC24	0
SLC6A9	45
KLF17	0
DMAP1	56
ERI3	0
ERI3-IT1	0
RNF220	33
MIR5584	0
LOC102723990	4
TMEM53	29
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	179
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	8
TCTEX1D4	2
BTBD19	0
PTCH2	3
EIF2B3	0
HECTD3	0
UROD	86
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	0
TESK2	0
CCDC163P	0
MMACHC	1
PRDX1	154
AKR1A1	2
NASP	25
CCDC17	0
GPBP1L1	53
RPS15AP10	0
TMEM69	10
IPP	32
MAST2	69
PIK3R3	62
RP4-533D7.5	0
TSPAN1	793
LOC102724021	0
POMGNT1	0
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	109
UQCRH	76
NSUN4	43
FAAH	86
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	12
KNCN	0
MKNK1	102
LOC101929673	0
MOB3C	5
ATPAF1	6
TEX38	3
EFCAB14-AS1	0
EFCAB14	74
CYP4B1	0
CYP4Z2P	7
CYP4A11	0
CYP4X1	62
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	27
TAL1	0
STIL	24
CMPK1	20
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	4
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	1
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	24
TTC39A	66
LOC102724097	0
EPS15	248
OSBPL9	65
NRD1	60
MIR761	0
RAB3B	0
TXNDC12	36
KTI12	0
BTF3L4	34
ZFYVE9	2
CC2D1B	0
ORC1	0
PRPF38A	0
ZCCHC11	1
GPX7	0
FAM159A	0
COA7	0
ZYG11B	7
ZYG11A	33
ECHDC2	0
SCP2	52
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	56
C1orf123	0
MAGOH	39
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	57
YIPF1	38
DIO1	0
HSPB11	1
LRRC42	49
LDLRAD1	0
TMEM59	212
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	15
SSBP3	1
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	51
TTC4	56
PARS2	0
TTC22	59
C1orf177	0
DHCR24	119
TRNAK-CUU	0
TMEM61	23
BSND	0
PCSK9	0
USP24	85
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	0
PRKAA2	70
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	1497
MYSM1	2
JUN	53
LINC01135	1
LOC101926907	0
RP4-794H19.4	1
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	0
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	157
LOC102724281	14
RP5-833A20.1	0
MGC34796	0
TM2D1	23
INADL	136
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	21
DOCK7	29
ANGPTL3	0
RP11-230B22.1	0
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	1
ITGB3BP	1
LOC102724319	0
EFCAB7	4
DLEU2L	0
PGM1	35
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	7
LOC101927065	0
MIR4794	0
RAVER2	5
JAK1	277
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	59
DNAJC6	43
LOC102724416	0
LEPROT	26
LEPR	3
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	0
SLC35D1	1
C1orf141	1
IL23R	0
IL12RB2	0
SERBP1	54
LOC102724481	0
GADD45A	113
GNG12	165
GNG12-AS1	5
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	2
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	0
SRSF11	252
ANKRD13C	2
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	14
ZRANB2	37
MIR186	0
ZRANB2-AS2	0
NEGR1	11
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	3
FPGT	3
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	1
LHX8	0
SLC44A5	30
ACADM	0
RABGGTB	0
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	4
AK5	18
ZZZ3	58
USP33	5
FAM73A	34
NEXN-AS1	0
NEXN	0
FUBP1	11
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	1
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	9
GNG5	160
SPATA1	4
CTBS	19
LOC101927773	0
C1orf180	0
SSX2IP	0
LOC102724892	0
LPAR3	0
MCOLN2	17
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	20
BCL10	44
LOC646626	0
DDAH1	0
LOC101930232	0
CYR61	1
ZNHIT6	21
COL24A1	0
ODF2L	9
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	5
CLCA3P	3
SH3GLB1	46
SEP15	43
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	0
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	8
GTF2B	47
CCBL2	0
RBMXL1	6
GBP3	0
GBP1	36
GBP2	242
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	1
LRRC8B	3
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	16
GEMIN8P4	0
ZNF326	28
BARHL2	0
LOC149351	0
ZNF644	0
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	2
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	0
GFI1	0
EVI5	0
RPL5	405
FAM69A	0
SNORD21	0
SNORA66	0
MTF2	118
TMED5	125
CCDC18	0
LOC100131564	0
DR1	65
FNBP1L	137
TRNAC-GCA	0
BCAR3	15
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	154
GCLM	93
ABCA4	0
ARHGAP29	0
LOC100505940	9
ABCD3	51
F3	0
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	10
CNN3	131
RP4-639F20.1	0
ALG14	9
LOC101928098	3
TMEM56	53
TMEM56-RWDD3	26
RP11-57H12.3	0
RWDD3	13
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	72
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	13
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	97
FRRS1	0
AGL	4
LOC101930120	0
SLC35A3	51
HIAT1	131
SASS6	0
TRMT13	0
LRRC39	0
DBT	46
RP11-305E17.6	0
RTCA	50
MIR553	0
CDC14A	20
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	1
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	1
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	127
MIR7852	0
VAV3-AS1	22
SLC25A24	149
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	100
HENMT1	0
PRPF38B	59
FNDC7	0
STXBP3	39
AKNAD1	6
SPATA42	0
GPSM2	94
CLCC1	10
WDR47	65
TAF13	8
TMEM167B	46
SCARNA2	0
C1orf194	0
KIAA1324	0
SARS	104
CELSR2	53
PSRC1	0
MYBPHL	0
SORT1	184
PSMA5	85
SYPL2	0
ATXN7L2	46
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	107
MIR197	0
GNAT2	0
AMPD2	0
GSTM4	0
GSTM2	5
GSTM1	0
GSTM5	0
GSTM3	23
EPS8L3	0
CSF1	0
AHCYL1	13
STRIP1	0
ALX3	2
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	6
SLC16A4	0
LAMTOR5	233
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	18
CD53	1
LRIF1	0
DRAM2	0
CEPT1	8
DENND2D	3
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	21
PGCP1	0
OVGP1	0
WDR77	70
ATP5F1	290
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	34
FAM212B	8
FAM212B-AS1	0
LOC101928718	0
DDX20	58
KCND3	2
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	81
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	260
MOV10	0
RHOC	354
PPM1J	2
FAM19A3	0
LOC128322	1
RP11-426L16.8	0
SLC16A1	5
AKR7A2P1	3
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	117
LOC102723919	0
LOC643441	0
MAGI3	0
PHTF1	6
RSBN1	4
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	3
RP5-1073O3.7	0
HIPK1	22
OLFML3	0
SYT6	0
TRIM33	9
LOC101928890	5
BCAS2	24
DENND2C	0
AMPD1	0
NRAS	51
CSDE1	258
SIKE1	8
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	2
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	220
ATP1A1OS	39
RP4-655J12.4	0
CD58	9
MIR548AC	3
IGSF3	85
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	41
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	0
VTCN1	0
MAN1A2	109
FAM46C	52
GDAP2	38
WDR3	84
SPAG17	1
TBX15	13
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	64
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	148
LOC101929178	0
SEC22B	18
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	0
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	1
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	12
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	1
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	6
PDZK1	1
CD160	47
RNF115	34
POLR3C	133
NUDT17	2
PIAS3	5
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	0
GNRHR2	0
RBM8A	9
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	4
NOTCH2NL	6
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	0
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	47
CHD1L	54
PDIA3P1	96
FMO5	2
LINC00624	0
BCL9	0
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	0
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	8
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
LOC284561	0
