Geneid	Br61_CTC___10
LOC102724647	0
RBP7	0
UBE4B	229
KIF1B	12
MIR1273D	0
PGD	307
APITD1-CORT	34
APITD1	32
CORT	5
DFFA	68
PEX14	53
CASZ1	125
C1orf127	0
TARDBP	194
MASP2	0
SRM	260
EXOSC10	236
MTOR	16
MTOR-AS1	0
ANGPTL7	0
UBIAD1	75
PTCHD2	0
RP1-69M21.2	0
FBXO2	0
FBXO44	14
FBXO6	0
MAD2L2	61
DRAXIN	2
AGTRAP	220
C1orf167	0
LOC102724659	0
MTHFR	106
CLCN6	15
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	50
PLOD1	156
MFN2	264
MIIP	0
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	122
SNORA59A	0
DHRS3	229
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	35
KAZN	2
TMEM51-AS1	0
TMEM51	192
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	1
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	35
AGMAT	21
DDI2	151
RSC1A1	105
PLEKHM2	37
SLC25A34	69
TMEM82	0
LOC102724910	0
FBLIM1	240
UQCRHL	31
FLJ37453	58
SPEN	145
ZBTB17	0
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	334
LOC101927479	4
ARHGEF19	1
LOC101927546	0
RSG1	0
FBXO42	25
SZRD1	80
SPATA21	47
NECAP2	134
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	14
CROCCP2	0
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	0
SDHB	225
PADI2	57
LOC400743	0
PADI1	0
PADI3	13
MIR3972	0
PADI4	0
PADI6	0
RCC2	47
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	74
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	494
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	59
LOC101927895	29
EMC1	401
MRTO4	24
AKR7L	0
AKR7A3	0
LOC100506730	4
AKR7A2	19
PQLC2	46
CAPZB	420
LOC644083	0
MINOS1	83
MINOS1-NBL1	17
RPS14P3	9
NBL1	0
HTR6	0
TMCO4	88
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	52
MUL1	0
FAM43B	0
CDA	0
PINK1	66
MIR6084	1
PINK1-AS	133
DDOST	508
KIF17	0
SH2D5	0
HP1BP3	77
EIF4G3	76
MIR1256	0
ECE1	729
RP5-1071N3.1	0
NBPF3	76
ALPL	0
RAP1GAP	0
USP48	159
LDLRAD2	9
HSPG2	15
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	16
CDC42	622
WNT4	0
MIR4418	0
LOC101060363	1
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	42
MIR3115	0
MIR4419A	0
LUZP1	34
HTR1D	0
RP5-1057J7.6	0
HNRNPR	238
ZNF436	111
C1orf213	64
TCEA3	293
ASAP3	20
E2F2	17
LOC101928163	1
ID3	63
MDS2	0
RPL11	1010
TCEB3	125
RP5-886K2.3	5
PITHD1	241
LYPLA2	71
GALE	50
HMGCL	0
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	57
SRSF10	70
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	216
STPG1	5
NIPAL3	57
RCAN3AS	0
RCAN3	41
LOC100506985	0
NCMAP	0
SRRM1	44
CLIC4	251
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	3
C1orf63	0
RHD	0
LOC101928189	0
TMEM50A	270
RHCE	99
TMEM57	74
LDLRAP1	246
MAN1C1	0
SEPN1	53
LOC102723671	5
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	2
STMN1	603
MIR3917	9
PAFAH2	40
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	0
FAM110D	0
ZNF593	88
CNKSR1	42
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	278
UBXN11	27
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	1
RP3-476K8.3	0
HMGN2	50
RPS6KA1	43
MIR1976	0
LOC101928728	0
ARID1A	70
PIGV	21
ZDHHC18	0
SFN	13
GPN2	26
GPATCH3	20
NR0B2	0
NUDC	131
C1orf172	93
OSTCP2	0
TRNP1	0
FAM46B	198
LOC101928391	0
SLC9A1	37
LOC102723760	0
WDTC1	41
TMEM222	9
LOC644961	124
RNU6-48P	2
SYTL1	0
MAP3K6	30
FCN3	0
CD164L2	0
GPR3	0
WASF2	388
AHDC1	17
FGR	0
IFI6	1
FAM76A	4
STX12	0
PPP1R8	3
SCARNA1	0
THEMIS2	0
RPA2	91
SMPDL3B	96
XKR8	0
EYA3	26
PTAFR	0
DNAJC8	138
ATPIF1	379
SESN2	24
MED18	41
PHACTR4	153
SNHG3	427
RCC1	452
SNORA73A	3
RNU105A	0
TRNAU1AP	213
SNHG12	79
SNORD99	2
SNORA61	23
SNORA44	13
SNORA16A	0
RAB42	0
TAF12	43
RNU11	24
GMEB1	0
YTHDF2	447
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	194
MECR	0
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	290
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	182
ZCCHC17	26
FABP3	0
SERINC2	519
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	212
HCRTR1	0
PEF1	240
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	103
KHDRBS1	457
TMEM39B	60
MIR5585	0
KPNA6	117
TXLNA	150
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	252
MTMR9LP	21
FAM167B	0
LCK	0
HDAC1	215
MARCKSL1	698
FAM229A	0
TSSK3	0
BSDC1	122
ZBTB8B	0
ZBTB8A	127
LOC102723870	0
ZBTB8OS	10
RBBP4	467
SYNC	223
KIAA1522	287
YARS	148
S100PBP	51
FNDC5	0
HPCA	11
TMEM54	438
RNF19B	69
AK2	249
ADC	0
TRIM62	5
ZNF362	70
A3GALT2	0
PHC2	0
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	115
DLGAP3	0
LOC653160	0
ZMYM6NB	31
ZMYM6	84
ZMYM1	0
SFPQ	354
ZMYM4	134
KIAA0319L	227
NCDN	0
TFAP2E	0
PSMB2	251
C1orf216	154
CLSPN	0
AGO4	40
AGO1	19
AGO3	11
TEKT2	0
ADPRHL2	45
COL8A2	0
TRAPPC3	142
MAP7D1	8
THRAP3	103
SH3D21	0
EVA1B	0
STK40	14
LSM10	170
OSCP1	66
MRPS15	78
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	37
ZC3H12A	99
MIR6732	0
MEAF6	82
MIR5581	0
SNIP1	27
DNALI1	0
GNL2	14
RSPO1	0
C1orf109	0
CDCA8	0
EPHA10	85
MANEAL	0
YRDC	9
C1orf122	126
MTF1	55
INPP5B	25
SF3A3	59
FHL3	0
UTP11L	0
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	108
GJA9-MYCBP	124
MYCBP	126
GJA9	0
RHBDL2	0
AKIRIN1	216
NDUFS5	287
MACF1	57
KIAA0754	0
BMP8A	2
PPIEL	2
PABPC4	7
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	44
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	0
MYCL	0
MFSD2A	64
CAP1	337
PPT1	1109
RLF	37
TMCO2	0
ZMPSTE24	206
COL9A2	134
SMAP2	1
ZFP69B	0
ZFP69	0
EXO5	140
ZNF684	0
RIMS3	34
NFYC-AS1	53
NFYC	139
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	44
CTPS1	54
SLFNL1-AS1	20
SLFNL1	0
SCMH1	114
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	59
GUCA2B	0
GUCA2A	0
FOXJ3	1
RIMKLA	0
ZMYND12	5
PPCS	116
CCDC30	0
PPIH	16
YBX1	15
CLDN19	0
LEPRE1	4
C1orf50	0
LOC100129924	0
CCDC23	7
ERMAP	38
ZNF691	46
LOC339539	0
SLC2A1	62
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	105
MIR6733	1
WDR65	0
TMEM125	62
C1orf210	1
TIE1	0
MPL	0
CDC20	0
ELOVL1	130
MIR6734	0
MED8	15
SZT2	53
MIR6735	0
HYI	53
PTPRF	453
KDM4A	5
KDM4A-AS1	0
ST3GAL3	35
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	219
ATP6V0B	415
B4GALT2	0
CCDC24	0
SLC6A9	0
KLF17	0
DMAP1	129
ERI3	45
ERI3-IT1	0
RNF220	36
MIR5584	0
LOC102723990	1
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	205
SNORD55	0
SNORD46	0
SNORD38A	12
SNORD38B	0
BEST4	0
PLK3	4
TCTEX1D4	31
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	90
UROD	0
ZSWIM5	0
LINC01144	0
HPDL	15
MUTYH	1
TOE1	43
TESK2	57
CCDC163P	0
MMACHC	84
PRDX1	1125
AKR1A1	296
NASP	54
CCDC17	0
GPBP1L1	65
RPS15AP10	0
TMEM69	0
IPP	0
MAST2	0
PIK3R3	2
RP4-533D7.5	0
TSPAN1	254
LOC102724021	0
POMGNT1	186
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	0
UQCRH	216
NSUN4	0
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	6
KNCN	0
MKNK1	164
LOC101929673	0
MOB3C	0
ATPAF1	21
TEX38	0
EFCAB14-AS1	6
EFCAB14	135
CYP4B1	0
CYP4Z2P	61
CYP4A11	0
CYP4X1	0
CYP4Z1	24
CYP4A22	0
LINC00853	0
PDZK1IP1	0
TAL1	0
STIL	0
CMPK1	89
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	202
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	89
TTC39A	95
LOC102724097	0
EPS15	40
OSBPL9	0
NRD1	319
MIR761	0
RAB3B	0
TXNDC12	35
KTI12	0
BTF3L4	38
ZFYVE9	33
CC2D1B	3
ORC1	0
PRPF38A	227
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	157
ZYG11B	0
ZYG11A	102
ECHDC2	41
SCP2	89
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	30
C1orf123	113
MAGOH	20
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	37
DIO1	0
HSPB11	0
LRRC42	0
LDLRAD1	0
TMEM59	184
TCEANC2	11
MIR4781	0
CDCP2	0
CYB5RL	36
MRPL37	36
SSBP3	0
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	16
TTC4	16
PARS2	0
TTC22	0
C1orf177	0
DHCR24	567
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	43
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	220
PRKAA2	178
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	243
MYSM1	4
JUN	793
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	0
CYP2J2	78
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	204
LOC102724281	29
RP5-833A20.1	0
MGC34796	0
TM2D1	137
INADL	36
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	58
DOCK7	0
ANGPTL3	0
RP11-230B22.1	0
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	27
ITGB3BP	5
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	3
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	0
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	34
DNAJC6	0
LOC102724416	0
LEPROT	86
LEPR	6
PDE4B	31
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	26
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	119
LOC102724481	0
GADD45A	0
GNG12	16
GNG12-AS1	0
DIRAS3	39
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	0
SRSF11	50
ANKRD13C	112
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	5
ZRANB2	20
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	36
TYW3	28
LHX8	0
SLC44A5	0
ACADM	0
RABGGTB	125
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	49
USP33	68
FAM73A	46
NEXN-AS1	0
NEXN	0
FUBP1	58
DNAJB4	34
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	4
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	77
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	3
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	3
GNG5	30
SPATA1	0
CTBS	132
LOC101927773	0
C1orf180	0
SSX2IP	0
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	48
BCL10	108
LOC646626	9
DDAH1	79
LOC101930232	0
CYR61	643
ZNHIT6	0
COL24A1	0
ODF2L	101
MIR7856	0
CLCA2	59
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	92
SEP15	88
HS2ST1	22
LINC01140	0
LOC101927844	0
LMO4	86
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	17
PKN2	168
GTF2B	63
CCBL2	66
RBMXL1	77
GBP3	1
GBP1	0
GBP2	21
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	37
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	23
GEMIN8P4	0
ZNF326	48
BARHL2	0
LOC149351	0
ZNF644	425
LOC102723410	34
HFM1	0
CDC7	21
LOC102723436	0
TGFBR3	36
BRDT	0
EPHX4	0
SETSIP	10
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	197
GFI1	0
EVI5	6
RPL5	793
FAM69A	0
SNORD21	3
SNORA66	4
MTF2	44
TMED5	39
CCDC18	0
LOC100131564	0
DR1	114
FNBP1L	91
TRNAC-GCA	0
BCAR3	9
RP5-1033H22.2	2
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	321
GCLM	106
ABCA4	0
ARHGAP29	368
LOC100505940	0
ABCD3	273
F3	0
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	50
CNN3	698
RP4-639F20.1	0
ALG14	33
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	33
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	21
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	423
FRRS1	0
AGL	6
LOC101930120	0
SLC35A3	18
HIAT1	118
SASS6	99
TRMT13	0
LRRC39	0
DBT	34
RP11-305E17.6	41
RTCA	53
MIR553	0
CDC14A	1
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	97
DPH5	22
LOC102606465	112
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	6
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	88
NTNG1	0
LOC102724829	0
VAV3	273
MIR7852	0
VAV3-AS1	0
SLC25A24	51
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	257
PRPF38B	49
FNDC7	0
STXBP3	43
AKNAD1	0
SPATA42	0
GPSM2	0
CLCC1	34
WDR47	29
TAF13	20
TMEM167B	65
SCARNA2	0
C1orf194	0
KIAA1324	276
SARS	218
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	67
PSMA5	261
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	9
GPR61	90
LOC101928560	0
GNAI3	270
MIR197	0
GNAT2	5
AMPD2	0
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	307
EPS8L3	0
CSF1	0
AHCYL1	214
STRIP1	57
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	10
RBM15	9
SLC16A4	5
LAMTOR5	271
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	75
DRAM2	120
CEPT1	168
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	37
WDR77	229
ATP5F1	129
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	34
FAM212B	112
FAM212B-AS1	0
LOC101928718	0
DDX20	112
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	45
MIR4256	0
WNT2B	0
ST7L	37
CAPZA1	223
MOV10	534
RHOC	449
PPM1J	0
FAM19A3	0
LOC128322	14
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	84
LOC102723919	0
LOC643441	9
MAGI3	9
PHTF1	0
RSBN1	5
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	4
RP5-1073O3.7	0
HIPK1	8
OLFML3	0
SYT6	0
TRIM33	59
LOC101928890	1
BCAS2	125
DENND2C	0
AMPD1	0
NRAS	136
CSDE1	1487
SIKE1	48
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	92
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	369
ATP1A1OS	62
RP4-655J12.4	0
CD58	173
MIR548AC	0
IGSF3	21
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	9
CD101	0
RP11-27K13.3	0
TTF2	20
MIR942	0
TRIM45	81
VTCN1	864
MAN1A2	0
FAM46C	0
GDAP2	89
WDR3	57
SPAG17	0
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	32
PHGDH	579
HMGCS2	1174
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	522
LOC101929178	0
SEC22B	116
LOC100996723	0
LOC101929786	2
LOC101929788	0
NBPF8	1
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	1
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	2
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	14
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	1
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	1
GPR89A	0
PDZK1	0
CD160	0
RNF115	94
POLR3C	48
NUDT17	5
PIAS3	95
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	33
GNRHR2	12
RBM8A	179
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	7
NOTCH2NL	0
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	0
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	59
CHD1L	7
PDIA3P1	120
FMO5	4
LINC00624	1
BCL9	0
ACP6	68
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	4
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
