Geneid	Br39_15
HES2	0
ESPN	0
MIR4252	0
TNFRSF25	0
PLEKHG5	0
NOL9	367
TAS1R1	0
ZBTB48	0
KLHL21	369
PHF13	0
THAP3	212
DNAJC11	97
LOC100505887	0
CAMTA1	42
LOC100129476	0
LOC101928836	0
VAMP3	399
PER3	45
UTS2	0
TNFRSF9	0
PARK7	742
ERRFI1	1469
LOC102724539	0
SLC45A1	0
RERE	116
LOC102724552	0
ENO1	3129
MIR6728	27
ENO1-AS1	0
CA6	0
SLC2A7	0
SLC2A5	0
GPR157	0
MIR34A	0
LOC102724571	21
H6PD	127
SPSB1	53
LOC100506022	0
SLC25A33	144
TMEM201	9
PIK3CD	8
C1orf200	0
LOC101929074	0
CLSTN1	92
CTNNBIP1	50
LZIC	137
NMNAT1	39
MIR5697	0
LOC102724647	0
RBP7	0
UBE4B	3
KIF1B	411
MIR1273D	0
PGD	754
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	528
PEX14	31
CASZ1	278
C1orf127	0
TARDBP	594
MASP2	0
SRM	0
EXOSC10	77
MTOR	351
MTOR-AS1	0
ANGPTL7	0
UBIAD1	267
PTCHD2	0
RP1-69M21.2	0
FBXO2	95
FBXO44	14
FBXO6	0
MAD2L2	146
DRAXIN	0
AGTRAP	0
C1orf167	57
LOC102724659	0
MTHFR	333
CLCN6	227
NPPA-AS1	12
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	41
PLOD1	0
MFN2	236
MIIP	55
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	1
MIR4632	0
VPS13D	224
SNORA59A	0
DHRS3	216
MIR6730	8
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	118
KAZN	4
TMEM51-AS1	0
TMEM51	172
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	92
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	55
AGMAT	0
DDI2	275
RSC1A1	181
PLEKHM2	126
SLC25A34	35
TMEM82	0
LOC102724910	0
FBLIM1	23
UQCRHL	50
FLJ37453	12
SPEN	94
ZBTB17	221
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	189
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	39
FBXO42	627
SZRD1	183
SPATA21	85
NECAP2	146
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	0
CROCCP2	72
LOC101927663	7
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	0
SDHB	286
PADI2	0
LOC400743	0
PADI1	11
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	0
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	1
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	59
UBR4	490
LOC101927895	0
EMC1	3
MRTO4	217
AKR7L	0
AKR7A3	171
LOC100506730	0
AKR7A2	471
PQLC2	131
CAPZB	447
LOC644083	0
MINOS1	59
MINOS1-NBL1	7
RPS14P3	8
NBL1	0
HTR6	0
TMCO4	32
RNF186	0
OTUD3	125
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	7
CAMK2N1	0
MUL1	86
FAM43B	0
CDA	0
PINK1	55
MIR6084	5
PINK1-AS	66
DDOST	292
KIF17	0
SH2D5	0
HP1BP3	392
EIF4G3	445
MIR1256	0
ECE1	335
RP5-1071N3.1	0
NBPF3	3
ALPL	0
RAP1GAP	0
USP48	281
LDLRAD2	0
HSPG2	8
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	112
CDC42	1013
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	2
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	58
MIR3115	0
MIR4419A	0
LUZP1	126
HTR1D	0
RP5-1057J7.6	0
HNRNPR	38
ZNF436	0
C1orf213	0
TCEA3	111
ASAP3	317
E2F2	0
LOC101928163	0
ID3	309
MDS2	0
RPL11	1886
TCEB3	133
RP5-886K2.3	1
PITHD1	70
LYPLA2	176
GALE	359
HMGCL	69
FUCA1	97
CNR2	0
MIR378F	0
PNRC2	140
SRSF10	457
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	281
RCAN3AS	6
RCAN3	111
LOC100506985	0
NCMAP	0
SRRM1	180
CLIC4	251
RUNX3	29
MIR6731	0
MIR4425	0
SYF2	272
C1orf63	0
RHD	0
LOC101928189	0
TMEM50A	333
RHCE	0
TMEM57	72
LDLRAP1	0
MAN1C1	0
SEPN1	0
LOC102723671	0
MTFR1L	288
LOC646471	11
AUNIP	55
PAQR7	0
STMN1	0
MIR3917	0
PAFAH2	335
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	0
FAM110D	0
ZNF593	419
CNKSR1	125
CATSPER4	10
LOC101928303	0
CEP85	152
SH3BGRL3	294
UBXN11	18
CD52	0
AIM1L	2
ZNF683	0
LIN28A	0
DHDDS	0
RP3-476K8.3	0
HMGN2	86
RPS6KA1	26
MIR1976	0
LOC101928728	127
ARID1A	151
PIGV	0
ZDHHC18	0
SFN	29
GPN2	253
GPATCH3	54
NR0B2	0
NUDC	446
C1orf172	22
OSTCP2	0
TRNP1	0
FAM46B	0
LOC101928391	0
SLC9A1	109
LOC102723760	0
WDTC1	0
TMEM222	120
LOC644961	26
RNU6-48P	0
SYTL1	0
MAP3K6	10
FCN3	0
CD164L2	0
GPR3	0
WASF2	822
AHDC1	5
FGR	0
IFI6	20
FAM76A	144
STX12	17
PPP1R8	90
SCARNA1	0
THEMIS2	19
RPA2	2
SMPDL3B	0
XKR8	0
EYA3	0
PTAFR	0
DNAJC8	122
ATPIF1	283
SESN2	463
MED18	43
PHACTR4	406
SNHG3	1
RCC1	179
SNORA73A	23
RNU105A	0
TRNAU1AP	104
SNHG12	106
SNORD99	0
SNORA61	2
SNORA44	7
SNORA16A	5
RAB42	0
TAF12	58
RNU11	0
GMEB1	40
YTHDF2	694
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	368
MECR	0
PTPRU	204
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	266
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	0
ZCCHC17	0
FABP3	0
SERINC2	376
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	443
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	1005
KHDRBS1	156
TMEM39B	0
MIR5585	0
KPNA6	551
TXLNA	342
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	905
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	0
MARCKSL1	0
FAM229A	0
TSSK3	0
BSDC1	420
ZBTB8B	0
ZBTB8A	0
LOC102723870	0
ZBTB8OS	60
RBBP4	475
SYNC	205
KIAA1522	961
YARS	227
S100PBP	14
FNDC5	0
HPCA	7
TMEM54	224
RNF19B	0
AK2	78
ADC	0
TRIM62	85
ZNF362	86
A3GALT2	0
PHC2	126
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	164
DLGAP3	0
LOC653160	0
ZMYM6NB	85
ZMYM6	41
ZMYM1	0
SFPQ	562
ZMYM4	200
KIAA0319L	117
NCDN	67
TFAP2E	6
PSMB2	572
C1orf216	0
CLSPN	34
AGO4	0
AGO1	201
AGO3	0
TEKT2	0
ADPRHL2	234
COL8A2	0
TRAPPC3	333
MAP7D1	6
THRAP3	675
SH3D21	21
EVA1B	18
STK40	241
LSM10	47
OSCP1	82
MRPS15	161
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	313
ZC3H12A	317
MIR6732	9
MEAF6	258
MIR5581	16
SNIP1	26
DNALI1	0
GNL2	466
RSPO1	0
C1orf109	94
CDCA8	0
EPHA10	0
MANEAL	14
YRDC	108
C1orf122	72
MTF1	187
INPP5B	25
SF3A3	217
FHL3	0
UTP11L	207
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	90
GJA9-MYCBP	182
MYCBP	184
GJA9	0
RHBDL2	37
AKIRIN1	231
NDUFS5	316
MACF1	288
KIAA0754	1
BMP8A	24
PPIEL	40
PABPC4	109
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	187
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	3
MYCL	0
MFSD2A	0
CAP1	1112
PPT1	700
RLF	114
TMCO2	0
ZMPSTE24	584
COL9A2	14
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	276
ZNF684	0
RIMS3	0
NFYC-AS1	14
NFYC	138
MIR30E	0
MIR30C1	4
KCNQ4	0
CITED4	0
CTPS1	38
SLFNL1-AS1	42
SLFNL1	0
SCMH1	374
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	668
RIMKLA	0
ZMYND12	0
PPCS	188
CCDC30	0
PPIH	33
YBX1	16
CLDN19	0
LEPRE1	183
C1orf50	145
LOC100129924	0
CCDC23	0
ERMAP	10
ZNF691	0
LOC339539	1
SLC2A1	0
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	0
MIR6733	0
WDR65	0
TMEM125	229
C1orf210	1
TIE1	0
MPL	0
CDC20	0
ELOVL1	688
MIR6734	0
MED8	47
SZT2	176
MIR6735	0
HYI	63
PTPRF	1083
KDM4A	121
KDM4A-AS1	166
ST3GAL3	8
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	190
DPH2	65
ATP6V0B	1318
B4GALT2	0
CCDC24	55
SLC6A9	158
KLF17	0
DMAP1	19
ERI3	138
ERI3-IT1	0
RNF220	27
MIR5584	0
LOC102723990	27
TMEM53	71
C1orf228	7
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	953
SNORD55	1
SNORD46	1
SNORD38A	3
SNORD38B	4
BEST4	33
PLK3	0
TCTEX1D4	0
BTBD19	84
PTCH2	185
EIF2B3	242
HECTD3	420
UROD	134
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	240
TOE1	176
TESK2	3
CCDC163P	0
MMACHC	14
PRDX1	2939
AKR1A1	594
NASP	152
CCDC17	0
GPBP1L1	185
RPS15AP10	0
TMEM69	0
IPP	249
MAST2	0
PIK3R3	577
RP4-533D7.5	47
TSPAN1	0
LOC102724021	0
POMGNT1	162
LURAP1	0
RAD54L	4
LOC102724045	0
LOC102724033	0
LRRC41	627
UQCRH	206
NSUN4	202
FAAH	42
LOC729041	0
RP5-1109J22.2	97
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	136
LOC101929673	0
MOB3C	2
ATPAF1	0
TEX38	0
EFCAB14-AS1	25
EFCAB14	306
CYP4B1	0
CYP4Z2P	248
CYP4A11	0
CYP4X1	255
CYP4Z1	150
CYP4A22	0
LINC00853	0
PDZK1IP1	547
TAL1	0
STIL	136
CMPK1	345
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	7
SPATA6	11
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	341
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	181
TTC39A	402
LOC102724097	7
EPS15	310
OSBPL9	18
NRD1	29
MIR761	0
RAB3B	0
TXNDC12	17
KTI12	0
BTF3L4	56
ZFYVE9	13
CC2D1B	220
ORC1	0
PRPF38A	335
ZCCHC11	46
GPX7	0
FAM159A	0
COA7	0
ZYG11B	205
ZYG11A	5
ECHDC2	0
SCP2	732
MIR1273F	0
MIR5095	1
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	9
C1orf123	8
MAGOH	132
RP5-1024G6.5	0
LRP8	25
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	74
YIPF1	46
DIO1	0
HSPB11	49
LRRC42	68
LDLRAD1	0
TMEM59	517
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	28
MRPL37	636
SSBP3	6
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	25
TTC4	42
PARS2	0
TTC22	0
C1orf177	0
DHCR24	2850
TRNAK-CUU	0
TMEM61	77
BSND	0
PCSK9	0
USP24	186
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	231
PRKAA2	53
LOC102724154	6
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	57
TACSTD2	2102
MYSM1	256
JUN	6068
LINC01135	4
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	23
MIR4711	0
RP4-782L23.1	0
HOOK1	40
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	2
NFIA	384
LOC102724281	103
RP5-833A20.1	0
MGC34796	1
TM2D1	98
INADL	830
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	83
DOCK7	95
ANGPTL3	0
RP11-230B22.1	2
ATG4C	268
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	98
ITGB3BP	141
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	273
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	1217
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	177
DNAJC6	0
LOC102724416	0
LEPROT	1135
LEPR	55
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	198
SLC35D1	100
C1orf141	0
IL23R	9
IL12RB2	0
SERBP1	420
LOC102724481	0
GADD45A	1
GNG12	539
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	6
LRRC40	306
SRSF11	927
ANKRD13C	401
HHLA3	345
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	30
ZRANB2	576
MIR186	5
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	5
RP4-598G3.1	0
LRRIQ3	133
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	14
TYW3	93
LHX8	0
SLC44A5	432
ACADM	1412
RABGGTB	95
SNORD45C	0
SNORD45A	7
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	423
AK5	37
ZZZ3	173
USP33	611
FAM73A	207
NEXN-AS1	0
NEXN	4
FUBP1	867
DNAJB4	140
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	1
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	146
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	4
RP11-475O6.1-2	6
TTLL7	259
PRKACB	2553
LOC101927611	20
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	377
GNG5	724
SPATA1	126
CTBS	1101
LOC101927773	0
C1orf180	0
SSX2IP	284
LOC102724892	0
LPAR3	20
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	520
C1orf52	238
BCL10	1093
LOC646626	94
DDAH1	0
LOC101930232	0
CYR61	1393
ZNHIT6	197
COL24A1	0
ODF2L	137
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	5
CLCA3P	0
SH3GLB1	565
SEP15	908
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	0
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	195
GTF2B	0
CCBL2	5
RBMXL1	69
GBP3	80
GBP1	158
GBP2	70
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	439
FLJ27354	0
LRRC8C	2
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	0
GEMIN8P4	0
ZNF326	125
BARHL2	0
LOC149351	0
ZNF644	180
LOC102723410	27
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	2
BTBD8	0
KIAA1107	1
C1orf146	0
GLMN	0
RPAP2	0
GFI1	0
EVI5	0
RPL5	878
FAM69A	0
SNORD21	0
SNORA66	0
MTF2	1
TMED5	0
CCDC18	118
LOC100131564	0
DR1	149
FNBP1L	134
TRNAC-GCA	0
BCAR3	6
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	52
GCLM	392
ABCA4	0
ARHGAP29	152
LOC100505940	0
ABCD3	55
F3	0
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	872
RP4-639F20.1	0
ALG14	82
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	30
RP11-57H12.3	0
RWDD3	39
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	2
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	80
AGL	0
LOC101930120	0
SLC35A3	115
HIAT1	220
SASS6	0
TRMT13	57
LRRC39	0
DBT	29
RP11-305E17.6	0
RTCA	177
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	3
SLC30A7	324
DPH5	11
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	28
AMY2B	37
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	9
RP11-251P6.1	0
PRMT6	141
NTNG1	0
LOC102724829	0
VAV3	809
MIR7852	0
VAV3-AS1	0
SLC25A24	9
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	64
HENMT1	0
PRPF38B	210
FNDC7	0
STXBP3	68
AKNAD1	10
SPATA42	0
GPSM2	35
CLCC1	130
WDR47	15
TAF13	0
TMEM167B	33
SCARNA2	0
C1orf194	0
KIAA1324	0
SARS	250
CELSR2	0
PSRC1	92
MYBPHL	0
SORT1	147
PSMA5	2
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	29
GNAI3	481
MIR197	0
GNAT2	0
AMPD2	47
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	55
STRIP1	0
ALX3	0
UBL4B	0
SLC6A17	16
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	26
SLC16A4	1
LAMTOR5	106
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	366
DRAM2	39
CEPT1	227
DENND2D	42
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	13
ATP5F1	652
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	44
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	4
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	46
MIR4256	0
WNT2B	1
ST7L	0
CAPZA1	212
MOV10	315
RHOC	297
PPM1J	0
FAM19A3	0
LOC128322	3
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	14
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	1
LOC102723919	0
LOC643441	0
MAGI3	428
PHTF1	0
RSBN1	189
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	134
BCL2L15	0
AP4B1	442
DCLRE1B	118
RP5-1073O3.7	0
HIPK1	407
OLFML3	0
SYT6	0
TRIM33	262
LOC101928890	12
BCAS2	281
DENND2C	0
AMPD1	0
NRAS	246
CSDE1	2727
SIKE1	126
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	592
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	42
ATP1A1OS	13
RP4-655J12.4	0
CD58	0
MIR548AC	0
IGSF3	0
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	274
CD101	0
RP11-27K13.3	0
TTF2	114
MIR942	0
TRIM45	54
VTCN1	395
MAN1A2	304
FAM46C	0
GDAP2	460
WDR3	184
SPAG17	195
TBX15	0
WARS2	22
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	0
HMGCS2	2
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	741
LOC101929178	0
SEC22B	198
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	13
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	4
LOC101929796	29
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	1
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	73
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	1
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	137
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	45
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	48
GPR89A	29
PDZK1	0
CD160	0
RNF115	492
POLR3C	433
NUDT17	4
PIAS3	142
MIR6736	2
ANKRD35	0
ITGA10	0
PEX11B	299
GNRHR2	21
RBM8A	201
LIX1L	110
POLR3GL	96
ANKRD34A	0
TXNIP	228
HFE2	1
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	23
NOTCH2NL	8
NUDT4P2	0
LOC102724364	5
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	2
NBPF12	24
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	294
CHD1L	266
PDIA3P1	124
FMO5	46
LINC00624	0
BCL9	42
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	7
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	9
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
