Geneid	Br57_CTC__17
ACOT7	0
HES2	0
ESPN	0
MIR4252	0
TNFRSF25	0
PLEKHG5	0
NOL9	16
TAS1R1	0
ZBTB48	66
KLHL21	653
PHF13	57
THAP3	229
DNAJC11	95
LOC100505887	0
CAMTA1	104
LOC100129476	0
LOC101928836	0
VAMP3	243
PER3	28
UTS2	0
TNFRSF9	0
PARK7	32
ERRFI1	1874
LOC102724539	0
SLC45A1	30
RERE	92
LOC102724552	0
ENO1	831
MIR6728	5
ENO1-AS1	0
CA6	0
SLC2A7	0
SLC2A5	0
GPR157	17
MIR34A	13
LOC102724571	5
H6PD	118
SPSB1	54
LOC100506022	0
SLC25A33	0
TMEM201	0
PIK3CD	0
C1orf200	0
LOC101929074	0
CLSTN1	14
CTNNBIP1	44
LZIC	43
NMNAT1	1
MIR5697	0
LOC102724647	0
RBP7	0
UBE4B	107
KIF1B	399
MIR1273D	0
PGD	20
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	58
PEX14	20
CASZ1	412
C1orf127	0
TARDBP	408
MASP2	0
SRM	0
EXOSC10	196
MTOR	114
MTOR-AS1	0
ANGPTL7	1
UBIAD1	85
PTCHD2	0
RP1-69M21.2	0
FBXO2	0
FBXO44	0
FBXO6	14
MAD2L2	139
DRAXIN	3
AGTRAP	0
C1orf167	0
LOC102724659	0
MTHFR	94
CLCN6	95
NPPA-AS1	20
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	0
PLOD1	0
MFN2	74
MIIP	119
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	50
SNORA59A	0
DHRS3	71
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	80
KAZN	23
TMEM51-AS1	1
TMEM51	65
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	26
DNAJC16	37
AGMAT	0
DDI2	244
RSC1A1	167
PLEKHM2	245
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	19
UQCRHL	19
FLJ37453	23
SPEN	189
ZBTB17	43
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	77
LOC101927479	12
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	202
SZRD1	69
SPATA21	25
NECAP2	126
CROCCP3	57
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	30
CROCCP2	55
LOC101927663	11
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	5
MFAP2	0
ATP13A2	25
SDHB	150
PADI2	0
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	21
PADI6	0
RCC2	170
LOC102723454	0
ARHGEF10L	125
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	35
MIR4695	0
MIR1290	0
IFFO2	6
UBR4	450
LOC101927895	5
EMC1	9
MRTO4	62
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	35
PQLC2	5
CAPZB	200
LOC644083	0
MINOS1	44
MINOS1-NBL1	7
RPS14P3	13
NBL1	0
HTR6	0
TMCO4	0
RNF186	0
OTUD3	16
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	20
MUL1	1
FAM43B	0
CDA	0
PINK1	30
MIR6084	0
PINK1-AS	44
DDOST	176
KIF17	0
SH2D5	0
HP1BP3	371
EIF4G3	168
MIR1256	0
ECE1	125
RP5-1071N3.1	0
NBPF3	1
ALPL	1
RAP1GAP	31
USP48	123
LDLRAD2	17
HSPG2	123
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	24
CDC42	500
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	6
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	18
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	38
MIR3115	0
MIR4419A	0
LUZP1	0
HTR1D	0
RP5-1057J7.6	0
HNRNPR	360
ZNF436	59
C1orf213	0
TCEA3	31
ASAP3	64
E2F2	0
LOC101928163	0
ID3	143
MDS2	0
RPL11	576
TCEB3	99
RP5-886K2.3	0
PITHD1	231
LYPLA2	37
GALE	346
HMGCL	0
FUCA1	2
CNR2	0
MIR378F	0
PNRC2	284
SRSF10	139
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	63
LOC100506985	0
NCMAP	0
SRRM1	161
CLIC4	494
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	190
C1orf63	55
RHD	0
LOC101928189	0
TMEM50A	158
RHCE	0
TMEM57	59
LDLRAP1	123
MAN1C1	0
SEPN1	34
LOC102723671	4
MTFR1L	40
LOC646471	4
AUNIP	8
PAQR7	0
STMN1	147
MIR3917	5
PAFAH2	88
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	40
FAM110D	0
ZNF593	96
CNKSR1	187
CATSPER4	0
LOC101928303	0
CEP85	39
SH3BGRL3	336
UBXN11	37
CD52	0
AIM1L	32
ZNF683	0
LIN28A	0
DHDDS	132
RP3-476K8.3	0
HMGN2	7
RPS6KA1	43
MIR1976	0
LOC101928728	0
ARID1A	109
PIGV	53
ZDHHC18	47
SFN	119
GPN2	117
GPATCH3	92
NR0B2	0
NUDC	128
C1orf172	68
OSTCP2	1
TRNP1	0
FAM46B	295
LOC101928391	0
SLC9A1	411
LOC102723760	0
WDTC1	28
TMEM222	158
LOC644961	121
RNU6-48P	0
SYTL1	0
MAP3K6	58
FCN3	0
CD164L2	0
GPR3	0
WASF2	406
AHDC1	23
FGR	1
IFI6	0
FAM76A	128
STX12	198
PPP1R8	215
SCARNA1	0
THEMIS2	55
RPA2	0
SMPDL3B	0
XKR8	54
EYA3	0
PTAFR	0
DNAJC8	138
ATPIF1	35
SESN2	2987
MED18	27
PHACTR4	585
SNHG3	235
RCC1	130
SNORA73A	0
RNU105A	0
TRNAU1AP	74
SNHG12	249
SNORD99	4
SNORA61	4
SNORA44	2
SNORA16A	2
RAB42	0
TAF12	5
RNU11	0
GMEB1	1
YTHDF2	408
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	400
MECR	43
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	2
MATN1-AS1	6
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	221
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	20
ZCCHC17	31
FABP3	0
SERINC2	227
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	206
COL16A1	51
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	49
PTP4A2	367
KHDRBS1	90
TMEM39B	2
MIR5585	0
KPNA6	254
TXLNA	167
CCDC28B	6
IQCC	3
DCDC2B	10
TMEM234	64
EIF3I	412
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	0
MARCKSL1	13
FAM229A	1
TSSK3	0
BSDC1	473
ZBTB8B	0
ZBTB8A	83
LOC102723870	0
ZBTB8OS	17
RBBP4	239
SYNC	42
KIAA1522	563
YARS	1229
S100PBP	46
FNDC5	29
HPCA	0
TMEM54	0
RNF19B	43
AK2	71
ADC	0
TRIM62	16
ZNF362	7
A3GALT2	0
PHC2	9
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	19
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	118
ZMYM1	4
SFPQ	457
ZMYM4	35
KIAA0319L	62
NCDN	23
TFAP2E	2
PSMB2	344
C1orf216	0
CLSPN	0
AGO4	60
AGO1	68
AGO3	152
TEKT2	26
ADPRHL2	613
COL8A2	0
TRAPPC3	169
MAP7D1	95
THRAP3	279
SH3D21	34
EVA1B	26
STK40	311
LSM10	55
OSCP1	0
MRPS15	3
CSF3R	3
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	889
MIR6732	5
MEAF6	100
MIR5581	7
SNIP1	217
DNALI1	18
GNL2	177
RSPO1	0
C1orf109	16
CDCA8	0
EPHA10	30
MANEAL	12
YRDC	150
C1orf122	18
MTF1	63
INPP5B	71
SF3A3	19
FHL3	0
UTP11L	91
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	339
GJA9-MYCBP	46
MYCBP	46
GJA9	0
RHBDL2	0
AKIRIN1	278
NDUFS5	22
MACF1	322
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	32
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	4
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	37
MYCL	0
MFSD2A	0
CAP1	212
PPT1	52
RLF	279
TMCO2	26
ZMPSTE24	1
COL9A2	44
SMAP2	1
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	4
NFYC	59
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	0
CTPS1	140
SLFNL1-AS1	0
SLFNL1	0
SCMH1	3
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	7
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	218
RIMKLA	0
ZMYND12	0
PPCS	38
CCDC30	0
PPIH	0
YBX1	4
CLDN19	0
LEPRE1	0
C1orf50	26
LOC100129924	0
CCDC23	15
ERMAP	2
ZNF691	0
LOC339539	1
SLC2A1	257
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	85
MIR6733	2
WDR65	2
TMEM125	33
C1orf210	20
TIE1	0
MPL	0
CDC20	1
ELOVL1	287
MIR6734	0
MED8	61
SZT2	169
MIR6735	0
HYI	78
PTPRF	423
KDM4A	95
KDM4A-AS1	6
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	39
DPH2	103
ATP6V0B	341
B4GALT2	7
CCDC24	53
SLC6A9	212
KLF17	0
DMAP1	15
ERI3	9
ERI3-IT1	2
RNF220	19
MIR5584	0
LOC102723990	32
TMEM53	13
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	234
SNORD55	14
SNORD46	5
SNORD38A	7
SNORD38B	1
BEST4	0
PLK3	76
TCTEX1D4	3
BTBD19	0
PTCH2	0
EIF2B3	30
HECTD3	122
UROD	72
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	3
TOE1	15
TESK2	10
CCDC163P	2
MMACHC	0
PRDX1	72
AKR1A1	117
NASP	40
CCDC17	0
GPBP1L1	116
RPS15AP10	0
TMEM69	88
IPP	30
MAST2	453
PIK3R3	142
RP4-533D7.5	0
TSPAN1	316
LOC102724021	0
POMGNT1	100
LURAP1	0
RAD54L	20
LOC102724045	0
LOC102724033	0
LRRC41	194
UQCRH	89
NSUN4	74
FAAH	21
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	0
LOC101929673	0
MOB3C	78
ATPAF1	0
TEX38	0
EFCAB14-AS1	4
EFCAB14	113
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	11
TAL1	0
STIL	1
CMPK1	88
LOC102724077	0
FOXE3	0
FOXD2-AS1	1
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	17
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	143
TTC39A	90
LOC102724097	1
EPS15	104
OSBPL9	484
NRD1	29
MIR761	0
RAB3B	0
TXNDC12	58
KTI12	31
BTF3L4	112
ZFYVE9	0
CC2D1B	166
ORC1	24
PRPF38A	21
ZCCHC11	235
GPX7	0
FAM159A	0
COA7	0
ZYG11B	12
ZYG11A	0
ECHDC2	25
SCP2	60
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	50
MAGOH	82
RP5-1024G6.5	0
LRP8	53
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	8
YIPF1	99
DIO1	0
HSPB11	10
LRRC42	30
LDLRAD1	0
TMEM59	70
TCEANC2	12
MIR4781	0
CDCP2	0
CYB5RL	47
MRPL37	146
SSBP3	8
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	18
TTC4	18
PARS2	0
TTC22	0
C1orf177	0
DHCR24	4
TRNAK-CUU	0
TMEM61	45
BSND	0
PCSK9	0
USP24	137
LOC100507634	15
MIR4422	0
LOC102724140	0
PPAP2B	61
PRKAA2	56
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	1
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	3478
MYSM1	134
JUN	2994
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	140
CYP2J2	57
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	1
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	13
INADL	203
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	144
DOCK7	54
ANGPTL3	1
RP11-230B22.1	0
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	2
ITGB3BP	1
LOC102724319	2
EFCAB7	0
DLEU2L	0
PGM1	9
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	778
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	135
DNAJC6	0
LOC102724416	0
LEPROT	437
LEPR	34
PDE4B	3
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	1
MIER1	350
SLC35D1	18
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	131
LOC102724481	0
GADD45A	1812
GNG12	194
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	41
SRSF11	499
ANKRD13C	131
HHLA3	0
LOC102724548	0
CTH	59
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	15
ZRANB2	414
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	7
FPGT	25
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	4
ACADM	0
RABGGTB	155
SNORD45C	0
SNORD45A	1
SNORD45B	2
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	138
USP33	72
FAM73A	17
NEXN-AS1	6
NEXN	30
FUBP1	89
DNAJB4	17
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	1
PRKACB	10
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	87
GNG5	250
SPATA1	14
CTBS	214
LOC101927773	0
C1orf180	0
SSX2IP	1
LOC102724892	0
LPAR3	34
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	153
BCL10	1023
LOC646626	121
DDAH1	27
LOC101930232	0
CYR61	915
ZNHIT6	68
COL24A1	0
ODF2L	223
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	416
SEP15	118
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	100
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	83
GTF2B	183
CCBL2	27
RBMXL1	148
GBP3	0
GBP1	0
GBP2	455
GBP7	0
GBP4	1
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	349
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	51
GEMIN8P4	0
ZNF326	139
BARHL2	0
LOC149351	0
ZNF644	1492
LOC102723410	21
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	22
BRDT	0
EPHX4	0
SETSIP	0
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	14
GFI1	0
EVI5	0
RPL5	731
FAM69A	15
SNORD21	0
SNORA66	0
MTF2	160
TMED5	291
CCDC18	13
LOC100131564	0
DR1	72
FNBP1L	350
TRNAC-GCA	0
BCAR3	21
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	475
GCLM	132
ABCA4	0
ARHGAP29	174
LOC100505940	0
ABCD3	38
F3	114
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	27
CNN3	269
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	36
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	120
DPYD	13
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	3
AGL	8
LOC101930120	0
SLC35A3	71
HIAT1	127
SASS6	28
TRMT13	9
LRRC39	1
DBT	10
RP11-305E17.6	1
RTCA	263
MIR553	0
CDC14A	32
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	77
DPH5	0
LOC102606465	5
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	116
AMY2B	0
ACTG1P4	4
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	4
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	214
MIR7852	0
VAV3-AS1	0
SLC25A24	80
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	0
PRPF38B	435
FNDC7	0
STXBP3	162
AKNAD1	0
SPATA42	0
GPSM2	12
CLCC1	161
WDR47	0
TAF13	81
TMEM167B	143
SCARNA2	1
C1orf194	0
KIAA1324	0
SARS	1555
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	70
PSMA5	207
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	698
MIR197	0
GNAT2	0
AMPD2	2
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	77
AHCYL1	118
STRIP1	221
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	9
RP5-1074L1.1	0
RBM15	48
SLC16A4	9
LAMTOR5	230
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	78
DRAM2	0
CEPT1	91
DENND2D	176
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	168
ATP5F1	124
C1orf162	0
ADORA3	0
LINC01160	1
RAP1A	39
FAM212B	15
FAM212B-AS1	0
LOC101928718	0
DDX20	69
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	158
MIR4256	0
WNT2B	6
ST7L	6
CAPZA1	238
MOV10	169
RHOC	402
PPM1J	0
FAM19A3	0
LOC128322	2
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	97
LOC102723919	1
LOC643441	0
MAGI3	60
PHTF1	0
RSBN1	36
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	28
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	175
OLFML3	0
SYT6	0
TRIM33	112
LOC101928890	2
BCAS2	200
DENND2C	31
AMPD1	0
NRAS	8
CSDE1	377
SIKE1	36
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	92
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	185
ATP1A1OS	34
RP4-655J12.4	0
CD58	53
MIR548AC	0
IGSF3	164
MIR320B1	0
C1orf137	1
CD2	0
PTGFRN	118
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	18
VTCN1	0
MAN1A2	40
FAM46C	0
GDAP2	124
WDR3	89
SPAG17	2
TBX15	0
WARS2	1
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	128
PHGDH	102
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	381
LOC101929178	0
SEC22B	136
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	1
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	37
LOC102724282	1
NBPF26	40
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	5
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	4
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	3
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	3
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	1
GPR89A	52
PDZK1	0
CD160	0
RNF115	124
POLR3C	151
NUDT17	44
PIAS3	258
MIR6736	1
ANKRD35	0
ITGA10	0
PEX11B	74
GNRHR2	0
RBM8A	111
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	55
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	39
NOTCH2NL	32
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	98
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	21
CHD1L	3
PDIA3P1	186
FMO5	0
LINC00624	0
BCL9	204
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	14
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	21
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
