Geneid	Br61_CTC___45
LOC102724647	0
RBP7	0
UBE4B	19
KIF1B	7
MIR1273D	0
PGD	6
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	44
PEX14	8
CASZ1	121
C1orf127	0
TARDBP	105
MASP2	10
SRM	63
EXOSC10	194
MTOR	23
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	0
RP1-69M21.2	0
FBXO2	18
FBXO44	1
FBXO6	0
MAD2L2	0
DRAXIN	0
AGTRAP	0
C1orf167	7
LOC102724659	0
MTHFR	76
CLCN6	0
NPPA-AS1	1
NPPA	5
NPPB	0
RNU5E-1	3
KIAA2013	0
PLOD1	24
MFN2	127
MIIP	0
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	64
SNORA59A	0
DHRS3	139
MIR6730	1
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	59
KAZN	52
TMEM51-AS1	0
TMEM51	17
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	1
DNAJC16	0
AGMAT	0
DDI2	12
RSC1A1	37
PLEKHM2	175
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	204
UQCRHL	7
FLJ37453	1
SPEN	81
ZBTB17	23
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	0
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	7
FBXO42	62
SZRD1	32
SPATA21	20
NECAP2	36
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	4
CROCCP2	0
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	51
MFAP2	0
ATP13A2	51
SDHB	110
PADI2	69
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	121
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	2
ALDH4A1	103
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	434
LOC101927895	2
EMC1	59
MRTO4	7
AKR7L	5
AKR7A3	0
LOC100506730	0
AKR7A2	0
PQLC2	13
CAPZB	28
LOC644083	0
MINOS1	28
MINOS1-NBL1	5
RPS14P3	4
NBL1	0
HTR6	0
TMCO4	0
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	0
MUL1	136
FAM43B	0
CDA	0
PINK1	15
MIR6084	1
PINK1-AS	10
DDOST	187
KIF17	0
SH2D5	0
HP1BP3	104
EIF4G3	0
MIR1256	0
ECE1	164
RP5-1071N3.1	13
NBPF3	0
ALPL	0
RAP1GAP	12
USP48	27
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	7
CDC42	534
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	4
MIR3115	0
MIR4419A	0
LUZP1	16
HTR1D	0
RP5-1057J7.6	0
HNRNPR	64
ZNF436	0
C1orf213	0
TCEA3	133
ASAP3	35
E2F2	0
LOC101928163	0
ID3	169
MDS2	0
RPL11	291
TCEB3	60
RP5-886K2.3	15
PITHD1	53
LYPLA2	28
GALE	152
HMGCL	51
FUCA1	36
CNR2	0
MIR378F	0
PNRC2	97
SRSF10	76
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	0
LOC100506985	0
NCMAP	0
SRRM1	20
CLIC4	250
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	25
C1orf63	103
RHD	0
LOC101928189	1
TMEM50A	60
RHCE	20
TMEM57	11
LDLRAP1	37
MAN1C1	0
SEPN1	10
LOC102723671	0
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	0
STMN1	0
MIR3917	0
PAFAH2	56
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	0
FAM110D	0
ZNF593	125
CNKSR1	32
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	111
UBXN11	19
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	15
RP3-476K8.3	21
HMGN2	4
RPS6KA1	0
MIR1976	0
LOC101928728	0
ARID1A	154
PIGV	0
ZDHHC18	0
SFN	38
GPN2	0
GPATCH3	14
NR0B2	0
NUDC	35
C1orf172	39
OSTCP2	0
TRNP1	2
FAM46B	118
LOC101928391	0
SLC9A1	41
LOC102723760	0
WDTC1	5
TMEM222	0
LOC644961	57
RNU6-48P	0
SYTL1	0
MAP3K6	2
FCN3	0
CD164L2	0
GPR3	0
WASF2	77
AHDC1	0
FGR	0
IFI6	0
FAM76A	25
STX12	13
PPP1R8	67
SCARNA1	0
THEMIS2	0
RPA2	233
SMPDL3B	0
XKR8	55
EYA3	27
PTAFR	0
DNAJC8	40
ATPIF1	41
SESN2	961
MED18	114
PHACTR4	154
SNHG3	136
RCC1	24
SNORA73A	1
RNU105A	0
TRNAU1AP	20
SNHG12	118
SNORD99	3
SNORA61	22
SNORA44	22
SNORA16A	0
RAB42	0
TAF12	0
RNU11	0
GMEB1	0
YTHDF2	197
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	60
MECR	16
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	234
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	26
ZCCHC17	0
FABP3	0
SERINC2	80
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	2
HCRTR1	0
PEF1	101
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	209
KHDRBS1	129
TMEM39B	0
MIR5585	0
KPNA6	88
TXLNA	10
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	127
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	58
MARCKSL1	22
FAM229A	4
TSSK3	0
BSDC1	5
ZBTB8B	0
ZBTB8A	108
LOC102723870	0
ZBTB8OS	16
RBBP4	0
SYNC	0
KIAA1522	231
YARS	181
S100PBP	3
FNDC5	0
HPCA	10
TMEM54	159
RNF19B	18
AK2	15
ADC	0
TRIM62	5
ZNF362	18
A3GALT2	0
PHC2	48
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	41
DLGAP3	0
LOC653160	0
ZMYM6NB	19
ZMYM6	67
ZMYM1	0
SFPQ	124
ZMYM4	17
KIAA0319L	72
NCDN	0
TFAP2E	0
PSMB2	37
C1orf216	53
CLSPN	23
AGO4	25
AGO1	0
AGO3	0
TEKT2	0
ADPRHL2	75
COL8A2	0
TRAPPC3	124
MAP7D1	18
THRAP3	207
SH3D21	0
EVA1B	0
STK40	66
LSM10	0
OSCP1	0
MRPS15	36
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	210
MIR6732	6
MEAF6	84
MIR5581	0
SNIP1	90
DNALI1	0
GNL2	186
RSPO1	0
C1orf109	48
CDCA8	0
EPHA10	0
MANEAL	0
YRDC	19
C1orf122	49
MTF1	67
INPP5B	0
SF3A3	115
FHL3	0
UTP11L	0
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	48
GJA9-MYCBP	39
MYCBP	39
GJA9	0
RHBDL2	20
AKIRIN1	149
NDUFS5	77
MACF1	36
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	9
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	5
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	0
MYCL	0
MFSD2A	40
CAP1	237
PPT1	348
RLF	237
TMCO2	0
ZMPSTE24	64
COL9A2	0
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	28
ZNF684	0
RIMS3	52
NFYC-AS1	1
NFYC	17
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	43
CTPS1	144
SLFNL1-AS1	0
SLFNL1	0
SCMH1	0
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	3
GUCA2B	0
GUCA2A	0
FOXJ3	40
RIMKLA	0
ZMYND12	0
PPCS	13
CCDC30	0
PPIH	0
YBX1	11
CLDN19	0
LEPRE1	0
C1orf50	0
LOC100129924	0
CCDC23	2
ERMAP	1
ZNF691	0
LOC339539	0
SLC2A1	69
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	0
MIR6733	0
WDR65	0
TMEM125	133
C1orf210	46
TIE1	0
MPL	0
CDC20	0
ELOVL1	58
MIR6734	0
MED8	110
SZT2	91
MIR6735	0
HYI	19
PTPRF	204
KDM4A	54
KDM4A-AS1	7
ST3GAL3	64
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	2
DPH2	84
ATP6V0B	159
B4GALT2	40
CCDC24	6
SLC6A9	2
KLF17	0
DMAP1	0
ERI3	0
ERI3-IT1	0
RNF220	20
MIR5584	0
LOC102723990	6
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	92
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	0
UROD	0
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	0
TESK2	6
CCDC163P	0
MMACHC	1
PRDX1	230
AKR1A1	16
NASP	0
CCDC17	32
GPBP1L1	42
RPS15AP10	15
TMEM69	0
IPP	0
MAST2	0
PIK3R3	158
RP4-533D7.5	0
TSPAN1	48
LOC102724021	0
POMGNT1	0
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	48
UQCRH	65
NSUN4	19
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	0
LOC101929673	0
MOB3C	52
ATPAF1	0
TEX38	0
EFCAB14-AS1	2
EFCAB14	44
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	0
TAL1	0
STIL	101
CMPK1	95
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	2
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	30
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	15
TTC39A	0
LOC102724097	0
EPS15	100
OSBPL9	70
NRD1	16
MIR761	0
RAB3B	0
TXNDC12	0
KTI12	0
BTF3L4	8
ZFYVE9	0
CC2D1B	0
ORC1	0
PRPF38A	0
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	0
ZYG11B	17
ZYG11A	0
ECHDC2	0
SCP2	47
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	0
MAGOH	22
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	41
DIO1	0
HSPB11	0
LRRC42	28
LDLRAD1	0
TMEM59	79
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	3
SSBP3	0
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	5
TTC4	13
PARS2	0
TTC22	0
C1orf177	0
DHCR24	30
TRNAK-CUU	0
TMEM61	9
BSND	0
PCSK9	0
USP24	0
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	0
PRKAA2	32
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	913
MYSM1	34
JUN	697
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	8
MIR4711	0
RP4-782L23.1	0
HOOK1	10
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	57
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	59
INADL	75
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	0
DOCK7	0
ANGPTL3	0
RP11-230B22.1	0
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	30
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	35
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	1
JAK1	95
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	0
DNAJC6	0
LOC102724416	0
LEPROT	101
LEPR	3
PDE4B	843
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	1
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	45
LOC102724481	0
GADD45A	0
GNG12	8
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	1
SRSF11	199
ANKRD13C	36
HHLA3	0
LOC102724548	0
CTH	64
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	0
ZRANB2	19
MIR186	0
ZRANB2-AS2	0
NEGR1	1
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	0
ACADM	0
RABGGTB	56
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	19
USP33	0
FAM73A	0
NEXN-AS1	0
NEXN	17
FUBP1	78
DNAJB4	27
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	5
PRKACB	30
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	17
GNG5	91
SPATA1	0
CTBS	0
LOC101927773	0
C1orf180	0
SSX2IP	0
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	14
C1orf52	21
BCL10	59
LOC646626	2
DDAH1	0
LOC101930232	0
CYR61	552
ZNHIT6	76
COL24A1	0
ODF2L	43
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	17
SEP15	34
HS2ST1	1
LINC01140	0
LOC101927844	0
LMO4	88
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	8
GTF2B	2
CCBL2	9
RBMXL1	32
GBP3	48
GBP1	60
GBP2	74
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	356
FLJ27354	0
LRRC8C	1
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	29
GEMIN8P4	0
ZNF326	39
BARHL2	0
LOC149351	0
ZNF644	379
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	2
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	0
GFI1	0
EVI5	7
RPL5	589
FAM69A	8
SNORD21	0
SNORA66	0
MTF2	0
TMED5	22
CCDC18	0
LOC100131564	0
DR1	56
FNBP1L	121
TRNAC-GCA	0
BCAR3	32
RP5-1033H22.2	3
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	239
GCLM	8
ABCA4	0
ARHGAP29	45
LOC100505940	0
ABCD3	0
F3	0
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	424
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	16
DPYD	8
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	208
FRRS1	0
AGL	37
LOC101930120	0
SLC35A3	66
HIAT1	72
SASS6	0
TRMT13	0
LRRC39	0
DBT	21
RP11-305E17.6	0
RTCA	0
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	123
DPH5	6
LOC102606465	1
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	3
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	0
MIR7852	0
VAV3-AS1	0
SLC25A24	1
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	52
PRPF38B	125
FNDC7	0
STXBP3	71
AKNAD1	0
SPATA42	0
GPSM2	0
CLCC1	24
WDR47	13
TAF13	7
TMEM167B	97
SCARNA2	0
C1orf194	0
KIAA1324	386
SARS	472
CELSR2	40
PSRC1	0
MYBPHL	0
SORT1	83
PSMA5	87
SYPL2	0
ATXN7L2	24
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	296
MIR197	0
GNAT2	1
AMPD2	0
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	103
EPS8L3	0
CSF1	0
AHCYL1	98
STRIP1	50
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	67
LAMTOR5	54
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	2
LRIF1	149
DRAM2	54
CEPT1	2
DENND2D	0
CHI3L2	38
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	1
WDR77	0
ATP5F1	38
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	8
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	39
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	38
MIR4256	3
WNT2B	0
ST7L	0
CAPZA1	113
MOV10	45
RHOC	184
PPM1J	0
FAM19A3	0
LOC128322	0
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	1
LOC102723919	0
LOC643441	0
MAGI3	11
PHTF1	0
RSBN1	18
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	25
OLFML3	0
SYT6	0
TRIM33	13
LOC101928890	0
BCAS2	25
DENND2C	0
AMPD1	0
NRAS	44
CSDE1	230
SIKE1	68
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	0
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	296
ATP1A1OS	63
RP4-655J12.4	0
CD58	23
MIR548AC	0
IGSF3	45
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	2
CD101	0
RP11-27K13.3	0
TTF2	7
MIR942	0
TRIM45	6
VTCN1	355
MAN1A2	0
FAM46C	0
GDAP2	0
WDR3	2
SPAG17	0
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	231
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	133
LOC101929178	0
SEC22B	69
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	1
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	4
TRNAN27	0
NBPF15	24
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	18
PDZK1	0
CD160	0
RNF115	72
POLR3C	17
NUDT17	0
PIAS3	0
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	4
GNRHR2	3
RBM8A	43
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	4
NOTCH2NL	2
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	0
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	5
CHD1L	0
PDIA3P1	46
FMO5	0
LINC00624	0
BCL9	1
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	5
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
