Geneid	Br61_CTC___24
LOC102724647	0
RBP7	0
UBE4B	39
KIF1B	87
MIR1273D	0
PGD	494
APITD1-CORT	13
APITD1	13
CORT	0
DFFA	150
PEX14	5
CASZ1	118
C1orf127	0
TARDBP	300
MASP2	3
SRM	105
EXOSC10	169
MTOR	112
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	1
RP1-69M21.2	0
FBXO2	0
FBXO44	0
FBXO6	0
MAD2L2	44
DRAXIN	0
AGTRAP	154
C1orf167	5
LOC102724659	0
MTHFR	44
CLCN6	10
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	26
KIAA2013	29
PLOD1	29
MFN2	168
MIIP	117
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	178
SNORA59A	0
DHRS3	64
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	47
KAZN	89
TMEM51-AS1	0
TMEM51	58
C1orf195	2
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	18
DNAJC16	64
AGMAT	0
DDI2	61
RSC1A1	13
PLEKHM2	162
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	63
UQCRHL	25
FLJ37453	42
SPEN	288
ZBTB17	8
LOC101928566	0
C1orf64	76
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	0
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	3
FBXO42	86
SZRD1	156
SPATA21	58
NECAP2	86
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	1
CROCCP2	12
LOC101927663	20
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	53
MFAP2	0
ATP13A2	286
SDHB	66
PADI2	175
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	150
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	339
MIR4695	0
MIR1290	1
IFFO2	0
UBR4	210
LOC101927895	2
EMC1	111
MRTO4	66
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	140
PQLC2	18
CAPZB	408
LOC644083	0
MINOS1	40
MINOS1-NBL1	7
RPS14P3	15
NBL1	0
HTR6	0
TMCO4	81
RNF186	0
OTUD3	48
PLA2G2E	0
PLA2G2A	13
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	60
MUL1	62
FAM43B	0
CDA	0
PINK1	34
MIR6084	2
PINK1-AS	47
DDOST	352
KIF17	0
SH2D5	0
HP1BP3	9
EIF4G3	186
MIR1256	0
ECE1	333
RP5-1071N3.1	0
NBPF3	29
ALPL	0
RAP1GAP	47
USP48	121
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	595
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	164
MIR3115	0
MIR4419A	0
LUZP1	3
HTR1D	0
RP5-1057J7.6	0
HNRNPR	237
ZNF436	79
C1orf213	30
TCEA3	73
ASAP3	79
E2F2	0
LOC101928163	0
ID3	0
MDS2	0
RPL11	845
TCEB3	21
RP5-886K2.3	0
PITHD1	97
LYPLA2	141
GALE	368
HMGCL	42
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	135
SRSF10	160
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	51
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	40
LOC100506985	0
NCMAP	0
SRRM1	122
CLIC4	336
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	47
C1orf63	69
RHD	0
LOC101928189	0
TMEM50A	220
RHCE	71
TMEM57	69
LDLRAP1	244
MAN1C1	0
SEPN1	120
LOC102723671	7
MTFR1L	77
LOC646471	6
AUNIP	47
PAQR7	0
STMN1	409
MIR3917	12
PAFAH2	209
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	60
FAM110D	0
ZNF593	72
CNKSR1	46
CATSPER4	0
LOC101928303	0
CEP85	16
SH3BGRL3	337
UBXN11	3
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	5
RP3-476K8.3	0
HMGN2	36
RPS6KA1	9
MIR1976	0
LOC101928728	0
ARID1A	182
PIGV	53
ZDHHC18	73
SFN	68
GPN2	0
GPATCH3	17
NR0B2	0
NUDC	181
C1orf172	104
OSTCP2	0
TRNP1	0
FAM46B	79
LOC101928391	0
SLC9A1	34
LOC102723760	0
WDTC1	0
TMEM222	154
LOC644961	135
RNU6-48P	0
SYTL1	69
MAP3K6	63
FCN3	0
CD164L2	0
GPR3	30
WASF2	222
AHDC1	16
FGR	0
IFI6	1
FAM76A	27
STX12	20
PPP1R8	171
SCARNA1	0
THEMIS2	0
RPA2	166
SMPDL3B	219
XKR8	0
EYA3	29
PTAFR	0
DNAJC8	106
ATPIF1	193
SESN2	150
MED18	48
PHACTR4	143
SNHG3	444
RCC1	436
SNORA73A	0
RNU105A	0
TRNAU1AP	212
SNHG12	132
SNORD99	13
SNORA61	23
SNORA44	5
SNORA16A	8
RAB42	0
TAF12	0
RNU11	0
GMEB1	129
YTHDF2	406
OPRD1	0
EPB41	11
TMEM200B	3
SRSF4	270
MECR	47
PTPRU	139
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	15
MATN1-AS1	48
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	150
SNORD103A	0
SNORD103B	0
SNORD85	2
LOC102723848	0
NKAIN1	0
SNRNP40	118
ZCCHC17	147
FABP3	0
SERINC2	710
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	95
HCRTR1	0
PEF1	208
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	198
KHDRBS1	286
TMEM39B	35
MIR5585	0
KPNA6	142
TXLNA	164
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	440
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	40
MARCKSL1	770
FAM229A	10
TSSK3	1
BSDC1	323
ZBTB8B	0
ZBTB8A	294
LOC102723870	0
ZBTB8OS	35
RBBP4	284
SYNC	66
KIAA1522	355
YARS	308
S100PBP	0
FNDC5	0
HPCA	14
TMEM54	318
RNF19B	8
AK2	40
ADC	0
TRIM62	20
ZNF362	44
A3GALT2	0
PHC2	51
MIR3605	3
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	33
DLGAP3	0
LOC653160	0
ZMYM6NB	18
ZMYM6	47
ZMYM1	68
SFPQ	720
ZMYM4	288
KIAA0319L	252
NCDN	70
TFAP2E	53
PSMB2	427
C1orf216	44
CLSPN	0
AGO4	0
AGO1	40
AGO3	4
TEKT2	0
ADPRHL2	193
COL8A2	0
TRAPPC3	168
MAP7D1	69
THRAP3	261
SH3D21	5
EVA1B	0
STK40	149
LSM10	0
OSCP1	0
MRPS15	190
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	32
ZC3H12A	155
MIR6732	1
MEAF6	205
MIR5581	0
SNIP1	41
DNALI1	0
GNL2	320
RSPO1	0
C1orf109	0
CDCA8	0
EPHA10	0
MANEAL	4
YRDC	236
C1orf122	190
MTF1	24
INPP5B	29
SF3A3	0
FHL3	0
UTP11L	152
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	32
GJA9-MYCBP	44
MYCBP	45
GJA9	0
RHBDL2	3
AKIRIN1	261
NDUFS5	271
MACF1	92
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	28
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	40
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	61
MYCL	17
MFSD2A	31
CAP1	757
PPT1	530
RLF	290
TMCO2	0
ZMPSTE24	179
COL9A2	0
SMAP2	28
ZFP69B	0
ZFP69	0
EXO5	6
ZNF684	43
RIMS3	67
NFYC-AS1	6
NFYC	59
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	73
CTPS1	154
SLFNL1-AS1	3
SLFNL1	0
SCMH1	33
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	30
GUCA2B	0
GUCA2A	0
FOXJ3	8
RIMKLA	0
ZMYND12	0
PPCS	127
CCDC30	0
PPIH	9
YBX1	17
CLDN19	0
LEPRE1	0
C1orf50	0
LOC100129924	0
CCDC23	21
ERMAP	6
ZNF691	87
LOC339539	2
SLC2A1	296
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	87
MIR6733	0
WDR65	0
TMEM125	9
C1orf210	40
TIE1	0
MPL	0
CDC20	0
ELOVL1	224
MIR6734	0
MED8	84
SZT2	3
MIR6735	0
HYI	3
PTPRF	591
KDM4A	0
KDM4A-AS1	0
ST3GAL3	1
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	93
DPH2	51
ATP6V0B	284
B4GALT2	29
CCDC24	10
SLC6A9	11
KLF17	0
DMAP1	59
ERI3	89
ERI3-IT1	0
RNF220	20
MIR5584	0
LOC102723990	37
TMEM53	49
C1orf228	0
RNU5F-1	0
RNU5D-1	1
KIF2C	0
RPS8	226
SNORD55	5
SNORD46	0
SNORD38A	8
SNORD38B	0
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	80
UROD	57
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	0
TESK2	14
CCDC163P	0
MMACHC	2
PRDX1	1331
AKR1A1	144
NASP	58
CCDC17	14
GPBP1L1	70
RPS15AP10	3
TMEM69	35
IPP	0
MAST2	95
PIK3R3	81
RP4-533D7.5	0
TSPAN1	85
LOC102724021	0
POMGNT1	60
LURAP1	0
RAD54L	1
LOC102724045	0
LOC102724033	0
LRRC41	45
UQCRH	105
NSUN4	14
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	5
LOC101929673	0
MOB3C	8
ATPAF1	68
TEX38	0
EFCAB14-AS1	0
EFCAB14	87
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	2
PDZK1IP1	0
TAL1	0
STIL	5
CMPK1	55
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	23
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	87
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	224
TTC39A	215
LOC102724097	0
EPS15	0
OSBPL9	117
NRD1	81
MIR761	1
RAB3B	0
TXNDC12	49
KTI12	45
BTF3L4	23
ZFYVE9	5
CC2D1B	1
ORC1	0
PRPF38A	39
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	23
ZYG11B	0
ZYG11A	0
ECHDC2	95
SCP2	49
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	4
C1orf123	25
MAGOH	21
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	31
YIPF1	70
DIO1	19
HSPB11	1
LRRC42	53
LDLRAD1	0
TMEM59	95
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	7
MRPL37	13
SSBP3	3
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	17
TTC4	17
PARS2	0
TTC22	0
C1orf177	0
DHCR24	561
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	48
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	215
PRKAA2	7
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	24
TACSTD2	798
MYSM1	24
JUN	2076
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	2
MIR4711	0
RP4-782L23.1	0
HOOK1	10
CYP2J2	18
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	144
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	11
INADL	51
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	109
DOCK7	57
ANGPTL3	0
RP11-230B22.1	2
ATG4C	53
LINC00466	0
LOC100996301	2
FOXD3	0
MIR6068	0
ALG6	60
ITGB3BP	4
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	87
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	68
JAK1	66
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	33
DNAJC6	0
LOC102724416	0
LEPROT	40
LEPR	3
PDE4B	113
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	70
SLC35D1	2
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	123
LOC102724481	0
GADD45A	27
GNG12	194
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	34
SRSF11	127
ANKRD13C	23
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	58
ZRANB2-AS1	27
ZRANB2	35
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	4
FPGT	43
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	0
ACADM	1
RABGGTB	76
SNORD45C	0
SNORD45A	1
SNORD45B	2
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	54
AK5	0
ZZZ3	30
USP33	0
FAM73A	1
NEXN-AS1	0
NEXN	0
FUBP1	64
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	9
LOC101927611	0
LOC101927633	0
SAMD13	1
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	142
GNG5	110
SPATA1	3
CTBS	42
LOC101927773	0
C1orf180	0
SSX2IP	1
LOC102724892	0
LPAR3	20
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	10
C1orf52	76
BCL10	148
LOC646626	15
DDAH1	117
LOC101930232	0
CYR61	984
ZNHIT6	42
COL24A1	0
ODF2L	10
MIR7856	0
CLCA2	73
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	149
SEP15	36
HS2ST1	68
LINC01140	0
LOC101927844	0
LMO4	34
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	3
GTF2B	0
CCBL2	103
RBMXL1	48
GBP3	0
GBP1	29
GBP2	40
GBP7	0
GBP4	0
GBP5	0
LOC729930	1
GBP6	0
GBP1P1	0
LRRC8B	240
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	47
GEMIN8P4	0
ZNF326	64
BARHL2	0
LOC149351	0
ZNF644	493
LOC102723410	36
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	11
BRDT	0
EPHX4	0
SETSIP	5
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	77
GFI1	0
EVI5	78
RPL5	1154
FAM69A	1
SNORD21	0
SNORA66	0
MTF2	144
TMED5	88
CCDC18	0
LOC100131564	0
DR1	38
FNBP1L	246
TRNAC-GCA	0
BCAR3	115
RP5-1033H22.2	5
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	349
GCLM	81
ABCA4	8
ARHGAP29	80
LOC100505940	0
ABCD3	100
F3	0
LOC102723542	0
LINC01057	3
MIR378G	0
SLC44A3	183
CNN3	980
RP4-639F20.1	0
ALG14	41
LOC101928098	0
TMEM56	36
TMEM56-RWDD3	24
RP11-57H12.3	0
RWDD3	22
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	45
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	22
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	66
FRRS1	0
AGL	2
LOC101930120	0
SLC35A3	116
HIAT1	131
SASS6	0
TRMT13	12
LRRC39	3
DBT	38
RP11-305E17.6	9
RTCA	41
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	37
SLC30A7	31
DPH5	0
LOC102606465	1
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	5
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	2
RP11-251P6.1	0
PRMT6	102
NTNG1	0
LOC102724829	0
VAV3	260
MIR7852	0
VAV3-AS1	0
SLC25A24	112
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	105
PRPF38B	260
FNDC7	0
STXBP3	25
AKNAD1	11
SPATA42	0
GPSM2	70
CLCC1	36
WDR47	28
TAF13	29
TMEM167B	114
SCARNA2	4
C1orf194	0
KIAA1324	107
SARS	452
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	33
PSMA5	138
SYPL2	0
ATXN7L2	7
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	1
GNAI3	782
MIR197	0
GNAT2	0
AMPD2	63
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	151
EPS8L3	0
CSF1	0
AHCYL1	76
STRIP1	31
ALX3	15
UBL4B	0
SLC6A17	76
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	66
SLC16A4	20
LAMTOR5	212
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	80
DRAM2	81
CEPT1	38
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	57
ATP5F1	311
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	107
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	38
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	29
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	308
MOV10	296
RHOC	382
PPM1J	0
FAM19A3	0
LOC128322	6
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	2
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	22
LOC102723919	0
LOC643441	0
MAGI3	10
PHTF1	66
RSBN1	27
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	2
OLFML3	0
SYT6	0
TRIM33	25
LOC101928890	1
BCAS2	84
DENND2C	9
AMPD1	0
NRAS	146
CSDE1	825
SIKE1	33
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	61
CASQ2	30
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	589
ATP1A1OS	105
RP4-655J12.4	0
CD58	63
MIR548AC	0
IGSF3	111
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	210
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	1
VTCN1	562
MAN1A2	5
FAM46C	0
GDAP2	111
WDR3	117
SPAG17	4
TBX15	0
WARS2	9
RP11-418J17.1	8
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	147
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	103
LOC101929178	0
SEC22B	108
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	0
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	1
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	1
TRNAN27	0
NBPF15	6
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	14
PDZK1	1
CD160	0
RNF115	52
POLR3C	72
NUDT17	11
PIAS3	79
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	119
GNRHR2	15
RBM8A	156
LIX1L	0
POLR3GL	37
ANKRD34A	5
TXNIP	185
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	85
RP11-458D21.1	0
NBPF10	5
NOTCH2NL	3
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	6
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	32
CHD1L	33
PDIA3P1	90
FMO5	7
LINC00624	0
BCL9	138
ACP6	70
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	14
TRNAQ13	0
RNVU1-7	1
TRNAN19	0
NBPF11	13
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
