Geneid	Br11_4
RBP7	0
UBE4B	0
KIF1B	23
MIR1273D	0
PGD	343
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	60
PEX14	18
CASZ1	169
C1orf127	0
TARDBP	97
MASP2	0
SRM	55
EXOSC10	82
MTOR	162
MTOR-AS1	0
ANGPTL7	0
UBIAD1	38
PTCHD2	0
RP1-69M21.2	0
FBXO2	15
FBXO44	0
FBXO6	0
MAD2L2	30
DRAXIN	0
AGTRAP	25
C1orf167	0
LOC102724659	0
MTHFR	12
CLCN6	1
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	0
PLOD1	108
MFN2	123
MIIP	15
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	189
SNORA59A	1
DHRS3	205
MIR6730	1
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	2
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	52
KAZN	25
TMEM51-AS1	0
TMEM51	0
C1orf195	0
FHAD1	0
LOC101927417	1
LOC101927441	0
EFHD2	3
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	0
AGMAT	0
DDI2	37
RSC1A1	38
PLEKHM2	0
SLC25A34	23
TMEM82	0
LOC102724910	0
FBLIM1	54
UQCRHL	34
FLJ37453	2
SPEN	52
ZBTB17	0
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	0
LOC101927479	4
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	4
SZRD1	67
SPATA21	23
NECAP2	30
CROCCP3	7
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	20
CROCCP2	0
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	8
MFAP2	0
ATP13A2	3
SDHB	257
PADI2	365
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	34
LOC102723454	0
ARHGEF10L	42
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	57
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	93
LOC101927895	7
EMC1	55
MRTO4	11
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	21
PQLC2	0
CAPZB	81
LOC644083	0
MINOS1	32
MINOS1-NBL1	20
RPS14P3	21
NBL1	14
HTR6	0
TMCO4	31
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	898
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	31
MUL1	18
FAM43B	0
CDA	0
PINK1	19
MIR6084	0
PINK1-AS	27
DDOST	122
KIF17	0
SH2D5	0
HP1BP3	54
EIF4G3	0
MIR1256	0
ECE1	86
RP5-1071N3.1	0
NBPF3	9
ALPL	0
RAP1GAP	0
USP48	40
LDLRAD2	0
HSPG2	29
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	13
CDC42	275
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	0
MIR3115	0
MIR4419A	0
LUZP1	36
HTR1D	0
RP5-1057J7.6	0
HNRNPR	104
ZNF436	230
C1orf213	23
TCEA3	179
ASAP3	89
E2F2	0
LOC101928163	0
ID3	434
MDS2	0
RPL11	619
TCEB3	86
RP5-886K2.3	0
PITHD1	11
LYPLA2	18
GALE	161
HMGCL	79
FUCA1	124
CNR2	0
MIR378F	0
PNRC2	82
SRSF10	75
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	39
NIPAL3	0
RCAN3AS	0
RCAN3	40
LOC100506985	3
NCMAP	0
SRRM1	78
CLIC4	67
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	60
C1orf63	17
RHD	0
LOC101928189	0
TMEM50A	100
RHCE	34
TMEM57	0
LDLRAP1	49
MAN1C1	0
SEPN1	2
LOC102723671	0
MTFR1L	66
LOC646471	35
AUNIP	8
PAQR7	0
STMN1	195
MIR3917	2
PAFAH2	0
EXTL1	0
LOC101928216	0
SLC30A2	44
TRIM63	0
PDIK1L	7
FAM110D	0
ZNF593	0
CNKSR1	155
CATSPER4	0
LOC101928303	0
CEP85	47
SH3BGRL3	358
UBXN11	1
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	57
RP3-476K8.3	0
HMGN2	61
RPS6KA1	26
MIR1976	0
LOC101928728	0
ARID1A	161
PIGV	11
ZDHHC18	1
SFN	0
GPN2	0
GPATCH3	0
NR0B2	0
NUDC	56
C1orf172	28
OSTCP2	0
TRNP1	0
FAM46B	3
LOC101928391	0
SLC9A1	37
LOC102723760	0
WDTC1	34
TMEM222	76
LOC644961	12
RNU6-48P	0
SYTL1	0
MAP3K6	27
FCN3	0
CD164L2	0
GPR3	28
WASF2	247
AHDC1	28
FGR	0
IFI6	2009
FAM76A	27
STX12	33
PPP1R8	81
SCARNA1	0
THEMIS2	0
RPA2	49
SMPDL3B	0
XKR8	0
EYA3	54
PTAFR	2
DNAJC8	25
ATPIF1	59
SESN2	0
MED18	0
PHACTR4	51
SNHG3	58
RCC1	114
SNORA73A	0
RNU105A	15
TRNAU1AP	0
SNHG12	1
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
RAB42	0
TAF12	63
RNU11	0
GMEB1	0
YTHDF2	86
OPRD1	0
EPB41	38
TMEM200B	3
SRSF4	50
MECR	22
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	100
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	21
ZCCHC17	57
FABP3	3
SERINC2	89
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	71
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	31
KHDRBS1	156
TMEM39B	0
MIR5585	0
KPNA6	121
TXLNA	106
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	319
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	53
MARCKSL1	55
FAM229A	1
TSSK3	14
BSDC1	101
ZBTB8B	0
ZBTB8A	0
LOC102723870	0
ZBTB8OS	0
RBBP4	155
SYNC	57
KIAA1522	167
YARS	28
S100PBP	0
FNDC5	0
HPCA	2
TMEM54	94
RNF19B	0
AK2	194
ADC	0
TRIM62	0
ZNF362	12
A3GALT2	0
PHC2	1
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	61
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	0
ZMYM1	0
SFPQ	113
ZMYM4	77
KIAA0319L	78
NCDN	116
TFAP2E	35
PSMB2	228
C1orf216	0
CLSPN	0
AGO4	2
AGO1	0
AGO3	37
TEKT2	0
ADPRHL2	97
COL8A2	0
TRAPPC3	106
MAP7D1	0
THRAP3	58
SH3D21	16
EVA1B	0
STK40	21
LSM10	10
OSCP1	0
MRPS15	57
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	154
MIR6732	2
MEAF6	88
MIR5581	0
SNIP1	42
DNALI1	0
GNL2	41
RSPO1	0
C1orf109	5
CDCA8	0
EPHA10	37
MANEAL	0
YRDC	34
C1orf122	39
MTF1	1
INPP5B	15
SF3A3	66
FHL3	0
UTP11L	43
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	4
GJA9-MYCBP	49
MYCBP	51
GJA9	0
RHBDL2	1
AKIRIN1	77
NDUFS5	157
MACF1	116
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	5
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	44
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	26
MYCL	43
MFSD2A	0
CAP1	158
PPT1	63
RLF	0
TMCO2	0
ZMPSTE24	49
COL9A2	0
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	10
ZNF684	0
RIMS3	0
NFYC-AS1	0
NFYC	56
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	10
CTPS1	12
SLFNL1-AS1	0
SLFNL1	0
SCMH1	1
LOC102723924	0
FOXO6	1
LOC101929901	0
EDN2	0
HIVEP3	10
GUCA2B	0
GUCA2A	0
FOXJ3	39
RIMKLA	22
ZMYND12	0
PPCS	96
CCDC30	1
PPIH	12
YBX1	23
CLDN19	0
LEPRE1	88
C1orf50	0
LOC100129924	0
CCDC23	0
ERMAP	0
ZNF691	0
LOC339539	0
SLC2A1	62
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	54
MIR6733	0
WDR65	0
TMEM125	0
C1orf210	0
TIE1	0
MPL	0
CDC20	0
ELOVL1	67
MIR6734	0
MED8	81
SZT2	189
MIR6735	0
HYI	40
PTPRF	297
KDM4A	0
KDM4A-AS1	0
ST3GAL3	81
RP11-184I16.4	3
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	0
ATP6V0B	179
B4GALT2	0
CCDC24	3
SLC6A9	0
KLF17	0
DMAP1	14
ERI3	90
ERI3-IT1	0
RNF220	19
MIR5584	0
LOC102723990	12
TMEM53	0
C1orf228	12
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	320
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	45
HECTD3	35
UROD	45
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	8
TOE1	1
TESK2	17
CCDC163P	0
MMACHC	0
PRDX1	714
AKR1A1	786
NASP	88
CCDC17	0
GPBP1L1	10
RPS15AP10	0
TMEM69	26
IPP	2
MAST2	39
PIK3R3	84
RP4-533D7.5	0
TSPAN1	1789
LOC102724021	0
POMGNT1	0
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	127
UQCRH	258
NSUN4	24
FAAH	72
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	5
KNCN	0
MKNK1	25
LOC101929673	0
MOB3C	37
ATPAF1	0
TEX38	0
EFCAB14-AS1	4
EFCAB14	128
CYP4B1	7456
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	0
TAL1	0
STIL	0
CMPK1	269
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	7
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	75
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	21
TTC39A	212
LOC102724097	3
EPS15	0
OSBPL9	19
NRD1	102
MIR761	1
RAB3B	0
TXNDC12	58
KTI12	1
BTF3L4	41
ZFYVE9	5
CC2D1B	64
ORC1	0
PRPF38A	88
ZCCHC11	9
GPX7	0
FAM159A	0
COA7	0
ZYG11B	0
ZYG11A	0
ECHDC2	0
SCP2	163
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	63
C1orf123	37
MAGOH	79
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	76
DIO1	0
HSPB11	14
LRRC42	52
LDLRAD1	0
TMEM59	246
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	7
MRPL37	87
SSBP3	4
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	52
TTC4	53
PARS2	35
TTC22	0
C1orf177	0
DHCR24	711
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	17
USP24	1
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	19
PRKAA2	26
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	267
MYSM1	43
JUN	277
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	0
CYP2J2	2
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	87
LOC102724281	22
RP5-833A20.1	0
MGC34796	0
TM2D1	61
INADL	31
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	70
DOCK7	13
ANGPTL3	0
RP11-230B22.1	0
ATG4C	12
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	28
ITGB3BP	20
LOC102724319	5
EFCAB7	0
DLEU2L	0
PGM1	8
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	27
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	82
DNAJC6	0
LOC102724416	0
LEPROT	40
LEPR	5
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	32
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	21
SERBP1	77
LOC102724481	0
GADD45A	30
GNG12	162
GNG12-AS1	0
DIRAS3	0
WLS	23
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	29
SRSF11	112
ANKRD13C	0
HHLA3	9
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	6
ZRANB2	104
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	4
FPGT	51
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	0
ACADM	78
RABGGTB	17
SNORD45C	0
SNORD45A	1
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	9
AK5	0
ZZZ3	0
USP33	57
FAM73A	64
NEXN-AS1	0
NEXN	15
FUBP1	43
DNAJB4	12
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	22
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	14
GNG5	82
SPATA1	1
CTBS	2
LOC101927773	0
C1orf180	0
SSX2IP	60
LOC102724892	0
LPAR3	0
MCOLN2	34
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	14
C1orf52	7
BCL10	21
LOC646626	1
DDAH1	112
LOC101930232	0
CYR61	771
ZNHIT6	19
COL24A1	32
ODF2L	73
MIR7856	0
CLCA2	1032
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	61
SEP15	200
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	53
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	21
GTF2B	27
CCBL2	0
RBMXL1	2
GBP3	3
GBP1	47
GBP2	0
GBP7	0
GBP4	2
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	12
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	0
GEMIN8P4	0
ZNF326	54
BARHL2	0
LOC149351	0
ZNF644	15
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	2
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	3
RPAP2	3
GFI1	0
EVI5	26
RPL5	643
FAM69A	0
SNORD21	0
SNORA66	0
MTF2	3
TMED5	89
CCDC18	8
LOC100131564	0
DR1	28
FNBP1L	6
TRNAC-GCA	0
BCAR3	3
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	71
GCLM	5
ABCA4	2
ARHGAP29	149
LOC100505940	0
ABCD3	64
F3	24
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	7
CNN3	517
RP4-639F20.1	0
ALG14	6
LOC101928098	0
TMEM56	7
TMEM56-RWDD3	2
RP11-57H12.3	0
RWDD3	16
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	21
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	13
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	28
AGL	0
LOC101930120	0
SLC35A3	19
HIAT1	0
SASS6	0
TRMT13	0
LRRC39	0
DBT	66
RP11-305E17.6	0
RTCA	44
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	1
DPH5	5
LOC102606465	23
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	45
AMY2B	4
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	474
MIR7852	0
VAV3-AS1	0
SLC25A24	0
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	45
PRPF38B	90
FNDC7	0
STXBP3	0
AKNAD1	0
SPATA42	0
GPSM2	3
CLCC1	43
WDR47	34
TAF13	12
TMEM167B	61
SCARNA2	0
C1orf194	0
KIAA1324	702
SARS	116
CELSR2	36
PSRC1	1
MYBPHL	0
SORT1	233
PSMA5	31
SYPL2	0
ATXN7L2	0
CYB561D1	8
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	66
MIR197	0
GNAT2	0
AMPD2	0
GSTM4	19
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	42
EPS8L3	0
CSF1	0
AHCYL1	3
STRIP1	104
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	3
LAMTOR5	51
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	106
LRIF1	27
DRAM2	124
CEPT1	17
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	1
ATP5F1	167
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	12
FAM212B	115
FAM212B-AS1	0
LOC101928718	0
DDX20	39
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	4
MIR4256	0
WNT2B	0
ST7L	13
CAPZA1	250
MOV10	245
RHOC	169
PPM1J	0
FAM19A3	0
LOC128322	0
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	1
LRIG2	12
LOC102723919	2
LOC643441	6
MAGI3	77
PHTF1	4
RSBN1	17
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	17
BCL2L15	0
AP4B1	42
DCLRE1B	26
RP5-1073O3.7	0
HIPK1	23
OLFML3	0
SYT6	0
TRIM33	12
LOC101928890	0
BCAS2	69
DENND2C	0
AMPD1	0
NRAS	0
CSDE1	250
SIKE1	49
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	97
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	5
ATP1A1	416
ATP1A1OS	69
RP4-655J12.4	0
CD58	3
MIR548AC	0
IGSF3	244
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	35
CD101	0
RP11-27K13.3	0
TTF2	2
MIR942	0
TRIM45	1
VTCN1	333
MAN1A2	71
FAM46C	0
GDAP2	20
WDR3	36
SPAG17	3
TBX15	0
WARS2	12
RP11-418J17.1	2
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	5
HMGCS2	7370
REG4	57
NBPF7	0
ADAM30	0
NOTCH2	160
LOC101929178	0
SEC22B	81
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	1
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	2
LOC101929796	2
LOC102724282	0
NBPF26	1
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	2
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	0
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	14
PDZK1	0
CD160	31
RNF115	8
POLR3C	47
NUDT17	8
PIAS3	106
MIR6736	1
ANKRD35	0
ITGA10	0
PEX11B	44
GNRHR2	15
RBM8A	93
LIX1L	0
POLR3GL	19
ANKRD34A	6
TXNIP	287
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	8
NOTCH2NL	4
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	15
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	32
PDIA3P1	49
FMO5	3
LINC00624	0
BCL9	71
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	0
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
LOC284561	0
