Geneid	Br61_CTC___13
LOC102724647	0
RBP7	0
UBE4B	88
KIF1B	58
MIR1273D	0
PGD	159
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	5
PEX14	9
CASZ1	26
C1orf127	0
TARDBP	171
MASP2	0
SRM	140
EXOSC10	11
MTOR	40
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	4
RP1-69M21.2	0
FBXO2	0
FBXO44	36
FBXO6	0
MAD2L2	51
DRAXIN	0
AGTRAP	4
C1orf167	0
LOC102724659	0
MTHFR	0
CLCN6	2
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	1
KIAA2013	43
PLOD1	0
MFN2	16
MIIP	49
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	12
SNORA59A	0
DHRS3	34
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	12
KAZN	36
TMEM51-AS1	0
TMEM51	112
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	28
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	14
AGMAT	0
DDI2	78
RSC1A1	37
PLEKHM2	21
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	87
UQCRHL	19
FLJ37453	3
SPEN	196
ZBTB17	0
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	43
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	91
SZRD1	126
SPATA21	38
NECAP2	36
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	19
CROCCP2	11
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	62
MFAP2	0
ATP13A2	14
SDHB	47
PADI2	46
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	78
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	61
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	133
LOC101927895	4
EMC1	54
MRTO4	4
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	7
PQLC2	0
CAPZB	178
LOC644083	0
MINOS1	24
MINOS1-NBL1	5
RPS14P3	7
NBL1	0
HTR6	0
TMCO4	3
RNF186	0
OTUD3	1
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	2
MUL1	80
FAM43B	0
CDA	0
PINK1	33
MIR6084	0
PINK1-AS	36
DDOST	320
KIF17	0
SH2D5	0
HP1BP3	149
EIF4G3	0
MIR1256	0
ECE1	83
RP5-1071N3.1	0
NBPF3	24
ALPL	0
RAP1GAP	0
USP48	12
LDLRAD2	0
HSPG2	1
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	3
CDC42	416
WNT4	18
MIR4418	0
LOC101060363	0
ZBTB40	13
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	25
MIR3115	0
MIR4419A	0
LUZP1	43
HTR1D	0
RP5-1057J7.6	0
HNRNPR	344
ZNF436	59
C1orf213	0
TCEA3	19
ASAP3	49
E2F2	0
LOC101928163	0
ID3	31
MDS2	0
RPL11	346
TCEB3	57
RP5-886K2.3	13
PITHD1	68
LYPLA2	118
GALE	25
HMGCL	4
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	25
SRSF10	20
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	41
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	4
LOC100506985	0
NCMAP	0
SRRM1	88
CLIC4	206
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	30
C1orf63	59
RHD	0
LOC101928189	0
TMEM50A	91
RHCE	6
TMEM57	51
LDLRAP1	36
MAN1C1	0
SEPN1	12
LOC102723671	0
MTFR1L	40
LOC646471	2
AUNIP	26
PAQR7	0
STMN1	298
MIR3917	2
PAFAH2	63
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	11
FAM110D	0
ZNF593	38
CNKSR1	66
CATSPER4	0
LOC101928303	0
CEP85	34
SH3BGRL3	213
UBXN11	25
CD52	0
AIM1L	4
ZNF683	0
LIN28A	0
DHDDS	15
RP3-476K8.3	0
HMGN2	12
RPS6KA1	83
MIR1976	0
LOC101928728	0
ARID1A	26
PIGV	0
ZDHHC18	19
SFN	25
GPN2	17
GPATCH3	6
NR0B2	0
NUDC	66
C1orf172	32
OSTCP2	0
TRNP1	0
FAM46B	139
LOC101928391	0
SLC9A1	29
LOC102723760	0
WDTC1	0
TMEM222	123
LOC644961	55
RNU6-48P	0
SYTL1	0
MAP3K6	10
FCN3	0
CD164L2	0
GPR3	50
WASF2	62
AHDC1	0
FGR	0
IFI6	1
FAM76A	17
STX12	1
PPP1R8	125
SCARNA1	0
THEMIS2	0
RPA2	34
SMPDL3B	0
XKR8	51
EYA3	12
PTAFR	53
DNAJC8	51
ATPIF1	73
SESN2	255
MED18	28
PHACTR4	1
SNHG3	156
RCC1	102
SNORA73A	0
RNU105A	0
TRNAU1AP	49
SNHG12	70
SNORD99	2
SNORA61	13
SNORA44	7
SNORA16A	4
RAB42	0
TAF12	11
RNU11	0
GMEB1	2
YTHDF2	153
OPRD1	0
EPB41	18
TMEM200B	1
SRSF4	115
MECR	15
PTPRU	23
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	6
LOC102723832	0
SDC3	18
PUM1	39
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	68
ZCCHC17	49
FABP3	10
SERINC2	223
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	129
HCRTR1	0
PEF1	3
COL16A1	8
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	114
KHDRBS1	124
TMEM39B	0
MIR5585	0
KPNA6	167
TXLNA	75
CCDC28B	0
IQCC	9
DCDC2B	0
TMEM234	0
EIF3I	147
MTMR9LP	14
FAM167B	0
LCK	0
HDAC1	21
MARCKSL1	213
FAM229A	0
TSSK3	0
BSDC1	218
ZBTB8B	0
ZBTB8A	63
LOC102723870	0
ZBTB8OS	0
RBBP4	116
SYNC	20
KIAA1522	291
YARS	117
S100PBP	0
FNDC5	0
HPCA	1
TMEM54	116
RNF19B	4
AK2	114
ADC	0
TRIM62	0
ZNF362	3
A3GALT2	0
PHC2	12
MIR3605	0
ZSCAN20	0
CSMD2	3
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	30
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	0
ZMYM1	11
SFPQ	101
ZMYM4	41
KIAA0319L	0
NCDN	22
TFAP2E	1
PSMB2	100
C1orf216	27
CLSPN	1
AGO4	0
AGO1	81
AGO3	1
TEKT2	0
ADPRHL2	35
COL8A2	0
TRAPPC3	26
MAP7D1	27
THRAP3	79
SH3D21	0
EVA1B	4
STK40	36
LSM10	4
OSCP1	3
MRPS15	52
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	48
MIR6732	0
MEAF6	45
MIR5581	0
SNIP1	22
DNALI1	1
GNL2	39
RSPO1	0
C1orf109	0
CDCA8	9
EPHA10	48
MANEAL	0
YRDC	82
C1orf122	53
MTF1	22
INPP5B	0
SF3A3	5
FHL3	45
UTP11L	36
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	30
GJA9-MYCBP	62
MYCBP	62
GJA9	0
RHBDL2	2
AKIRIN1	210
NDUFS5	125
MACF1	40
KIAA0754	0
BMP8A	1
PPIEL	1
PABPC4	16
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	70
BMP8B	20
OXCT2	0
LOC101929536	0
TRIT1	44
MYCL	0
MFSD2A	0
CAP1	291
PPT1	16
RLF	54
TMCO2	0
ZMPSTE24	226
COL9A2	34
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	20
NFYC-AS1	9
NFYC	118
MIR30E	0
MIR30C1	0
KCNQ4	4
CITED4	82
CTPS1	44
SLFNL1-AS1	38
SLFNL1	12
SCMH1	17
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	1
GUCA2B	0
GUCA2A	0
FOXJ3	95
RIMKLA	0
ZMYND12	0
PPCS	0
CCDC30	0
PPIH	20
YBX1	6
CLDN19	0
LEPRE1	3
C1orf50	0
LOC100129924	0
CCDC23	20
ERMAP	4
ZNF691	0
LOC339539	2
SLC2A1	95
SLC2A1-AS1	0
FAM183A	16
EBNA1BP2	55
MIR6733	0
WDR65	0
TMEM125	47
C1orf210	0
TIE1	0
MPL	0
CDC20	41
ELOVL1	123
MIR6734	0
MED8	30
SZT2	30
MIR6735	0
HYI	22
PTPRF	323
KDM4A	65
KDM4A-AS1	1
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	5
DPH2	8
ATP6V0B	394
B4GALT2	3
CCDC24	3
SLC6A9	2
KLF17	0
DMAP1	11
ERI3	48
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	27
RPS8	209
SNORD55	2
SNORD46	0
SNORD38A	6
SNORD38B	0
BEST4	0
PLK3	98
TCTEX1D4	4
BTBD19	0
PTCH2	0
EIF2B3	43
HECTD3	63
UROD	3
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	47
TESK2	40
CCDC163P	0
MMACHC	23
PRDX1	652
AKR1A1	270
NASP	62
CCDC17	0
GPBP1L1	70
RPS15AP10	0
TMEM69	20
IPP	17
MAST2	7
PIK3R3	45
RP4-533D7.5	0
TSPAN1	0
LOC102724021	0
POMGNT1	4
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	1
UQCRH	174
NSUN4	47
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	0
LOC101929673	0
MOB3C	0
ATPAF1	1
TEX38	16
EFCAB14-AS1	4
EFCAB14	116
CYP4B1	0
CYP4Z2P	32
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	71
TAL1	0
STIL	49
CMPK1	54
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	1
TRABD2B	0
SKINTL	0
SLC5A9	4
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	74
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	122
TTC39A	0
LOC102724097	0
EPS15	113
OSBPL9	204
NRD1	61
MIR761	0
RAB3B	0
TXNDC12	49
KTI12	38
BTF3L4	43
ZFYVE9	0
CC2D1B	0
ORC1	5
PRPF38A	35
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	32
ZYG11B	56
ZYG11A	54
ECHDC2	6
SCP2	82
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	1
MAGOH	44
RP5-1024G6.5	1
LRP8	1
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	43
YIPF1	28
DIO1	0
HSPB11	0
LRRC42	28
LDLRAD1	0
TMEM59	198
TCEANC2	2
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	76
SSBP3	0
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	52
TTC4	52
PARS2	0
TTC22	3
C1orf177	0
DHCR24	298
TRNAK-CUU	0
TMEM61	26
BSND	0
PCSK9	0
USP24	90
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	0
PRKAA2	45
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	1732
MYSM1	46
JUN	660
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	66
CYP2J2	81
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	18
LOC102724281	1
RP5-833A20.1	0
MGC34796	0
TM2D1	6
INADL	58
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	31
DOCK7	21
ANGPTL3	0
RP11-230B22.1	1
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	0
ITGB3BP	1
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	94
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	129
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	43
DNAJC6	14
LOC102724416	0
LEPROT	33
LEPR	38
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	18
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	100
LOC102724481	0
GADD45A	20
GNG12	195
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	1
PIN1P1	0
LRRC40	1
SRSF11	238
ANKRD13C	77
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	0
ZRANB2	0
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	4
TYW3	6
LHX8	0
SLC44A5	14
ACADM	0
RABGGTB	62
SNORD45C	0
SNORD45A	0
SNORD45B	3
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	6
MIR7156	0
PIGK	19
AK5	0
ZZZ3	81
USP33	17
FAM73A	2
NEXN-AS1	0
NEXN	0
FUBP1	0
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	2
RP11-170N11.1	1
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	23
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	6
LOC101927656	0
RPF1	8
GNG5	77
SPATA1	0
CTBS	4
LOC101927773	0
C1orf180	0
SSX2IP	22
LOC102724892	0
LPAR3	0
MCOLN2	5
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	26
BCL10	96
LOC646626	16
DDAH1	91
LOC101930232	0
CYR61	291
ZNHIT6	101
COL24A1	0
ODF2L	11
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	65
SEP15	121
HS2ST1	0
LINC01140	0
LOC101927844	7
LMO4	51
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	18
GTF2B	25
CCBL2	26
RBMXL1	35
GBP3	24
GBP1	0
GBP2	54
GBP7	6
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	62
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	0
GEMIN8P4	0
ZNF326	31
BARHL2	8
LOC149351	0
ZNF644	158
LOC102723410	9
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	2
EPHX4	0
SETSIP	3
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	12
RPAP2	5
GFI1	0
EVI5	1
RPL5	336
FAM69A	2
SNORD21	0
SNORA66	0
MTF2	57
TMED5	53
CCDC18	0
LOC100131564	0
DR1	63
FNBP1L	250
TRNAC-GCA	0
BCAR3	0
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	122
GCLM	22
ABCA4	0
ARHGAP29	163
LOC100505940	0
ABCD3	1
F3	7
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	332
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	20
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	8
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	52
FRRS1	0
AGL	0
LOC101930120	0
SLC35A3	66
HIAT1	40
SASS6	6
TRMT13	0
LRRC39	0
DBT	7
RP11-305E17.6	0
RTCA	50
MIR553	0
CDC14A	39
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	24
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	2
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	48
NTNG1	0
LOC102724829	0
VAV3	0
MIR7852	0
VAV3-AS1	0
SLC25A24	8
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	46
HENMT1	22
PRPF38B	113
FNDC7	0
STXBP3	44
AKNAD1	0
SPATA42	0
GPSM2	1
CLCC1	45
WDR47	19
TAF13	9
TMEM167B	69
SCARNA2	2
C1orf194	0
KIAA1324	141
SARS	220
CELSR2	1
PSRC1	0
MYBPHL	0
SORT1	4
PSMA5	123
SYPL2	0
ATXN7L2	8
CYB561D1	17
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	276
MIR197	0
GNAT2	0
AMPD2	42
GSTM4	81
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	38
EPS8L3	0
CSF1	18
AHCYL1	93
STRIP1	37
ALX3	0
UBL4B	1
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	15
SLC16A4	0
LAMTOR5	78
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	36
DRAM2	0
CEPT1	19
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	5
WDR77	73
ATP5F1	82
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	24
FAM212B	17
FAM212B-AS1	0
LOC101928718	0
DDX20	88
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	37
MIR4256	0
WNT2B	0
ST7L	2
CAPZA1	240
MOV10	63
RHOC	81
PPM1J	0
FAM19A3	0
LOC128322	2
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	55
LOC102723919	0
LOC643441	0
MAGI3	41
PHTF1	0
RSBN1	1
PTPN22	1
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	17
OLFML3	0
SYT6	0
TRIM33	31
LOC101928890	0
BCAS2	76
DENND2C	0
AMPD1	0
NRAS	59
CSDE1	506
SIKE1	7
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	6
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	428
ATP1A1OS	70
RP4-655J12.4	0
CD58	36
MIR548AC	0
IGSF3	127
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	17
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	0
VTCN1	50
MAN1A2	0
FAM46C	7
GDAP2	85
WDR3	59
SPAG17	0
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	121
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	196
LOC101929178	0
SEC22B	31
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	0
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	11
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	2
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	5
PDZK1	0
CD160	0
RNF115	55
POLR3C	33
NUDT17	0
PIAS3	46
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	65
GNRHR2	10
RBM8A	85
LIX1L	0
POLR3GL	3
ANKRD34A	0
TXNIP	11
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	8
RP11-458D21.1	0
NBPF10	1
NOTCH2NL	3
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	1
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	0
PDIA3P1	38
FMO5	1
LINC00624	0
BCL9	67
ACP6	27
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	0
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	4
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
