Geneid	Br57_CTC__2
LOC102724647	0
RBP7	0
UBE4B	50
KIF1B	131
MIR1273D	0
PGD	176
APITD1-CORT	18
APITD1	18
CORT	0
DFFA	1
PEX14	4
CASZ1	52
C1orf127	0
TARDBP	188
MASP2	0
SRM	54
EXOSC10	271
MTOR	0
MTOR-AS1	0
ANGPTL7	0
UBIAD1	114
PTCHD2	0
RP1-69M21.2	0
FBXO2	2
FBXO44	34
FBXO6	0
MAD2L2	61
DRAXIN	0
AGTRAP	0
C1orf167	0
LOC102724659	0
MTHFR	26
CLCN6	0
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	2
PLOD1	91
MFN2	86
MIIP	79
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	34
SNORA59A	0
DHRS3	50
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	2
KAZN	0
TMEM51-AS1	0
TMEM51	5
C1orf195	18
FHAD1	24
LOC101927417	0
LOC101927441	0
EFHD2	1
CTRC	1
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	149
AGMAT	0
DDI2	11
RSC1A1	0
PLEKHM2	3
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	75
UQCRHL	34
FLJ37453	53
SPEN	31
ZBTB17	179
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	234
LOC101927479	14
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	102
SZRD1	116
SPATA21	56
NECAP2	71
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	10
CROCCP2	14
LOC101927663	2
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	14
MFAP2	0
ATP13A2	6
SDHB	113
PADI2	67
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	48
LOC102723454	0
ARHGEF10L	1
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	32
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	68
LOC101927895	0
EMC1	20
MRTO4	40
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	36
PQLC2	17
CAPZB	116
LOC644083	0
MINOS1	50
MINOS1-NBL1	6
RPS14P3	20
NBL1	0
HTR6	0
TMCO4	5
RNF186	0
OTUD3	21
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	1
MUL1	89
FAM43B	0
CDA	0
PINK1	0
MIR6084	0
PINK1-AS	0
DDOST	66
KIF17	0
SH2D5	0
HP1BP3	32
EIF4G3	61
MIR1256	0
ECE1	275
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	32
USP48	3
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	2
LINC00339	7
CDC42	520
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	0
MIR3115	0
MIR4419A	0
LUZP1	0
HTR1D	0
RP5-1057J7.6	0
HNRNPR	242
ZNF436	30
C1orf213	0
TCEA3	410
ASAP3	0
E2F2	0
LOC101928163	0
ID3	0
MDS2	0
RPL11	719
TCEB3	116
RP5-886K2.3	0
PITHD1	132
LYPLA2	177
GALE	240
HMGCL	0
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	85
SRSF10	76
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	54
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	39
LOC100506985	6
NCMAP	0
SRRM1	165
CLIC4	155
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	27
C1orf63	126
RHD	0
LOC101928189	0
TMEM50A	140
RHCE	0
TMEM57	1
LDLRAP1	111
MAN1C1	0
SEPN1	9
LOC102723671	2
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	0
STMN1	0
MIR3917	0
PAFAH2	80
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	83
FAM110D	0
ZNF593	93
CNKSR1	52
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	206
UBXN11	63
CD52	0
AIM1L	0
ZNF683	0
LIN28A	73
DHDDS	0
RP3-476K8.3	0
HMGN2	29
RPS6KA1	101
MIR1976	0
LOC101928728	0
ARID1A	92
PIGV	76
ZDHHC18	48
SFN	17
GPN2	0
GPATCH3	42
NR0B2	0
NUDC	48
C1orf172	87
OSTCP2	0
TRNP1	0
FAM46B	136
LOC101928391	0
SLC9A1	81
LOC102723760	0
WDTC1	20
TMEM222	53
LOC644961	30
RNU6-48P	0
SYTL1	47
MAP3K6	46
FCN3	0
CD164L2	0
GPR3	22
WASF2	365
AHDC1	0
FGR	0
IFI6	0
FAM76A	3
STX12	0
PPP1R8	76
SCARNA1	0
THEMIS2	0
RPA2	0
SMPDL3B	72
XKR8	0
EYA3	0
PTAFR	71
DNAJC8	45
ATPIF1	260
SESN2	58
MED18	0
PHACTR4	51
SNHG3	250
RCC1	65
SNORA73A	0
RNU105A	0
TRNAU1AP	59
SNHG12	65
SNORD99	0
SNORA61	23
SNORA44	0
SNORA16A	0
RAB42	0
TAF12	0
RNU11	0
GMEB1	51
YTHDF2	152
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	139
MECR	39
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	70
PUM1	52
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	0
ZCCHC17	0
FABP3	0
SERINC2	285
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	5
PEF1	0
COL16A1	89
LOC101929444	0
BAI2	38
MIR4254	0
SPOCD1	0
PTP4A2	301
KHDRBS1	194
TMEM39B	3
MIR5585	0
KPNA6	237
TXLNA	40
CCDC28B	5
IQCC	10
DCDC2B	6
TMEM234	36
EIF3I	312
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	171
MARCKSL1	22
FAM229A	0
TSSK3	0
BSDC1	18
ZBTB8B	0
ZBTB8A	13
LOC102723870	0
ZBTB8OS	15
RBBP4	167
SYNC	47
KIAA1522	363
YARS	67
S100PBP	0
FNDC5	0
HPCA	2
TMEM54	26
RNF19B	97
AK2	144
ADC	0
TRIM62	0
ZNF362	0
A3GALT2	0
PHC2	65
MIR3605	2
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	46
GJB4	0
GJB3	0
GJA4	0
SMIM12	77
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	0
ZMYM1	46
SFPQ	161
ZMYM4	43
KIAA0319L	68
NCDN	0
TFAP2E	0
PSMB2	59
C1orf216	89
CLSPN	0
AGO4	5
AGO1	26
AGO3	6
TEKT2	3
ADPRHL2	366
COL8A2	0
TRAPPC3	102
MAP7D1	8
THRAP3	239
SH3D21	79
EVA1B	34
STK40	38
LSM10	0
OSCP1	0
MRPS15	119
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	33
ZC3H12A	298
MIR6732	16
MEAF6	394
MIR5581	0
SNIP1	229
DNALI1	117
GNL2	83
RSPO1	0
C1orf109	0
CDCA8	0
EPHA10	1
MANEAL	0
YRDC	168
C1orf122	101
MTF1	0
INPP5B	0
SF3A3	125
FHL3	68
UTP11L	0
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	99
GJA9-MYCBP	19
MYCBP	21
GJA9	0
RHBDL2	0
AKIRIN1	322
NDUFS5	115
MACF1	64
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	80
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	96
BMP8B	0
OXCT2	0
LOC101929536	12
TRIT1	0
MYCL	0
MFSD2A	100
CAP1	515
PPT1	39
RLF	134
TMCO2	0
ZMPSTE24	18
COL9A2	0
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	61
ZNF684	12
RIMS3	0
NFYC-AS1	3
NFYC	143
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	0
CTPS1	40
SLFNL1-AS1	0
SLFNL1	0
SCMH1	9
LOC102723924	0
FOXO6	0
LOC101929901	2
EDN2	39
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	122
RIMKLA	0
ZMYND12	0
PPCS	54
CCDC30	0
PPIH	56
YBX1	7
CLDN19	0
LEPRE1	0
C1orf50	0
LOC100129924	0
CCDC23	15
ERMAP	1
ZNF691	0
LOC339539	3
SLC2A1	83
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	137
MIR6733	4
WDR65	0
TMEM125	0
C1orf210	24
TIE1	0
MPL	0
CDC20	0
ELOVL1	377
MIR6734	0
MED8	162
SZT2	60
MIR6735	0
HYI	26
PTPRF	126
KDM4A	77
KDM4A-AS1	2
ST3GAL3	30
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	50
DPH2	59
ATP6V0B	101
B4GALT2	10
CCDC24	89
SLC6A9	101
KLF17	0
DMAP1	35
ERI3	12
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	323
SNORD55	1
SNORD46	6
SNORD38A	0
SNORD38B	0
BEST4	26
PLK3	13
TCTEX1D4	58
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	0
UROD	37
ZSWIM5	0
LINC01144	41
HPDL	0
MUTYH	0
TOE1	0
TESK2	0
CCDC163P	0
MMACHC	2
PRDX1	925
AKR1A1	516
NASP	0
CCDC17	0
GPBP1L1	45
RPS15AP10	0
TMEM69	0
IPP	0
MAST2	103
PIK3R3	256
RP4-533D7.5	0
TSPAN1	98
LOC102724021	0
POMGNT1	92
LURAP1	0
RAD54L	1
LOC102724045	0
LOC102724033	0
LRRC41	286
UQCRH	135
NSUN4	65
FAAH	54
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	7
LOC101929673	0
MOB3C	0
ATPAF1	0
TEX38	0
EFCAB14-AS1	0
EFCAB14	1
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	86
TAL1	0
STIL	0
CMPK1	158
LOC102724077	0
FOXE3	0
FOXD2-AS1	20
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	22
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	0
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	27
TTC39A	18
LOC102724097	4
EPS15	73
OSBPL9	46
NRD1	66
MIR761	0
RAB3B	0
TXNDC12	26
KTI12	26
BTF3L4	77
ZFYVE9	0
CC2D1B	0
ORC1	0
PRPF38A	181
ZCCHC11	7
GPX7	0
FAM159A	0
COA7	0
ZYG11B	44
ZYG11A	0
ECHDC2	44
SCP2	53
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	120
C1orf123	13
MAGOH	29
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	0
DIO1	0
HSPB11	5
LRRC42	143
LDLRAD1	0
TMEM59	218
TCEANC2	52
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	85
SSBP3	11
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	14
TTC4	18
PARS2	0
TTC22	0
C1orf177	0
DHCR24	221
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	79
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	30
PRKAA2	102
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	112
MYSM1	60
JUN	8
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	10
MIR4711	0
RP4-782L23.1	0
HOOK1	11
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	213
LOC102724281	13
RP5-833A20.1	0
MGC34796	0
TM2D1	39
INADL	193
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	2
DOCK7	89
ANGPTL3	0
RP11-230B22.1	6
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	0
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	70
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	14
JAK1	698
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	44
DNAJC6	0
LOC102724416	0
LEPROT	104
LEPR	11
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	3
MIER1	162
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	120
LOC102724481	0
GADD45A	52
GNG12	196
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	0
SRSF11	174
ANKRD13C	79
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	2
ZRANB2	38
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	0
ACADM	15
RABGGTB	18
SNORD45C	0
SNORD45A	0
SNORD45B	3
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	12
AK5	0
ZZZ3	0
USP33	19
FAM73A	40
NEXN-AS1	0
NEXN	0
FUBP1	170
DNAJB4	49
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	5
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	29
PRKACB	11
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	101
GNG5	239
SPATA1	0
CTBS	2
LOC101927773	0
C1orf180	0
SSX2IP	56
LOC102724892	0
LPAR3	14
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	49
BCL10	434
LOC646626	56
DDAH1	0
LOC101930232	0
CYR61	0
ZNHIT6	0
COL24A1	64
ODF2L	33
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	216
SEP15	206
HS2ST1	1
LINC01140	0
LOC101927844	0
LMO4	35
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	5
GTF2B	0
CCBL2	20
RBMXL1	19
GBP3	0
GBP1	0
GBP2	263
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	10
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	0
GEMIN8P4	0
ZNF326	4
BARHL2	0
LOC149351	0
ZNF644	209
LOC102723410	0
HFM1	0
CDC7	27
LOC102723436	0
TGFBR3	83
BRDT	0
EPHX4	0
SETSIP	2
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	49
RPAP2	65
GFI1	0
EVI5	5
RPL5	895
FAM69A	6
SNORD21	0
SNORA66	5
MTF2	24
TMED5	65
CCDC18	0
LOC100131564	0
DR1	96
FNBP1L	260
TRNAC-GCA	0
BCAR3	25
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	448
GCLM	53
ABCA4	0
ARHGAP29	142
LOC100505940	0
ABCD3	195
F3	70
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	62
CNN3	138
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	27
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	1
LOC101930120	0
SLC35A3	45
HIAT1	132
SASS6	26
TRMT13	32
LRRC39	0
DBT	0
RP11-305E17.6	0
RTCA	37
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	55
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	1
AMY2B	2
ACTG1P4	2
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	287
MIR7852	0
VAV3-AS1	0
SLC25A24	163
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	16
PRPF38B	73
FNDC7	0
STXBP3	38
AKNAD1	0
SPATA42	0
GPSM2	5
CLCC1	0
WDR47	0
TAF13	31
TMEM167B	89
SCARNA2	0
C1orf194	0
KIAA1324	160
SARS	351
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	63
PSMA5	268
SYPL2	0
ATXN7L2	91
CYB561D1	24
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	394
MIR197	4
GNAT2	0
AMPD2	0
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	17
STRIP1	15
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	0
LAMTOR5	127
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	0
DRAM2	0
CEPT1	12
DENND2D	10
CHI3L2	53
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	64
ATP5F1	367
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	0
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	0
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	50
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	160
MOV10	156
RHOC	795
PPM1J	0
FAM19A3	0
LOC128322	9
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	1
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	6
LOC102723919	0
LOC643441	0
MAGI3	22
PHTF1	7
RSBN1	13
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	12
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	74
OLFML3	0
SYT6	0
TRIM33	61
LOC101928890	0
BCAS2	218
DENND2C	0
AMPD1	0
NRAS	8
CSDE1	592
SIKE1	5
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	217
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	232
ATP1A1OS	30
RP4-655J12.4	0
CD58	0
MIR548AC	0
IGSF3	31
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	0
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	26
VTCN1	14
MAN1A2	75
FAM46C	0
GDAP2	68
WDR3	37
SPAG17	2
TBX15	0
WARS2	49
RP11-418J17.1	5
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	28
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	271
LOC101929178	0
SEC22B	61
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	0
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	2
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	1
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	13
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	31
PDZK1	0
CD160	0
RNF115	52
POLR3C	52
NUDT17	11
PIAS3	234
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	2
GNRHR2	19
RBM8A	249
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	6
NOTCH2NL	29
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	14
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	14
CHD1L	25
PDIA3P1	177
FMO5	288
LINC00624	0
BCL9	19
ACP6	1
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	0
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	3
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
