Geneid	Br57_CTC__11
LOC102724647	0
RBP7	0
UBE4B	6
KIF1B	202
MIR1273D	0
PGD	271
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	124
PEX14	0
CASZ1	136
C1orf127	0
TARDBP	226
MASP2	0
SRM	153
EXOSC10	182
MTOR	22
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	3
RP1-69M21.2	0
FBXO2	42
FBXO44	175
FBXO6	10
MAD2L2	260
DRAXIN	1
AGTRAP	79
C1orf167	0
LOC102724659	0
MTHFR	0
CLCN6	131
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	0
PLOD1	268
MFN2	195
MIIP	53
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	0
SNORA59A	0
DHRS3	0
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	14
KAZN	0
TMEM51-AS1	4
TMEM51	128
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	0
AGMAT	0
DDI2	58
RSC1A1	33
PLEKHM2	48
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	87
UQCRHL	157
FLJ37453	35
SPEN	3
ZBTB17	92
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	201
LOC101927479	0
ARHGEF19	55
LOC101927546	0
RSG1	0
FBXO42	45
SZRD1	200
SPATA21	90
NECAP2	7
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	33
CROCCP2	0
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	31
MFAP2	0
ATP13A2	0
SDHB	134
PADI2	35
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	112
LOC102723454	0
ARHGEF10L	38
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	39
UBR4	102
LOC101927895	12
EMC1	108
MRTO4	101
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	336
PQLC2	0
CAPZB	179
LOC644083	0
MINOS1	127
MINOS1-NBL1	33
RPS14P3	65
NBL1	0
HTR6	0
TMCO4	6
RNF186	0
OTUD3	2
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	44
MUL1	100
FAM43B	0
CDA	0
PINK1	10
MIR6084	0
PINK1-AS	6
DDOST	241
KIF17	0
SH2D5	0
HP1BP3	98
EIF4G3	93
MIR1256	0
ECE1	331
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	0
USP48	20
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	689
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	1
MIR3115	0
MIR4419A	0
LUZP1	57
HTR1D	0
RP5-1057J7.6	0
HNRNPR	135
ZNF436	43
C1orf213	18
TCEA3	169
ASAP3	64
E2F2	0
LOC101928163	0
ID3	89
MDS2	0
RPL11	2238
TCEB3	75
RP5-886K2.3	0
PITHD1	97
LYPLA2	84
GALE	271
HMGCL	0
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	68
SRSF10	274
MYOM3	0
IL22RA1	0
IFNLR1	57
RP11-10N16.2	0
GRHL3	0
STPG1	7
NIPAL3	0
RCAN3AS	0
RCAN3	0
LOC100506985	0
NCMAP	0
SRRM1	107
CLIC4	118
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	37
C1orf63	47
RHD	0
LOC101928189	0
TMEM50A	229
RHCE	43
TMEM57	148
LDLRAP1	18
MAN1C1	0
SEPN1	30
LOC102723671	11
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	0
STMN1	622
MIR3917	13
PAFAH2	0
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	48
FAM110D	0
ZNF593	145
CNKSR1	85
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	225
UBXN11	124
CD52	0
AIM1L	0
ZNF683	0
LIN28A	59
DHDDS	285
RP3-476K8.3	0
HMGN2	9
RPS6KA1	0
MIR1976	0
LOC101928728	0
ARID1A	45
PIGV	0
ZDHHC18	2
SFN	12
GPN2	0
GPATCH3	0
NR0B2	0
NUDC	170
C1orf172	111
OSTCP2	0
TRNP1	0
FAM46B	47
LOC101928391	0
SLC9A1	0
LOC102723760	0
WDTC1	0
TMEM222	100
LOC644961	20
RNU6-48P	0
SYTL1	0
MAP3K6	72
FCN3	0
CD164L2	0
GPR3	0
WASF2	338
AHDC1	18
FGR	0
IFI6	0
FAM76A	18
STX12	62
PPP1R8	33
SCARNA1	0
THEMIS2	0
RPA2	0
SMPDL3B	0
XKR8	0
EYA3	15
PTAFR	20
DNAJC8	90
ATPIF1	238
SESN2	55
MED18	0
PHACTR4	35
SNHG3	230
RCC1	90
SNORA73A	0
RNU105A	0
TRNAU1AP	41
SNHG12	31
SNORD99	1
SNORA61	12
SNORA44	7
SNORA16A	13
RAB42	0
TAF12	0
RNU11	0
GMEB1	77
YTHDF2	765
OPRD1	0
EPB41	3
TMEM200B	2
SRSF4	43
MECR	26
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	1
MATN1-AS1	2
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	2
PUM1	91
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	0
ZCCHC17	53
FABP3	0
SERINC2	94
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	239
COL16A1	39
LOC101929444	7
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	349
KHDRBS1	147
TMEM39B	0
MIR5585	0
KPNA6	64
TXLNA	0
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	26
EIF3I	525
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	58
MARCKSL1	211
FAM229A	0
TSSK3	0
BSDC1	287
ZBTB8B	0
ZBTB8A	71
LOC102723870	0
ZBTB8OS	103
RBBP4	484
SYNC	99
KIAA1522	502
YARS	369
S100PBP	0
FNDC5	0
HPCA	1
TMEM54	78
RNF19B	105
AK2	69
ADC	0
TRIM62	0
ZNF362	0
A3GALT2	0
PHC2	101
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	34
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	0
ZMYM1	0
SFPQ	53
ZMYM4	0
KIAA0319L	92
NCDN	0
TFAP2E	0
PSMB2	529
C1orf216	0
CLSPN	0
AGO4	0
AGO1	0
AGO3	0
TEKT2	57
ADPRHL2	3
COL8A2	0
TRAPPC3	35
MAP7D1	3
THRAP3	185
SH3D21	50
EVA1B	0
STK40	176
LSM10	72
OSCP1	0
MRPS15	144
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	102
MIR6732	0
MEAF6	71
MIR5581	0
SNIP1	37
DNALI1	23
GNL2	381
RSPO1	0
C1orf109	40
CDCA8	94
EPHA10	0
MANEAL	0
YRDC	49
C1orf122	180
MTF1	70
INPP5B	19
SF3A3	39
FHL3	0
UTP11L	37
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	9
GJA9-MYCBP	98
MYCBP	98
GJA9	0
RHBDL2	0
AKIRIN1	271
NDUFS5	564
MACF1	396
KIAA0754	3
BMP8A	0
PPIEL	0
PABPC4	30
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	0
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	114
MYCL	0
MFSD2A	0
CAP1	321
PPT1	0
RLF	0
TMCO2	0
ZMPSTE24	173
COL9A2	0
SMAP2	5
ZFP69B	70
ZFP69	8
EXO5	0
ZNF684	27
RIMS3	0
NFYC-AS1	5
NFYC	59
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	0
CTPS1	156
SLFNL1-AS1	0
SLFNL1	122
SCMH1	0
LOC102723924	0
FOXO6	5
LOC101929901	0
EDN2	0
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	96
RIMKLA	0
ZMYND12	0
PPCS	189
CCDC30	26
PPIH	75
YBX1	50
CLDN19	0
LEPRE1	0
C1orf50	13
LOC100129924	0
CCDC23	84
ERMAP	10
ZNF691	0
LOC339539	4
SLC2A1	253
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	218
MIR6733	3
WDR65	0
TMEM125	0
C1orf210	4
TIE1	0
MPL	0
CDC20	0
ELOVL1	377
MIR6734	0
MED8	49
SZT2	130
MIR6735	0
HYI	85
PTPRF	392
KDM4A	61
KDM4A-AS1	0
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	52
ATP6V0B	503
B4GALT2	17
CCDC24	10
SLC6A9	47
KLF17	0
DMAP1	32
ERI3	5
ERI3-IT1	0
RNF220	76
MIR5584	0
LOC102723990	8
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	1021
SNORD55	5
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	18
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	29
UROD	84
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	29
TOE1	146
TESK2	3
CCDC163P	11
MMACHC	10
PRDX1	854
AKR1A1	825
NASP	32
CCDC17	0
GPBP1L1	13
RPS15AP10	17
TMEM69	204
IPP	6
MAST2	115
PIK3R3	470
RP4-533D7.5	0
TSPAN1	160
LOC102724021	0
POMGNT1	56
LURAP1	0
RAD54L	6
LOC102724045	0
LOC102724033	0
LRRC41	412
UQCRH	622
NSUN4	0
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	0
LOC101929673	0
MOB3C	0
ATPAF1	0
TEX38	0
EFCAB14-AS1	0
EFCAB14	24
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	281
TAL1	0
STIL	0
CMPK1	188
LOC102724077	1
FOXE3	0
FOXD2-AS1	23
FOXD2	2
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	17
LOC102724088	0
AGBL4	0
BEND5	23
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	0
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	154
TTC39A	0
LOC102724097	0
EPS15	134
OSBPL9	227
NRD1	36
MIR761	0
RAB3B	0
TXNDC12	159
KTI12	39
BTF3L4	69
ZFYVE9	6
CC2D1B	143
ORC1	0
PRPF38A	124
ZCCHC11	15
GPX7	0
FAM159A	0
COA7	0
ZYG11B	58
ZYG11A	0
ECHDC2	44
SCP2	49
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	2
C1orf123	34
MAGOH	86
RP5-1024G6.5	0
LRP8	4
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	127
DIO1	0
HSPB11	0
LRRC42	1
LDLRAD1	0
TMEM59	304
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	50
MRPL37	207
SSBP3	48
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	0
TTC4	0
PARS2	0
TTC22	0
C1orf177	0
DHCR24	856
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	7
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	266
PRKAA2	8
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	120
MYSM1	34
JUN	218
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	114
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	123
LOC102724281	18
RP5-833A20.1	0
MGC34796	0
TM2D1	77
INADL	152
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	90
DOCK7	132
ANGPTL3	0
RP11-230B22.1	11
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	0
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	111
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	11
JAK1	371
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	33
DNAJC6	0
LOC102724416	0
LEPROT	71
LEPR	6
PDE4B	1
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	111
SLC35D1	7
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	208
LOC102724481	0
GADD45A	221
GNG12	391
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	17
SRSF11	347
ANKRD13C	76
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	1
ZRANB2	72
MIR186	3
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	0
ACADM	157
RABGGTB	88
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	0
USP33	42
FAM73A	67
NEXN-AS1	0
NEXN	4
FUBP1	100
DNAJB4	16
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	2
RP11-475O6.1-2	1
TTLL7	7
PRKACB	26
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	80
GNG5	442
SPATA1	6
CTBS	180
LOC101927773	0
C1orf180	0
SSX2IP	70
LOC102724892	0
LPAR3	73
MCOLN2	0
MCOLN3	4
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	39
BCL10	214
LOC646626	20
DDAH1	117
LOC101930232	0
CYR61	75
ZNHIT6	0
COL24A1	0
ODF2L	82
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	192
SEP15	185
HS2ST1	21
LINC01140	0
LOC101927844	0
LMO4	25
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	38
GTF2B	145
CCBL2	5
RBMXL1	200
GBP3	0
GBP1	0
GBP2	101
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	81
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	27
GEMIN8P4	0
ZNF326	0
BARHL2	0
LOC149351	0
ZNF644	160
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	0
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	8
GFI1	0
EVI5	84
RPL5	1602
FAM69A	9
SNORD21	1
SNORA66	0
MTF2	136
TMED5	0
CCDC18	0
LOC100131564	0
DR1	62
FNBP1L	43
TRNAC-GCA	0
BCAR3	48
RP5-1033H22.2	2
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	265
GCLM	38
ABCA4	0
ARHGAP29	290
LOC100505940	0
ABCD3	27
F3	49
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	128
CNN3	644
RP4-639F20.1	0
ALG14	76
LOC101928098	0
TMEM56	45
TMEM56-RWDD3	11
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	74
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	25
LOC101930120	0
SLC35A3	29
HIAT1	81
SASS6	0
TRMT13	2
LRRC39	0
DBT	0
RP11-305E17.6	0
RTCA	44
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	0
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	3
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	348
MIR7852	0
VAV3-AS1	0
SLC25A24	29
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	16
HENMT1	0
PRPF38B	33
FNDC7	0
STXBP3	0
AKNAD1	0
SPATA42	0
GPSM2	10
CLCC1	185
WDR47	6
TAF13	81
TMEM167B	23
SCARNA2	0
C1orf194	0
KIAA1324	4
SARS	99
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	27
PSMA5	384
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	461
MIR197	0
GNAT2	0
AMPD2	19
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	31
EPS8L3	0
CSF1	0
AHCYL1	87
STRIP1	0
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	1
SLC16A4	0
LAMTOR5	309
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	22
DRAM2	41
CEPT1	49
DENND2D	24
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	30
PGCP1	0
OVGP1	0
WDR77	94
ATP5F1	209
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	0
FAM212B	49
FAM212B-AS1	0
LOC101928718	0
DDX20	0
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	1
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	276
MOV10	118
RHOC	940
PPM1J	7
FAM19A3	0
LOC128322	7
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	6
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	18
LOC102723919	0
LOC643441	0
MAGI3	22
PHTF1	0
RSBN1	0
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	39
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	1
OLFML3	0
SYT6	0
TRIM33	172
LOC101928890	1
BCAS2	91
DENND2C	0
AMPD1	0
NRAS	0
CSDE1	988
SIKE1	26
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	86
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	462
ATP1A1OS	111
RP4-655J12.4	0
CD58	129
MIR548AC	0
IGSF3	74
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	155
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	0
VTCN1	0
MAN1A2	16
FAM46C	164
GDAP2	155
WDR3	78
SPAG17	1
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	0
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	76
LOC101929178	0
SEC22B	156
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	1
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	1
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	1
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	19
PDZK1	0
CD160	0
RNF115	19
POLR3C	105
NUDT17	6
PIAS3	86
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	33
GNRHR2	13
RBM8A	150
LIX1L	0
POLR3GL	8
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	5
NOTCH2NL	8
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	4
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	22
CHD1L	95
PDIA3P1	21
FMO5	0
LINC00624	0
BCL9	203
ACP6	7
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	9
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	14
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
