Geneid	Br39_16
CASZ1	218
C1orf127	0
TARDBP	401
MASP2	0
SRM	0
EXOSC10	563
MTOR	144
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	0
RP1-69M21.2	0
FBXO2	0
FBXO44	0
FBXO6	89
MAD2L2	0
DRAXIN	0
AGTRAP	91
C1orf167	4
LOC102724659	0
MTHFR	171
CLCN6	128
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	41
PLOD1	393
MFN2	162
MIIP	227
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	65
SNORA59A	0
DHRS3	94
MIR6730	3
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	214
KAZN	14
TMEM51-AS1	0
TMEM51	45
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	44
CTRC	0
CELA2A	0
CELA2B	0
CASP9	49
DNAJC16	43
AGMAT	0
DDI2	357
RSC1A1	178
PLEKHM2	71
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	227
UQCRHL	9
FLJ37453	3
SPEN	334
ZBTB17	53
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	5
CLCNKB	0
FAM131C	0
EPHA2	195
LOC101927479	6
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	608
SZRD1	51
SPATA21	22
NECAP2	15
CROCCP3	20
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	31
CROCCP2	38
LOC101927663	6
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	109
SDHB	213
PADI2	0
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	79
LOC102723454	0
ARHGEF10L	79
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	51
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	49
UBR4	638
LOC101927895	16
EMC1	435
MRTO4	80
AKR7L	0
AKR7A3	109
LOC100506730	0
AKR7A2	0
PQLC2	48
CAPZB	158
LOC644083	0
MINOS1	20
MINOS1-NBL1	4
RPS14P3	45
NBL1	0
HTR6	0
TMCO4	90
RNF186	0
OTUD3	79
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	7
MUL1	479
FAM43B	0
CDA	0
PINK1	81
MIR6084	7
PINK1-AS	39
DDOST	530
KIF17	0
SH2D5	0
HP1BP3	121
EIF4G3	67
MIR1256	0
ECE1	76
RP5-1071N3.1	0
NBPF3	4
ALPL	0
RAP1GAP	0
USP48	208
LDLRAD2	0
HSPG2	64
LOC102723558	3
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	2
CDC42	653
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	18
MIR3115	0
MIR4419A	0
LUZP1	0
HTR1D	0
RP5-1057J7.6	0
HNRNPR	384
ZNF436	101
C1orf213	0
TCEA3	151
ASAP3	79
E2F2	0
LOC101928163	0
ID3	114
MDS2	0
RPL11	336
TCEB3	171
RP5-886K2.3	0
PITHD1	94
LYPLA2	23
GALE	296
HMGCL	12
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	202
SRSF10	175
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	8
RCAN3AS	1
RCAN3	35
LOC100506985	0
NCMAP	0
SRRM1	393
CLIC4	508
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	112
C1orf63	27
RHD	0
LOC101928189	4
TMEM50A	148
RHCE	0
TMEM57	93
LDLRAP1	98
MAN1C1	0
SEPN1	0
LOC102723671	0
MTFR1L	45
LOC646471	6
AUNIP	6
PAQR7	0
STMN1	36
MIR3917	0
PAFAH2	83
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	46
FAM110D	0
ZNF593	236
CNKSR1	230
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	127
UBXN11	22
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	61
RP3-476K8.3	0
HMGN2	29
RPS6KA1	52
MIR1976	0
LOC101928728	0
ARID1A	297
PIGV	0
ZDHHC18	50
SFN	76
GPN2	0
GPATCH3	37
NR0B2	0
NUDC	305
C1orf172	139
OSTCP2	0
TRNP1	0
FAM46B	121
LOC101928391	0
SLC9A1	166
LOC102723760	0
WDTC1	2
TMEM222	112
LOC644961	101
RNU6-48P	0
SYTL1	221
MAP3K6	0
FCN3	0
CD164L2	0
GPR3	0
WASF2	442
AHDC1	24
FGR	0
IFI6	8
FAM76A	86
STX12	885
PPP1R8	80
SCARNA1	0
THEMIS2	0
RPA2	0
SMPDL3B	0
XKR8	0
EYA3	84
PTAFR	2
DNAJC8	25
ATPIF1	19
SESN2	1067
MED18	1
PHACTR4	309
SNHG3	40
RCC1	57
SNORA73A	0
RNU105A	6
TRNAU1AP	292
SNHG12	58
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
RAB42	0
TAF12	0
RNU11	0
GMEB1	89
YTHDF2	161
OPRD1	0
EPB41	20
TMEM200B	0
SRSF4	360
MECR	94
PTPRU	48
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	2
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	573
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	77
ZCCHC17	151
FABP3	0
SERINC2	226
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	220
COL16A1	17
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	305
KHDRBS1	32
TMEM39B	57
MIR5585	0
KPNA6	179
TXLNA	127
CCDC28B	0
IQCC	60
DCDC2B	8
TMEM234	75
EIF3I	74
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	12
MARCKSL1	20
FAM229A	5
TSSK3	10
BSDC1	221
ZBTB8B	0
ZBTB8A	51
LOC102723870	0
ZBTB8OS	21
RBBP4	276
SYNC	58
KIAA1522	546
YARS	953
S100PBP	45
FNDC5	0
HPCA	4
TMEM54	88
RNF19B	26
AK2	75
ADC	0
TRIM62	108
ZNF362	57
A3GALT2	0
PHC2	43
MIR3605	0
ZSCAN20	2
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	61
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	88
ZMYM1	2
SFPQ	184
ZMYM4	165
KIAA0319L	43
NCDN	0
TFAP2E	0
PSMB2	153
C1orf216	138
CLSPN	0
AGO4	123
AGO1	0
AGO3	17
TEKT2	0
ADPRHL2	372
COL8A2	0
TRAPPC3	133
MAP7D1	100
THRAP3	676
SH3D21	18
EVA1B	0
STK40	482
LSM10	250
OSCP1	38
MRPS15	46
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	36
ZC3H12A	771
MIR6732	5
MEAF6	290
MIR5581	0
SNIP1	293
DNALI1	1
GNL2	118
RSPO1	0
C1orf109	81
CDCA8	0
EPHA10	0
MANEAL	3
YRDC	73
C1orf122	83
MTF1	362
INPP5B	109
SF3A3	91
FHL3	0
UTP11L	15
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	166
GJA9-MYCBP	36
MYCBP	36
GJA9	0
RHBDL2	60
AKIRIN1	357
NDUFS5	98
MACF1	361
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	19
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	245
BMP8B	1
OXCT2	0
LOC101929536	0
TRIT1	163
MYCL	0
MFSD2A	0
CAP1	291
PPT1	241
RLF	229
TMCO2	0
ZMPSTE24	319
COL9A2	12
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	6
NFYC	90
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	0
CTPS1	0
SLFNL1-AS1	1
SLFNL1	0
SCMH1	16
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	252
RIMKLA	0
ZMYND12	45
PPCS	62
CCDC30	0
PPIH	27
YBX1	8
CLDN19	0
LEPRE1	121
C1orf50	0
LOC100129924	0
CCDC23	5
ERMAP	2
ZNF691	0
LOC339539	0
SLC2A1	695
SLC2A1-AS1	19
FAM183A	0
EBNA1BP2	75
MIR6733	0
WDR65	0
TMEM125	118
C1orf210	0
TIE1	0
MPL	0
CDC20	0
ELOVL1	267
MIR6734	0
MED8	87
SZT2	106
MIR6735	0
HYI	14
PTPRF	818
KDM4A	181
KDM4A-AS1	9
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	41
DPH2	0
ATP6V0B	613
B4GALT2	0
CCDC24	29
SLC6A9	96
KLF17	0
DMAP1	127
ERI3	1
ERI3-IT1	0
RNF220	1
MIR5584	0
LOC102723990	0
TMEM53	64
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	186
SNORD55	1
SNORD46	0
SNORD38A	0
SNORD38B	3
BEST4	0
PLK3	336
TCTEX1D4	3
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	227
UROD	130
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	91
TOE1	22
TESK2	2
CCDC163P	7
MMACHC	0
PRDX1	951
AKR1A1	718
NASP	49
CCDC17	71
GPBP1L1	218
RPS15AP10	0
TMEM69	11
IPP	0
MAST2	166
PIK3R3	3
RP4-533D7.5	0
TSPAN1	118
LOC102724021	0
POMGNT1	80
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	105
UQCRH	34
NSUN4	136
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	3
KNCN	0
MKNK1	91
LOC101929673	3
MOB3C	0
ATPAF1	9
TEX38	0
EFCAB14-AS1	9
EFCAB14	163
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	13
TAL1	0
STIL	0
CMPK1	58
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	71
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	278
TTC39A	161
LOC102724097	0
EPS15	89
OSBPL9	331
NRD1	102
MIR761	0
RAB3B	0
TXNDC12	115
KTI12	4
BTF3L4	75
ZFYVE9	192
CC2D1B	12
ORC1	0
PRPF38A	109
ZCCHC11	114
GPX7	0
FAM159A	0
COA7	68
ZYG11B	0
ZYG11A	7
ECHDC2	103
SCP2	177
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	10
C1orf123	1
MAGOH	112
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	88
DIO1	0
HSPB11	2
LRRC42	138
LDLRAD1	0
TMEM59	282
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	199
SSBP3	3
SSBP3-AS1	9
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	138
TTC4	141
PARS2	0
TTC22	26
C1orf177	0
DHCR24	155
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	185
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	57
PRKAA2	124
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	62
TACSTD2	831
MYSM1	261
JUN	2696
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	82
CYP2J2	67
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	14
LOC102724281	1
RP5-833A20.1	0
MGC34796	0
TM2D1	22
INADL	232
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	303
DOCK7	378
ANGPTL3	0
RP11-230B22.1	8
ATG4C	66
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	37
ITGB3BP	38
LOC102724319	0
EFCAB7	47
DLEU2L	18
PGM1	12
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	929
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	226
DNAJC6	0
LOC102724416	0
LEPROT	15
LEPR	3
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	1
MIER1	169
SLC35D1	24
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	79
LOC102724481	0
GADD45A	14
GNG12	452
GNG12-AS1	0
DIRAS3	0
WLS	28
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	40
SRSF11	562
ANKRD13C	166
HHLA3	8
LOC102724548	1
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	11
ZRANB2	169
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	50
TYW3	154
LHX8	15
SLC44A5	14
ACADM	177
RABGGTB	252
SNORD45C	0
SNORD45A	4
SNORD45B	0
MSH4	3
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	1
ST6GALNAC5	0
MIR7156	0
PIGK	29
AK5	0
ZZZ3	263
USP33	183
FAM73A	40
NEXN-AS1	0
NEXN	45
FUBP1	309
DNAJB4	116
GIPC2	0
MGC27382	0
PTGFR	67
IFI44L	0
IFI44	18
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	20
PRKACB	332
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	166
GNG5	179
SPATA1	7
CTBS	96
LOC101927773	0
C1orf180	0
SSX2IP	113
LOC102724892	0
LPAR3	352
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	89
BCL10	736
LOC646626	73
DDAH1	307
LOC101930232	0
CYR61	1081
ZNHIT6	191
COL24A1	0
ODF2L	93
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	559
SEP15	263
HS2ST1	72
LINC01140	0
LOC101927844	0
LMO4	0
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	77
GTF2B	197
CCBL2	24
RBMXL1	148
GBP3	3
GBP1	0
GBP2	6
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	38
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	0
GEMIN8P4	0
ZNF326	54
BARHL2	0
LOC149351	0
ZNF644	692
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	0
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	58
RPAP2	38
GFI1	0
EVI5	21
RPL5	169
FAM69A	0
SNORD21	0
SNORA66	0
MTF2	88
TMED5	88
CCDC18	0
LOC100131564	7
DR1	0
FNBP1L	93
TRNAC-GCA	0
BCAR3	18
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	216
GCLM	4
ABCA4	0
ARHGAP29	239
LOC100505940	0
ABCD3	42
F3	8
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	58
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	93
TMEM56-RWDD3	32
RP11-57H12.3	0
RWDD3	7
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	54
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	1
LOC101930120	0
SLC35A3	19
HIAT1	38
SASS6	0
TRMT13	10
LRRC39	1
DBT	26
RP11-305E17.6	0
RTCA	76
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	123
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	7
AMY2B	0
ACTG1P4	2
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	2
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	274
MIR7852	0
VAV3-AS1	0
SLC25A24	22
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	0
PRPF38B	47
FNDC7	0
STXBP3	21
AKNAD1	9
SPATA42	0
GPSM2	0
CLCC1	95
WDR47	4
TAF13	35
TMEM167B	49
SCARNA2	0
C1orf194	0
KIAA1324	99
SARS	457
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	107
PSMA5	179
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	91
MIR197	0
GNAT2	0
AMPD2	0
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	1
STRIP1	107
ALX3	0
UBL4B	0
SLC6A17	28
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	94
SLC16A4	0
LAMTOR5	55
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	46
DRAM2	0
CEPT1	8
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	17
PGCP1	0
OVGP1	0
WDR77	69
ATP5F1	98
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	59
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	120
KCND3	2
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	153
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	213
MOV10	0
RHOC	117
PPM1J	0
FAM19A3	0
LOC128322	1
RP11-426L16.8	0
SLC16A1	26
AKR7A2P1	3
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	39
LOC102723919	0
LOC643441	0
MAGI3	75
PHTF1	0
RSBN1	16
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	83
BCL2L15	0
AP4B1	239
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	96
OLFML3	0
SYT6	0
TRIM33	98
LOC101928890	6
BCAS2	207
DENND2C	3
AMPD1	0
NRAS	394
CSDE1	625
SIKE1	79
SYCP1	0
TSHB	0
TSPAN2	41
NGF	0
VANGL1	212
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	51
MAB21L3	0
ATP1A1	374
ATP1A1OS	89
RP4-655J12.4	0
CD58	0
MIR548AC	0
IGSF3	164
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	12
CD101	0
RP11-27K13.3	0
TTF2	44
MIR942	0
TRIM45	17
VTCN1	176
MAN1A2	55
FAM46C	70
GDAP2	293
WDR3	242
SPAG17	107
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	63
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	818
LOC101929178	0
SEC22B	69
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	11
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	45
LOC102724282	0
NBPF26	44
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	15
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	1
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	9
PDZK1	0
CD160	0
RNF115	275
POLR3C	133
NUDT17	70
PIAS3	54
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	125
GNRHR2	19
RBM8A	139
LIX1L	0
POLR3GL	21
ANKRD34A	0
TXNIP	135
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	25
NOTCH2NL	10
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	73
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	115
CHD1L	186
PDIA3P1	345
FMO5	0
LINC00624	0
BCL9	108
ACP6	36
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	26
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	6
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
LOC284561	10
