Geneid	Br57_CTC__8
GGACT	22
TMTC4	77
NALCN-AS1	0
NALCN	0
ITGBL1	0
FGF14	0
MIR2681	0
MIR4705	0
FGF14-IT1	0
FGF14-AS1	0
FGF14-AS2	0
TPP2	39
METTL21C	0
LOC283482	0
CCDC168	0
TEX30	22
KDELC1	0
BIVM	0
BIVM-ERCC5	14
ERCC5	14
METTL21EP	0
SLC10A2	0
DAOA-AS1	0
DAOA	0
LINC00343	0
LINC00344	0
LINC00460	0
EFNB2	0
ARGLU1	29
LINC00551	0
LINC00443	0
FAM155A	0
MIR1267	0
FAM155A-IT1	0
LIG4	0
ABHD13	32
TNFSF13B	0
LOC102724347	0
MYO16	0
MYO16-AS1	0
LOC101927627	0
LINC00676	0
IRS2	0
LOC101927695	0
LOC101927646	0
LOC101927712	0
COL4A1	0
COL4A2	0
LOC102724442	0
MIR8073	0
COL4A2-AS2	0
COL4A2-AS1	0
RAB20	32
CARKD	13
CARS2	0
ING1	18
LINC00346	0
ANKRD10	39
RP11-551M15.1	0
ARHGEF7	64
LOC101060553	0
TEX29	0
LOC102724489	0
LOC102724510	0
RP11-75F3.1	0
SOX1	0
LINC00403	0
LOC100506016	0
LINC01070	0
LOC101928730	0
LINC01043	0
SPACA7	0
TUBGCP3	0
C13orf35	0
ATP11A	51
ATP11A-AS1	0
MCF2L	25
MCF2L-AS1	0
F7	0
F10	0
LOC102724474	0
PROZ	0
PCID2	36
CUL4A	12
MIR8075	0
LAMP1	3
GRTP1	22
LOC101928841	0
ADPRHL1	0
DCUN1D2	22
TMCO3	91
TFDP1	0
ATP4B	0
GRK1	0
GRK1-2	0
LINC00552	0
TMEM255B	0
GAS6-AS1	0
GAS6	0
GAS6-AS2	0
LINC00454	0
LINC00452	0
LINC00565	0
LOC100507747	0
LOC102723545	0
RASA3	0
LOC101929355	0
CDC16	10
MIR548AR	0
MIR4502	0
UPF3A	0
CHAMP1	0
LOC102723647	0
LINC01070-2	0
LOC101928730-2	0
LINC01043-2	0
SPACA7-2	0
TUBGCP3-2	0
ATP8A2-2	0
LINC00417-2	0
ANKRD20A9P-2	0
RNU6-55P-2	0
LOC102725001	0
RNU6-76P-2	0
GRK1-3	0
LINC00552-2	0
OR11H12	0
RP11-536C10.7	0
LOC101929972	0
POTEM	0
LOC100508046	0
FLJ39632	0
BMS1P18	0
LOC440157	0
BMS1P17	0
POTEG	0
LOC102724666	0
OR11H2	0
OR4Q3	0
OR4M1	0
OR4N2	0
OR4K2	0
OR4K5	0
OR4K1	0
OR4K15	0
OR4K14	0
OR4K13	0
OR4L1	0
OR4K17	0
OR4N5	0
OR11G2	0
OR11H6	0
OR11H4	0
TTC5	65
CCNB1IP1	0
SNORD126	0
RPPH1	1
PARP2	34
TEP1	0
KLHL33	0
OSGEP	0
APEX1	197
TMEM55B	5
PNP	266
RNASE10	0
RNASE9	0
RNASE11	0
RNASE12	0
RP11-14J7.6	0
TRNAP1	0
TRNAL1	0
TRNAP2	0
TRNAT2	0
TRNAL15	0
TRNAT20	0
TRNAP17	0
OR6S1	0
TRNAY14	0
TRNAY13	0
TRNAY1	0
TRNAY2	0
TRNAT12	0
TRNAY3	0
TRNAP7	0
ANG	212
RNASE4	387
EDDM3A	0
EDDM3B	0
RNASE6	0
RNASE1	0
LOC100507513	0
RNASE3	0
ECRP	0
RNASE2	0
METTL17	52
RP11-84C10.4	13
SLC39A2	0
NDRG2	46
MIR6717	3
TPPP2	0
RNASE13	0
RNASE7	0
RNASE8	0
ARHGEF40	4
ZNF219	0
TMEM253	0
OR5AU1	0
LINC00641	0
HNRNPC	411
RPGRIP1	0
SUPT16H	193
CHD8	2
SNORD9	0
SNORD8	0
RAB2B	32
TOX4	191
METTL3	82
SALL2	0
OR10G3	0
OR10G2	0
OR4E2	0
LOC101929755	0
LOC102724753	0
DAD1	555
ABHD4	0
OXA1L	271
SLC7A7	22
MRPL52	80
MMP14	0
LRP10	263
REM2	0
RBM23	40
PRMT5	123
RP11-298I3.1	0
TRNAR21	0
HAUS4	100
MIR4707	4
AJUBA	0
LOC102724795	0
C14orf93	0
PSMB5	580
PSMB11	0
CDH24	0
LOC102723563	1
ACIN1	83
C14orf119	133
LOC100128908	0
CEBPE	0
SLC7A8	56
C14orf164	0
HOMEZ	0
PPP1R3E	0
BCL2L2	0
BCL2L2-PABPN1	11
PABPN1	11
SLC22A17	1
EFS	3
IL25	0
CMTM5	0
MYH6	0
MIR208A	0
MYH7	0
MIR208B	0
NGDN	94
THTPA	25
ZFHX2	0
AP1G2	78
LOC102724814	65
JPH4	0
LOC102724824	0
DHRS2	0
LOC102724845	0
DHRS4-AS1	68
DHRS4	19
DHRS4L2	5
DHRS4L1	0
LOC101927011	0
LRRC16B	0
CPNE6	0
NRL	0
PCK2	176
DCAF11	169
FITM1	0
PSME1	283
EMC9	71
PSME2	75
MIR7703	2
RNF31	47
IRF9	64
REC8	4
IPO4	360
TM9SF1	113
TSSK4	0
CHMP4A	192
NEDD8-MDP1	105
MDP1	0
NEDD8	266
GMPR2	6
TINF2	47
TGM1	0
RABGGTA	50
DHRS1	1
NOP9	0
CIDEB	0
LTB4R2	0
LTB4R	0
ADCY4	0
RIPK3	0
NFATC4	149
NYNRIN	0
CBLN3	0
KHNYN	209
SDR39U1	83
LOC101927045	0
CMA1	0
CTSG	0
GZMH	0
GZMB	0
STXBP6	0
NOVA1	0
RP11-626P14.1	0
LOC102724890	0
RP11-384J4.1	0
MIR4307	0
LOC728755	0
LINC00645	0
FOXG1	0
C14orf23	0
LOC102724917	0
LOC102724934	0
PRKD1	0
G2E3	0
SCFD1	161
COCH	1
RP11-829H16.3	0
STRN3	16
MIR624	0
AP4S1	0
HECTD1	1
HEATR5A	87
LOC101927124	0
DTD2	11
GPR33	0
NUBPL	0
ARHGAP5-AS1	0
ARHGAP5	6
RNU6-7	0
RNU6-8	0
AKAP6	0
NPAS3	0
EGLN3	20
LOC102724945	0
SPTSSA	253
LOC102724963	0
EAPP	0
LOC102723306	0
RNU1-27P	0
RNU1-28P	0
LOC102723319	0
SNX6	15
CFL2	0
BAZ1A	40
LOC100506157	16
LOC102723366	0
IGBP1P1	0
SRP54	105
FAM177A1	71
PPP2R3C	0
LOC101927178	0
KIAA0391	0
PSMA6	279
LOC102723388	0
NFKBIA	1001
INSM2	0
RALGAPA1	0
BRMS1L	5
LINC00609	0
PTCSC3	0
LOC101927199	0
LOC102723418	0
MBIP	3
SFTA3	0
NKX2-1	0
NKX2-1-AS1	0
NKX2-8	0
LOC102723434	0
LOC101927291	0
PAX9	24
SLC25A21	0
MIR4503	0
SLC25A21-AS1	0
MIPOL1	34
FOXA1	43
TTC6	0
SSTR1	0
CLEC14A	0
LOC102723503	0
LINC00639	0
LOC102723516	0
SEC23A	63
GEMIN2	0
TRAPPC6B	0
PNN	137
MIA2	0
CTAGE5	21
LOC100288846	0
FBXO33	52
LOC644919	0
LRFN5	0
FSCB	0
LOC101927351	0
LOC101927395	0
C14orf28	0
RP11-857B24.5	0
KLHL28	9
FAM179B	51
PRPF39	50
SNORD127	0
FKBP3	111
FANCM	0
MIS18BP1	9
LINC00871	0
RPL10L	0
MDGA2	0
MIR548Y	0
LINC00648	0
LOC101927483	0
RPS29	240
RN7SL1	3
LRR1	0
RPL36AL	165
MGAT2	0
DNAAF2	0
POLE2	15
KLHDC1	0
KLHDC2	167
NEMF	58
RN7SL2	1
ARF6	93
RP11-58E21.4	0
MIR6076	0
C14orf182	0
RP11-58E21.3	0
C14orf183	0
VCPKMT	0
SOS2	2
L2HGDH	0
MIR4504	0
ATP5S	0
CDKL1	1
MAP4K5	0
ATL1	0
SAV1	10
NIN	1
ABHD12B	0
PYGL	0
TRIM9	0
TMX1	2
LINC00640	0
FRMD6-AS2	0
FRMD6	10
FRMD6-AS1	0
RP11-280K24.4	0
GNG2	0
LOC102723604	0
C14orf166	247
NID2	0
PTGDR	0
PTGER2	0
TXNDC16	0
GPR137C	0
ERO1L	29
PSMC6	39
STYX	0
GNPNAT1	168
FERMT2	0
DDHD1	0
RP11-547D23.1	0
LOC102723621	0
MIR5580	0
BMP4	147
CDKN3	0
CNIH1	56
GMFB	14
CGRRF1	84
SAMD4A	0
LOC729451	0
GCH1	0
MIR4308	0
WDHD1	0
SOCS4	0
MAPK1IP1L	125
LGALS3	430
DLGAP5	0
FBXO34	1
ATG14	15
TBPL2	0
KTN1-AS1	0
KTN1	75
RPL13AP3	0
LINC00520	0
LOC102723670	0
LOC102723682	0
PELI2	0
LOC102723699	0
LOC101927690	0
TMEM260	0
OTX2	0
OTX2-AS1	0
EXOC5	35
AP5M1	0
NAA30	0
C14orf105	0
SLC35F4	0
C14orf37	0
ACTR10	80
TRNAK13	0
PSMA3	97
FLJ31306	6
ARID4A	0
TOMM20L	0
TIMM9	10
KIAA0586	0
DACT1	0
LOC102723725	0
LOC102723742	0
DAAM1	7
L3HYPDH	0
GPR135	0
JKAMP	145
CCDC175	0
RTN1	0
MIR5586	0
LRRC9	0
PCNXL4	0
DHRS7	145
LOC101927702	0
PPM1A	0
LOC101927729	0
C14orf39	0
SIX6	0
SIX1	19
SIX4	3
MNAT1	13
TRMT5	1
SLC38A6	0
LOC101927756	0
TMEM30B	0
PRKCH	95
RP11-47I22.2	0
FLJ22447	0
HIF1A-AS1	10
HIF1A	202
HIF1A-AS2	23
SNAPC1	0
SYT16	0
LINC00643	0
LINC00644	0
KCNH5	0
RHOJ	0
GPHB5	0
PPP2R5E	0
WDR89	34
SGPP1	0
SYNE2	65
MIR548H1	0
ESR2	0
TEX21P	0
MTHFD1	49
ZBTB25	19
AKAP5	0
ZBTB1	0
LOC102723809	0
HSPA2	0
PPP1R36	0
LOC101927856	0
PLEKHG3	200
SPTB	0
MIR7855	0
CHURC1	75
CHURC1-FNTB	78
GPX2	0
RAB15	95
FNTB	24
MAX	123
MIR4706	0
RP11-840I19.3	9
LOC100128233	0
MIR4708	0
FUT8	9
FUT8-AS1	21
MIR625	0
LOC101927878	0
LINC00238	0
GPHN	37
LOC101927899	0
FAM71D	0
MPP5	48
ATP6V1D	400
EIF2S1	124
PLEK2	0
MIR5694	0
TMEM229B	0
PLEKHH1	7
PIGH	36
ARG2	17
LOC102723884	0
VTI1B	52
RDH11	0
RDH12	0
LOC102723898	0
ZFYVE26	24
RAD51B	18
LOC101927971	0
LOC102723923	0
LOC100996664	0
ZFP36L1	50
ACTN1	205
ACTN1-AS1	0
DCAF5	2
EXD2	0
GALNT16	0
ERH	77
SLC39A9	7
PLEKHD1	0
CCDC177	0
KIAA0247	35
LOC100289511	54
SRSF5	367
SLC10A1	0
LOC100506358	0
SMOC1	0
SLC8A3	0
ADAM21P1	0
LOC101928046	0
COX16	61
SYNJ2BP-COX16	99
SYNJ2BP	117
ADAM21	0
LOC102723984	0
ADAM20P1	0
ADAM20	0
MED6	97
LOC101928075	0
TTC9	1
MAP3K9	0
LOC100506411	0
PCNX	0
LOC102724015	0
SNORD56B	0
LOC102724024	0
LOC145474	0
SIPA1L1	0
RGS6	0
MIR7843	0
DPF3	0
LOC102724054	0
DCAF4	63
TRNAC24	0
ZFYVE1	3
RBM25	232
PSEN1	10
PAPLN	0
LOC101928123	0
NUMB	35
LOC101928143	0
HEATR4	4
C14orf169	28
ACOT1	0
ACOT2	59
ACOT4	0
LOC101928206	0
ACOT6	0
DNAL1	41
PNMA1	0
ELMSAN1	168
MIR4505	0
RP5-1021I20.1	0
LOC100506498	0
PTGR2	5
ZNF410	57
FAM161B	42
COQ6	1
ENTPD5	2
CCDC176	19
ALDH6A1	59
LIN52	7
VSX2	0
ABCD4	21
VRTN	0
SYNDIG1L	0
NPC2	122
MIR4709	26
ISCA2	59
LTBP2	0
LOC101928352	0
AREL1	0
FCF1	0
YLPM1	55
PROX2	0
DLST	40
RPS6KL1	0
PGF	0
EIF2B2	38
MLH3	20
ACYP1	7
ZC2HC1C	0
NEK9	0
TMED10	459
FOS	0
RP11-293M10.5	0
LOC101928377	0
JDP2	0
BATF	20
LOC102724153	0
FLVCR2	31
MIR7641-2	0
C14orf1	22
TTLL5	0
TGFB3	7
LOC102724170	0
IFT43	0
GPATCH2L	8
ESRRB	0
VASH1	0
LOC100506603	0
ANGEL1	0
C14orf166B	0
IRF2BPL	7
RP11-7F17.5	0
LOC102724190	0
CIPC	17
ZDHHC22	0
LOC101926998	0
TMEM63C	0
NGB	0
MIR1260A	0
POMT2	32
GSTZ1	0
TMED8	0
SAMD15	0
NOXRED1	0
VIPAS39	0
AHSA1	158
ISM2	0
SPTLC2	356
ALKBH1	0
SLIRP	41
SNW1	28
C14orf178	0
ADCK1	0
NRXN3	0
DIO2	0
DIO2-AS1	0
LOC102724213	0
CEP128	0
TSHR	0
LOC101928462	0
LOC101928431	0
GTF2A1	0
SNORA79	0
LOC101928504	0
STON2	0
RP11-299L17.3	0
LOC102724277	0
SEL1L	13
RP11-799P8.1	0
LOC102724294	0
RP11-406A9.2	0
LOC102724338	0
LINC00911	0
LOC100506731	0
FLRT2	0
LOC102724348	0
LOC101928767	0
LOC101928740	0
LOC102724380	0
LOC283585	0
GALC	12
GPR65	0
RP11-300J18.1	0
LINC01146	0
KCNK10	0
SPATA7	43
PTPN21	0
ZC3H14	0
EML5	0
TTC8	0
TRNAA17	0
FOXN3	0
LOC102724423	0
LOC101928817	0
FOXN3-AS1	0
LOC102723683	0
FOXN3-AS2	0
EFCAB11	0
TDP1	6
LOC101927029	0
KCNK13	0
PSMC1	2
NRDE2	5
CALM1	749
LOC101930294	0
LINC00642	0
TTC7B	0
LOC102724444	0
RP11-1078H9.5	0
RPS6KA5	5
LOC102724461	0
C14orf159	0
SNORA11B	0
GPR68	0
LOC102724476	0
CCDC88C	0
SMEK1	80
LOC101928957	0
CATSPERB	0
TC2N	238
FBLN5	0
LOC102724531	0
TRIP11	0
ATXN3	1
LOC102724564	0
NDUFB1	44
CPSF2	16
SLC24A4	0
RIN3	0
LGMN	51
GOLGA5	162
LOC101929002	0
CHGA	0
ITPK1	22
ITPK1-AS1	0
MOAP1	0
TMEM251	96
C14orf142	10
UBR7	0
BTBD7	0
UNC79	0
COX8C	0
PRIMA1	0
FAM181A-AS1	0
FAM181A	0
ASB2	0
MIR4506	0
LINC00521	0
OTUB2	0
DDX24	202
IFI27L1	0
IFI27	15
IFI27L2	0
PPP4R4	0
SERPINA10	0
SERPINA6	0
SERPINA1	0
SERPINA11	0
SERPINA9	0
SERPINA12	0
SERPINA4	0
SERPINA5	0
LOC101929055	0
SERPINA3	0
SERPINA13P	0
GSC	0
DICER1	19
MIR3173	0
DICER1-AS1	0
CLMN	193
RP11-725G5.2	0
LINC00341	0
SYNE3	58
LOC101929107	0
LOC102724640	0
SNHG10	68
SCARNA13	0
GLRX5	23
LOC100506999	0
TCL6	0
TCL1B	0
TCL1A	0
LINC00617	0
C14orf132	33
BDKRB2	4
BDKRB1	1
ATG2B	61
GSKIP	24
AK7	0
PAPOLA	10
LOC102724667	0
VRK1	0
LINC00618	0
LOC101929241	0
RP11-76E12.1	0
C14orf64	0
C14orf177	0
BCL11B	0
SETD3	1
CCNK	89
CCDC85C	18
HHIPL1	0
CYP46A1	0
EML1	13
LOC102724682	0
EVL	0
MIR151B	0
MIR342	0
DEGS2	145
YY1	47
MIR6764	1
SLC25A29	267
MIR345	0
SLC25A47	0
WARS	218
WDR25	0
BEGAIN	0
LINC00523	0
DLK1	0
MIR2392	0
MEG3	0
MIR770	0
MIR493	0
MIR337	0
MIR665	0
RTL1	0
MIR431	0
MIR433	0
MIR127	0
MIR432	0
MIR136	0
MEG8	0
SNORD112	0
AL132709.5	0
MIR370	0
SNORD113-1	0
SNORD113-2	0
SNORD113-3	0
SNORD113-4	0
SNORD113-5	0
SNORD113-6	0
SNORD113-7	0
SNORD113-8	0
SNORD113-9	0
SNORD114-1	0
SNORD114-2	0
SNORD114-3	0
SNORD114-4	0
SNORD114-5	0
SNORD114-6	0
SNORD114-7	0
SNORD114-8	0
SNORD114-9	0
SNORD114-10	0
RP11-909M7.3	0
SNORD114-11	0
SNORD114-12	0
SNORD114-13	0
SNORD114-14	0
SNORD114-15	0
SNORD114-16	0
SNORD114-17	0
SNORD114-18	0
SNORD114-19	0
SNORD114-20	0
SNORD114-21	0
SNORD114-22	0
SNORD114-23	0
SNORD114-24	0
SNORD114-25	0
SNORD114-26	0
SNORD114-27	0
SNORD114-28	0
SNORD114-29	0
SNORD114-30	0
SNORD114-31	0
MIR379	0
MIR411	0
MIR299	0
MIR380	0
MIR1197	0
MIR323A	0
MIR758	0
MIR329-1	0
MIR329-2	0
MIR494	0
MIR1193	0
MIR543	0
MIR495	0
MIR376C	0
MIR376A2	0
MIR654	0
MIR376B	0
MIR376A1	0
MIR300	0
MIR1185-1	0
MIR1185-2	0
MIR381HG	0
MIR381	0
MIR487B	0
MIR539	0
MIR889	0
MIR544A	0
MIR655	0
MIR487A	0
MIR382	0
MIR134	0
MIR668	0
MIR485	0
MIR323B	0
MIR154	0
MIR496	0
MIR377	0
MIR541	0
MIR409	0
MIR412	0
MIR369	0
MIR410	0
MIR656	0
MEG9	0
LOC101929422	0
LOC101929443	0
LOC101929462	0
LOC100507277	0
DIO3OS	0
MIR1247	0
DIO3	0
LINC00239	0
PPP2R5C	10
DYNC1H1	288
HSP90AA1	748
WDR20	0
MOK	56
TRNAI15	0
ZNF839	29
CINP	0
TECPR2	0
ANKRD9	0
MIR4309	0
RCOR1	0
LOC102724871	0
TRAF3	0
AMN	0
CDC42BPB	1
EXOC3L4	0
LOC102723726	0
TNFAIP2	0
LINC00605	0
EIF5	114
SNORA28	0
MARK3	0
CKB	44
TRMT61A	0
BAG5	163
APOPT1	49
KLC1	158
XRCC3	0
ZFYVE21	246
PPP1R13B	0
LINC00637	0
C14orf2	84
TDRD9	0
RD3L	0
ASPG	0
MIR203	0
MIR3545	0
KIF26A	0
C14orf180	0
TMEM179	0
LOC101929634	0
MIR4710	0
LOC101929949	0
INF2	29
ADSSL1	0
SIVA1	183
LOC102723328	0
LOC102723342	3
AKT1	18
ZBTB42	0
LINC00638	0
CEP170B	4
PLD4	0
AHNAK2	0
C14orf79	47
CDCA4	13
GPR132	0
LOC102723354	0
JAG2	0
MIR6765	0
NUDT14	18
BRF1	10
BTBD6	0
PACS2	5
TEX22	0
RP11-521B24.3	0
MTA1	2
CRIP2	0
CRIP1	0
C14orf80	0
TMEM121	0
MIR8071-1	0
MIR8071-2	0
ELK2AP	0
MIR4507	0
LOC102723453	0
KIAA0125	0
ADAM6	0
LOC102723435	0
LINC00226	0
LOC102723479	0
LOC102723492	0
LINC00221	0
MIR3118-3	0
LOC101926992	0
MAFIP	6
LOC100287823	0
LOC102723407	0
CATSPERB-2	0
TC2N-2	0
C14orf180-2	0
TMEM179-2	0
MIR8071-1-2	0
MIR8071-2-2	0
ELK2AP-2	0
MIR4507-2	0
LOC102723453-2	0
KIAA0125-2	0
ADAM6-2	0
LOC102723435-2	0
LINC00226-2	0
LOC102723479-2	0
LOC102723492-2	0
LINC00221-2	0
LOC102724977	0
LOC101929002-2	0
CHGA-2	0
ITPK1-2	0
ITPK1-AS1-2	0
MOAP1-2	0
TMEM251-2	0
C14orf142-2	0
UBR7-2	0
BTBD7-2	0
UNC79-2	0
COX8C-2	0
PRIMA1-2	0
FAM181A-AS1-2	0
FAM181A-2	0
ASB2-2	0
MIR4506-2	0
LINC00521-2	0
OTUB2-2	0
DDX24-2	0
IFI27L1-2	0
IFI27-2	0
IFI27L2-2	0
PPP4R4-2	0
SERPINA10-2	0
SERPINA6-2	0
SERPINA1-2	0
CHEK2P2	0
HERC2P3	12
LOC100996379	0
GOLGA6L6	0
GOLGA8CP	0
NBEAP1	0
MIR3118-4	0
POTEB2	0
MIR5701-1	0
LINC01193	0
LOC101926972	0
LOC646214	0
CXADRP2	0
LOC101926958	0
LOC102724631	0
LOC102724610	0
RP11-69H14.6	0
LOC102724737	0
LOC102724971	0
MIR3118-6	0
POTEB	0
NF1P2	0
MIR5701-2	0
RP11-69H14.6-2	0
LOC102724796	0
OR4M2	0
OR4N4	0
OR4N3P	0
LOC642131	0
LOC102724835	0
MIR1268A	0
LOC102724891	0
LOC101928039	0
REREP3	0
GOLGA8EP	0
LOC440243	0
HERC2P7	0
HERC2P2	11
LOC101927846	0
GOLGA8I	0
WHAMMP3	1
LOC283683	0
NIPA1	29
NIPA2	282
CYFIP1	255
TUBGCP5	107
GOLGA6L1	0
GOLGA8DP	0
MIR4509-1	0
LOC102723534	0
LOC102723564	0
LOC102723623	0
GOLGA8S	0
GOLGA6L2	0
MIR4508	0
MKRN3	39
MAGEL2	0
NDN	0
LOC101928792	0
PWRN2	0
LOC102723749	0
LOC101928818	0
PWRN3	0
LOC102723790	0
PWRN1	0
NPAP1	0
SNRPN	268
SNURF	268
SNORD107	0
PWARSN	0
PWAR5	0
SNORD64	0
SNORD108	0
SNORD109A	0
SNORD116-1	0
SNORD116-2	0
SNORD116-3	0
SNORD116-4	0
SNORD116-5	0
SNORD116-6	0
SNORD116-7	0
SNORD116-8	0
SNORD116-9	0
SNORD116-10	0
SNORD116-11	0
SNORD116-12	0
SNORD116-13	0
SNORD116-14	0
SNORD116-15	0
SNORD116-16	0
SNORD116-17	0
SNORD116-18	0
SNORD116-19	0
SNORD116-20	0
SNORD116-21	0
SNORD116-22	0
SNORD116-23	0
SNORD116-24	0
SNORD116-25	0
SNORD116-26	0
SNORD116-27	0
SNORD116-28	0
SNORD116-29	0
IPW	0
PWAR1	0
SNORD115-1	0
SNORD115-2	0
SNORD115-3	0
SNORD115-4	0
SNORD115-5	0
SNORD115-6	0
SNORD115-7	0
SNORD115-8	0
SNORD115-9	0
SNORD115-10	0
SNORD115-11	0
SNORD115-12	0
SNORD115-13	0
SNORD115-14	0
SNORD115-15	0
SNORD115-16	0
SNORD115-17	0
SNORD115-18	0
SNORD115-19	0
SNORD115-20	0
SNORD115-21	0
SNORD115-22	0
PWAR4	0
SNORD115-23	0
SNORD115-24	0
SNORD115-25	0
SNORD115-26	0
SNORD115-27	0
SNORD115-28	0
SNORD115-29	0
SNORD115-30	0
SNORD115-31	0
SNORD115-32	0
SNORD115-33	0
SNORD115-34	0
SNORD115-35	0
SNORD115-36	0
SNORD115-37	0
SNORD115-38	0
SNORD115-39	0
SNORD115-40	0
SNORD115-41	0
SNORD115-42	0
SNORD115-43	0
SNORD115-44	0
SNORD115-45	0
SNORD115-47	0
SNORD115-48	0
SNORD109B	0
UBE3A	242
ATP10A	0
MIR4715	0
RP11-1084I9.1	0
TRNAE11	0
LINC00929	0
GABRB3	0
GABRA5	0
GABRG3	0
AC136896.1	0
OCA2	0
HERC2	1
LOC645202	0
GOLGA8F	0
MIR4509-2	0
MIR4509-3	0
GOLGA8G	0
LOC100132202	0
LOC101929047	1
HERC2P9	4
LOC102723873	0
GOLGA8M	0
LOC101929283	0
WHAMMP2	0
LOC100289656	0
LOC646278	0
LOC102723925	0
GOLGA6L7P	0
APBA2	0
FAM189A1	0
NDNL2	25
TJP1	69
GOLGA8J	0
LOC101927852	0
ULK4P3	0
GOLGA8T	0
LOC101929922	0
DKFZP434L187	0
LOC102724055	0
CHRFAM7A	0
GOLGA8R	0
LOC101927788	0
LOC101060569	0
LOC102724005	0
LOC102724016	0
DNM1P50	0
ULK4P2	0
LOC101927579	0
GOLGA8H	0
ARHGAP11B	0
LOC100288637	0
LOC101930434	0
HERC2P10	0
FAN1	0
MTMR10	0
TRPM1	0
MIR211	0
RP11-16E12.2	0
KLF13	0
OTUD7A	0
CHRNA7	0
LOC102724078	0
LOC102724099	0
GOLGA8K	0
LOC101927956	0
ULK4P1	0
GOLGA8O	0
LOC100653133	0
LOC101929887	0
WHAMMP1	0
LOC100996255	0
LOC102724144	0
GOLGA8N	0
LOC101928042	0
LOC102724126	0
ARHGAP11A	0
SCG5	0
GREM1	0
LOC100131315	0
FMN1	0
TMCO5B	0
RP11-489D6.2	0
RYR3	0
AVEN	0
CHRM5	0
EMC7	25
PGBD4	0
KATNBL1	28
EMC4	468
SLC12A6	39
NOP10	349
NUTM1	0
LPCAT4	19
GOLGA8A	0
MIR1233-1	0
GOLGA8B	0
MIR1233-2	0
GJD2	0
RP11-814P5.1	0
ACTC1	0
AQR	8
ZNF770	125
ANP32AP1	1
DPH6	0
MIR3942	0
DPH6-AS1	0
MIR4510	0
LOC100507480	0
LOC102724214	0
C15orf41	0
LOC102724228	0
CSNK1A1P1	1
LOC145845	0
MEIS2	0
MIR8063	0
TMCO5A	0
RP11-1008C21.1	0
SPRED1	0
FAM98B	0
RASGRP1	0
C15orf53	0
LOC102724253	0
LOC101928245	0
C15orf54	0
LOC102724283	0
THBS1	0
FSIP1	0
GPR176	0
LOC100505534	0
EIF2AK4	52
SRP14	597
SRP14-AS1	0
LOC102724328	0
BMF	1
BUB1B	0
PAK6	0
C15orf56	0
ANKRD63	0
PLCB2	0
LINC00984	0
C15orf52	105
PHGR1	0
DISP2	0
KNSTRN	0
IVD	204
BAHD1	0
CHST14	0
C15orf57	21
MRPL42P5	0
RPUSD2	0
TRNAS18	0
CASC5	0
RAD51-AS1	0
RAD51	0
RMDN3	0
GCHFR	0
DNAJC17	0
C15orf62	118
ZFYVE19	2
PPP1R14D	0
LOC102724362	20
SPINT1	570
RHOV	170
LOC102724381	0
VPS18	45
DLL4	0
CHAC1	41
INO80	9
EXD1	0
CHP1	596
OIP5-AS1	13
OIP5	3
NUSAP1	2
NDUFAF1	0
RTF1	103
ITPKA	0
LTK	0
RPAP1	32
TYRO3	0
MGA	0
MIR626	0
MAPKBP1	0
JMJD7	34
JMJD7-PLA2G4B	5
PLA2G4B	0
SPTBN5	0
MIR4310	0
EHD4	153
LOC101928363	0
LOC101928388	0
PLA2G4E	0
PLA2G4D	0
PLA2G4F	0
VPS39	122
MIR627	0
TMEM87A	214
GANC	0
CAPN3	0
ZNF106	108
SNAP23	241
LRRC57	109
HAUS2	35
STARD9	0
CDAN1	0
LOC102724445	0
TTBK2	0
UBR1	0
TMEM62	0
CCNDBP1	41
EPB42	0
TGM5	0
TGM7	0
LCMT2	62
ADAL	1
ZSCAN29	0
TUBGCP4	0
TP53BP1	0
MAP1A	0
PPIP5K1	0
CKMT1B	15
STRC	0
CATSPER2	0
CKMT1A	23
LOC101930343	0
CATSPER2P1	0
PDIA3	587
ELL3	75
SERF2	1518
SERF2-C15ORF63	391
MIR1282	236
SERINC4	86
HYPK	139
MFAP1	147
WDR76	0
FRMD5	0
PIN4P1	18
CASC4	63
CTDSPL2	9
EIF3J-AS1	22
EIF3J	77
SPG11	38
PATL2	0
B2M	607
TRIM69	40
C15orf43	0
SORD	9
DUOX2	0
DUOXA2	0
DUOXA1	0
DUOX1	0
SHF	0
TRNAH1	0
TRNAH2	0
TRNAH6	0
LOC101928414	0
SLC28A2	0
GATM	57
GATM-AS1	1
LOC102724493	0
SPATA5L1	6
C15orf48	0
MIR147B	0
LOC102724512	0
SLC30A4	0
HMGN2P46	0
BLOC1S6	83
SQRDL	550
SEMA6D	0
RP11-198M11.2	0
LOC102724553	0
SLC24A5	2
MYEF2	21
CTXN2	0
SLC12A1	0
DUT	56
FBN1	0
CEP152	8
LOC101928472	0
SHC4	0
EID1	240
SECISBP2L	10
COPS2	61
GALK2	62
NDUFAF4P1	0
MIR4716	0
FAM227B	11
FGF7	0
DTWD1	13
ATP8B4	0
LOC102724587	0
SLC27A2	0
HDC	0
GABPB1	142
FLJ10038	0
GABPB1-AS1	13
MIR4712	0
USP8	110
USP50	17
TRPM7	63
SPPL2A	64
AP4E1	75
DCAF13P3	0
TNFAIP8L3	0
CYP19A1	0
MIR4713	0
MIR7973-2	0
MIR7973-1	0
GLDN	0
DMXL2	32
SCG3	0
