Geneid	Br61_CTC___18
ACOT7	10
HES2	0
ESPN	0
MIR4252	0
TNFRSF25	0
PLEKHG5	0
NOL9	18
TAS1R1	0
ZBTB48	12
KLHL21	57
PHF13	5
THAP3	34
DNAJC11	53
LOC100505887	0
CAMTA1	24
LOC100129476	0
LOC101928836	0
VAMP3	169
PER3	0
UTS2	0
TNFRSF9	0
PARK7	287
ERRFI1	1078
LOC102724539	1
SLC45A1	0
RERE	74
LOC102724552	0
ENO1	550
MIR6728	4
ENO1-AS1	0
CA6	0
SLC2A7	0
SLC2A5	0
GPR157	45
MIR34A	8
LOC102724571	24
H6PD	69
SPSB1	42
LOC100506022	11
SLC25A33	71
TMEM201	0
PIK3CD	4
C1orf200	0
LOC101929074	0
CLSTN1	107
CTNNBIP1	17
LZIC	9
NMNAT1	8
MIR5697	0
LOC102724647	0
RBP7	0
UBE4B	176
KIF1B	265
MIR1273D	0
PGD	142
APITD1-CORT	33
APITD1	33
CORT	0
DFFA	40
PEX14	11
CASZ1	76
C1orf127	0
TARDBP	113
MASP2	6
SRM	301
EXOSC10	166
MTOR	35
MTOR-AS1	0
ANGPTL7	0
UBIAD1	28
PTCHD2	1
RP1-69M21.2	0
FBXO2	0
FBXO44	31
FBXO6	0
MAD2L2	155
DRAXIN	0
AGTRAP	123
C1orf167	4
LOC102724659	0
MTHFR	5
CLCN6	34
NPPA-AS1	1
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	4
PLOD1	202
MFN2	24
MIIP	90
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	169
SNORA59A	0
DHRS3	72
MIR6730	2
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	53
KAZN	36
TMEM51-AS1	14
TMEM51	79
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	61
AGMAT	1
DDI2	64
RSC1A1	62
PLEKHM2	42
SLC25A34	29
TMEM82	0
LOC102724910	0
FBLIM1	99
UQCRHL	35
FLJ37453	41
SPEN	62
ZBTB17	41
LOC101928566	0
C1orf64	0
HSPB7	3
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	66
LOC101927479	7
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	4
SZRD1	63
SPATA21	40
NECAP2	88
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	0
CROCCP2	22
LOC101927663	1
MST1P2	2
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	28
MFAP2	0
ATP13A2	53
SDHB	159
PADI2	166
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	111
LOC102723454	0
ARHGEF10L	1
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	173
MIR4695	0
MIR1290	1
IFFO2	0
UBR4	236
LOC101927895	24
EMC1	342
MRTO4	36
AKR7L	23
AKR7A3	0
LOC100506730	0
AKR7A2	119
PQLC2	97
CAPZB	144
LOC644083	0
MINOS1	14
MINOS1-NBL1	1
RPS14P3	12
NBL1	0
HTR6	0
TMCO4	49
RNF186	0
OTUD3	48
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	10
MUL1	42
FAM43B	0
CDA	0
PINK1	102
MIR6084	10
PINK1-AS	62
DDOST	516
KIF17	0
SH2D5	0
HP1BP3	164
EIF4G3	55
MIR1256	0
ECE1	301
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	45
USP48	48
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	1
CDC42	403
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	1
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	4
MIR3115	0
MIR4419A	0
LUZP1	67
HTR1D	0
RP5-1057J7.6	12
HNRNPR	124
ZNF436	21
C1orf213	0
TCEA3	188
ASAP3	59
E2F2	0
LOC101928163	0
ID3	90
MDS2	0
RPL11	822
TCEB3	87
RP5-886K2.3	23
PITHD1	47
LYPLA2	62
GALE	266
HMGCL	41
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	120
SRSF10	36
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	240
STPG1	0
NIPAL3	7
RCAN3AS	0
RCAN3	16
LOC100506985	2
NCMAP	0
SRRM1	146
CLIC4	202
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	23
C1orf63	26
RHD	0
LOC101928189	2
TMEM50A	271
RHCE	31
TMEM57	49
LDLRAP1	20
MAN1C1	9
SEPN1	66
LOC102723671	2
MTFR1L	8
LOC646471	2
AUNIP	1
PAQR7	3
STMN1	495
MIR3917	9
PAFAH2	29
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	84
FAM110D	0
ZNF593	70
CNKSR1	7
CATSPER4	0
LOC101928303	0
CEP85	86
SH3BGRL3	88
UBXN11	19
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	45
RP3-476K8.3	0
HMGN2	30
RPS6KA1	0
MIR1976	0
LOC101928728	0
ARID1A	11
PIGV	24
ZDHHC18	18
SFN	26
GPN2	64
GPATCH3	134
NR0B2	0
NUDC	61
C1orf172	72
OSTCP2	0
TRNP1	0
FAM46B	261
LOC101928391	0
SLC9A1	32
LOC102723760	0
WDTC1	0
TMEM222	107
LOC644961	42
RNU6-48P	0
SYTL1	11
MAP3K6	25
FCN3	0
CD164L2	0
GPR3	27
WASF2	165
AHDC1	4
FGR	0
IFI6	23
FAM76A	27
STX12	31
PPP1R8	54
SCARNA1	5
THEMIS2	0
RPA2	39
SMPDL3B	78
XKR8	0
EYA3	45
PTAFR	39
DNAJC8	19
ATPIF1	162
SESN2	158
MED18	71
PHACTR4	192
SNHG3	268
RCC1	290
SNORA73A	0
RNU105A	0
TRNAU1AP	73
SNHG12	435
SNORD99	8
SNORA61	37
SNORA44	72
SNORA16A	2
RAB42	0
TAF12	20
RNU11	0
GMEB1	43
YTHDF2	255
OPRD1	0
EPB41	57
TMEM200B	0
SRSF4	53
MECR	0
PTPRU	27
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	311
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	64
ZCCHC17	49
FABP3	0
SERINC2	407
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	38
HCRTR1	0
PEF1	64
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	143
KHDRBS1	124
TMEM39B	0
MIR5585	0
KPNA6	134
TXLNA	225
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	91
MTMR9LP	16
FAM167B	2
LCK	0
HDAC1	110
MARCKSL1	479
FAM229A	0
TSSK3	0
BSDC1	118
ZBTB8B	0
ZBTB8A	90
LOC102723870	0
ZBTB8OS	28
RBBP4	157
SYNC	74
KIAA1522	126
YARS	170
S100PBP	5
FNDC5	0
HPCA	7
TMEM54	154
RNF19B	9
AK2	136
ADC	0
TRIM62	0
ZNF362	36
A3GALT2	0
PHC2	59
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	27
DLGAP3	0
LOC653160	0
ZMYM6NB	76
ZMYM6	35
ZMYM1	8
SFPQ	356
ZMYM4	163
KIAA0319L	299
NCDN	0
TFAP2E	0
PSMB2	253
C1orf216	0
CLSPN	0
AGO4	24
AGO1	56
AGO3	71
TEKT2	0
ADPRHL2	87
COL8A2	0
TRAPPC3	201
MAP7D1	53
THRAP3	268
SH3D21	22
EVA1B	2
STK40	148
LSM10	24
OSCP1	0
MRPS15	148
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	301
MIR6732	0
MEAF6	50
MIR5581	0
SNIP1	174
DNALI1	0
GNL2	86
RSPO1	0
C1orf109	27
CDCA8	0
EPHA10	0
MANEAL	0
YRDC	125
C1orf122	78
MTF1	129
INPP5B	5
SF3A3	33
FHL3	0
UTP11L	17
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	25
GJA9-MYCBP	42
MYCBP	44
GJA9	0
RHBDL2	2
AKIRIN1	329
NDUFS5	206
MACF1	111
KIAA0754	0
BMP8A	2
PPIEL	8
PABPC4	59
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	104
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	2
MYCL	0
MFSD2A	320
CAP1	525
PPT1	169
RLF	115
TMCO2	0
ZMPSTE24	193
COL9A2	0
SMAP2	9
ZFP69B	0
ZFP69	0
EXO5	83
ZNF684	0
RIMS3	0
NFYC-AS1	12
NFYC	91
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	101
CTPS1	89
SLFNL1-AS1	22
SLFNL1	15
SCMH1	132
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	81
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	85
RIMKLA	0
ZMYND12	0
PPCS	81
CCDC30	0
PPIH	12
YBX1	14
CLDN19	0
LEPRE1	8
C1orf50	25
LOC100129924	0
CCDC23	17
ERMAP	7
ZNF691	0
LOC339539	0
SLC2A1	86
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	20
MIR6733	1
WDR65	10
TMEM125	30
C1orf210	1
TIE1	0
MPL	0
CDC20	3
ELOVL1	244
MIR6734	0
MED8	73
SZT2	16
MIR6735	0
HYI	6
PTPRF	497
KDM4A	136
KDM4A-AS1	6
ST3GAL3	6
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	27
DPH2	7
ATP6V0B	341
B4GALT2	8
CCDC24	89
SLC6A9	1
KLF17	0
DMAP1	32
ERI3	36
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	61
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	219
SNORD55	4
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	63
TCTEX1D4	3
BTBD19	0
PTCH2	0
EIF2B3	37
HECTD3	0
UROD	0
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	6
TESK2	6
CCDC163P	0
MMACHC	1
PRDX1	461
AKR1A1	273
NASP	88
CCDC17	0
GPBP1L1	61
RPS15AP10	0
TMEM69	30
IPP	50
MAST2	8
PIK3R3	201
RP4-533D7.5	0
TSPAN1	135
LOC102724021	0
POMGNT1	40
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	27
UQCRH	150
NSUN4	26
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	0
LOC101929673	0
MOB3C	12
ATPAF1	34
TEX38	0
EFCAB14-AS1	5
EFCAB14	51
CYP4B1	0
CYP4Z2P	15
CYP4A11	0
CYP4X1	0
CYP4Z1	428
CYP4A22	0
LINC00853	0
PDZK1IP1	24
TAL1	0
STIL	0
CMPK1	169
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	1
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	15
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	75
TTC39A	80
LOC102724097	0
EPS15	68
OSBPL9	48
NRD1	87
MIR761	0
RAB3B	0
TXNDC12	39
KTI12	2
BTF3L4	24
ZFYVE9	1
CC2D1B	0
ORC1	0
PRPF38A	105
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	0
ZYG11B	24
ZYG11A	2
ECHDC2	110
SCP2	93
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	86
C1orf123	13
MAGOH	6
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	54
DIO1	0
HSPB11	11
LRRC42	0
LDLRAD1	5
TMEM59	20
TCEANC2	5
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	98
SSBP3	8
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	0
TTC4	0
PARS2	10
TTC22	0
C1orf177	0
DHCR24	100
TRNAK-CUU	0
TMEM61	12
BSND	0
PCSK9	0
USP24	7
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	55
PRKAA2	11
LOC102724154	0
C1orf168	21
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	744
MYSM1	2
JUN	2088
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	10
MIR4711	0
RP4-782L23.1	0
HOOK1	9
CYP2J2	28
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	148
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	57
INADL	75
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	18
DOCK7	16
ANGPTL3	0
RP11-230B22.1	0
ATG4C	43
LINC00466	0
LOC100996301	1
FOXD3	0
MIR6068	0
ALG6	15
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	90
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	56
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	23
DNAJC6	0
LOC102724416	0
LEPROT	77
LEPR	2
PDE4B	365
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	25
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	124
LOC102724481	0
GADD45A	34
GNG12	149
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	9
SRSF11	343
ANKRD13C	110
HHLA3	17
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	1
ZRANB2	36
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	2
FPGT-TNNI3K	2
FPGT	7
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	11
TYW3	57
LHX8	0
SLC44A5	0
ACADM	11
RABGGTB	111
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	49
AK5	2
ZZZ3	109
USP33	51
FAM73A	68
NEXN-AS1	0
NEXN	1
FUBP1	130
DNAJB4	54
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	7
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	7
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	51
PRKACB	66
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	68
GNG5	112
SPATA1	0
CTBS	21
LOC101927773	0
C1orf180	0
SSX2IP	31
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	1
C1orf52	49
BCL10	106
LOC646626	7
DDAH1	67
LOC101930232	0
CYR61	1720
ZNHIT6	24
COL24A1	1
ODF2L	53
MIR7856	0
CLCA2	141
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	99
SEP15	159
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	55
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	94
GTF2B	62
CCBL2	59
RBMXL1	39
GBP3	50
GBP1	84
GBP2	135
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	191
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	132
GEMIN8P4	1
ZNF326	63
BARHL2	0
LOC149351	0
ZNF644	583
LOC102723410	24
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	46
BRDT	0
EPHX4	0
SETSIP	3
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	6
RPAP2	29
GFI1	0
EVI5	56
RPL5	621
FAM69A	8
SNORD21	0
SNORA66	3
MTF2	158
TMED5	98
CCDC18	13
LOC100131564	27
DR1	38
FNBP1L	317
TRNAC-GCA	0
BCAR3	23
RP5-1033H22.2	4
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	308
GCLM	50
ABCA4	0
ARHGAP29	93
LOC100505940	0
ABCD3	22
F3	7
LOC102723542	0
LINC01057	45
MIR378G	0
SLC44A3	6
CNN3	641
RP4-639F20.1	0
ALG14	79
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	1
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	8
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	36
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	101
FRRS1	0
AGL	24
LOC101930120	0
SLC35A3	3
HIAT1	1
SASS6	17
TRMT13	0
LRRC39	0
DBT	19
RP11-305E17.6	0
RTCA	31
MIR553	0
CDC14A	19
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	28
SLC30A7	178
DPH5	35
LOC102606465	50
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	3
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	1
RP11-251P6.1	0
PRMT6	117
NTNG1	6
LOC102724829	9
VAV3	742
MIR7852	0
VAV3-AS1	0
SLC25A24	64
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	52
PRPF38B	202
FNDC7	0
STXBP3	7
AKNAD1	0
SPATA42	0
GPSM2	38
CLCC1	74
WDR47	34
TAF13	75
TMEM167B	145
SCARNA2	2
C1orf194	0
KIAA1324	340
SARS	149
CELSR2	15
PSRC1	2
MYBPHL	0
SORT1	360
PSMA5	166
SYPL2	0
ATXN7L2	16
CYB561D1	21
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	216
MIR197	0
GNAT2	0
AMPD2	63
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	80
EPS8L3	0
CSF1	0
AHCYL1	42
STRIP1	4
ALX3	1
UBL4B	0
SLC6A17	23
KCNC4-AS1	0
KCNC4	8
RP5-1074L1.1	0
RBM15	70
SLC16A4	9
LAMTOR5	207
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	318
DRAM2	131
CEPT1	95
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	72
ATP5F1	102
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	0
FAM212B	125
FAM212B-AS1	0
LOC101928718	0
DDX20	114
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	12
MIR4256	0
WNT2B	0
ST7L	24
CAPZA1	253
MOV10	247
RHOC	173
PPM1J	0
FAM19A3	0
LOC128322	9
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	3
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	97
LOC102723919	0
LOC643441	0
MAGI3	87
PHTF1	0
RSBN1	12
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	13
BCL2L15	0
AP4B1	51
DCLRE1B	64
RP5-1073O3.7	0
HIPK1	29
OLFML3	0
SYT6	0
TRIM33	32
LOC101928890	0
BCAS2	98
DENND2C	6
AMPD1	0
NRAS	39
CSDE1	991
SIKE1	25
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	82
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	4
ATP1A1	495
ATP1A1OS	89
RP4-655J12.4	0
CD58	36
MIR548AC	0
IGSF3	116
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	30
CD101	0
RP11-27K13.3	0
TTF2	27
MIR942	0
TRIM45	0
VTCN1	1000
MAN1A2	96
FAM46C	27
GDAP2	42
WDR3	25
SPAG17	0
TBX15	3
WARS2	40
RP11-418J17.1	19
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	7
LINC00622	0
ZNF697	0
PHGDH	162
HMGCS2	1027
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	183
LOC101929178	0
SEC22B	115
LOC100996723	0
LOC101929786	1
LOC101929788	0
NBPF8	7
PFN1P2	0
LOC102724372	0
LOC100996724	1
LOC101929792	4
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	1
SRGAP2C	1
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	21
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	1
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	2
GPR89A	10
PDZK1	0
CD160	0
RNF115	90
POLR3C	49
NUDT17	8
PIAS3	77
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	69
GNRHR2	0
RBM8A	64
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	14
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	1
NOTCH2NL	2
NUDT4P2	0
LOC102724364	2
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	6
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	10
PDIA3P1	91
FMO5	2
LINC00624	0
BCL9	88
ACP6	55
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	16
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
