Geneid	Br57_CTC__13
LOC102724647	0
RBP7	0
UBE4B	14
KIF1B	171
MIR1273D	0
PGD	152
APITD1-CORT	4
APITD1	4
CORT	0
DFFA	11
PEX14	1
CASZ1	81
C1orf127	0
TARDBP	375
MASP2	2
SRM	5
EXOSC10	123
MTOR	1
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	0
RP1-69M21.2	0
FBXO2	0
FBXO44	0
FBXO6	6
MAD2L2	0
DRAXIN	0
AGTRAP	89
C1orf167	0
LOC102724659	0
MTHFR	1
CLCN6	24
NPPA-AS1	4
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	59
PLOD1	60
MFN2	173
MIIP	27
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	64
SNORA59A	0
DHRS3	0
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	46
KAZN	0
TMEM51-AS1	0
TMEM51	144
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	0
AGMAT	0
DDI2	94
RSC1A1	49
PLEKHM2	12
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	43
UQCRHL	29
FLJ37453	0
SPEN	136
ZBTB17	35
LOC101928566	0
C1orf64	0
HSPB7	1
CLCNKA	2
CLCNKB	0
FAM131C	0
EPHA2	118
LOC101927479	24
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	0
SZRD1	76
SPATA21	39
NECAP2	60
CROCCP3	54
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	12
CROCCP2	7
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	1
MFAP2	0
ATP13A2	44
SDHB	74
PADI2	4
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	54
LOC102723454	0
ARHGEF10L	1
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	1
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	70
LOC101927895	11
EMC1	63
MRTO4	19
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	24
PQLC2	43
CAPZB	115
LOC644083	0
MINOS1	41
MINOS1-NBL1	6
RPS14P3	14
NBL1	0
HTR6	0
TMCO4	0
RNF186	0
OTUD3	14
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	5
MUL1	235
FAM43B	0
CDA	0
PINK1	11
MIR6084	0
PINK1-AS	13
DDOST	303
KIF17	0
SH2D5	0
HP1BP3	34
EIF4G3	89
MIR1256	0
ECE1	612
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	0
USP48	59
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	372
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	69
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	0
MIR3115	0
MIR4419A	0
LUZP1	0
HTR1D	0
RP5-1057J7.6	0
HNRNPR	160
ZNF436	48
C1orf213	0
TCEA3	29
ASAP3	7
E2F2	0
LOC101928163	0
ID3	0
MDS2	0
RPL11	563
TCEB3	128
RP5-886K2.3	0
PITHD1	56
LYPLA2	90
GALE	0
HMGCL	31
FUCA1	49
CNR2	0
MIR378F	0
PNRC2	70
SRSF10	118
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	82
LOC100506985	0
NCMAP	0
SRRM1	54
CLIC4	76
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	95
C1orf63	103
RHD	0
LOC101928189	0
TMEM50A	112
RHCE	0
TMEM57	13
LDLRAP1	76
MAN1C1	0
SEPN1	26
LOC102723671	8
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	1
STMN1	23
MIR3917	0
PAFAH2	1
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	0
FAM110D	0
ZNF593	144
CNKSR1	2
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	431
UBXN11	142
CD52	0
AIM1L	4
ZNF683	0
LIN28A	0
DHDDS	14
RP3-476K8.3	0
HMGN2	23
RPS6KA1	9
MIR1976	0
LOC101928728	0
ARID1A	24
PIGV	0
ZDHHC18	4
SFN	43
GPN2	41
GPATCH3	14
NR0B2	0
NUDC	104
C1orf172	24
OSTCP2	0
TRNP1	0
FAM46B	174
LOC101928391	0
SLC9A1	30
LOC102723760	0
WDTC1	23
TMEM222	77
LOC644961	3
RNU6-48P	0
SYTL1	22
MAP3K6	24
FCN3	12
CD164L2	0
GPR3	99
WASF2	288
AHDC1	1
FGR	0
IFI6	0
FAM76A	3
STX12	69
PPP1R8	189
SCARNA1	0
THEMIS2	0
RPA2	0
SMPDL3B	0
XKR8	175
EYA3	77
PTAFR	6
DNAJC8	19
ATPIF1	26
SESN2	0
MED18	0
PHACTR4	227
SNHG3	61
RCC1	111
SNORA73A	0
RNU105A	0
TRNAU1AP	0
SNHG12	99
SNORD99	0
SNORA61	11
SNORA44	15
SNORA16A	4
RAB42	0
TAF12	0
RNU11	0
GMEB1	83
YTHDF2	116
OPRD1	0
EPB41	5
TMEM200B	0
SRSF4	149
MECR	62
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	15
MATN1-AS1	28
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	110
PUM1	197
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	21
ZCCHC17	0
FABP3	0
SERINC2	124
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	46
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	121
KHDRBS1	169
TMEM39B	0
MIR5585	0
KPNA6	230
TXLNA	107
CCDC28B	0
IQCC	3
DCDC2B	8
TMEM234	19
EIF3I	213
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	0
MARCKSL1	4
FAM229A	0
TSSK3	0
BSDC1	47
ZBTB8B	0
ZBTB8A	28
LOC102723870	0
ZBTB8OS	7
RBBP4	91
SYNC	7
KIAA1522	363
YARS	198
S100PBP	0
FNDC5	0
HPCA	2
TMEM54	56
RNF19B	4
AK2	82
ADC	0
TRIM62	0
ZNF362	5
A3GALT2	0
PHC2	2
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	117
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	25
ZMYM1	0
SFPQ	206
ZMYM4	0
KIAA0319L	30
NCDN	1
TFAP2E	0
PSMB2	130
C1orf216	0
CLSPN	0
AGO4	91
AGO1	18
AGO3	67
TEKT2	9
ADPRHL2	86
COL8A2	0
TRAPPC3	75
MAP7D1	34
THRAP3	249
SH3D21	0
EVA1B	0
STK40	87
LSM10	25
OSCP1	53
MRPS15	60
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	393
MIR6732	15
MEAF6	76
MIR5581	0
SNIP1	40
DNALI1	33
GNL2	158
RSPO1	0
C1orf109	13
CDCA8	0
EPHA10	11
MANEAL	53
YRDC	1
C1orf122	46
MTF1	11
INPP5B	26
SF3A3	1
FHL3	0
UTP11L	1
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	45
GJA9-MYCBP	131
MYCBP	127
GJA9	6
RHBDL2	38
AKIRIN1	147
NDUFS5	74
MACF1	70
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	26
SNORA55	6
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	16
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	2
MYCL	47
MFSD2A	70
CAP1	120
PPT1	31
RLF	49
TMCO2	0
ZMPSTE24	76
COL9A2	17
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	2
NFYC	43
MIR30E	0
MIR30C1	0
KCNQ4	2
CITED4	0
CTPS1	45
SLFNL1-AS1	0
SLFNL1	0
SCMH1	8
LOC102723924	0
FOXO6	0
LOC101929901	13
EDN2	0
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	37
RIMKLA	0
ZMYND12	0
PPCS	0
CCDC30	0
PPIH	37
YBX1	1
CLDN19	0
LEPRE1	0
C1orf50	27
LOC100129924	0
CCDC23	9
ERMAP	24
ZNF691	0
LOC339539	2
SLC2A1	51
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	188
MIR6733	4
WDR65	0
TMEM125	0
C1orf210	27
TIE1	0
MPL	0
CDC20	30
ELOVL1	107
MIR6734	0
MED8	295
SZT2	19
MIR6735	0
HYI	4
PTPRF	109
KDM4A	98
KDM4A-AS1	4
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	11
IPO13	0
DPH2	106
ATP6V0B	212
B4GALT2	0
CCDC24	19
SLC6A9	72
KLF17	0
DMAP1	33
ERI3	16
ERI3-IT1	0
RNF220	1
MIR5584	0
LOC102723990	0
TMEM53	21
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	152
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	9
HECTD3	77
UROD	30
ZSWIM5	0
LINC01144	0
HPDL	8
MUTYH	46
TOE1	7
TESK2	0
CCDC163P	0
MMACHC	0
PRDX1	82
AKR1A1	302
NASP	121
CCDC17	0
GPBP1L1	17
RPS15AP10	1
TMEM69	53
IPP	1
MAST2	60
PIK3R3	6
RP4-533D7.5	0
TSPAN1	26
LOC102724021	0
POMGNT1	0
LURAP1	0
RAD54L	11
LOC102724045	0
LOC102724033	0
LRRC41	96
UQCRH	169
NSUN4	2
FAAH	37
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	15
LOC101929673	0
MOB3C	0
ATPAF1	13
TEX38	0
EFCAB14-AS1	0
EFCAB14	15
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	73
TAL1	0
STIL	0
CMPK1	45
LOC102724077	0
FOXE3	0
FOXD2-AS1	30
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	17
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	8
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	46
TTC39A	54
LOC102724097	4
EPS15	25
OSBPL9	143
NRD1	0
MIR761	0
RAB3B	0
TXNDC12	51
KTI12	18
BTF3L4	33
ZFYVE9	0
CC2D1B	29
ORC1	0
PRPF38A	0
ZCCHC11	0
GPX7	17
FAM159A	0
COA7	25
ZYG11B	4
ZYG11A	2
ECHDC2	23
SCP2	58
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	18
MAGOH	40
RP5-1024G6.5	0
LRP8	1
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	1
YIPF1	0
DIO1	0
HSPB11	1
LRRC42	0
LDLRAD1	0
TMEM59	148
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	215
SSBP3	0
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	2
TTC4	4
PARS2	0
TTC22	0
C1orf177	0
DHCR24	349
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	13
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	128
PRKAA2	37
LOC102724154	5
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	398
MYSM1	28
JUN	103
LINC01135	6
LOC101926907	30
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	31
CYP2J2	81
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	79
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	21
INADL	93
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	27
DOCK7	56
ANGPTL3	0
RP11-230B22.1	0
ATG4C	0
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	0
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	83
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	17
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	380
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	67
DNAJC6	0
LOC102724416	0
LEPROT	102
LEPR	7
PDE4B	68
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	62
SLC35D1	28
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	149
LOC102724481	0
GADD45A	3
GNG12	91
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	35
SRSF11	195
ANKRD13C	55
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	4
ZRANB2	96
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	16
FPGT	72
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	3
TYW3	21
LHX8	0
SLC44A5	2
ACADM	32
RABGGTB	128
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	193
USP33	4
FAM73A	5
NEXN-AS1	0
NEXN	10
FUBP1	99
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	41
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	96
GNG5	219
SPATA1	6
CTBS	0
LOC101927773	0
C1orf180	0
SSX2IP	132
LOC102724892	0
LPAR3	71
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	10
BCL10	101
LOC646626	17
DDAH1	99
LOC101930232	0
CYR61	45
ZNHIT6	0
COL24A1	0
ODF2L	16
MIR7856	2
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	254
SEP15	76
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	14
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	58
GTF2B	32
CCBL2	1
RBMXL1	8
GBP3	0
GBP1	0
GBP2	43
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	34
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	0
GEMIN8P4	0
ZNF326	40
BARHL2	0
LOC149351	0
ZNF644	7
LOC102723410	6
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	5
BRDT	0
EPHX4	0
SETSIP	2
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	0
RPAP2	11
GFI1	0
EVI5	0
RPL5	569
FAM69A	3
SNORD21	0
SNORA66	0
MTF2	3
TMED5	91
CCDC18	0
LOC100131564	0
DR1	29
FNBP1L	49
TRNAC-GCA	1
BCAR3	46
RP5-1033H22.2	6
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	107
GCLM	47
ABCA4	0
ARHGAP29	138
LOC100505940	0
ABCD3	35
F3	114
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	319
RP4-639F20.1	0
ALG14	26
LOC101928098	0
TMEM56	44
TMEM56-RWDD3	4
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	8
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	4
LOC101930120	0
SLC35A3	35
HIAT1	69
SASS6	38
TRMT13	1
LRRC39	0
DBT	3
RP11-305E17.6	0
RTCA	6
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	40
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	1
AMY2B	1
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	3
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	179
MIR7852	0
VAV3-AS1	0
SLC25A24	96
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	0
PRPF38B	36
FNDC7	0
STXBP3	65
AKNAD1	0
SPATA42	0
GPSM2	5
CLCC1	70
WDR47	0
TAF13	7
TMEM167B	73
SCARNA2	0
C1orf194	0
KIAA1324	25
SARS	115
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	46
PSMA5	83
SYPL2	41
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	321
MIR197	0
GNAT2	3
AMPD2	0
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	38
STRIP1	88
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	0
LAMTOR5	98
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	0
DRAM2	0
CEPT1	34
DENND2D	35
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	81
ATP5F1	149
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	46
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	62
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	97
MIR4256	0
WNT2B	0
ST7L	2
CAPZA1	168
MOV10	53
RHOC	594
PPM1J	0
FAM19A3	0
LOC128322	5
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	6
LOC102723919	0
LOC643441	0
MAGI3	28
PHTF1	0
RSBN1	0
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	34
RP5-1073O3.7	0
HIPK1	35
OLFML3	0
SYT6	0
TRIM33	83
LOC101928890	3
BCAS2	49
DENND2C	0
AMPD1	0
NRAS	6
CSDE1	267
SIKE1	8
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	10
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	310
ATP1A1OS	56
RP4-655J12.4	0
CD58	241
MIR548AC	0
IGSF3	56
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	145
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	26
VTCN1	0
MAN1A2	13
FAM46C	0
GDAP2	69
WDR3	61
SPAG17	0
TBX15	0
WARS2	1
RP11-418J17.1	1
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	56
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	86
LOC101929178	0
SEC22B	50
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	5
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	17
LOC102724282	0
NBPF26	14
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	5
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	0
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	17
PDZK1	0
CD160	0
RNF115	1
POLR3C	78
NUDT17	3
PIAS3	115
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	0
GNRHR2	0
RBM8A	82
LIX1L	1
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	2
NOTCH2NL	12
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	9
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	57
CHD1L	7
PDIA3P1	86
FMO5	6
LINC00624	0
BCL9	16
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	3
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	6
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
