Geneid	Br61_CTC___20
ACOT7	81
HES2	0
ESPN	0
MIR4252	0
TNFRSF25	14
PLEKHG5	1
NOL9	90
TAS1R1	0
ZBTB48	0
KLHL21	48
PHF13	0
THAP3	125
DNAJC11	187
LOC100505887	0
CAMTA1	49
LOC100129476	0
LOC101928836	0
VAMP3	344
PER3	0
UTS2	0
TNFRSF9	0
PARK7	608
ERRFI1	1216
LOC102724539	5
SLC45A1	0
RERE	47
LOC102724552	0
ENO1	1095
MIR6728	5
ENO1-AS1	2
CA6	0
SLC2A7	0
SLC2A5	0
GPR157	45
MIR34A	11
LOC102724571	0
H6PD	0
SPSB1	15
LOC100506022	0
SLC25A33	70
TMEM201	18
PIK3CD	14
C1orf200	0
LOC101929074	0
CLSTN1	485
CTNNBIP1	54
LZIC	11
NMNAT1	0
MIR5697	0
LOC102724647	0
RBP7	0
UBE4B	170
KIF1B	159
MIR1273D	0
PGD	318
APITD1-CORT	107
APITD1	91
CORT	24
DFFA	63
PEX14	31
CASZ1	119
C1orf127	0
TARDBP	484
MASP2	12
SRM	89
EXOSC10	270
MTOR	83
MTOR-AS1	0
ANGPTL7	0
UBIAD1	71
PTCHD2	0
RP1-69M21.2	0
FBXO2	0
FBXO44	4
FBXO6	1
MAD2L2	319
DRAXIN	0
AGTRAP	162
C1orf167	0
LOC102724659	0
MTHFR	1
CLCN6	4
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	3
KIAA2013	14
PLOD1	90
MFN2	253
MIIP	33
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	153
SNORA59A	0
DHRS3	108
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	89
KAZN	19
TMEM51-AS1	0
TMEM51	60
C1orf195	0
FHAD1	24
LOC101927417	0
LOC101927441	0
EFHD2	21
CTRC	0
CELA2A	0
CELA2B	0
CASP9	42
DNAJC16	56
AGMAT	0
DDI2	53
RSC1A1	58
PLEKHM2	23
SLC25A34	63
TMEM82	0
LOC102724910	0
FBLIM1	73
UQCRHL	36
FLJ37453	7
SPEN	100
ZBTB17	141
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	95
LOC101927479	0
ARHGEF19	0
LOC101927546	0
RSG1	0
FBXO42	95
SZRD1	196
SPATA21	73
NECAP2	1
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	5
CROCCP2	2
LOC101927663	0
MST1P2	15
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	4
MFAP2	0
ATP13A2	58
SDHB	224
PADI2	83
LOC400743	0
PADI1	0
PADI3	1
MIR3972	0
PADI4	0
PADI6	0
RCC2	168
LOC102723454	0
ARHGEF10L	0
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	5
TAS1R2	0
ALDH4A1	289
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	159
LOC101927895	22
EMC1	453
MRTO4	122
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	390
PQLC2	3
CAPZB	304
LOC644083	0
MINOS1	91
MINOS1-NBL1	25
RPS14P3	15
NBL1	0
HTR6	0
TMCO4	158
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	42
MUL1	24
FAM43B	0
CDA	0
PINK1	58
MIR6084	1
PINK1-AS	91
DDOST	496
KIF17	0
SH2D5	0
HP1BP3	291
EIF4G3	84
MIR1256	0
ECE1	109
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	22
USP48	183
LDLRAD2	1
HSPG2	86
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	44
CDC42	718
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	60
MIR3115	0
MIR4419A	0
LUZP1	0
HTR1D	0
RP5-1057J7.6	0
HNRNPR	415
ZNF436	66
C1orf213	0
TCEA3	82
ASAP3	0
E2F2	191
LOC101928163	4
ID3	93
MDS2	0
RPL11	603
TCEB3	87
RP5-886K2.3	19
PITHD1	21
LYPLA2	76
GALE	163
HMGCL	0
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	72
SRSF10	210
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	104
STPG1	19
NIPAL3	158
RCAN3AS	0
RCAN3	0
LOC100506985	0
NCMAP	0
SRRM1	151
CLIC4	300
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	48
C1orf63	36
RHD	0
LOC101928189	0
TMEM50A	199
RHCE	21
TMEM57	62
LDLRAP1	79
MAN1C1	0
SEPN1	34
LOC102723671	3
MTFR1L	27
LOC646471	4
AUNIP	158
PAQR7	0
STMN1	1646
MIR3917	40
PAFAH2	4
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	7
FAM110D	0
ZNF593	37
CNKSR1	58
CATSPER4	0
LOC101928303	0
CEP85	208
SH3BGRL3	216
UBXN11	36
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	87
RP3-476K8.3	0
HMGN2	191
RPS6KA1	9
MIR1976	0
LOC101928728	0
ARID1A	305
PIGV	21
ZDHHC18	9
SFN	12
GPN2	36
GPATCH3	36
NR0B2	0
NUDC	158
C1orf172	77
OSTCP2	0
TRNP1	1
FAM46B	198
LOC101928391	0
SLC9A1	57
LOC102723760	0
WDTC1	1
TMEM222	69
LOC644961	107
RNU6-48P	0
SYTL1	3
MAP3K6	93
FCN3	0
CD164L2	5
GPR3	0
WASF2	155
AHDC1	59
FGR	0
IFI6	0
FAM76A	59
STX12	149
PPP1R8	125
SCARNA1	0
THEMIS2	0
RPA2	257
SMPDL3B	218
XKR8	0
EYA3	93
PTAFR	0
DNAJC8	189
ATPIF1	208
SESN2	66
MED18	107
PHACTR4	206
SNHG3	71
RCC1	347
SNORA73A	0
RNU105A	0
TRNAU1AP	119
SNHG12	55
SNORD99	0
SNORA61	0
SNORA44	6
SNORA16A	0
RAB42	0
TAF12	112
RNU11	5
GMEB1	38
YTHDF2	359
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	383
MECR	42
PTPRU	59
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	77
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	133
ZCCHC17	58
FABP3	0
SERINC2	550
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	16
HCRTR1	0
PEF1	248
COL16A1	43
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	211
KHDRBS1	181
TMEM39B	84
MIR5585	0
KPNA6	309
TXLNA	71
CCDC28B	0
IQCC	44
DCDC2B	0
TMEM234	30
EIF3I	244
MTMR9LP	30
FAM167B	0
LCK	0
HDAC1	89
MARCKSL1	483
FAM229A	0
TSSK3	59
BSDC1	197
ZBTB8B	0
ZBTB8A	115
LOC102723870	0
ZBTB8OS	41
RBBP4	476
SYNC	104
KIAA1522	233
YARS	120
S100PBP	0
FNDC5	0
HPCA	17
TMEM54	505
RNF19B	0
AK2	217
ADC	0
TRIM62	0
ZNF362	46
A3GALT2	0
PHC2	64
MIR3605	2
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	108
DLGAP3	0
LOC653160	0
ZMYM6NB	26
ZMYM6	9
ZMYM1	57
SFPQ	413
ZMYM4	41
KIAA0319L	228
NCDN	0
TFAP2E	0
PSMB2	491
C1orf216	61
CLSPN	11
AGO4	0
AGO1	192
AGO3	49
TEKT2	0
ADPRHL2	123
COL8A2	0
TRAPPC3	153
MAP7D1	2
THRAP3	195
SH3D21	0
EVA1B	0
STK40	88
LSM10	29
OSCP1	38
MRPS15	205
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	75
MIR6732	0
MEAF6	77
MIR5581	0
SNIP1	105
DNALI1	1
GNL2	115
RSPO1	0
C1orf109	0
CDCA8	244
EPHA10	8
MANEAL	18
YRDC	68
C1orf122	73
MTF1	67
INPP5B	49
SF3A3	131
FHL3	0
UTP11L	58
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	24
GJA9-MYCBP	165
MYCBP	167
GJA9	0
RHBDL2	30
AKIRIN1	170
NDUFS5	258
MACF1	126
KIAA0754	1
BMP8A	3
PPIEL	2
PABPC4	63
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	96
BMP8B	3
OXCT2	0
LOC101929536	0
TRIT1	43
MYCL	0
MFSD2A	0
CAP1	232
PPT1	613
RLF	42
TMCO2	0
ZMPSTE24	261
COL9A2	0
SMAP2	2
ZFP69B	0
ZFP69	0
EXO5	133
ZNF684	60
RIMS3	0
NFYC-AS1	18
NFYC	201
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	64
CTPS1	115
SLFNL1-AS1	6
SLFNL1	0
SCMH1	112
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	47
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	70
RIMKLA	0
ZMYND12	0
PPCS	37
CCDC30	0
PPIH	114
YBX1	40
CLDN19	0
LEPRE1	0
C1orf50	3
LOC100129924	0
CCDC23	12
ERMAP	4
ZNF691	0
LOC339539	1
SLC2A1	39
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	66
MIR6733	2
WDR65	0
TMEM125	67
C1orf210	22
TIE1	0
MPL	0
CDC20	80
ELOVL1	76
MIR6734	0
MED8	228
SZT2	96
MIR6735	0
HYI	47
PTPRF	465
KDM4A	18
KDM4A-AS1	0
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	76
DPH2	58
ATP6V0B	555
B4GALT2	15
CCDC24	28
SLC6A9	1
KLF17	0
DMAP1	82
ERI3	27
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	2
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	40
RPS8	309
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	1
UROD	39
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	2
TOE1	49
TESK2	1
CCDC163P	0
MMACHC	37
PRDX1	845
AKR1A1	230
NASP	236
CCDC17	14
GPBP1L1	20
RPS15AP10	9
TMEM69	0
IPP	9
MAST2	209
PIK3R3	76
RP4-533D7.5	0
TSPAN1	7
LOC102724021	0
POMGNT1	50
LURAP1	1
RAD54L	42
LOC102724045	0
LOC102724033	0
LRRC41	172
UQCRH	215
NSUN4	23
FAAH	5
LOC729041	0
RP5-1109J22.2	0
DMBX1	38
MKNK1-AS1	0
KNCN	0
MKNK1	12
LOC101929673	0
MOB3C	0
ATPAF1	3
TEX38	0
EFCAB14-AS1	0
EFCAB14	8
CYP4B1	0
CYP4Z2P	1
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	34
TAL1	0
STIL	157
CMPK1	91
LOC102724077	7
FOXE3	0
FOXD2-AS1	0
FOXD2	5
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	59
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	119
TTC39A	73
LOC102724097	1
EPS15	26
OSBPL9	34
NRD1	139
MIR761	0
RAB3B	0
TXNDC12	136
KTI12	39
BTF3L4	86
ZFYVE9	16
CC2D1B	24
ORC1	0
PRPF38A	233
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	21
ZYG11B	0
ZYG11A	78
ECHDC2	11
SCP2	48
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	11
MAGOH	85
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	8
YIPF1	32
DIO1	0
HSPB11	0
LRRC42	32
LDLRAD1	0
TMEM59	125
TCEANC2	25
MIR4781	0
CDCP2	0
CYB5RL	4
MRPL37	195
SSBP3	0
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	37
TTC4	41
PARS2	0
TTC22	0
C1orf177	0
DHCR24	4
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	18
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	10
PRKAA2	24
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	567
MYSM1	0
JUN	1216
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	10
MIR4711	0
RP4-782L23.1	0
HOOK1	0
CYP2J2	24
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	216
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	9
INADL	35
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	84
DOCK7	0
ANGPTL3	0
RP11-230B22.1	0
ATG4C	0
LINC00466	22
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	80
ITGB3BP	55
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	253
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	29
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	59
DNAJC6	0
LOC102724416	0
LEPROT	11
LEPR	1
PDE4B	262
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	3
SLC35D1	2
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	83
LOC102724481	0
GADD45A	0
GNG12	112
GNG12-AS1	0
DIRAS3	1
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	28
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	13
SRSF11	112
ANKRD13C	12
HHLA3	55
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	10
ZRANB2	78
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	40
TYW3	0
LHX8	0
SLC44A5	0
ACADM	7
RABGGTB	11
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	0
USP33	1
FAM73A	0
NEXN-AS1	0
NEXN	4
FUBP1	157
DNAJB4	50
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	83
PRKACB	37
LOC101927611	0
LOC101927633	1
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	16
GNG5	109
SPATA1	2
CTBS	37
LOC101927773	0
C1orf180	0
SSX2IP	48
LOC102724892	0
LPAR3	24
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	3
C1orf52	6
BCL10	19
LOC646626	0
DDAH1	183
LOC101930232	0
CYR61	420
ZNHIT6	27
COL24A1	3
ODF2L	70
MIR7856	0
CLCA2	239
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	20
SEP15	175
HS2ST1	16
LINC01140	0
LOC101927844	0
LMO4	42
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	50
GTF2B	50
CCBL2	46
RBMXL1	59
GBP3	0
GBP1	47
GBP2	24
GBP7	0
GBP4	0
GBP5	0
LOC729930	1
GBP6	0
GBP1P1	0
LRRC8B	178
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	72
GEMIN8P4	0
ZNF326	140
BARHL2	0
LOC149351	0
ZNF644	72
LOC102723410	0
HFM1	0
CDC7	125
LOC102723436	0
TGFBR3	17
BRDT	0
EPHX4	0
SETSIP	8
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	96
RPAP2	10
GFI1	0
EVI5	40
RPL5	830
FAM69A	22
SNORD21	0
SNORA66	0
MTF2	157
TMED5	101
CCDC18	41
LOC100131564	33
DR1	207
FNBP1L	254
TRNAC-GCA	0
BCAR3	59
RP5-1033H22.2	4
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	349
GCLM	0
ABCA4	0
ARHGAP29	202
LOC100505940	0
ABCD3	149
F3	2
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	24
CNN3	545
RP4-639F20.1	0
ALG14	171
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	9
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	8
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	29
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	403
FRRS1	0
AGL	70
LOC101930120	0
SLC35A3	62
HIAT1	58
SASS6	65
TRMT13	0
LRRC39	0
DBT	19
RP11-305E17.6	3
RTCA	103
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	15
DPH5	47
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	3
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	2
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	3
RP11-251P6.1	0
PRMT6	65
NTNG1	9
LOC102724829	0
VAV3	83
MIR7852	0
VAV3-AS1	0
SLC25A24	108
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	16
HENMT1	164
PRPF38B	202
FNDC7	0
STXBP3	118
AKNAD1	0
SPATA42	0
GPSM2	154
CLCC1	93
WDR47	39
TAF13	1
TMEM167B	33
SCARNA2	0
C1orf194	0
KIAA1324	358
SARS	141
CELSR2	23
PSRC1	42
MYBPHL	0
SORT1	304
PSMA5	165
SYPL2	0
ATXN7L2	20
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	512
MIR197	0
GNAT2	0
AMPD2	0
GSTM4	22
GSTM2	0
GSTM1	3
GSTM5	0
GSTM3	439
EPS8L3	0
CSF1	0
AHCYL1	64
STRIP1	88
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	73
SLC16A4	1
LAMTOR5	252
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	113
DRAM2	62
CEPT1	23
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	149
ATP5F1	421
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	17
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	33
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	16
MIR4256	0
WNT2B	0
ST7L	9
CAPZA1	434
MOV10	256
RHOC	204
PPM1J	0
FAM19A3	0
LOC128322	11
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	5
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	147
LOC102723919	0
LOC643441	0
MAGI3	16
PHTF1	0
RSBN1	23
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	3
BCL2L15	1
AP4B1	9
DCLRE1B	35
RP5-1073O3.7	25
HIPK1	18
OLFML3	0
SYT6	0
TRIM33	25
LOC101928890	2
BCAS2	121
DENND2C	0
AMPD1	0
NRAS	50
CSDE1	912
SIKE1	120
SYCP1	2
TSHB	0
TSPAN2	0
NGF	0
VANGL1	6
CASQ2	0
NHLH2	12
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	656
ATP1A1OS	107
RP4-655J12.4	0
CD58	43
MIR548AC	0
IGSF3	225
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	234
CD101	0
RP11-27K13.3	0
TTF2	16
MIR942	0
TRIM45	3
VTCN1	285
MAN1A2	80
FAM46C	0
GDAP2	19
WDR3	6
SPAG17	0
TBX15	0
WARS2	63
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	439
HMGCS2	146
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	468
LOC101929178	0
SEC22B	233
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	0
PFN1P2	0
LOC102724372	0
LOC100996724	4
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	1
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	7
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	5
TRNAN27	0
NBPF15	1
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	8
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	1
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	5
PDZK1	0
CD160	0
RNF115	138
POLR3C	82
NUDT17	0
PIAS3	0
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	15
GNRHR2	7
RBM8A	156
LIX1L	0
POLR3GL	67
ANKRD34A	0
TXNIP	27
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	16
RP11-458D21.1	0
NBPF10	5
NOTCH2NL	0
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	0
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	40
PDIA3P1	103
FMO5	4
LINC00624	0
BCL9	86
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	16
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
