Geneid	Br11_1
HES2	0
ESPN	0
MIR4252	0
TNFRSF25	9
PLEKHG5	9
NOL9	13
TAS1R1	0
ZBTB48	24
KLHL21	69
PHF13	0
THAP3	62
DNAJC11	68
LOC100505887	0
CAMTA1	81
LOC100129476	0
LOC101928836	0
VAMP3	180
PER3	111
UTS2	0
TNFRSF9	0
PARK7	404
ERRFI1	512
LOC102724539	0
SLC45A1	0
RERE	89
LOC102724552	8
ENO1	1738
MIR6728	10
ENO1-AS1	0
CA6	0
SLC2A7	0
SLC2A5	0
GPR157	0
MIR34A	0
LOC102724571	0
H6PD	187
SPSB1	0
LOC100506022	0
SLC25A33	54
TMEM201	21
PIK3CD	0
C1orf200	0
LOC101929074	0
CLSTN1	55
CTNNBIP1	65
LZIC	28
NMNAT1	0
MIR5697	0
LOC102724647	0
RBP7	41
UBE4B	45
KIF1B	97
MIR1273D	0
PGD	229
APITD1-CORT	11
APITD1	18
CORT	0
DFFA	23
PEX14	5
CASZ1	210
C1orf127	0
TARDBP	198
MASP2	15
SRM	278
EXOSC10	59
MTOR	197
MTOR-AS1	0
ANGPTL7	0
UBIAD1	64
PTCHD2	0
RP1-69M21.2	0
FBXO2	5
FBXO44	109
FBXO6	5
MAD2L2	31
DRAXIN	0
AGTRAP	201
C1orf167	0
LOC102724659	0
MTHFR	7
CLCN6	0
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	0
PLOD1	0
MFN2	127
MIIP	60
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	313
SNORA59A	0
DHRS3	343
MIR6730	5
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	10
LOC102724856	0
PDPN	0
PRDM2	121
KAZN	44
TMEM51-AS1	0
TMEM51	0
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	21
CTRC	0
CELA2A	0
CELA2B	0
CASP9	28
DNAJC16	31
AGMAT	0
DDI2	21
RSC1A1	26
PLEKHM2	91
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	26
UQCRHL	35
FLJ37453	1
SPEN	85
ZBTB17	0
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	0
LOC101927479	12
ARHGEF19	32
LOC101927546	0
RSG1	54
FBXO42	110
SZRD1	83
SPATA21	34
NECAP2	122
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	11
CROCCP2	0
LOC101927663	0
MST1P2	2
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	1
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	13
MFAP2	0
ATP13A2	115
SDHB	327
PADI2	0
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	8
RCC2	208
LOC102723454	0
ARHGEF10L	96
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	9
MIR4695	0
MIR1290	0
IFFO2	35
UBR4	237
LOC101927895	3
EMC1	44
MRTO4	268
AKR7L	11
AKR7A3	0
LOC100506730	10
AKR7A2	92
PQLC2	0
CAPZB	68
LOC644083	0
MINOS1	139
MINOS1-NBL1	24
RPS14P3	58
NBL1	0
HTR6	0
TMCO4	99
RNF186	0
OTUD3	22
PLA2G2E	0
PLA2G2A	584
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	41
MUL1	59
FAM43B	0
CDA	19
PINK1	0
MIR6084	0
PINK1-AS	41
DDOST	472
KIF17	0
SH2D5	0
HP1BP3	110
EIF4G3	196
MIR1256	0
ECE1	7
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	39
USP48	152
LDLRAD2	28
HSPG2	56
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	209
WNT4	1
MIR4418	0
LOC101060363	0
ZBTB40	7
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	41
MIR3115	0
MIR4419A	0
LUZP1	68
HTR1D	0
RP5-1057J7.6	32
HNRNPR	39
ZNF436	1
C1orf213	10
TCEA3	235
ASAP3	124
E2F2	0
LOC101928163	0
ID3	799
MDS2	0
RPL11	1432
TCEB3	257
RP5-886K2.3	3
PITHD1	116
LYPLA2	52
GALE	110
HMGCL	37
FUCA1	54
CNR2	0
MIR378F	0
PNRC2	27
SRSF10	122
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	2
STPG1	0
NIPAL3	75
RCAN3AS	0
RCAN3	14
LOC100506985	17
NCMAP	0
SRRM1	117
CLIC4	125
RUNX3	41
MIR6731	1
MIR4425	0
SYF2	87
C1orf63	60
RHD	0
LOC101928189	0
TMEM50A	348
RHCE	24
TMEM57	56
LDLRAP1	94
MAN1C1	0
SEPN1	21
LOC102723671	9
MTFR1L	186
LOC646471	16
AUNIP	66
PAQR7	0
STMN1	376
MIR3917	9
PAFAH2	46
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	52
FAM110D	0
ZNF593	116
CNKSR1	11
CATSPER4	0
LOC101928303	0
CEP85	79
SH3BGRL3	162
UBXN11	2
CD52	0
AIM1L	36
ZNF683	0
LIN28A	0
DHDDS	41
RP3-476K8.3	0
HMGN2	110
RPS6KA1	0
MIR1976	0
LOC101928728	0
ARID1A	76
PIGV	21
ZDHHC18	0
SFN	0
GPN2	63
GPATCH3	77
NR0B2	0
NUDC	126
C1orf172	136
OSTCP2	0
TRNP1	0
FAM46B	0
LOC101928391	0
SLC9A1	48
LOC102723760	0
WDTC1	0
TMEM222	104
LOC644961	5
RNU6-48P	0
SYTL1	65
MAP3K6	54
FCN3	0
CD164L2	0
GPR3	0
WASF2	273
AHDC1	10
FGR	0
IFI6	230
FAM76A	53
STX12	13
PPP1R8	59
SCARNA1	0
THEMIS2	3
RPA2	215
SMPDL3B	0
XKR8	0
EYA3	29
PTAFR	0
DNAJC8	39
ATPIF1	142
SESN2	166
MED18	36
PHACTR4	132
SNHG3	749
RCC1	174
SNORA73A	2
RNU105A	18
TRNAU1AP	10
SNHG12	170
SNORD99	4
SNORA61	23
SNORA44	12
SNORA16A	6
RAB42	0
TAF12	43
RNU11	0
GMEB1	4
YTHDF2	329
OPRD1	0
EPB41	7
TMEM200B	1
SRSF4	73
MECR	6
PTPRU	21
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	7
MATN1-AS1	18
LAPTM5	63
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	18
PUM1	211
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	31
ZCCHC17	35
FABP3	0
SERINC2	226
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	440
COL16A1	361
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	136
KHDRBS1	247
TMEM39B	72
MIR5585	0
KPNA6	66
TXLNA	195
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	347
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	132
MARCKSL1	91
FAM229A	8
TSSK3	0
BSDC1	17
ZBTB8B	0
ZBTB8A	118
LOC102723870	0
ZBTB8OS	50
RBBP4	362
SYNC	110
KIAA1522	248
YARS	341
S100PBP	44
FNDC5	0
HPCA	2
TMEM54	46
RNF19B	36
AK2	228
ADC	0
TRIM62	5
ZNF362	10
A3GALT2	0
PHC2	3
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	125
DLGAP3	0
LOC653160	5
ZMYM6NB	0
ZMYM6	13
ZMYM1	35
SFPQ	154
ZMYM4	114
KIAA0319L	123
NCDN	61
TFAP2E	7
PSMB2	105
C1orf216	0
CLSPN	17
AGO4	39
AGO1	81
AGO3	0
TEKT2	0
ADPRHL2	62
COL8A2	0
TRAPPC3	139
MAP7D1	137
THRAP3	61
SH3D21	23
EVA1B	0
STK40	66
LSM10	123
OSCP1	0
MRPS15	128
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	450
MIR6732	0
MEAF6	182
MIR5581	0
SNIP1	114
DNALI1	0
GNL2	118
RSPO1	0
C1orf109	148
CDCA8	0
EPHA10	0
MANEAL	0
YRDC	27
C1orf122	24
MTF1	69
INPP5B	0
SF3A3	6
FHL3	0
UTP11L	58
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	68
GJA9-MYCBP	33
MYCBP	10
GJA9	23
RHBDL2	9
AKIRIN1	204
NDUFS5	406
MACF1	414
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	64
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	62
BMP8B	12
OXCT2	0
LOC101929536	19
TRIT1	78
MYCL	0
MFSD2A	0
CAP1	130
PPT1	151
RLF	87
TMCO2	0
ZMPSTE24	123
COL9A2	0
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	3
NFYC	29
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	70
CTPS1	4
SLFNL1-AS1	5
SLFNL1	2
SCMH1	4
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	16
GUCA2B	0
GUCA2A	0
FOXJ3	86
RIMKLA	9
ZMYND12	0
PPCS	179
CCDC30	0
PPIH	83
YBX1	101
CLDN19	0
LEPRE1	0
C1orf50	0
LOC100129924	0
CCDC23	28
ERMAP	37
ZNF691	41
LOC339539	0
SLC2A1	1
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	246
MIR6733	4
WDR65	0
TMEM125	206
C1orf210	0
TIE1	0
MPL	0
CDC20	0
ELOVL1	243
MIR6734	0
MED8	163
SZT2	89
MIR6735	0
HYI	62
PTPRF	213
KDM4A	3
KDM4A-AS1	15
ST3GAL3	85
RP11-184I16.4	1
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	1
DPH2	186
ATP6V0B	603
B4GALT2	0
CCDC24	13
SLC6A9	72
KLF17	0
DMAP1	133
ERI3	101
ERI3-IT1	0
RNF220	19
MIR5584	0
LOC102723990	14
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	1208
SNORD55	14
SNORD46	2
SNORD38A	11
SNORD38B	1
BEST4	0
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	16
EIF2B3	119
HECTD3	82
UROD	126
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	23
TOE1	89
TESK2	2
CCDC163P	1
MMACHC	16
PRDX1	255
AKR1A1	207
NASP	154
CCDC17	69
GPBP1L1	177
RPS15AP10	18
TMEM69	112
IPP	3
MAST2	54
PIK3R3	31
RP4-533D7.5	5
TSPAN1	930
LOC102724021	0
POMGNT1	29
LURAP1	0
RAD54L	4
LOC102724045	2
LOC102724033	0
LRRC41	119
UQCRH	191
NSUN4	143
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	3
KNCN	0
MKNK1	123
LOC101929673	0
MOB3C	0
ATPAF1	167
TEX38	0
EFCAB14-AS1	1
EFCAB14	62
CYP4B1	572
CYP4Z2P	5
CYP4A11	0
CYP4X1	0
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	0
TAL1	0
STIL	20
CMPK1	153
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	12
SPATA6	46
LOC102724088	0
AGBL4	31
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	4
FAF1	69
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	89
TTC39A	189
LOC102724097	9
EPS15	6
OSBPL9	52
NRD1	58
MIR761	0
RAB3B	0
TXNDC12	231
KTI12	0
BTF3L4	211
ZFYVE9	53
CC2D1B	13
ORC1	0
PRPF38A	127
ZCCHC11	57
GPX7	0
FAM159A	0
COA7	0
ZYG11B	68
ZYG11A	4
ECHDC2	208
SCP2	52
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	28
C1orf123	53
MAGOH	57
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	0
YIPF1	2
DIO1	0
HSPB11	80
LRRC42	25
LDLRAD1	0
TMEM59	467
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	348
SSBP3	44
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	40
MROH7-TTC4	23
TTC4	2
PARS2	63
TTC22	0
C1orf177	0
DHCR24	404
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	83
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	15
PRKAA2	127
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	78
TACSTD2	55
MYSM1	99
JUN	768
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	5
MIR4711	0
RP4-782L23.1	0
HOOK1	80
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	281
LOC102724281	0
RP5-833A20.1	5
MGC34796	0
TM2D1	65
INADL	146
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	67
DOCK7	18
ANGPTL3	0
RP11-230B22.1	0
ATG4C	75
LINC00466	0
LOC100996301	16
FOXD3	0
MIR6068	0
ALG6	2
ITGB3BP	3
LOC102724319	0
EFCAB7	10
DLEU2L	2
PGM1	79
ROR1	41
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	352
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	47
DNAJC6	48
LOC102724416	0
LEPROT	24
LEPR	3
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	114
MIER1	50
SLC35D1	82
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	245
LOC102724481	0
GADD45A	23
GNG12	135
GNG12-AS1	5
DIRAS3	0
WLS	99
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	6
SRSF11	396
ANKRD13C	20
HHLA3	11
LOC102724548	0
CTH	2
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	1
ZRANB2	83
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	17
FPGT-TNNI3K	6
FPGT	0
TNNI3K	6
C1orf173	0
LOC101927320	0
CRYZ	20
TYW3	57
LHX8	0
SLC44A5	0
ACADM	149
RABGGTB	115
SNORD45C	0
SNORD45A	0
SNORD45B	1
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	69
AK5	0
ZZZ3	151
USP33	117
FAM73A	142
NEXN-AS1	4
NEXN	50
FUBP1	110
DNAJB4	19
GIPC2	92
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	67
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	14
GNG5	100
SPATA1	4
CTBS	159
LOC101927773	0
C1orf180	0
SSX2IP	28
LOC102724892	0
LPAR3	27
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	29
BCL10	91
LOC646626	9
DDAH1	77
LOC101930232	0
CYR61	127
ZNHIT6	21
COL24A1	0
ODF2L	60
MIR7856	0
CLCA2	80
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	235
SEP15	342
HS2ST1	52
LINC01140	0
LOC101927844	0
LMO4	76
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	13
PKN2	68
GTF2B	151
CCBL2	7
RBMXL1	38
GBP3	0
GBP1	190
GBP2	104
GBP7	0
GBP4	0
GBP5	0
LOC729930	15
GBP6	0
GBP1P1	6
LRRC8B	101
FLJ27354	0
LRRC8C	68
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	3
GEMIN8P4	0
ZNF326	38
BARHL2	0
LOC149351	0
ZNF644	92
LOC102723410	6
HFM1	0
CDC7	1
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	5
BTBD8	0
KIAA1107	1
C1orf146	11
GLMN	0
RPAP2	32
GFI1	0
EVI5	0
RPL5	985
FAM69A	4
SNORD21	0
SNORA66	0
MTF2	35
TMED5	45
CCDC18	11
LOC100131564	65
DR1	102
FNBP1L	17
TRNAC-GCA	0
BCAR3	36
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	202
GCLM	40
ABCA4	0
ARHGAP29	0
LOC100505940	0
ABCD3	151
F3	618
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	97
RP4-639F20.1	0
ALG14	20
LOC101928098	8
TMEM56	67
TMEM56-RWDD3	94
RP11-57H12.3	0
RWDD3	102
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	17
DPYD	51
DPYD-AS1	3
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	52
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	41
FRRS1	0
AGL	58
LOC101930120	0
SLC35A3	117
HIAT1	43
SASS6	4
TRMT13	28
LRRC39	9
DBT	80
RP11-305E17.6	0
RTCA	54
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	56
SLC30A7	262
DPH5	48
LOC102606465	176
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	2
LOC101928436	0
RNPC3	46
AMY2B	9
ACTG1P4	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	2
RP11-251P6.1	0
PRMT6	12
NTNG1	0
LOC102724829	0
VAV3	107
MIR7852	0
VAV3-AS1	0
SLC25A24	58
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	25
HENMT1	112
PRPF38B	82
FNDC7	0
STXBP3	110
AKNAD1	0
SPATA42	0
GPSM2	2
CLCC1	122
WDR47	58
TAF13	0
TMEM167B	91
SCARNA2	0
C1orf194	3
KIAA1324	405
SARS	668
CELSR2	67
PSRC1	0
MYBPHL	0
SORT1	158
PSMA5	350
SYPL2	0
ATXN7L2	24
CYB561D1	103
AMIGO1	27
GPR61	0
LOC101928560	0
GNAI3	152
MIR197	0
GNAT2	0
AMPD2	5
GSTM4	128
GSTM2	0
GSTM1	1
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	96
STRIP1	0
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	7
LAMTOR5	278
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	139
DRAM2	215
CEPT1	97
DENND2D	85
CHI3L2	0
CHIAP2	1
CHIA	0
PIFO	0
PGCP1	0
OVGP1	89
WDR77	46
ATP5F1	342
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	46
FAM212B	0
FAM212B-AS1	7
LOC101928718	6
DDX20	167
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	86
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	314
MOV10	350
RHOC	188
PPM1J	0
FAM19A3	0
LOC128322	4
RP11-426L16.8	0
SLC16A1	1
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	15
LRIG2	96
LOC102723919	3
LOC643441	0
MAGI3	40
PHTF1	1
RSBN1	24
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	107
OLFML3	0
SYT6	0
TRIM33	228
LOC101928890	13
BCAS2	192
DENND2C	0
AMPD1	0
NRAS	2
CSDE1	618
SIKE1	47
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	14
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	42
MAB21L3	0
ATP1A1	498
ATP1A1OS	93
RP4-655J12.4	0
CD58	88
MIR548AC	0
IGSF3	22
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	14
CD101	0
RP11-27K13.3	0
TTF2	8
MIR942	0
TRIM45	44
VTCN1	103
MAN1A2	88
FAM46C	0
GDAP2	3
WDR3	47
SPAG17	1
TBX15	0
WARS2	17
RP11-418J17.1	22
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	258
HMGCS2	112
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	122
LOC101929178	0
SEC22B	106
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	26
PFN1P2	0
LOC102724372	0
LOC100996724	1
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	1
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	0
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	2
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	1
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	1
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	9
PDZK1	0
CD160	0
RNF115	13
POLR3C	73
NUDT17	36
PIAS3	9
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	0
GNRHR2	13
RBM8A	174
LIX1L	10
POLR3GL	5
ANKRD34A	0
TXNIP	1633
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	2
NOTCH2NL	0
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	4
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	4
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	0
CHD1L	72
PDIA3P1	98
FMO5	2
LINC00624	0
BCL9	19
ACP6	190
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	28
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	0
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
LOC284561	0
