Geneid	Br61_CTC___6
LOC102724647	0
RBP7	0
UBE4B	249
KIF1B	236
MIR1273D	0
PGD	134
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	162
PEX14	11
CASZ1	21
C1orf127	0
TARDBP	350
MASP2	28
SRM	157
EXOSC10	113
MTOR	138
MTOR-AS1	0
ANGPTL7	0
UBIAD1	87
PTCHD2	0
RP1-69M21.2	0
FBXO2	0
FBXO44	51
FBXO6	0
MAD2L2	166
DRAXIN	2
AGTRAP	62
C1orf167	6
LOC102724659	0
MTHFR	38
CLCN6	5
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	73
PLOD1	20
MFN2	99
MIIP	0
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	271
SNORA59A	0
DHRS3	44
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	129
KAZN	90
TMEM51-AS1	122
TMEM51	70
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	13
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	32
AGMAT	0
DDI2	4
RSC1A1	36
PLEKHM2	103
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	85
UQCRHL	25
FLJ37453	0
SPEN	222
ZBTB17	0
LOC101928566	0
C1orf64	42
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	157
LOC101927479	0
ARHGEF19	94
LOC101927546	0
RSG1	0
FBXO42	66
SZRD1	208
SPATA21	60
NECAP2	214
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	0
CROCCP2	0
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	128
SDHB	93
PADI2	213
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	309
LOC102723454	0
ARHGEF10L	48
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	380
MIR4695	0
MIR1290	2
IFFO2	0
UBR4	606
LOC101927895	22
EMC1	298
MRTO4	99
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	17
PQLC2	52
CAPZB	303
LOC644083	0
MINOS1	126
MINOS1-NBL1	25
RPS14P3	25
NBL1	0
HTR6	0
TMCO4	319
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	19
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	71
MUL1	72
FAM43B	0
CDA	0
PINK1	0
MIR6084	0
PINK1-AS	78
DDOST	735
KIF17	0
SH2D5	0
HP1BP3	29
EIF4G3	105
MIR1256	0
ECE1	1088
RP5-1071N3.1	0
NBPF3	12
ALPL	0
RAP1GAP	167
USP48	18
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	73
CDC42	596
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	59
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	78
MIR3115	0
MIR4419A	0
LUZP1	31
HTR1D	0
RP5-1057J7.6	0
HNRNPR	334
ZNF436	35
C1orf213	0
TCEA3	47
ASAP3	55
E2F2	0
LOC101928163	0
ID3	507
MDS2	0
RPL11	1466
TCEB3	44
RP5-886K2.3	5
PITHD1	182
LYPLA2	124
GALE	0
HMGCL	0
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	84
SRSF10	256
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	172
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	0
LOC100506985	0
NCMAP	0
SRRM1	131
CLIC4	106
RUNX3	2
MIR6731	0
MIR4425	0
SYF2	113
C1orf63	85
RHD	0
LOC101928189	0
TMEM50A	61
RHCE	0
TMEM57	0
LDLRAP1	98
MAN1C1	0
SEPN1	1
LOC102723671	0
MTFR1L	97
LOC646471	4
AUNIP	17
PAQR7	0
STMN1	132
MIR3917	1
PAFAH2	65
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	76
FAM110D	0
ZNF593	92
CNKSR1	164
CATSPER4	0
LOC101928303	0
CEP85	0
SH3BGRL3	257
UBXN11	0
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	113
RP3-476K8.3	1
HMGN2	41
RPS6KA1	0
MIR1976	0
LOC101928728	0
ARID1A	117
PIGV	133
ZDHHC18	3
SFN	0
GPN2	64
GPATCH3	2
NR0B2	0
NUDC	327
C1orf172	90
OSTCP2	0
TRNP1	0
FAM46B	236
LOC101928391	0
SLC9A1	4
LOC102723760	0
WDTC1	0
TMEM222	361
LOC644961	80
RNU6-48P	0
SYTL1	41
MAP3K6	0
FCN3	0
CD164L2	0
GPR3	0
WASF2	446
AHDC1	0
FGR	0
IFI6	0
FAM76A	0
STX12	63
PPP1R8	198
SCARNA1	0
THEMIS2	0
RPA2	367
SMPDL3B	73
XKR8	0
EYA3	1
PTAFR	0
DNAJC8	121
ATPIF1	214
SESN2	8
MED18	91
PHACTR4	288
SNHG3	121
RCC1	559
SNORA73A	0
RNU105A	0
TRNAU1AP	41
SNHG12	138
SNORD99	0
SNORA61	11
SNORA44	0
SNORA16A	0
RAB42	0
TAF12	25
RNU11	0
GMEB1	68
YTHDF2	282
OPRD1	0
EPB41	104
TMEM200B	0
SRSF4	56
MECR	179
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	133
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	91
ZCCHC17	46
FABP3	0
SERINC2	598
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	201
HCRTR1	0
PEF1	278
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	4
KHDRBS1	43
TMEM39B	37
MIR5585	0
KPNA6	516
TXLNA	258
CCDC28B	0
IQCC	0
DCDC2B	5
TMEM234	40
EIF3I	66
MTMR9LP	1
FAM167B	0
LCK	0
HDAC1	13
MARCKSL1	749
FAM229A	6
TSSK3	0
BSDC1	84
ZBTB8B	0
ZBTB8A	220
LOC102723870	0
ZBTB8OS	22
RBBP4	453
SYNC	111
KIAA1522	113
YARS	0
S100PBP	100
FNDC5	0
HPCA	0
TMEM54	0
RNF19B	0
AK2	544
ADC	0
TRIM62	0
ZNF362	125
A3GALT2	0
PHC2	58
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	111
DLGAP3	0
LOC653160	0
ZMYM6NB	42
ZMYM6	115
ZMYM1	0
SFPQ	779
ZMYM4	130
KIAA0319L	268
NCDN	44
TFAP2E	14
PSMB2	825
C1orf216	0
CLSPN	0
AGO4	0
AGO1	95
AGO3	153
TEKT2	0
ADPRHL2	238
COL8A2	0
TRAPPC3	216
MAP7D1	4
THRAP3	240
SH3D21	0
EVA1B	0
STK40	46
LSM10	192
OSCP1	0
MRPS15	204
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	361
MIR6732	0
MEAF6	155
MIR5581	0
SNIP1	52
DNALI1	0
GNL2	62
RSPO1	0
C1orf109	153
CDCA8	0
EPHA10	0
MANEAL	0
YRDC	208
C1orf122	101
MTF1	0
INPP5B	0
SF3A3	0
FHL3	0
UTP11L	28
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	29
GJA9-MYCBP	20
MYCBP	20
GJA9	0
RHBDL2	0
AKIRIN1	418
NDUFS5	453
MACF1	0
KIAA0754	0
BMP8A	0
PPIEL	0
PABPC4	15
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	131
BMP8B	4
OXCT2	0
LOC101929536	0
TRIT1	84
MYCL	0
MFSD2A	51
CAP1	281
PPT1	677
RLF	49
TMCO2	0
ZMPSTE24	56
COL9A2	0
SMAP2	10
ZFP69B	0
ZFP69	0
EXO5	2
ZNF684	38
RIMS3	80
NFYC-AS1	14
NFYC	278
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	67
CTPS1	389
SLFNL1-AS1	0
SLFNL1	0
SCMH1	60
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	44
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	287
RIMKLA	0
ZMYND12	0
PPCS	108
CCDC30	0
PPIH	1
YBX1	41
CLDN19	0
LEPRE1	0
C1orf50	24
LOC100129924	0
CCDC23	61
ERMAP	6
ZNF691	5
LOC339539	0
SLC2A1	163
SLC2A1-AS1	4
FAM183A	0
EBNA1BP2	149
MIR6733	2
WDR65	0
TMEM125	19
C1orf210	0
TIE1	0
MPL	0
CDC20	102
ELOVL1	84
MIR6734	0
MED8	116
SZT2	139
MIR6735	0
HYI	1
PTPRF	846
KDM4A	33
KDM4A-AS1	1
ST3GAL3	0
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	19
ATP6V0B	512
B4GALT2	0
CCDC24	70
SLC6A9	2
KLF17	0
DMAP1	90
ERI3	133
ERI3-IT1	0
RNF220	61
MIR5584	0
LOC102723990	9
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	413
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	1
TCTEX1D4	57
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	0
UROD	52
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	0
TESK2	63
CCDC163P	0
MMACHC	5
PRDX1	986
AKR1A1	394
NASP	0
CCDC17	0
GPBP1L1	164
RPS15AP10	0
TMEM69	57
IPP	1
MAST2	44
PIK3R3	90
RP4-533D7.5	0
TSPAN1	0
LOC102724021	0
POMGNT1	2
LURAP1	0
RAD54L	0
LOC102724045	0
LOC102724033	0
LRRC41	1
UQCRH	120
NSUN4	0
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	4
MKNK1	0
LOC101929673	0
MOB3C	0
ATPAF1	41
TEX38	0
EFCAB14-AS1	0
EFCAB14	3
CYP4B1	2
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	135
CYP4A22	0
LINC00853	0
PDZK1IP1	29
TAL1	0
STIL	0
CMPK1	126
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	0
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	0
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	189
TTC39A	111
LOC102724097	0
EPS15	0
OSBPL9	56
NRD1	179
MIR761	0
RAB3B	0
TXNDC12	111
KTI12	0
BTF3L4	77
ZFYVE9	0
CC2D1B	0
ORC1	0
PRPF38A	116
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	44
ZYG11B	99
ZYG11A	42
ECHDC2	0
SCP2	60
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	2
MAGOH	79
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	156
YIPF1	0
DIO1	0
HSPB11	0
LRRC42	0
LDLRAD1	0
TMEM59	157
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	192
SSBP3	21
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	91
TTC4	95
PARS2	0
TTC22	0
C1orf177	0
DHCR24	89
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	0
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	0
PRKAA2	1
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	448
MYSM1	48
JUN	1423
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	0
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	150
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	103
INADL	253
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	23
DOCK7	0
ANGPTL3	0
RP11-230B22.1	0
ATG4C	23
LINC00466	0
LOC100996301	0
FOXD3	0
MIR6068	0
ALG6	79
ITGB3BP	15
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	79
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	0
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	197
DNAJC6	0
LOC102724416	0
LEPROT	79
LEPR	0
PDE4B	148
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	150
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	196
LOC102724481	0
GADD45A	0
GNG12	0
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	17
SRSF11	46
ANKRD13C	0
HHLA3	26
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	12
ZRANB2	157
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	6
LHX8	0
SLC44A5	0
ACADM	64
RABGGTB	83
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	41
AK5	3
ZZZ3	98
USP33	13
FAM73A	0
NEXN-AS1	0
NEXN	23
FUBP1	5
DNAJB4	58
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	0
PRKACB	59
LOC101927611	0
LOC101927633	0
SAMD13	1
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	3
GNG5	61
SPATA1	0
CTBS	58
LOC101927773	0
C1orf180	0
SSX2IP	59
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	82
BCL10	81
LOC646626	20
DDAH1	64
LOC101930232	0
CYR61	706
ZNHIT6	19
COL24A1	0
ODF2L	44
MIR7856	0
CLCA2	137
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	53
SEP15	29
HS2ST1	0
LINC01140	0
LOC101927844	0
LMO4	809
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	4
GTF2B	470
CCBL2	45
RBMXL1	93
GBP3	0
GBP1	292
GBP2	262
GBP7	0
GBP4	0
GBP5	0
LOC729930	1
GBP6	0
GBP1P1	0
LRRC8B	133
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	239
GEMIN8P4	0
ZNF326	0
BARHL2	0
LOC149351	0
ZNF644	231
LOC102723410	8
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	46
BRDT	0
EPHX4	0
SETSIP	4
BTBD8	0
KIAA1107	70
C1orf146	0
GLMN	23
RPAP2	76
GFI1	0
EVI5	107
RPL5	1363
FAM69A	0
SNORD21	0
SNORA66	0
MTF2	8
TMED5	0
CCDC18	2
LOC100131564	196
DR1	4
FNBP1L	65
TRNAC-GCA	0
BCAR3	0
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	172
GCLM	64
ABCA4	0
ARHGAP29	114
LOC100505940	0
ABCD3	0
F3	0
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	104
CNN3	680
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	3
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	0
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	734
FRRS1	0
AGL	6
LOC101930120	0
SLC35A3	125
HIAT1	1
SASS6	23
TRMT13	0
LRRC39	0
DBT	198
RP11-305E17.6	0
RTCA	16
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	167
SLC30A7	153
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	3
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	16
NTNG1	0
LOC102724829	0
VAV3	268
MIR7852	0
VAV3-AS1	0
SLC25A24	73
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	159
PRPF38B	129
FNDC7	0
STXBP3	129
AKNAD1	0
SPATA42	0
GPSM2	0
CLCC1	103
WDR47	104
TAF13	24
TMEM167B	147
SCARNA2	0
C1orf194	0
KIAA1324	428
SARS	96
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	197
PSMA5	383
SYPL2	0
ATXN7L2	12
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	102
MIR197	0
GNAT2	0
AMPD2	54
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	142
EPS8L3	0
CSF1	0
AHCYL1	268
STRIP1	232
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	0
SLC16A4	0
LAMTOR5	262
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	186
DRAM2	116
CEPT1	10
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	96
ATP5F1	286
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	0
FAM212B	1
FAM212B-AS1	7
LOC101928718	0
DDX20	94
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	13
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	375
MOV10	194
RHOC	288
PPM1J	0
FAM19A3	0
LOC128322	6
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	46
LOC102723919	0
LOC643441	0
MAGI3	90
PHTF1	11
RSBN1	0
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	73
RP5-1073O3.7	0
HIPK1	0
OLFML3	0
SYT6	0
TRIM33	24
LOC101928890	0
BCAS2	62
DENND2C	0
AMPD1	0
NRAS	74
CSDE1	959
SIKE1	7
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	128
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	642
ATP1A1OS	108
RP4-655J12.4	0
CD58	54
MIR548AC	0
IGSF3	7
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	299
CD101	0
RP11-27K13.3	0
TTF2	17
MIR942	0
TRIM45	0
VTCN1	242
MAN1A2	1
FAM46C	11
GDAP2	40
WDR3	145
SPAG17	0
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	629
HMGCS2	426
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	87
LOC101929178	0
SEC22B	81
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	5
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	8
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	3
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	21
PDZK1	0
CD160	3
RNF115	13
POLR3C	15
NUDT17	4
PIAS3	136
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	84
GNRHR2	21
RBM8A	231
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	28
NBPF10	5
NOTCH2NL	5
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	9
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	56
CHD1L	11
PDIA3P1	116
FMO5	1
LINC00624	0
BCL9	264
ACP6	53
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	63
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	2
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
