Geneid	Br61_CTC___4
LOC102724647	0
RBP7	0
UBE4B	186
KIF1B	94
MIR1273D	0
PGD	433
APITD1-CORT	47
APITD1	44
CORT	4
DFFA	181
PEX14	23
CASZ1	29
C1orf127	0
TARDBP	316
MASP2	28
SRM	305
EXOSC10	113
MTOR	80
MTOR-AS1	0
ANGPTL7	0
UBIAD1	0
PTCHD2	0
RP1-69M21.2	0
FBXO2	1
FBXO44	56
FBXO6	0
MAD2L2	139
DRAXIN	1
AGTRAP	64
C1orf167	0
LOC102724659	0
MTHFR	1
CLCN6	8
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	8
PLOD1	134
MFN2	223
MIIP	32
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	78
SNORA59A	0
DHRS3	0
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	98
KAZN	92
TMEM51-AS1	0
TMEM51	55
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	64
AGMAT	0
DDI2	112
RSC1A1	69
PLEKHM2	63
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	72
UQCRHL	152
FLJ37453	0
SPEN	50
ZBTB17	91
LOC101928566	0
C1orf64	133
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	0
LOC101927479	0
ARHGEF19	24
LOC101927546	0
RSG1	21
FBXO42	116
SZRD1	288
SPATA21	94
NECAP2	55
CROCCP3	0
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	25
CROCCP2	18
LOC101927663	2
MST1P2	6
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	3
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	0
MFAP2	0
ATP13A2	51
SDHB	135
PADI2	135
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	87
LOC102723454	0
ARHGEF10L	1
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	304
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	311
LOC101927895	12
EMC1	164
MRTO4	225
AKR7L	1
AKR7A3	14
LOC100506730	41
AKR7A2	193
PQLC2	48
CAPZB	342
LOC644083	0
MINOS1	87
MINOS1-NBL1	23
RPS14P3	48
NBL1	0
HTR6	0
TMCO4	11
RNF186	0
OTUD3	0
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	79
MUL1	62
FAM43B	0
CDA	0
PINK1	3
MIR6084	0
PINK1-AS	24
DDOST	576
KIF17	0
SH2D5	0
HP1BP3	155
EIF4G3	42
MIR1256	0
ECE1	324
RP5-1071N3.1	0
NBPF3	19
ALPL	0
RAP1GAP	0
USP48	20
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	593
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	38
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	45
MIR3115	0
MIR4419A	0
LUZP1	44
HTR1D	0
RP5-1057J7.6	16
HNRNPR	235
ZNF436	38
C1orf213	0
TCEA3	271
ASAP3	50
E2F2	195
LOC101928163	11
ID3	504
MDS2	0
RPL11	1399
TCEB3	27
RP5-886K2.3	0
PITHD1	52
LYPLA2	132
GALE	201
HMGCL	12
FUCA1	0
CNR2	0
MIR378F	0
PNRC2	119
SRSF10	261
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	0
NIPAL3	23
RCAN3AS	0
RCAN3	0
LOC100506985	0
NCMAP	0
SRRM1	12
CLIC4	54
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	51
C1orf63	30
RHD	0
LOC101928189	0
TMEM50A	9
RHCE	0
TMEM57	25
LDLRAP1	54
MAN1C1	0
SEPN1	9
LOC102723671	0
MTFR1L	0
LOC646471	0
AUNIP	2
PAQR7	2
STMN1	458
MIR3917	9
PAFAH2	22
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	17
FAM110D	0
ZNF593	57
CNKSR1	0
CATSPER4	0
LOC101928303	0
CEP85	71
SH3BGRL3	229
UBXN11	19
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	27
RP3-476K8.3	0
HMGN2	18
RPS6KA1	42
MIR1976	0
LOC101928728	0
ARID1A	6
PIGV	0
ZDHHC18	43
SFN	42
GPN2	20
GPATCH3	0
NR0B2	0
NUDC	132
C1orf172	27
OSTCP2	0
TRNP1	0
FAM46B	48
LOC101928391	0
SLC9A1	69
LOC102723760	0
WDTC1	5
TMEM222	30
LOC644961	70
RNU6-48P	0
SYTL1	61
MAP3K6	0
FCN3	0
CD164L2	0
GPR3	25
WASF2	214
AHDC1	6
FGR	0
IFI6	0
FAM76A	6
STX12	60
PPP1R8	44
SCARNA1	0
THEMIS2	0
RPA2	0
SMPDL3B	99
XKR8	0
EYA3	30
PTAFR	29
DNAJC8	50
ATPIF1	83
SESN2	68
MED18	0
PHACTR4	97
SNHG3	74
RCC1	97
SNORA73A	2
RNU105A	0
TRNAU1AP	62
SNHG12	48
SNORD99	3
SNORA61	0
SNORA44	0
SNORA16A	0
RAB42	0
TAF12	65
RNU11	0
GMEB1	25
YTHDF2	238
OPRD1	0
EPB41	2
TMEM200B	2
SRSF4	155
MECR	35
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	118
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	58
ZCCHC17	51
FABP3	0
SERINC2	238
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	143
COL16A1	0
LOC101929444	0
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	71
KHDRBS1	256
TMEM39B	0
MIR5585	0
KPNA6	139
TXLNA	67
CCDC28B	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	297
MTMR9LP	43
FAM167B	0
LCK	0
HDAC1	38
MARCKSL1	191
FAM229A	0
TSSK3	0
BSDC1	56
ZBTB8B	0
ZBTB8A	6
LOC102723870	0
ZBTB8OS	30
RBBP4	138
SYNC	31
KIAA1522	110
YARS	46
S100PBP	44
FNDC5	0
HPCA	0
TMEM54	26
RNF19B	0
AK2	96
ADC	0
TRIM62	0
ZNF362	0
A3GALT2	0
PHC2	15
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	87
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	13
ZMYM1	0
SFPQ	181
ZMYM4	49
KIAA0319L	43
NCDN	0
TFAP2E	0
PSMB2	221
C1orf216	164
CLSPN	100
AGO4	3
AGO1	128
AGO3	2
TEKT2	0
ADPRHL2	95
COL8A2	0
TRAPPC3	93
MAP7D1	2
THRAP3	46
SH3D21	0
EVA1B	0
STK40	104
LSM10	18
OSCP1	7
MRPS15	59
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	187
MIR6732	1
MEAF6	42
MIR5581	0
SNIP1	67
DNALI1	0
GNL2	78
RSPO1	0
C1orf109	9
CDCA8	112
EPHA10	23
MANEAL	0
YRDC	166
C1orf122	141
MTF1	9
INPP5B	10
SF3A3	264
FHL3	6
UTP11L	103
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	6
GJA9-MYCBP	191
MYCBP	195
GJA9	0
RHBDL2	12
AKIRIN1	134
NDUFS5	377
MACF1	265
KIAA0754	0
BMP8A	10
PPIEL	36
PABPC4	42
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	107
BMP8B	4
OXCT2	0
LOC101929536	0
TRIT1	0
MYCL	0
MFSD2A	51
CAP1	421
PPT1	899
RLF	84
TMCO2	0
ZMPSTE24	366
COL9A2	10
SMAP2	38
ZFP69B	0
ZFP69	14
EXO5	64
ZNF684	9
RIMS3	0
NFYC-AS1	15
NFYC	199
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	68
CTPS1	156
SLFNL1-AS1	0
SLFNL1	0
SCMH1	0
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	24
GUCA2B	0
GUCA2A	0
FOXJ3	66
RIMKLA	0
ZMYND12	0
PPCS	50
CCDC30	0
PPIH	84
YBX1	22
CLDN19	0
LEPRE1	3
C1orf50	0
LOC100129924	0
CCDC23	5
ERMAP	2
ZNF691	0
LOC339539	0
SLC2A1	101
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	145
MIR6733	6
WDR65	0
TMEM125	40
C1orf210	0
TIE1	0
MPL	0
CDC20	19
ELOVL1	165
MIR6734	0
MED8	61
SZT2	85
MIR6735	0
HYI	20
PTPRF	547
KDM4A	256
KDM4A-AS1	28
ST3GAL3	79
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	20
DPH2	98
ATP6V0B	715
B4GALT2	44
CCDC24	17
SLC6A9	1
KLF17	0
DMAP1	0
ERI3	130
ERI3-IT1	0
RNF220	28
MIR5584	0
LOC102723990	16
TMEM53	39
C1orf228	0
RNU5F-1	0
RNU5D-1	2
KIF2C	87
RPS8	827
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	1
BEST4	2
PLK3	0
TCTEX1D4	0
BTBD19	0
PTCH2	1
EIF2B3	80
HECTD3	0
UROD	91
ZSWIM5	0
LINC01144	4
HPDL	0
MUTYH	100
TOE1	95
TESK2	49
CCDC163P	5
MMACHC	36
PRDX1	1311
AKR1A1	713
NASP	647
CCDC17	0
GPBP1L1	32
RPS15AP10	0
TMEM69	46
IPP	10
MAST2	65
PIK3R3	168
RP4-533D7.5	0
TSPAN1	0
LOC102724021	0
POMGNT1	38
LURAP1	0
RAD54L	25
LOC102724045	0
LOC102724033	0
LRRC41	213
UQCRH	860
NSUN4	124
FAAH	21
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	7
KNCN	0
MKNK1	70
LOC101929673	0
MOB3C	0
ATPAF1	35
TEX38	0
EFCAB14-AS1	0
EFCAB14	77
CYP4B1	0
CYP4Z2P	16
CYP4A11	0
CYP4X1	0
CYP4Z1	9
CYP4A22	0
LINC00853	0
PDZK1IP1	12
TAL1	0
STIL	134
CMPK1	177
LOC102724077	0
FOXE3	0
FOXD2-AS1	6
FOXD2	5
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	22
LOC102724088	0
AGBL4	0
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	246
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	224
TTC39A	80
LOC102724097	0
EPS15	61
OSBPL9	111
NRD1	68
MIR761	0
RAB3B	0
TXNDC12	156
KTI12	37
BTF3L4	118
ZFYVE9	0
CC2D1B	0
ORC1	52
PRPF38A	114
ZCCHC11	0
GPX7	0
FAM159A	0
COA7	35
ZYG11B	7
ZYG11A	6
ECHDC2	61
SCP2	126
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	36
C1orf123	104
MAGOH	189
RP5-1024G6.5	0
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	142
YIPF1	96
DIO1	0
HSPB11	36
LRRC42	14
LDLRAD1	0
TMEM59	193
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	36
MRPL37	574
SSBP3	31
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	0
TTC4	0
PARS2	0
TTC22	0
C1orf177	0
DHCR24	828
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	0
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	42
PRKAA2	89
LOC102724154	4
C1orf168	9
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	32
TACSTD2	952
MYSM1	31
JUN	766
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	11
MIR4711	0
RP4-782L23.1	0
HOOK1	88
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	361
LOC102724281	1
RP5-833A20.1	0
MGC34796	0
TM2D1	23
INADL	163
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	267
DOCK7	0
ANGPTL3	1
RP11-230B22.1	0
ATG4C	37
LINC00466	0
LOC100996301	1
FOXD3	0
MIR6068	0
ALG6	64
ITGB3BP	21
LOC102724319	0
EFCAB7	3
DLEU2L	0
PGM1	145
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	77
JAK1	96
RP11-182I10.3	12
MIR3671	0
MIR101-1	0
AK4	113
DNAJC6	0
LOC102724416	0
LEPROT	236
LEPR	21
PDE4B	208
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	2
MIER1	63
SLC35D1	17
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	318
LOC102724481	0
GADD45A	0
GNG12	146
GNG12-AS1	0
DIRAS3	41
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	26
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	115
SRSF11	180
ANKRD13C	46
HHLA3	0
LOC102724548	0
CTH	16
RP5-952N6.1	0
LOC102724572	0
PTGER3	50
ZRANB2-AS1	33
ZRANB2	82
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	10
FPGT	8
TNNI3K	2
C1orf173	0
LOC101927320	0
CRYZ	1
TYW3	16
LHX8	0
SLC44A5	0
ACADM	40
RABGGTB	512
SNORD45C	0
SNORD45A	3
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	38
AK5	3
ZZZ3	90
USP33	132
FAM73A	50
NEXN-AS1	0
NEXN	0
FUBP1	118
DNAJB4	9
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	0
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	1
RP11-475O6.1-2	0
TTLL7	25
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	85
GNG5	321
SPATA1	0
CTBS	131
LOC101927773	0
C1orf180	0
SSX2IP	158
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	10
C1orf52	50
BCL10	86
LOC646626	5
DDAH1	217
LOC101930232	0
CYR61	500
ZNHIT6	17
COL24A1	1
ODF2L	283
MIR7856	3
CLCA2	45
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	247
SEP15	267
HS2ST1	27
LINC01140	0
LOC101927844	0
LMO4	148
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	74
GTF2B	1
CCBL2	155
RBMXL1	59
GBP3	22
GBP1	0
GBP2	14
GBP7	0
GBP4	0
GBP5	0
LOC729930	1
GBP6	0
GBP1P1	0
LRRC8B	136
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	83
GEMIN8P4	0
ZNF326	120
BARHL2	0
LOC149351	0
ZNF644	94
LOC102723410	0
HFM1	0
CDC7	204
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	6
BTBD8	0
KIAA1107	1
C1orf146	0
GLMN	25
RPAP2	0
GFI1	0
EVI5	9
RPL5	1188
FAM69A	4
SNORD21	0
SNORA66	0
MTF2	56
TMED5	19
CCDC18	0
LOC100131564	0
DR1	126
FNBP1L	264
TRNAC-GCA	0
BCAR3	57
RP5-1033H22.2	22
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	152
GCLM	58
ABCA4	0
ARHGAP29	157
LOC100505940	0
ABCD3	162
F3	2
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	55
CNN3	280
RP4-639F20.1	0
ALG14	40
LOC101928098	0
TMEM56	52
TMEM56-RWDD3	33
RP11-57H12.3	0
RWDD3	20
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	25
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	10
LPPR5	0
RP5-896L10.1	0
LPPR4	52
RP11-413P11.1	0
PALMD	270
FRRS1	20
AGL	73
LOC101930120	0
SLC35A3	48
HIAT1	34
SASS6	38
TRMT13	14
LRRC39	3
DBT	22
RP11-305E17.6	0
RTCA	20
MIR553	0
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	22
SLC30A7	82
DPH5	43
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	0
AMY2B	0
ACTG1P4	1
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	59
NTNG1	0
LOC102724829	0
VAV3	149
MIR7852	0
VAV3-AS1	0
SLC25A24	30
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	105
PRPF38B	162
FNDC7	0
STXBP3	34
AKNAD1	0
SPATA42	0
GPSM2	2
CLCC1	59
WDR47	79
TAF13	42
TMEM167B	89
SCARNA2	0
C1orf194	0
KIAA1324	107
SARS	254
CELSR2	0
PSRC1	23
MYBPHL	0
SORT1	132
PSMA5	379
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	247
MIR197	0
GNAT2	14
AMPD2	0
GSTM4	58
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	412
EPS8L3	0
CSF1	0
AHCYL1	182
STRIP1	27
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	19
RP5-1074L1.1	0
RBM15	9
SLC16A4	0
LAMTOR5	186
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	0
LRIF1	68
DRAM2	24
CEPT1	10
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	11
WDR77	0
ATP5F1	305
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	8
FAM212B	5
FAM212B-AS1	0
LOC101928718	0
DDX20	5
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	0
MIR4256	0
WNT2B	11
ST7L	27
CAPZA1	270
MOV10	335
RHOC	408
PPM1J	0
FAM19A3	0
LOC128322	5
RP11-426L16.8	0
SLC16A1	7
AKR7A2P1	4
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	85
LOC102723919	0
LOC643441	0
MAGI3	25
PHTF1	0
RSBN1	0
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	19
BCL2L15	0
AP4B1	51
DCLRE1B	81
RP5-1073O3.7	0
HIPK1	10
OLFML3	0
SYT6	0
TRIM33	19
LOC101928890	0
BCAS2	229
DENND2C	0
AMPD1	0
NRAS	56
CSDE1	856
SIKE1	49
SYCP1	0
TSHB	0
TSPAN2	9
NGF	0
VANGL1	124
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	8
MAB21L3	0
ATP1A1	298
ATP1A1OS	57
RP4-655J12.4	0
CD58	72
MIR548AC	0
IGSF3	56
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	152
CD101	18
RP11-27K13.3	19
TTF2	40
MIR942	0
TRIM45	0
VTCN1	113
MAN1A2	73
FAM46C	85
GDAP2	46
WDR3	177
SPAG17	0
TBX15	0
WARS2	88
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	0
PHGDH	296
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	84
LOC101929178	0
SEC22B	94
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	4
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	0
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	6
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	7
TRNAN27	0
NBPF15	10
TRNAN15	0
PPIAL4F	2
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	1
GPR89A	27
PDZK1	0
CD160	0
RNF115	8
POLR3C	48
NUDT17	1
PIAS3	24
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	70
GNRHR2	2
RBM8A	113
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	132
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	1
NOTCH2NL	3
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	14
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	0
CHD1L	0
PDIA3P1	80
FMO5	0
LINC00624	0
BCL9	38
ACP6	0
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	2
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	2
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
