Geneid	Br57_CTC__14
ACOT7	78
HES2	0
ESPN	0
MIR4252	0
TNFRSF25	0
PLEKHG5	0
NOL9	111
TAS1R1	0
ZBTB48	0
KLHL21	94
PHF13	0
THAP3	62
DNAJC11	7
LOC100505887	0
CAMTA1	11
LOC100129476	0
LOC101928836	0
VAMP3	161
PER3	59
UTS2	0
TNFRSF9	0
PARK7	219
ERRFI1	356
LOC102724539	0
SLC45A1	0
RERE	92
LOC102724552	0
ENO1	1388
MIR6728	14
ENO1-AS1	0
CA6	0
SLC2A7	0
SLC2A5	0
GPR157	66
MIR34A	1
LOC102724571	10
H6PD	0
SPSB1	0
LOC100506022	4
SLC25A33	0
TMEM201	0
PIK3CD	6
C1orf200	0
LOC101929074	0
CLSTN1	7
CTNNBIP1	2
LZIC	0
NMNAT1	0
MIR5697	0
LOC102724647	0
RBP7	0
UBE4B	37
KIF1B	135
MIR1273D	0
PGD	537
APITD1-CORT	2
APITD1	3
CORT	0
DFFA	19
PEX14	13
CASZ1	140
C1orf127	0
TARDBP	543
MASP2	0
SRM	8
EXOSC10	270
MTOR	93
MTOR-AS1	0
ANGPTL7	2
UBIAD1	65
PTCHD2	87
RP1-69M21.2	0
FBXO2	0
FBXO44	0
FBXO6	41
MAD2L2	43
DRAXIN	0
AGTRAP	126
C1orf167	2
LOC102724659	0
MTHFR	13
CLCN6	44
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	15
PLOD1	0
MFN2	50
MIIP	10
MIR6729	0
TNFRSF8	0
MIR7846	0
TNFRSF1B	0
MIR4632	0
VPS13D	23
SNORA59A	0
DHRS3	41
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	122
KAZN	2
TMEM51-AS1	11
TMEM51	86
C1orf195	0
FHAD1	3
LOC101927417	0
LOC101927441	0
EFHD2	4
CTRC	4
CELA2A	0
CELA2B	0
CASP9	0
DNAJC16	21
AGMAT	20
DDI2	29
RSC1A1	54
PLEKHM2	29
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	85
UQCRHL	66
FLJ37453	31
SPEN	171
ZBTB17	97
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	275
LOC101927479	0
ARHGEF19	1
LOC101927546	0
RSG1	0
FBXO42	17
SZRD1	215
SPATA21	66
NECAP2	11
CROCCP3	32
RNU1-1	1
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	17
CROCCP2	13
LOC101927663	12
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	16
MFAP2	0
ATP13A2	22
SDHB	91
PADI2	8
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	174
LOC102723454	0
ARHGEF10L	21
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	36
LOC101927895	46
EMC1	124
MRTO4	14
AKR7L	0
AKR7A3	0
LOC100506730	19
AKR7A2	50
PQLC2	4
CAPZB	98
LOC644083	0
MINOS1	49
MINOS1-NBL1	13
RPS14P3	18
NBL1	0
HTR6	0
TMCO4	0
RNF186	0
OTUD3	67
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	1
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	36
MUL1	57
FAM43B	0
CDA	0
PINK1	152
MIR6084	12
PINK1-AS	48
DDOST	331
KIF17	0
SH2D5	0
HP1BP3	146
EIF4G3	0
MIR1256	0
ECE1	174
RP5-1071N3.1	13
NBPF3	5
ALPL	7
RAP1GAP	12
USP48	107
LDLRAD2	0
HSPG2	0
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	1
LINC00339	55
CDC42	901
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	0
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	1
MIR3115	0
MIR4419A	0
LUZP1	164
HTR1D	0
RP5-1057J7.6	0
HNRNPR	253
ZNF436	9
C1orf213	45
TCEA3	157
ASAP3	19
E2F2	0
LOC101928163	0
ID3	0
MDS2	0
RPL11	717
TCEB3	68
RP5-886K2.3	10
PITHD1	89
LYPLA2	33
GALE	0
HMGCL	1
FUCA1	64
CNR2	0
MIR378F	0
PNRC2	334
SRSF10	104
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	8
GRHL3	271
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	170
LOC100506985	6
NCMAP	0
SRRM1	324
CLIC4	357
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	127
C1orf63	5
RHD	0
LOC101928189	6
TMEM50A	326
RHCE	0
TMEM57	123
LDLRAP1	57
MAN1C1	0
SEPN1	53
LOC102723671	0
MTFR1L	64
LOC646471	5
AUNIP	12
PAQR7	0
STMN1	394
MIR3917	12
PAFAH2	69
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	15
FAM110D	0
ZNF593	85
CNKSR1	89
CATSPER4	0
LOC101928303	0
CEP85	6
SH3BGRL3	827
UBXN11	0
CD52	0
AIM1L	0
ZNF683	0
LIN28A	105
DHDDS	49
RP3-476K8.3	5
HMGN2	64
RPS6KA1	86
MIR1976	0
LOC101928728	0
ARID1A	66
PIGV	0
ZDHHC18	30
SFN	53
GPN2	34
GPATCH3	104
NR0B2	0
NUDC	54
C1orf172	22
OSTCP2	0
TRNP1	0
FAM46B	67
LOC101928391	0
SLC9A1	39
LOC102723760	0
WDTC1	0
TMEM222	177
LOC644961	47
RNU6-48P	0
SYTL1	35
MAP3K6	22
FCN3	0
CD164L2	0
GPR3	0
WASF2	359
AHDC1	29
FGR	4
IFI6	57
FAM76A	10
STX12	44
PPP1R8	58
SCARNA1	8
THEMIS2	0
RPA2	0
SMPDL3B	6
XKR8	0
EYA3	0
PTAFR	0
DNAJC8	93
ATPIF1	197
SESN2	108
MED18	8
PHACTR4	214
SNHG3	601
RCC1	194
SNORA73A	11
RNU105A	0
TRNAU1AP	31
SNHG12	136
SNORD99	3
SNORA61	20
SNORA44	6
SNORA16A	0
RAB42	0
TAF12	0
RNU11	0
GMEB1	20
YTHDF2	636
OPRD1	0
EPB41	50
TMEM200B	0
SRSF4	192
MECR	109
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	0
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	383
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	45
ZCCHC17	3
FABP3	0
SERINC2	322
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	0
HCRTR1	0
PEF1	149
COL16A1	21
LOC101929444	0
BAI2	1
MIR4254	0
SPOCD1	0
PTP4A2	759
KHDRBS1	505
TMEM39B	0
MIR5585	0
KPNA6	394
TXLNA	91
CCDC28B	0
IQCC	0
DCDC2B	10
TMEM234	47
EIF3I	248
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	181
MARCKSL1	145
FAM229A	0
TSSK3	0
BSDC1	238
ZBTB8B	0
ZBTB8A	266
LOC102723870	0
ZBTB8OS	2
RBBP4	158
SYNC	21
KIAA1522	414
YARS	325
S100PBP	0
FNDC5	0
HPCA	0
TMEM54	0
RNF19B	10
AK2	103
ADC	0
TRIM62	103
ZNF362	34
A3GALT2	0
PHC2	114
MIR3605	3
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	103
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	2
ZMYM1	0
SFPQ	491
ZMYM4	0
KIAA0319L	24
NCDN	0
TFAP2E	0
PSMB2	591
C1orf216	44
CLSPN	0
AGO4	16
AGO1	135
AGO3	8
TEKT2	0
ADPRHL2	254
COL8A2	0
TRAPPC3	40
MAP7D1	36
THRAP3	367
SH3D21	18
EVA1B	19
STK40	61
LSM10	97
OSCP1	98
MRPS15	74
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	73
ZC3H12A	727
MIR6732	7
MEAF6	126
MIR5581	0
SNIP1	265
DNALI1	112
GNL2	221
RSPO1	0
C1orf109	0
CDCA8	56
EPHA10	0
MANEAL	0
YRDC	71
C1orf122	43
MTF1	50
INPP5B	111
SF3A3	150
FHL3	0
UTP11L	18
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	17
GJA9-MYCBP	108
MYCBP	104
GJA9	4
RHBDL2	11
AKIRIN1	316
NDUFS5	531
MACF1	159
KIAA0754	1
BMP8A	1
PPIEL	0
PABPC4	149
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	0
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	5
MYCL	60
MFSD2A	210
CAP1	204
PPT1	284
RLF	188
TMCO2	0
ZMPSTE24	59
COL9A2	0
SMAP2	53
ZFP69B	0
ZFP69	28
EXO5	0
ZNF684	0
RIMS3	0
NFYC-AS1	11
NFYC	137
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	31
CTPS1	21
SLFNL1-AS1	36
SLFNL1	87
SCMH1	0
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	398
RIMKLA	45
ZMYND12	0
PPCS	59
CCDC30	3
PPIH	56
YBX1	34
CLDN19	0
LEPRE1	0
C1orf50	0
LOC100129924	11
CCDC23	51
ERMAP	10
ZNF691	0
LOC339539	0
SLC2A1	101
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	244
MIR6733	3
WDR65	0
TMEM125	50
C1orf210	32
TIE1	0
MPL	0
CDC20	15
ELOVL1	49
MIR6734	0
MED8	140
SZT2	49
MIR6735	2
HYI	21
PTPRF	101
KDM4A	140
KDM4A-AS1	9
ST3GAL3	10
RP11-184I16.4	0
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	127
ATP6V0B	499
B4GALT2	8
CCDC24	0
SLC6A9	110
KLF17	0
DMAP1	0
ERI3	0
ERI3-IT1	0
RNF220	13
MIR5584	0
LOC102723990	2
TMEM53	0
C1orf228	1
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	286
SNORD55	3
SNORD46	0
SNORD38A	10
SNORD38B	1
BEST4	13
PLK3	59
TCTEX1D4	25
BTBD19	10
PTCH2	0
EIF2B3	34
HECTD3	112
UROD	74
ZSWIM5	0
LINC01144	19
HPDL	2
MUTYH	52
TOE1	51
TESK2	36
CCDC163P	0
MMACHC	2
PRDX1	938
AKR1A1	518
NASP	115
CCDC17	40
GPBP1L1	190
RPS15AP10	43
TMEM69	134
IPP	2
MAST2	60
PIK3R3	225
RP4-533D7.5	0
TSPAN1	242
LOC102724021	0
POMGNT1	7
LURAP1	0
RAD54L	12
LOC102724045	0
LOC102724033	0
LRRC41	44
UQCRH	357
NSUN4	31
FAAH	5
LOC729041	0
RP5-1109J22.2	0
DMBX1	23
MKNK1-AS1	0
KNCN	0
MKNK1	51
LOC101929673	0
MOB3C	1
ATPAF1	6
TEX38	0
EFCAB14-AS1	8
EFCAB14	246
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	0
CYP4Z1	3
CYP4A22	0
LINC00853	0
PDZK1IP1	0
TAL1	0
STIL	15
CMPK1	160
LOC102724077	0
FOXE3	0
FOXD2-AS1	14
FOXD2	11
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	0
BEND5	27
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	194
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	36
TTC39A	0
LOC102724097	0
EPS15	6
OSBPL9	175
NRD1	102
MIR761	0
RAB3B	0
TXNDC12	283
KTI12	149
BTF3L4	205
ZFYVE9	99
CC2D1B	47
ORC1	0
PRPF38A	221
ZCCHC11	23
GPX7	49
FAM159A	0
COA7	0
ZYG11B	0
ZYG11A	56
ECHDC2	17
SCP2	133
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	120
C1orf123	2
MAGOH	17
RP5-1024G6.5	26
LRP8	0
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	37
YIPF1	140
DIO1	0
HSPB11	16
LRRC42	127
LDLRAD1	0
TMEM59	323
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	77
SSBP3	14
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	0
TTC4	0
PARS2	0
TTC22	0
C1orf177	0
DHCR24	631
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	12
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	114
PRKAA2	54
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	818
MYSM1	193
JUN	393
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	51
CYP2J2	0
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	13
LOC102724281	0
RP5-833A20.1	0
MGC34796	0
TM2D1	0
INADL	38
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	117
DOCK7	67
ANGPTL3	0
RP11-230B22.1	1
ATG4C	0
LINC00466	0
LOC100996301	6
FOXD3	0
MIR6068	0
ALG6	0
ITGB3BP	0
LOC102724319	0
EFCAB7	1
DLEU2L	0
PGM1	2
ROR1	0
RP11-24J23.2	1
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	35
JAK1	403
RP11-182I10.3	0
MIR3671	1
MIR101-1	0
AK4	50
DNAJC6	0
LOC102724416	0
LEPROT	29
LEPR	1
PDE4B	5
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	38
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	123
LOC102724481	0
GADD45A	229
GNG12	181
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	83
SRSF11	345
ANKRD13C	144
HHLA3	20
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	4
ZRANB2	188
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	5
TYW3	23
LHX8	0
SLC44A5	6
ACADM	5
RABGGTB	126
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	100
USP33	69
FAM73A	45
NEXN-AS1	0
NEXN	3
FUBP1	247
DNAJB4	36
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	0
IFI44	2
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	8
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	107
GNG5	600
SPATA1	2
CTBS	89
LOC101927773	0
C1orf180	0
SSX2IP	56
LOC102724892	0
LPAR3	10
MCOLN2	15
MCOLN3	58
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	33
BCL10	420
LOC646626	78
DDAH1	91
LOC101930232	0
CYR61	128
ZNHIT6	32
COL24A1	15
ODF2L	82
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	174
SEP15	258
HS2ST1	93
LINC01140	0
LOC101927844	0
LMO4	107
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	68
GTF2B	192
CCBL2	0
RBMXL1	4
GBP3	1
GBP1	0
GBP2	0
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	99
FLJ27354	0
LRRC8C	49
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	232
GEMIN8P4	0
ZNF326	155
BARHL2	0
LOC149351	0
ZNF644	356
LOC102723410	29
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	137
BRDT	0
EPHX4	22
SETSIP	6
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	4
RPAP2	0
GFI1	0
EVI5	87
RPL5	1355
FAM69A	3
SNORD21	0
SNORA66	0
MTF2	170
TMED5	118
CCDC18	0
LOC100131564	61
DR1	152
FNBP1L	432
TRNAC-GCA	0
BCAR3	67
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	413
GCLM	19
ABCA4	0
ARHGAP29	459
LOC100505940	0
ABCD3	92
F3	20
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	31
CNN3	1218
RP4-639F20.1	0
ALG14	2
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	32
RP11-57H12.3	0
RWDD3	42
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	125
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	0
LOC101930120	0
SLC35A3	78
HIAT1	273
SASS6	0
TRMT13	14
LRRC39	5
DBT	0
RP11-305E17.6	0
RTCA	103
MIR553	0
CDC14A	22
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	25
SLC30A7	108
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	53
AMY2B	1
ACTG1P4	2
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	1
RP11-251P6.1	0
PRMT6	45
NTNG1	0
LOC102724829	0
VAV3	79
MIR7852	0
VAV3-AS1	0
SLC25A24	94
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	56
HENMT1	0
PRPF38B	245
FNDC7	0
STXBP3	36
AKNAD1	0
SPATA42	0
GPSM2	36
CLCC1	178
WDR47	0
TAF13	70
TMEM167B	114
SCARNA2	0
C1orf194	0
KIAA1324	0
SARS	398
CELSR2	0
PSRC1	0
MYBPHL	0
SORT1	23
PSMA5	293
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	5
GPR61	0
LOC101928560	0
GNAI3	485
MIR197	0
GNAT2	0
AMPD2	0
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	0
AHCYL1	184
STRIP1	20
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	0
RP5-1074L1.1	0
RBM15	124
SLC16A4	0
LAMTOR5	267
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	22
CD53	0
LRIF1	26
DRAM2	119
CEPT1	14
DENND2D	0
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	89
WDR77	161
ATP5F1	128
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	39
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	190
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	50
MIR4256	0
WNT2B	1
ST7L	14
CAPZA1	157
MOV10	196
RHOC	469
PPM1J	0
FAM19A3	0
LOC128322	7
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	0
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	72
LOC102723919	22
LOC643441	0
MAGI3	2
PHTF1	45
RSBN1	29
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	0
OLFML3	0
SYT6	0
TRIM33	143
LOC101928890	3
BCAS2	97
DENND2C	37
AMPD1	0
NRAS	34
CSDE1	741
SIKE1	0
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	107
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	356
ATP1A1OS	81
RP4-655J12.4	0
CD58	38
MIR548AC	0
IGSF3	46
MIR320B1	0
C1orf137	1
CD2	0
PTGFRN	13
CD101	0
RP11-27K13.3	0
TTF2	0
MIR942	0
TRIM45	0
VTCN1	8
MAN1A2	34
FAM46C	64
GDAP2	55
WDR3	79
SPAG17	0
TBX15	0
WARS2	2
RP11-418J17.1	1
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	8
PHGDH	39
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	127
LOC101929178	0
SEC22B	22
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	1
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	20
LOC102724282	0
NBPF26	14
TRNAN5	3
RNVU1-19	0
PPIAL4B	0
LINC00623	32
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	1
LOC101929814	0
LOC100996735	2
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	1
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	7
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	13
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	4
TRNAV-CAC-2	8
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	8
LOC100996740	4
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	43
PDZK1	0
CD160	12
RNF115	37
POLR3C	112
NUDT17	70
PIAS3	109
MIR6736	0
ANKRD35	0
ITGA10	0
PEX11B	49
GNRHR2	20
RBM8A	362
LIX1L	0
POLR3GL	0
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	5
NOTCH2NL	2
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	2
NBPF12	53
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	1
PRKAB2	23
CHD1L	121
PDIA3P1	104
FMO5	2
LINC00624	0
BCL9	266
ACP6	45
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	3
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	3
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
