Geneid	Br16_1
RBP7	0
UBE4B	76
KIF1B	55
MIR1273D	0
PGD	721
APITD1-CORT	6
APITD1	7
CORT	0
DFFA	150
PEX14	14
CASZ1	145
C1orf127	0
TARDBP	462
MASP2	6
SRM	84
EXOSC10	22
MTOR	95
MTOR-AS1	0
ANGPTL7	0
UBIAD1	52
PTCHD2	0
RP1-69M21.2	0
FBXO2	1
FBXO44	17
FBXO6	50
MAD2L2	22
DRAXIN	0
AGTRAP	16
C1orf167	0
LOC102724659	0
MTHFR	43
CLCN6	0
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	0
PLOD1	71
MFN2	143
MIIP	5
MIR6729	0
TNFRSF8	0
MIR7846	1
TNFRSF1B	80
MIR4632	0
VPS13D	124
SNORA59A	0
DHRS3	102
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	1
KAZN	3
TMEM51-AS1	0
TMEM51	1
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	5
CTRC	3
CELA2A	0
CELA2B	0
CASP9	2
DNAJC16	227
AGMAT	40
DDI2	38
RSC1A1	66
PLEKHM2	30
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	1
UQCRHL	120
FLJ37453	0
SPEN	248
ZBTB17	182
LOC101928566	0
C1orf64	207
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	120
LOC101927479	1
ARHGEF19	61
LOC101927546	0
RSG1	0
FBXO42	0
SZRD1	39
SPATA21	0
NECAP2	92
CROCCP3	33
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	3
CROCCP2	0
LOC101927663	10
MST1P2	1
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	1
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	1
RNU1-2	0
CROCC	52
MFAP2	1
ATP13A2	72
SDHB	300
PADI2	385
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	0
PADI6	0
RCC2	84
LOC102723454	0
ARHGEF10L	0
ACTL8	24
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	0
TAS1R2	0
ALDH4A1	1
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	288
LOC101927895	7
EMC1	81
MRTO4	124
AKR7L	0
AKR7A3	66
LOC100506730	0
AKR7A2	276
PQLC2	0
CAPZB	265
LOC644083	18
MINOS1	160
MINOS1-NBL1	75
RPS14P3	80
NBL1	49
HTR6	0
TMCO4	28
RNF186	0
OTUD3	127
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	7
UBXN10	200
VWA5B1	0
LINC01141	0
CAMK2N1	56
MUL1	0
FAM43B	0
CDA	0
PINK1	5
MIR6084	0
PINK1-AS	55
DDOST	878
KIF17	0
SH2D5	0
HP1BP3	163
EIF4G3	6
MIR1256	0
ECE1	117
RP5-1071N3.1	0
NBPF3	0
ALPL	0
RAP1GAP	2
USP48	158
LDLRAD2	1
HSPG2	24
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	0
CDC42	623
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	56
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	36
MIR3115	2
MIR4419A	0
LUZP1	24
HTR1D	0
RP5-1057J7.6	0
HNRNPR	84
ZNF436	2
C1orf213	0
TCEA3	267
ASAP3	0
E2F2	0
LOC101928163	0
ID3	403
MDS2	0
RPL11	334
TCEB3	8
RP5-886K2.3	0
PITHD1	13
LYPLA2	165
GALE	148
HMGCL	131
FUCA1	171
CNR2	0
MIR378F	0
PNRC2	14
SRSF10	269
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	0
STPG1	2
NIPAL3	98
RCAN3AS	4
RCAN3	98
LOC100506985	0
NCMAP	0
SRRM1	170
CLIC4	56
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	96
C1orf63	38
RHD	0
LOC101928189	0
TMEM50A	359
RHCE	0
TMEM57	73
LDLRAP1	60
MAN1C1	31
SEPN1	10
LOC102723671	4
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	59
STMN1	383
MIR3917	6
PAFAH2	33
EXTL1	0
LOC101928216	0
SLC30A2	24
TRIM63	0
PDIK1L	1
FAM110D	0
ZNF593	145
CNKSR1	10
CATSPER4	0
LOC101928303	0
CEP85	1
SH3BGRL3	681
UBXN11	7
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	59
RP3-476K8.3	0
HMGN2	96
RPS6KA1	8
MIR1976	0
LOC101928728	0
ARID1A	161
PIGV	0
ZDHHC18	0
SFN	27
GPN2	62
GPATCH3	62
NR0B2	0
NUDC	253
C1orf172	142
OSTCP2	0
TRNP1	27
FAM46B	31
LOC101928391	0
SLC9A1	81
LOC102723760	0
WDTC1	84
TMEM222	0
LOC644961	97
RNU6-48P	10
SYTL1	98
MAP3K6	14
FCN3	0
CD164L2	5
GPR3	0
WASF2	62
AHDC1	3
FGR	0
IFI6	2528
FAM76A	47
STX12	44
PPP1R8	63
SCARNA1	0
THEMIS2	0
RPA2	7
SMPDL3B	0
XKR8	3
EYA3	89
PTAFR	0
DNAJC8	112
ATPIF1	183
SESN2	0
MED18	3
PHACTR4	115
SNHG3	45
RCC1	273
SNORA73A	0
RNU105A	0
TRNAU1AP	0
SNHG12	24
SNORD99	0
SNORA61	4
SNORA44	3
SNORA16A	0
RAB42	0
TAF12	131
RNU11	0
GMEB1	3
YTHDF2	217
OPRD1	0
EPB41	99
TMEM200B	22
SRSF4	69
MECR	250
PTPRU	235
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	17
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	56
PUM1	309
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	317
ZCCHC17	62
FABP3	0
SERINC2	452
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	104
HCRTR1	0
PEF1	612
COL16A1	32
LOC101929444	32
BAI2	0
MIR4254	0
SPOCD1	0
PTP4A2	805
KHDRBS1	199
TMEM39B	50
MIR5585	0
KPNA6	244
TXLNA	247
CCDC28B	50
IQCC	63
DCDC2B	38
TMEM234	57
EIF3I	382
MTMR9LP	41
FAM167B	0
LCK	0
HDAC1	125
MARCKSL1	234
FAM229A	0
TSSK3	0
BSDC1	408
ZBTB8B	0
ZBTB8A	51
LOC102723870	0
ZBTB8OS	55
RBBP4	733
SYNC	136
KIAA1522	138
YARS	149
S100PBP	73
FNDC5	0
HPCA	1
TMEM54	47
RNF19B	0
AK2	129
ADC	0
TRIM62	2
ZNF362	78
A3GALT2	0
PHC2	19
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	162
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	21
ZMYM1	2
SFPQ	274
ZMYM4	4
KIAA0319L	208
NCDN	5
TFAP2E	0
PSMB2	131
C1orf216	0
CLSPN	85
AGO4	68
AGO1	10
AGO3	149
TEKT2	0
ADPRHL2	0
COL8A2	0
TRAPPC3	177
MAP7D1	3
THRAP3	191
SH3D21	0
EVA1B	0
STK40	26
LSM10	90
OSCP1	133
MRPS15	290
CSF3R	0
GRIK3	0
MIR4255	0
LINC01137	0
ZC3H12A	93
MIR6732	0
MEAF6	186
MIR5581	0
SNIP1	52
DNALI1	44
GNL2	108
RSPO1	0
C1orf109	0
CDCA8	0
EPHA10	6
MANEAL	0
YRDC	138
C1orf122	88
MTF1	12
INPP5B	75
SF3A3	56
FHL3	0
UTP11L	85
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	5
GJA9-MYCBP	120
MYCBP	120
GJA9	0
RHBDL2	0
AKIRIN1	40
NDUFS5	182
MACF1	3
KIAA0754	0
BMP8A	1
PPIEL	0
PABPC4	26
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	73
BMP8B	35
OXCT2	0
LOC101929536	0
TRIT1	0
MYCL	8
MFSD2A	242
CAP1	634
PPT1	1495
RLF	95
TMCO2	0
ZMPSTE24	283
COL9A2	152
SMAP2	0
ZFP69B	0
ZFP69	0
EXO5	32
ZNF684	0
RIMS3	64
NFYC-AS1	4
NFYC	87
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	76
CTPS1	79
SLFNL1-AS1	4
SLFNL1	0
SCMH1	94
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	74
GUCA2B	0
GUCA2A	0
FOXJ3	134
RIMKLA	0
ZMYND12	0
PPCS	143
CCDC30	0
PPIH	30
YBX1	64
CLDN19	0
LEPRE1	30
C1orf50	35
LOC100129924	0
CCDC23	34
ERMAP	2
ZNF691	0
LOC339539	1
SLC2A1	245
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	208
MIR6733	4
WDR65	0
TMEM125	0
C1orf210	0
TIE1	0
MPL	0
CDC20	0
ELOVL1	263
MIR6734	0
MED8	117
SZT2	16
MIR6735	0
HYI	16
PTPRF	270
KDM4A	65
KDM4A-AS1	29
ST3GAL3	0
RP11-184I16.4	1
MIR6079	0
ARTN	12
LOC101929609	0
IPO13	64
DPH2	34
ATP6V0B	713
B4GALT2	0
CCDC24	135
SLC6A9	7
KLF17	0
DMAP1	29
ERI3	15
ERI3-IT1	0
RNF220	0
MIR5584	0
LOC102723990	0
TMEM53	1
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	352
SNORD55	4
SNORD46	7
SNORD38A	3
SNORD38B	0
BEST4	0
PLK3	65
TCTEX1D4	3
BTBD19	0
PTCH2	0
EIF2B3	97
HECTD3	38
UROD	77
ZSWIM5	47
LINC01144	0
HPDL	0
MUTYH	2
TOE1	142
TESK2	8
CCDC163P	41
MMACHC	18
PRDX1	1827
AKR1A1	333
NASP	431
CCDC17	0
GPBP1L1	95
RPS15AP10	0
TMEM69	69
IPP	45
MAST2	90
PIK3R3	381
RP4-533D7.5	0
TSPAN1	647
LOC102724021	0
POMGNT1	65
LURAP1	0
RAD54L	1
LOC102724045	0
LOC102724033	0
LRRC41	459
UQCRH	543
NSUN4	44
FAAH	48
LOC729041	5
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	0
KNCN	0
MKNK1	23
LOC101929673	2
MOB3C	0
ATPAF1	1
TEX38	0
EFCAB14-AS1	9
EFCAB14	170
CYP4B1	24
CYP4Z2P	0
CYP4A11	0
CYP4X1	2
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	20
TAL1	0
STIL	51
CMPK1	124
LOC102724077	0
FOXE3	0
FOXD2-AS1	0
FOXD2	3
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	0
LOC102724088	0
AGBL4	8
BEND5	0
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	98
CDKN2C	35
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	30
TTC39A	82
LOC102724097	0
EPS15	21
OSBPL9	94
NRD1	318
MIR761	0
RAB3B	0
TXNDC12	192
KTI12	26
BTF3L4	69
ZFYVE9	0
CC2D1B	20
ORC1	2
PRPF38A	44
ZCCHC11	84
GPX7	0
FAM159A	0
COA7	0
ZYG11B	1
ZYG11A	3
ECHDC2	29
SCP2	158
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	35
C1orf123	38
MAGOH	40
RP5-1024G6.5	0
LRP8	28
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	80
YIPF1	83
DIO1	0
HSPB11	82
LRRC42	91
LDLRAD1	0
TMEM59	992
TCEANC2	0
MIR4781	0
CDCP2	0
CYB5RL	29
MRPL37	224
SSBP3	26
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	66
TTC4	67
PARS2	0
TTC22	0
C1orf177	0
DHCR24	1891
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	0
LOC100507634	0
MIR4422	0
LOC102724140	0
PPAP2B	0
PRKAA2	0
LOC102724154	0
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	77
TACSTD2	718
MYSM1	3
JUN	765
LINC01135	0
LOC101926907	24
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	55
CYP2J2	69
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	77
LOC102724281	2
RP5-833A20.1	7
MGC34796	0
TM2D1	19
INADL	75
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	115
DOCK7	112
ANGPTL3	0
RP11-230B22.1	1
ATG4C	34
LINC00466	0
LOC100996301	0
FOXD3	8
MIR6068	0
ALG6	143
ITGB3BP	46
LOC102724319	6
EFCAB7	0
DLEU2L	0
PGM1	85
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	29
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	278
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	59
DNAJC6	0
LOC102724416	0
LEPROT	35
LEPR	2
PDE4B	0
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	2
MIER1	79
SLC35D1	13
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	191
LOC102724481	0
GADD45A	0
GNG12	98
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	0
SRSF11	384
ANKRD13C	42
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	8
ZRANB2	106
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	127
TYW3	0
LHX8	0
SLC44A5	0
ACADM	115
RABGGTB	15
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	0
AK5	0
ZZZ3	35
USP33	132
FAM73A	40
NEXN-AS1	0
NEXN	20
FUBP1	108
DNAJB4	0
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	35
IFI44	89
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	1
RP11-475O6.1-2	0
TTLL7	0
PRKACB	0
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	133
GNG5	226
SPATA1	0
CTBS	52
LOC101927773	0
C1orf180	0
SSX2IP	89
LOC102724892	0
LPAR3	0
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	8
C1orf52	20
BCL10	69
LOC646626	8
DDAH1	69
LOC101930232	0
CYR61	376
ZNHIT6	41
COL24A1	0
ODF2L	59
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	76
SEP15	155
HS2ST1	29
LINC01140	0
LOC101927844	0
LMO4	14
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	1
PKN2	42
GTF2B	58
CCBL2	11
RBMXL1	14
GBP3	62
GBP1	0
GBP2	51
GBP7	0
GBP4	0
GBP5	13
LOC729930	4
GBP6	0
GBP1P1	0
LRRC8B	197
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	36
GEMIN8P4	0
ZNF326	75
BARHL2	0
LOC149351	0
ZNF644	50
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	60
BRDT	0
EPHX4	0
SETSIP	8
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	52
RPAP2	5
GFI1	0
EVI5	1
RPL5	512
FAM69A	0
SNORD21	5
SNORA66	0
MTF2	104
TMED5	32
CCDC18	0
LOC100131564	0
DR1	22
FNBP1L	63
TRNAC-GCA	0
BCAR3	13
RP5-1033H22.2	0
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	65
GCLM	44
ABCA4	0
ARHGAP29	32
LOC100505940	0
ABCD3	136
F3	16
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	449
RP4-639F20.1	2
ALG14	69
LOC101928098	0
TMEM56	1
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	13
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	4
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	5
AGL	8
LOC101930120	0
SLC35A3	33
HIAT1	56
SASS6	30
TRMT13	39
LRRC39	2
DBT	40
RP11-305E17.6	0
RTCA	6
MIR553	6
CDC14A	0
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	0
SLC30A7	35
DPH5	0
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	87
AMY2B	1
ACTG1P4	2
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	27
NTNG1	0
LOC102724829	0
VAV3	0
MIR7852	0
VAV3-AS1	0
SLC25A24	65
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	13
HENMT1	0
PRPF38B	99
FNDC7	0
STXBP3	10
AKNAD1	0
SPATA42	0
GPSM2	6
CLCC1	85
WDR47	52
TAF13	0
TMEM167B	0
SCARNA2	0
C1orf194	0
KIAA1324	509
SARS	128
CELSR2	45
PSRC1	0
MYBPHL	0
SORT1	124
PSMA5	452
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	26
GPR61	0
LOC101928560	0
GNAI3	515
MIR197	0
GNAT2	0
AMPD2	154
GSTM4	66
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	53
EPS8L3	0
CSF1	0
AHCYL1	120
STRIP1	11
ALX3	0
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	17
RP5-1074L1.1	0
RBM15	8
SLC16A4	0
LAMTOR5	344
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	4
CD53	0
LRIF1	64
DRAM2	0
CEPT1	182
DENND2D	330
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	102
ATP5F1	506
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	37
FAM212B	0
FAM212B-AS1	0
LOC101928718	0
DDX20	0
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	0
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	366
MOV10	85
RHOC	500
PPM1J	2
FAM19A3	0
LOC128322	0
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	6
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	16
LOC102723919	36
LOC643441	0
MAGI3	57
PHTF1	24
RSBN1	30
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	20
BCL2L15	0
AP4B1	79
DCLRE1B	31
RP5-1073O3.7	0
HIPK1	153
OLFML3	0
SYT6	0
TRIM33	19
LOC101928890	5
BCAS2	58
DENND2C	0
AMPD1	0
NRAS	0
CSDE1	366
SIKE1	44
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	133
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	31
MAB21L3	0
ATP1A1	729
ATP1A1OS	130
RP4-655J12.4	0
CD58	40
MIR548AC	0
IGSF3	22
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	207
CD101	25
RP11-27K13.3	0
TTF2	63
MIR942	0
TRIM45	62
VTCN1	182
MAN1A2	214
FAM46C	0
GDAP2	8
WDR3	101
SPAG17	5
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	52
PHGDH	175
HMGCS2	140
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	122
LOC101929178	0
SEC22B	139
LOC100996723	0
LOC101929786	0
LOC101929788	0
NBPF8	2
PFN1P2	0
LOC102724372	0
LOC100996724	26
LOC101929792	13
LOC101929796	0
LOC102724282	0
NBPF26	0
TRNAN5	0
RNVU1-19	1
PPIAL4B	0
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	3
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	0
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	2
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	8
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	0
TRNAN-GUU-3	0
LOC101929805	0
TRNAV-CAC-2	0
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	0
PPIAL4D	0
RNVU1-14	2
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	0
GPR89A	19
PDZK1	0
CD160	0
RNF115	218
POLR3C	431
NUDT17	118
PIAS3	804
MIR6736	4
ANKRD35	25
ITGA10	0
PEX11B	385
GNRHR2	6
RBM8A	278
LIX1L	1
POLR3GL	26
ANKRD34A	0
TXNIP	22
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	7
NOTCH2NL	3
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	15
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	123
CHD1L	19
PDIA3P1	479
FMO5	7
LINC00624	0
BCL9	81
ACP6	27
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	39
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	32
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
LOC284561	0
