Geneid	Br57_CTC__15
LOC102724647	0
RBP7	0
UBE4B	119
KIF1B	152
MIR1273D	0
PGD	256
APITD1-CORT	0
APITD1	0
CORT	0
DFFA	0
PEX14	3
CASZ1	118
C1orf127	0
TARDBP	100
MASP2	0
SRM	70
EXOSC10	126
MTOR	73
MTOR-AS1	0
ANGPTL7	0
UBIAD1	50
PTCHD2	5
RP1-69M21.2	0
FBXO2	0
FBXO44	51
FBXO6	21
MAD2L2	96
DRAXIN	1
AGTRAP	295
C1orf167	6
LOC102724659	0
MTHFR	73
CLCN6	39
NPPA-AS1	0
NPPA	0
NPPB	0
RNU5E-1	0
KIAA2013	43
PLOD1	134
MFN2	44
MIIP	28
MIR6729	2
TNFRSF8	0
MIR7846	0
TNFRSF1B	45
MIR4632	0
VPS13D	283
SNORA59A	0
DHRS3	0
MIR6730	0
AADACL4	0
AADACL3	0
C1orf158	0
PRAMEF12	0
PRAMEF1	0
PRAMEF11	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
PRAMEF6	0
LOC102724742	0
LOC101929983	0
LOC649330	0
PRAMEF25	0
HNRNPCP5	0
PRAMEF26	0
LOC101060301	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF5	0
PRAMEF8	0
PRAMEF15	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LOC102724825	0
LRRC38	0
LOC102724856	0
PDPN	0
PRDM2	54
KAZN	0
TMEM51-AS1	0
TMEM51	122
C1orf195	0
FHAD1	0
LOC101927417	0
LOC101927441	0
EFHD2	0
CTRC	0
CELA2A	0
CELA2B	0
CASP9	4
DNAJC16	1
AGMAT	0
DDI2	2
RSC1A1	1
PLEKHM2	91
SLC25A34	0
TMEM82	0
LOC102724910	0
FBLIM1	113
UQCRHL	76
FLJ37453	32
SPEN	94
ZBTB17	82
LOC101928566	0
C1orf64	0
HSPB7	0
CLCNKA	0
CLCNKB	0
FAM131C	0
EPHA2	0
LOC101927479	0
ARHGEF19	1
LOC101927546	0
RSG1	0
FBXO42	121
SZRD1	182
SPATA21	72
NECAP2	264
CROCCP3	120
RNU1-1	0
TRNAN-GUU	0
LOC101060085	0
TRNAE-UUC	0
LOC102724970	0
FAM231B	0
TRNAG1	0
NBPF1	2
CROCCP2	0
LOC101927663	0
MST1P2	0
LOC102723343	0
RNU1-3	0
FAM231A	0
TRNAG-CCC	0
ESPNP	0
TRNAG10	0
LOC102723383	0
RNU1-4	0
MST1L	0
MIR3675	0
TRNAG28	0
LOC101927806	0
TRNAE1	0
TRNAN18	0
TRNAN2	0
RNU1-2	0
CROCC	5
MFAP2	1
ATP13A2	30
SDHB	183
PADI2	125
LOC400743	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	3
PADI6	0
RCC2	100
LOC102723454	0
ARHGEF10L	62
ACTL8	0
RP11-174G17.2	0
IGSF21	0
KLHDC7A	0
PAX7	1
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	0
UBR4	103
LOC101927895	0
EMC1	14
MRTO4	118
AKR7L	0
AKR7A3	0
LOC100506730	0
AKR7A2	96
PQLC2	25
CAPZB	166
LOC644083	0
MINOS1	123
MINOS1-NBL1	16
RPS14P3	13
NBL1	0
HTR6	0
TMCO4	0
RNF186	0
OTUD3	71
PLA2G2E	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
PLA2G2C	0
UBXN10-AS1	0
UBXN10	0
VWA5B1	0
LINC01141	0
CAMK2N1	3
MUL1	208
FAM43B	0
CDA	0
PINK1	19
MIR6084	1
PINK1-AS	6
DDOST	56
KIF17	0
SH2D5	0
HP1BP3	74
EIF4G3	70
MIR1256	0
ECE1	392
RP5-1071N3.1	20
NBPF3	41
ALPL	68
RAP1GAP	84
USP48	42
LDLRAD2	4
HSPG2	4
LOC102723558	0
CELA3B	0
CELA3A	0
RP1-224A6.3	0
LINC00339	5
CDC42	782
WNT4	0
MIR4418	0
LOC101060363	0
ZBTB40	17
EPHA8	0
MIR6127	0
C1QA	0
C1QC	0
C1QB	0
EPHB2	0
MIR4684	0
MIR4253	0
LACTBL1	0
C1orf234	0
KDM1A	4
MIR3115	0
MIR4419A	0
LUZP1	15
HTR1D	0
RP5-1057J7.6	0
HNRNPR	179
ZNF436	41
C1orf213	0
TCEA3	47
ASAP3	112
E2F2	0
LOC101928163	0
ID3	103
MDS2	0
RPL11	988
TCEB3	15
RP5-886K2.3	0
PITHD1	56
LYPLA2	137
GALE	315
HMGCL	0
FUCA1	35
CNR2	0
MIR378F	0
PNRC2	107
SRSF10	21
MYOM3	0
IL22RA1	0
IFNLR1	0
RP11-10N16.2	0
GRHL3	62
STPG1	0
NIPAL3	0
RCAN3AS	0
RCAN3	176
LOC100506985	0
NCMAP	0
SRRM1	144
CLIC4	81
RUNX3	0
MIR6731	0
MIR4425	0
SYF2	53
C1orf63	12
RHD	0
LOC101928189	12
TMEM50A	343
RHCE	27
TMEM57	69
LDLRAP1	374
MAN1C1	0
SEPN1	0
LOC102723671	0
MTFR1L	0
LOC646471	0
AUNIP	0
PAQR7	2
STMN1	310
MIR3917	3
PAFAH2	81
EXTL1	0
LOC101928216	0
SLC30A2	0
TRIM63	0
PDIK1L	8
FAM110D	0
ZNF593	116
CNKSR1	54
CATSPER4	0
LOC101928303	0
CEP85	13
SH3BGRL3	220
UBXN11	120
CD52	0
AIM1L	0
ZNF683	0
LIN28A	0
DHDDS	3
RP3-476K8.3	0
HMGN2	23
RPS6KA1	12
MIR1976	0
LOC101928728	0
ARID1A	56
PIGV	0
ZDHHC18	59
SFN	12
GPN2	0
GPATCH3	3
NR0B2	0
NUDC	92
C1orf172	0
OSTCP2	0
TRNP1	8
FAM46B	113
LOC101928391	0
SLC9A1	141
LOC102723760	0
WDTC1	25
TMEM222	46
LOC644961	36
RNU6-48P	0
SYTL1	40
MAP3K6	12
FCN3	0
CD164L2	0
GPR3	8
WASF2	321
AHDC1	5
FGR	45
IFI6	32
FAM76A	0
STX12	133
PPP1R8	114
SCARNA1	0
THEMIS2	158
RPA2	0
SMPDL3B	260
XKR8	46
EYA3	111
PTAFR	54
DNAJC8	50
ATPIF1	190
SESN2	0
MED18	0
PHACTR4	105
SNHG3	56
RCC1	76
SNORA73A	0
RNU105A	0
TRNAU1AP	4
SNHG12	33
SNORD99	3
SNORA61	9
SNORA44	5
SNORA16A	0
RAB42	0
TAF12	0
RNU11	4
GMEB1	0
YTHDF2	401
OPRD1	0
EPB41	0
TMEM200B	0
SRSF4	230
MECR	98
PTPRU	0
RP3-437I16.1	0
RP11-111I12.1	0
MATN1	0
MATN1-AS1	0
LAPTM5	168
MIR4420	0
LOC400748	0
LOC102723832	0
SDC3	0
PUM1	308
SNORD103A	0
SNORD103B	0
SNORD85	0
LOC102723848	0
NKAIN1	0
SNRNP40	149
ZCCHC17	19
FABP3	0
SERINC2	250
RP11-439L8.3	0
RP11-439L8.4	0
TINAGL1	5
HCRTR1	0
PEF1	68
COL16A1	188
LOC101929444	0
BAI2	51
MIR4254	0
SPOCD1	0
PTP4A2	203
KHDRBS1	352
TMEM39B	0
MIR5585	0
KPNA6	194
TXLNA	58
CCDC28B	0
IQCC	16
DCDC2B	4
TMEM234	14
EIF3I	257
MTMR9LP	0
FAM167B	0
LCK	0
HDAC1	86
MARCKSL1	112
FAM229A	12
TSSK3	17
BSDC1	121
ZBTB8B	0
ZBTB8A	80
LOC102723870	0
ZBTB8OS	12
RBBP4	142
SYNC	22
KIAA1522	528
YARS	151
S100PBP	4
FNDC5	0
HPCA	0
TMEM54	0
RNF19B	0
AK2	59
ADC	19
TRIM62	37
ZNF362	10
A3GALT2	0
PHC2	31
MIR3605	0
ZSCAN20	0
CSMD2	0
HMGB4	0
RP5-1007G16.1	0
C1orf94	0
MIR552	0
GJB5	0
GJB4	0
GJB3	0
GJA4	0
SMIM12	0
DLGAP3	0
LOC653160	0
ZMYM6NB	0
ZMYM6	114
ZMYM1	0
SFPQ	339
ZMYM4	71
KIAA0319L	0
NCDN	14
TFAP2E	0
PSMB2	92
C1orf216	67
CLSPN	69
AGO4	0
AGO1	6
AGO3	0
TEKT2	0
ADPRHL2	284
COL8A2	0
TRAPPC3	24
MAP7D1	35
THRAP3	356
SH3D21	0
EVA1B	0
STK40	68
LSM10	15
OSCP1	0
MRPS15	160
CSF3R	391
GRIK3	0
MIR4255	0
LINC01137	36
ZC3H12A	1017
MIR6732	10
MEAF6	128
MIR5581	0
SNIP1	140
DNALI1	1
GNL2	36
RSPO1	0
C1orf109	3
CDCA8	4
EPHA10	48
MANEAL	0
YRDC	0
C1orf122	6
MTF1	59
INPP5B	1
SF3A3	45
FHL3	139
UTP11L	140
POU3F1	0
MIR3659	0
RP11-214L19.1	0
RRAGC	38
GJA9-MYCBP	26
MYCBP	28
GJA9	0
RHBDL2	0
AKIRIN1	225
NDUFS5	355
MACF1	169
KIAA0754	97
BMP8A	0
PPIEL	0
PABPC4	57
SNORA55	0
HEYL	0
NT5C1A	0
HPCAL4	0
PPIE	0
BMP8B	0
OXCT2	0
LOC101929536	0
TRIT1	3
MYCL	0
MFSD2A	2
CAP1	471
PPT1	70
RLF	0
TMCO2	0
ZMPSTE24	4
COL9A2	0
SMAP2	92
ZFP69B	0
ZFP69	0
EXO5	12
ZNF684	0
RIMS3	51
NFYC-AS1	22
NFYC	59
MIR30E	0
MIR30C1	0
KCNQ4	0
CITED4	0
CTPS1	0
SLFNL1-AS1	8
SLFNL1	0
SCMH1	81
LOC102723924	0
FOXO6	0
LOC101929901	0
EDN2	0
HIVEP3	0
GUCA2B	0
GUCA2A	0
FOXJ3	110
RIMKLA	0
ZMYND12	0
PPCS	7
CCDC30	0
PPIH	24
YBX1	21
CLDN19	0
LEPRE1	0
C1orf50	73
LOC100129924	0
CCDC23	34
ERMAP	4
ZNF691	1
LOC339539	11
SLC2A1	35
SLC2A1-AS1	0
FAM183A	0
EBNA1BP2	149
MIR6733	1
WDR65	0
TMEM125	161
C1orf210	45
TIE1	0
MPL	0
CDC20	0
ELOVL1	120
MIR6734	0
MED8	70
SZT2	54
MIR6735	0
HYI	21
PTPRF	242
KDM4A	38
KDM4A-AS1	0
ST3GAL3	0
RP11-184I16.4	1
MIR6079	0
ARTN	0
LOC101929609	0
IPO13	0
DPH2	0
ATP6V0B	384
B4GALT2	0
CCDC24	34
SLC6A9	88
KLF17	0
DMAP1	84
ERI3	3
ERI3-IT1	0
RNF220	115
MIR5584	0
LOC102723990	15
TMEM53	0
C1orf228	0
RNU5F-1	0
RNU5D-1	0
KIF2C	0
RPS8	339
SNORD55	1
SNORD46	0
SNORD38A	0
SNORD38B	0
BEST4	0
PLK3	147
TCTEX1D4	1
BTBD19	0
PTCH2	0
EIF2B3	0
HECTD3	132
UROD	222
ZSWIM5	0
LINC01144	0
HPDL	0
MUTYH	0
TOE1	0
TESK2	0
CCDC163P	0
MMACHC	4
PRDX1	901
AKR1A1	482
NASP	62
CCDC17	0
GPBP1L1	231
RPS15AP10	0
TMEM69	186
IPP	6
MAST2	108
PIK3R3	346
RP4-533D7.5	0
TSPAN1	80
LOC102724021	0
POMGNT1	112
LURAP1	0
RAD54L	5
LOC102724045	1
LOC102724033	0
LRRC41	163
UQCRH	325
NSUN4	39
FAAH	0
LOC729041	0
RP5-1109J22.2	0
DMBX1	0
MKNK1-AS1	11
KNCN	0
MKNK1	38
LOC101929673	0
MOB3C	0
ATPAF1	134
TEX38	0
EFCAB14-AS1	1
EFCAB14	7
CYP4B1	0
CYP4Z2P	0
CYP4A11	0
CYP4X1	30
CYP4Z1	0
CYP4A22	0
LINC00853	0
PDZK1IP1	46
TAL1	0
STIL	0
CMPK1	79
LOC102724077	0
FOXE3	0
FOXD2-AS1	8
FOXD2	4
TRABD2B	0
SKINTL	0
SLC5A9	0
SPATA6	29
LOC102724088	1
AGBL4	0
BEND5	2
AGBL4-IT1	0
ELAVL4	0
DMRTA2	0
FAF1	0
CDKN2C	0
C1orf185	0
MIR4421	0
MIR6500	0
RNF11	99
TTC39A	59
LOC102724097	0
EPS15	47
OSBPL9	88
NRD1	112
MIR761	0
RAB3B	0
TXNDC12	114
KTI12	112
BTF3L4	119
ZFYVE9	50
CC2D1B	0
ORC1	0
PRPF38A	65
ZCCHC11	1
GPX7	0
FAM159A	0
COA7	49
ZYG11B	27
ZYG11A	0
ECHDC2	16
SCP2	84
MIR1273F	0
MIR5095	0
MIR1273G	0
PODN	0
SLC1A7	0
LOC102724114	0
CPT2	0
C1orf123	3
MAGOH	39
RP5-1024G6.5	0
LRP8	5
LOC102724125	0
SLC25A3P1	0
DMRTB1	0
GLIS1	0
NDC1	94
YIPF1	8
DIO1	0
HSPB11	51
LRRC42	60
LDLRAD1	0
TMEM59	534
TCEANC2	12
MIR4781	0
CDCP2	0
CYB5RL	0
MRPL37	303
SSBP3	1
SSBP3-AS1	0
ACOT11	0
FAM151A	0
MROH7	0
MROH7-TTC4	52
TTC4	53
PARS2	1
TTC22	0
C1orf177	0
DHCR24	179
TRNAK-CUU	0
TMEM61	0
BSND	0
PCSK9	0
USP24	117
LOC100507634	32
MIR4422	0
LOC102724140	0
PPAP2B	16
PRKAA2	8
LOC102724154	11
C1orf168	0
LOC101929757	0
C8A	0
C8B	0
DAB1	0
DAB1-AS1	0
OMA1	0
TACSTD2	731
MYSM1	3
JUN	26
LINC01135	0
LOC101926907	0
RP4-794H19.4	0
HSD52	0
FGGY	0
MIR4711	0
RP4-782L23.1	0
HOOK1	9
CYP2J2	110
C1orf87	0
RP11-436K8.1	0
LOC100996570	0
NFIA	42
LOC102724281	10
RP5-833A20.1	0
MGC34796	0
TM2D1	32
INADL	97
MIR3116-1	0
MIR3116-2	0
L1TD1	0
KANK4	0
USP1	42
DOCK7	137
ANGPTL3	0
RP11-230B22.1	2
ATG4C	0
LINC00466	0
LOC100996301	2
FOXD3	0
MIR6068	0
ALG6	0
ITGB3BP	0
LOC102724319	0
EFCAB7	0
DLEU2L	0
PGM1	0
ROR1	0
RP11-24J23.2	0
UBE2U	0
CACHD1	0
LOC101927065	0
MIR4794	0
RAVER2	0
JAK1	462
RP11-182I10.3	0
MIR3671	0
MIR101-1	0
AK4	30
DNAJC6	0
LOC102724416	0
LEPROT	58
LEPR	1
PDE4B	252
RP11-397C12.1	0
SGIP1	0
MIR3117	0
TCTEX1D1	0
INSL5	0
WDR78	0
MIER1	97
SLC35D1	0
C1orf141	0
IL23R	0
IL12RB2	0
SERBP1	107
LOC102724481	0
GADD45A	26
GNG12	81
GNG12-AS1	0
DIRAS3	0
WLS	0
LOC101929986	0
MIR1262	0
RPE65	0
DEPDC1	0
RP4-694A7.4	0
LRRC7	0
PIN1P1	0
LRRC40	72
SRSF11	288
ANKRD13C	33
HHLA3	0
LOC102724548	0
CTH	0
RP5-952N6.1	0
LOC102724572	0
PTGER3	0
ZRANB2-AS1	0
ZRANB2	50
MIR186	0
ZRANB2-AS2	0
NEGR1	0
NEGR1-IT1	0
RP11-262K1.1	0
RP4-598G3.1	0
LRRIQ3	0
FPGT-TNNI3K	0
FPGT	0
TNNI3K	0
C1orf173	0
LOC101927320	0
CRYZ	0
TYW3	0
LHX8	0
SLC44A5	0
ACADM	19
RABGGTB	47
SNORD45C	0
SNORD45A	1
SNORD45B	1
MSH4	0
ASB17	0
RP11-550H2.1	0
ST6GALNAC3	0
ST6GALNAC5	0
MIR7156	0
PIGK	15
AK5	0
ZZZ3	13
USP33	34
FAM73A	2
NEXN-AS1	0
NEXN	0
FUBP1	23
DNAJB4	26
GIPC2	0
MGC27382	0
PTGFR	0
IFI44L	6
IFI44	110
ELTD1	0
RP5-887A10.1	0
LOC101927458	0
LPHN2	0
RP11-170N11.1	0
LOC101927542	0
RP11-475O6.1	0
RP11-475O6.1-2	0
TTLL7	53
PRKACB	2
LOC101927611	0
LOC101927633	0
SAMD13	0
UOX	0
DNASE2B	0
LOC101927656	0
RPF1	67
GNG5	212
SPATA1	0
CTBS	34
LOC101927773	0
C1orf180	7
SSX2IP	6
LOC102724892	0
LPAR3	42
MCOLN2	0
MCOLN3	0
WDR63	0
MIR4423	0
SYDE2	0
C1orf52	62
BCL10	146
LOC646626	17
DDAH1	2
LOC101930232	0
CYR61	0
ZNHIT6	20
COL24A1	0
ODF2L	90
MIR7856	0
CLCA2	0
CLCA1	0
CLCA4	0
CLCA3P	0
SH3GLB1	129
SEP15	128
HS2ST1	72
LINC01140	0
LOC101927844	0
LMO4	8
RP4-544H6.2	0
LOC101927871	0
RP11-76N22.2	0
PKN2	95
GTF2B	37
CCBL2	0
RBMXL1	25
GBP3	0
GBP1	0
GBP2	159
GBP7	0
GBP4	0
GBP5	0
LOC729930	0
GBP6	0
GBP1P1	0
LRRC8B	133
FLJ27354	0
LRRC8C	0
LOC102723361	0
LOC101927952	0
LOC101927933	0
LOC101927975	0
LRRC8D	63
GEMIN8P4	0
ZNF326	64
BARHL2	0
LOC149351	0
ZNF644	101
LOC102723410	0
HFM1	0
CDC7	0
LOC102723436	0
TGFBR3	0
BRDT	0
EPHX4	0
SETSIP	3
BTBD8	0
KIAA1107	0
C1orf146	0
GLMN	1
RPAP2	29
GFI1	0
EVI5	26
RPL5	972
FAM69A	2
SNORD21	0
SNORA66	0
MTF2	99
TMED5	133
CCDC18	1
LOC100131564	16
DR1	7
FNBP1L	264
TRNAC-GCA	1
BCAR3	3
RP5-1033H22.2	1
LOC102723480	0
MIR760	0
TRNAR15	0
DNTTIP2	245
GCLM	19
ABCA4	0
ARHGAP29	27
LOC100505940	0
ABCD3	70
F3	2
LOC102723542	0
LINC01057	0
MIR378G	0
SLC44A3	0
CNN3	146
RP4-639F20.1	0
ALG14	0
LOC101928098	0
TMEM56	0
TMEM56-RWDD3	0
RP11-57H12.3	0
RWDD3	0
LOC100996630	0
LOC101928169	0
FLJ31662	0
RP11-286B14.1	0
LOC101928219	0
LOC102723661	0
RP5-898J17.1	0
PTBP2	132
DPYD	2
DPYD-AS1	0
DPYD-AS2	0
LOC102723700	0
MIR137HG	0
MIR2682	0
MIR137	0
RP5-1070A16.1	0
SNX7	0
LPPR5	0
RP5-896L10.1	0
LPPR4	0
RP11-413P11.1	0
PALMD	0
FRRS1	0
AGL	0
LOC101930120	0
SLC35A3	9
HIAT1	39
SASS6	31
TRMT13	22
LRRC39	0
DBT	0
RP11-305E17.6	0
RTCA	133
MIR553	0
CDC14A	75
GPR88	0
RP11-84O12.4	0
VCAM1	0
EXTL2	1
SLC30A7	43
DPH5	14
LOC102606465	0
LOC101928334	0
LOC101928370	0
S1PR1	0
LOC102723784	0
OLFM3	0
DNAJA1P5	0
COL11A1	0
LOC101928436	0
RNPC3	2
AMY2B	0
ACTG1P4	1
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
LOC100129138	0
RP11-251P6.1	0
PRMT6	0
NTNG1	0
LOC102724829	0
VAV3	335
MIR7852	0
VAV3-AS1	0
SLC25A24	51
NBPF4	0
LOC400768	0
NBPF6	0
FAM102B	0
HENMT1	0
PRPF38B	116
FNDC7	0
STXBP3	75
AKNAD1	0
SPATA42	0
GPSM2	70
CLCC1	121
WDR47	0
TAF13	32
TMEM167B	23
SCARNA2	0
C1orf194	0
KIAA1324	69
SARS	107
CELSR2	31
PSRC1	0
MYBPHL	0
SORT1	28
PSMA5	192
SYPL2	0
ATXN7L2	0
CYB561D1	0
AMIGO1	0
GPR61	0
LOC101928560	0
GNAI3	381
MIR197	0
GNAT2	0
AMPD2	145
GSTM4	0
GSTM2	0
GSTM1	0
GSTM5	0
GSTM3	0
EPS8L3	0
CSF1	58
AHCYL1	0
STRIP1	65
ALX3	4
UBL4B	0
SLC6A17	0
KCNC4-AS1	0
KCNC4	1
RP5-1074L1.1	0
RBM15	1
SLC16A4	0
LAMTOR5	151
LAMTOR5-AS1	0
PROK1	0
CYMP	0
LOC440602	0
KCNA10	0
KCNA2	0
KCNA3	0
CD53	233
LRIF1	0
DRAM2	37
CEPT1	97
DENND2D	87
CHI3L2	0
CHIAP2	0
CHIA	0
PIFO	0
PGCP1	0
OVGP1	0
WDR77	254
ATP5F1	289
C1orf162	0
ADORA3	0
LINC01160	0
RAP1A	45
FAM212B	10
FAM212B-AS1	0
LOC101928718	7
DDX20	21
KCND3	0
KCND3-IT1	0
LOC643355	0
LOC101928754	0
CTTNBP2NL	132
MIR4256	0
WNT2B	0
ST7L	0
CAPZA1	203
MOV10	33
RHOC	719
PPM1J	0
FAM19A3	0
LOC128322	13
RP11-426L16.8	0
SLC16A1	0
AKR7A2P1	2
SLC16A1-AS1	0
LOC101930375	0
RP11-31F15.2	0
LRIG2	22
LOC102723919	0
LOC643441	0
MAGI3	0
PHTF1	0
RSBN1	44
PTPN22	0
RP5-1073O3.2	0
AP4B1-AS1	0
BCL2L15	0
AP4B1	0
DCLRE1B	0
RP5-1073O3.7	0
HIPK1	48
OLFML3	0
SYT6	0
TRIM33	16
LOC101928890	0
BCAS2	66
DENND2C	0
AMPD1	0
NRAS	17
CSDE1	665
SIKE1	53
SYCP1	0
TSHB	0
TSPAN2	0
NGF	0
VANGL1	50
CASQ2	0
NHLH2	0
LOC101928977	0
SLC22A15	0
MAB21L3	0
ATP1A1	331
ATP1A1OS	55
RP4-655J12.4	0
CD58	122
MIR548AC	3
IGSF3	45
MIR320B1	0
C1orf137	0
CD2	0
PTGFRN	78
CD101	0
RP11-27K13.3	0
TTF2	104
MIR942	0
TRIM45	0
VTCN1	9
MAN1A2	82
FAM46C	0
GDAP2	18
WDR3	0
SPAG17	0
TBX15	0
WARS2	0
RP11-418J17.1	0
HAO2	0
HAO2-IT1	0
HSD3B2	0
HSD3B1	0
HSD3BP4	0
LINC00622	0
ZNF697	31
PHGDH	236
HMGCS2	0
REG4	0
NBPF7	0
ADAM30	0
NOTCH2	295
LOC101929178	0
SEC22B	68
LOC100996723	0
LOC101929786	2
LOC101929788	0
NBPF8	2
PFN1P2	0
LOC102724372	0
LOC100996724	0
LOC101929792	0
LOC101929796	26
LOC102724282	0
NBPF26	26
TRNAN5	0
RNVU1-19	0
PPIAL4B	2
LINC00623	0
RNVU1-4	0
TRNAN22	0
LINC00623-2	0
LOC100996721	0
TRNAG-CCC-2	0
TRNAV-CAC	0
LOC101929798	0
TRNAN-GUU-2	0
FCGR1B	0
LOC100996318	0
HIST2H2BA	0
FAM72B	0
LOC102724451	0
SRGAP2C	0
SRGAP2-AS1	0
EMBP1	0
LOC101929814	0
LOC100996735	0
LOC101929815	0
LOC101927452	0
NBPF23P	4
TRNAQ20	0
RNVU1-17	0
RNVU1-18	0
LOC101929561	0
TRNAN3	0
LOC388692	0
TRNAV16	0
TRNAV25	0
RP11-353N4.5	0
TRNAN29	0
FCGR1C	0
LOC100996713	0
FAM72C	0
SRGAP2D	0
LOC102724504	0
LOC101929803	0
LOC100996732	0
LOC101927333	0
PPIAL4E	0
RNVU1-15	0
TRNAN27	0
NBPF15	1
TRNAN15	0
PPIAL4F	0
LOC101929826	0
LOC101927429	0
RP11-14N7.2	0
SRGAP2B	0
LOC102724255	0
FAM72D	1
TRNAN-GUU-3	0
LOC101929805	1
TRNAV-CAC-2	2
TRNAV-CAC-3	0
LOC102724235	0
LOC100996741	0
LOC100996740	5
PPIAL4D	0
RNVU1-14	0
TRNAN1	0
NBPF20	0
TRNAQ-CUG	0
TRNAN-GUU-4	0
LOC102724173	0
LOC101060254	0
NBPF25P	1
GPR89A	10
PDZK1	0
CD160	0
RNF115	25
POLR3C	112
NUDT17	15
PIAS3	94
MIR6736	1
ANKRD35	0
ITGA10	0
PEX11B	45
GNRHR2	0
RBM8A	191
LIX1L	3
POLR3GL	25
ANKRD34A	0
TXNIP	0
HFE2	0
TRNAE21	0
TRNAG11	0
TRNAH4	0
TRNAK20	0
RNVU1-6	0
RP11-458D21.1	0
NBPF10	4
NOTCH2NL	20
NUDT4P2	0
LOC102724364	0
TRNAN-GUU-5	0
LOC100996756	0
LOC102724558	0
LOC102724573	0
HYDIN2	0
NBPF12	0
LOC101929781	0
LOC728989	0
TRNAH10	0
NBPF13P	0
PRKAB2	123
CHD1L	83
PDIA3P1	47
FMO5	2
LINC00624	0
BCL9	74
ACP6	50
LOC102723321	0
GJA5	0
GJA8	0
GPR89B	0
TRNAQ13	0
RNVU1-7	0
TRNAN19	0
NBPF11	8
LOC100505824	0
LOC101929257	0
RP4-565E6.1	0
TRNAQ8	0
